subject_code,official_name,what_it_is,ancestor_path,vol,prev_disposition,prev_family,proposed_disposition,proposed_family,instrument_sector,mechanism,note,changed
11660,Propaganda Política - Propaganda Eleitoral - Boca de Urna,"Art. 39. A realização de qualquer ato de propaganda partidária ou eleitoral, em recinto aberto ou fechado, não depende de licença da polícia. ..................",DIREITO ELEITORAL > Eleições > Propaganda Política - Propaganda Eleitoral > Propaganda Política - Propaganda Eleitoral - Boca de Urna,121,KEEP,propaganda,KEEP,vote_buying,cleaning_other,cleaning,vote buying / corruption,Y
11513,Arregimentação de Eleitor ou Boca de Urna,"Art. 39. ................................................... § 5º Constituem crimes, no dia da eleição, puníveis com detenção, de seis meses a um ano, com a alt",DIREITO ELEITORAL > Crimes Eleitorais > Crimes contra o Sigilo ou o Exercício do Voto > Arregimentação de Eleitor ou Boca de Urna,116,KEEP,captacao_corrupcao,KEEP,vote_buying,cleaning_other,cleaning,vote buying / corruption,Y
10750,Injúria,"Art. 326. Injuriar alguém, na propaganda eleitoral, ou visando a fins de propaganda, ofendendo-lhe a dignidade ou o decôro: Pena - detenção até seis meses, ou p",DIREITO PENAL > Crimes Previstos na Legislação Extravagante > Crimes Eleitorais > Injúria,102,KEEP,direito_resposta_honra,KEEP,honor_defamation,honor_defamation,noise,honor / false accusation,Y
11522,Arguição de Ineligibilidade Temerária ou de Má-Fé,"Art. 25. Constitui crime eleitoral a argüição de inelegibilidade, ou a impugnação de registro de candidato feito por interferência do poder econômico, desvio ou",DIREITO ELEITORAL > Crimes Eleitorais > Crimes contra os Partidos Políticos > Arguição de Ineligibilidade Temerária ou de Má-Fé,95,REVIEW,other,KEEP,ineligibility,ineligibility,cleaning,eligibility / registration challenge,Y
11499,Impedimento ou Embaraço ao Exercício do Sufrágio,Art. 297. Impedir ou embaraçar o exercício do sufrágio: Pena - Detenção até seis meses e pagamento de 60 a 100 dias-multa.,DIREITO ELEITORAL > Crimes Eleitorais > Crimes contra o Sigilo ou o Exercício do Voto > Impedimento ou Embaraço ao Exercício do Sufrágio,92,KEEP,captacao_corrupcao,KEEP,misconduct,misc_other,mixed,electoral misconduct / crime,Y
11598,Inelegibilidade - Condenação Criminal por órgão colegiado ou Transitada em Julgado,"Art. 1º São inelegíveis: I - para qualquer cargo: ............................................................... e) os que forem condenados criminalmente, com ",DIREITO ELEITORAL > Eleições > Candidatos > Inelegibilidade > Inelegibilidade - Condenação Criminal por órgão colegiado ou Transitada em Julgado,88,KEEP,inelegibilidade,KEEP,ineligibility,ineligibility,cleaning,eligibility / registration challenge,Y
11775,Veiculação de Propaganda Partidária - Em Bloco,"<p> Art. 46. As emissoras de r&aacute;dio e de televis&atilde;o ficam obrigadas a realizar, para os partidos pol&iacute;ticos, na forma desta Lei, transmiss&oti",DIREITO ELEITORAL > Partidos Políticos > Propaganda Política > Propaganda Política Partidária > Veiculação > Veiculação de Propaganda Partidária - Em Bloco,86,KEEP,propaganda,KEEP,illegal_advertising,illegal_advertising,noise,propaganda / advertising,Y
11722,Corrupção ou Fraude,"<p> Art. 14. A soberania popular ser&aacute; exercida pelo sufr&aacute;gio universal e pelo voto direto e secreto, com valor igual para todos, e, nos termos da ",DIREITO ELEITORAL > Eleições > Transgressões Eleitorais > Corrupção ou Fraude,80,REVIEW,other,KEEP,abuse_of_power,cleaning_other,cleaning,abuse of power,Y
11488,Injúria Eleitoral Violenta,"Art. 326. Injuriar alguém, na propaganda eleitoral, ou visando a fins de propaganda, ofendendo-lhe a dignidade ou o decôro: ....................................",DIREITO ELEITORAL > Crimes Eleitorais > Crimes contra a Propaganda Eleitoral > Injúria Eleitoral Violenta,78,KEEP,direito_resposta_honra,KEEP,honor_defamation,honor_defamation,noise,honor / false accusation,Y
11587,Condição de Elegibilidade - Domicílio Eleitoral na Circunscrição,"Art. 9º Para concorrer às eleições, o candidato deverá possuir domicílio eleitoral na respectiva circunscrição pelo prazo de, pelo menos, um ano antes do pleito",DIREITO ELEITORAL > Eleições > Candidatos > Condição de Elegibilidade > Condição de Elegibilidade - Domicílio Eleitoral na Circunscrição,75,REVIEW,other,KEEP,ineligibility,ineligibility,cleaning,domicilio eleitoral eligibility challenge,Y
11496,"Uso, na Propaganda Eleitoral, de Símbolo de Órgãos de Governo","Art. 40. O uso, na propaganda eleitoral, de símbolos, frases ou imagens, associadas ou semelhantes às empregadas por órgão de governo, empresa pública ou socied","DIREITO ELEITORAL > Crimes Eleitorais > Crimes contra a Propaganda Eleitoral > Uso, na Propaganda Eleitoral, de Símbolo de Órgãos de Governo",74,KEEP,propaganda,KEEP,illegal_advertising,illegal_advertising,noise,propaganda / advertising,Y
14221,Falsificação ou Alteração de Documento Particular para Fins Eleitorais,,DIREITO ELEITORAL > Crimes Eleitorais > Crimes contra a Fé Pública Eleitoral > Falsificação ou Alteração de Documento Particular para Fins Eleitorais,72,REVIEW,other,KEEP,misconduct,misc_other,mixed,electoral misconduct / crime,Y
11470,Alteração do Resultado de Votação nos Mapas ou Boletins de Apuração,Art. 315. Alterar nos mapas ou nos boletins de apuração a votação obtida por qualquer candidato ou lançar nesses documentos votação que não corresponda às cédul,DIREITO ELEITORAL > Crimes Eleitorais > Crimes contra a Fé Pública Eleitoral > Alteração do Resultado de Votação nos Mapas ou Boletins de Apuração,68,REVIEW,other,KEEP,misconduct,misc_other,mixed,electoral misconduct / crime,Y
15143,Violência contra a Mulher Candidata ou no Exercício do Mandato Eletivo,"<p> Art. 326-B, do C&oacute;digo Eleitoral.</p>",DIREITO ELEITORAL > Crimes Eleitorais > Crimes contra a Propaganda Eleitoral > Violência contra a Mulher Candidata ou no Exercício do Mandato Eletivo,67,KEEP,cassacao_mandato,KEEP,gender_violence,misc_other,mixed,gender quota / political violence,Y
11684,Recursos Financeiros de Campanha Eleitoral,,DIREITO ELEITORAL > Eleições > Recursos Financeiros de Campanha Eleitoral,62,REVIEW,other,KEEP,campaign_finance,cleaning_other,cleaning,campaign finance challenge,Y
11467,Crimes contra a Fé Pública Eleitoral,,DIREITO ELEITORAL > Crimes Eleitorais > Crimes contra a Fé Pública Eleitoral,60,KEEP,crimes_eleitorais,KEEP,misconduct,misc_other,mixed,electoral misconduct / crime,Y
11595,Inelegibilidade,"<p> Corrigido o&nbsp;nome Ineligibilidade para Inelegibilidade deste item e de todos os seus filhos em 02/02/2012, durante reuni&atilde;o do comit&ecirc; gestor",DIREITO ELEITORAL > Eleições > Candidatos > Inelegibilidade,58,KEEP,inelegibilidade,KEEP,ineligibility,ineligibility,cleaning,eligibility / registration challenge,Y
12636,Propaganda Política - Propaganda Eleitoral - Telemarketing,,DIREITO ELEITORAL > Eleições > Propaganda Política - Propaganda Eleitoral > Propaganda Política - Propaganda Eleitoral - Telemarketing,56,KEEP,propaganda,KEEP,illegal_advertising,illegal_advertising,noise,propaganda / advertising,Y
11491,Utilização de Organização Comercial para Propaganda ou Aliciamento de Eleitores,"Art. 334. Utilizar organização comercial de vendas, distribuição de mercadorias, prêmios e sorteios para propaganda ou aliciamento de eleitores: Pena - detenção",DIREITO ELEITORAL > Crimes Eleitorais > Crimes contra a Propaganda Eleitoral > Utilização de Organização Comercial para Propaganda ou Aliciamento de Eleitores,51,KEEP,propaganda,KEEP,vote_buying,cleaning_other,cleaning,vote buying / corruption,Y
15020,Denunciação Caluniosa para Fins Eleitorais,"<p> Art. 326-A. Dar causa &agrave; instaura&ccedil;&atilde;o de investiga&ccedil;&atilde;o policial, de processo judicial, de investiga&ccedil;&atilde;o adminis",DIREITO ELEITORAL > Crimes Eleitorais > Crimes contra a Fé Pública Eleitoral > Denunciação Caluniosa para Fins Eleitorais,47,REVIEW,other,KEEP,honor_defamation,honor_defamation,noise,honor / false accusation,Y
10752,Aliciamento eleitoral,"Art. 302. Promover, no dia da eleição, com o fim de impedir, embaraçar ou fraudar o exercício do voto a concentração de eleitores, sob qualquer forma, inclusive",DIREITO PENAL > Crimes Previstos na Legislação Extravagante > Crimes Eleitorais > Aliciamento eleitoral,47,REVIEW,other,KEEP,vote_buying,cleaning_other,cleaning,aliciamento eleitoral,Y
11480,Cerceamento da Fiscalização Partidária,"Art. 87. Na apuração, será garantido aos fiscais e delegados dos partidos e coligações o direito de observar diretamente, a distância não superior a um metro da",DIREITO ELEITORAL > Crimes Eleitorais > Crimes contra a Fé Pública Eleitoral > Cerceamento da Fiscalização Partidária,44,REVIEW,other,KEEP,misconduct,misc_other,mixed,electoral misconduct / crime,Y
11519,Inscrição Simultânea em Dois ou Mais Partidos,"Art. 320. Inscrever-se o eleitor, simultaneamente, em dois ou mais partidos: Pena - pagamento de 10 a 20 dias-multa.",DIREITO ELEITORAL > Crimes Eleitorais > Crimes contra os Partidos Políticos > Inscrição Simultânea em Dois ou Mais Partidos,41,REVIEW,other,KEEP,misconduct,misc_other,mixed,electoral misconduct / crime,Y
11476,Obtenção de Documento Falso para Fins Eleitorais,"Art. 354. Obter, para uso próprio ou de outrem, documento público ou particular, material ou ideologicamente falso para fins eleitorais: Pena - a cominada à fal",DIREITO ELEITORAL > Crimes Eleitorais > Crimes contra a Fé Pública Eleitoral > Obtenção de Documento Falso para Fins Eleitorais,41,REVIEW,other,KEEP,misconduct,misc_other,mixed,electoral misconduct / crime,Y
11445,"Ocultação, Sonegação ou Recusa de Fornecimento de Utilidades, Alimentos e Transporte no Dia da Eleição ","Art. 304. Ocultar, sonegar açambarcar ou recusar no dia da eleição o fornecimento, normalmente a todos, de utilidades, alimentação e meios de transporte, ou con","DIREITO ELEITORAL > Crimes Eleitorais > Crimes contra o Serviço da Justiça Eleitoral > Ocultação, Sonegação ou Recusa de Fornecimento de Utilidades, Alimentos e Transporte no Dia da Eleição ",41,REVIEW,other,KEEP,misconduct,misc_other,mixed,electoral misconduct / crime,Y
10753,Falso eleitoral,"Art. 350. Omitir, em documento público ou particular, declaração que dêle devia constar, ou nele inserir ou fazer inserir declaração falsa ou diversa da que dev",DIREITO PENAL > Crimes Previstos na Legislação Extravagante > Crimes Eleitorais > Falso eleitoral,41,REVIEW,other,KEEP,misconduct,misc_other,mixed,falso eleitoral (art.350 CE),Y
14941,Percentual de Gênero,"<p align=""justify"" class=""texto2"" style=""color: rgb(0, 0, 0); font-family: Arial; font-size: small; text-indent: 35px;""> rt. 10.&nbsp; Cada partido ou coliga&cc",DIREITO ELEITORAL > Eleições > Candidatos > Registro de Candidatura > Percentual de Gênero,40,REVIEW,other,KEEP,gender_violence,misc_other,mixed,gender-quota percentage challenge,Y
11597,Inelegibilidade - Analfabetismo,"CF/88: ""Art. 14. A soberania popular será exercida pelo sufrágio universal e pelo voto direto e secreto, com valor igual para todos, e, nos termos da lei, media",DIREITO ELEITORAL > Eleições > Candidatos > Inelegibilidade > Inelegibilidade - Analfabetismo,39,KEEP,inelegibilidade,KEEP,ineligibility,ineligibility,cleaning,eligibility / registration challenge,Y
11478,Obtenção de Acesso a Sistema de Dados Eleitorais,"Art. 72. Constituem crimes, puníveis com reclusão, de cinco a dez anos: I - obter acesso a sistema de tratamento automático de dados usado pelo serviço eleitora",DIREITO ELEITORAL > Crimes Eleitorais > Crimes contra a Fé Pública Eleitoral > Obtenção de Acesso a Sistema de Dados Eleitorais,39,REVIEW,other,KEEP,misconduct,misc_other,mixed,electoral misconduct / crime,Y
10820,Divulgação de pesquisa de fraudulenta,"Art. 33. As entidades e empresas que realizarem pesquisas de opinião pública relativas às eleições ou aos candidatos, para conhecimento público, são obrigadas, ",DIREITO PENAL > Crimes Previstos na Legislação Extravagante > Crimes Eleitorais > Divulgação de pesquisa de fraudulenta,39,KEEP,pesquisa_fraude,KEEP,electoral_polls,electoral_polls,noise,poll-related,Y
11464,Obstamento do Transporte e Fornecimento de Alimentos a Eleitores pela Justiça Eleitoral,"Art. 4º - Quinze dias antes do pleito, a Justiça Eleitoral divulgará, pelo órgão competente, o quadro geral de percursos e horários programados para o transport",DIREITO ELEITORAL > Crimes Eleitorais > Crimes contra o Serviço da Justiça Eleitoral > Obstamento do Transporte e Fornecimento de Alimentos a Eleitores pela Justiça Eleitoral,36,REVIEW,other,KEEP,misconduct,misc_other,mixed,electoral misconduct / crime,Y
11659,Propaganda Política - Propaganda Eleitoral - Bem Tombado,"Art. 63. Alterar o aspecto ou estrutura de edificação ou local especialmente protegido por lei, ato administrativo ou decisão judicial, em razão de seu valor pa",DIREITO ELEITORAL > Eleições > Propaganda Política - Propaganda Eleitoral > Propaganda Política - Propaganda Eleitoral - Bem Tombado,36,KEEP,propaganda,KEEP,illegal_advertising,illegal_advertising,noise,propaganda / advertising,Y
15537,Violência Política de Gênero (art. 326-B do Código Eleitoral),"<p> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;</p> <p> Art. 326-B. Assediar, constranger, humilhar, perseguir ou amea&ccedil;ar, por qualquer meio, candid",DIREITO ELEITORAL > Crimes Eleitorais > Violência Política de Gênero (art. 326-B do Código Eleitoral),35,REVIEW,other,KEEP,gender_violence,misc_other,mixed,gender quota / political violence,Y
12634,Apropriação Indébita Eleitoral,"<p align=""justify""> &nbsp;Art. 354-A.&nbsp; Apropriar-se o candidato, o administrador financeiro da campanha, ou quem de fato exer&ccedil;a essa fun&ccedil;&ati",DIREITO ELEITORAL > Crimes Eleitorais > Crimes contra a Fé Pública Eleitoral > Apropriação Indébita Eleitoral,34,REVIEW,other,KEEP,campaign_finance,cleaning_other,cleaning,campaign finance challenge,Y
15304,Recurso de Origem Não Identificada,"<div id=""dsc_glossario_txt""> <p> <span style=""color: rgb(0, 0, 0); font-family: Calibri; font-size: 13.3333px; text-align: center; white-space-collapse: preserv",DIREITO ELEITORAL > Eleições > Recursos Financeiros de Campanha Eleitoral > Recurso de Origem Não Identificada,33,REVIEW,other,KEEP,campaign_finance,cleaning_other,cleaning,campaign finance challenge,Y
3617,Representação caluniosa,Art. 19. Constitui crime a representação por ato de improbidade contra agente público ou terceiro beneficiário quando o autor da denúncia o sabe inocente. Pena ,DIREITO PENAL > Crimes Previstos na Legislação Extravagante > Representação caluniosa,32,REVIEW,other,KEEP,honor_defamation,honor_defamation,noise,representacao caluniosa: false accusation = noise,Y
11514,Divulgação de Propaganda Eleitoral no Dia da Eleição,"Art. 39. ................................................... § 5º Constituem crimes, no dia da eleição, puníveis com detenção, de seis meses a um ano, com a alt",DIREITO ELEITORAL > Crimes Eleitorais > Crimes contra o Sigilo ou o Exercício do Voto > Divulgação de Propaganda Eleitoral no Dia da Eleição,32,KEEP,propaganda,KEEP,illegal_advertising,illegal_advertising,noise,propaganda / advertising,Y
11500,"Prisão ou Detenção do Eleitor, Membro de Mesa Receptora, Fiscal, Delegado de Partido ou Candidato, Fora das Hipóteses Legais Permitidas ","Art. 298. Prender ou deter eleitor, membro de mesa receptora, fiscal, delegado de partido ou candidato, com violação do disposto no Art. 236: Pena - Reclusão at","DIREITO ELEITORAL > Crimes Eleitorais > Crimes contra o Sigilo ou o Exercício do Voto > Prisão ou Detenção do Eleitor, Membro de Mesa Receptora, Fiscal, Delegado de Partido ou Candidato, Fora das Hipóteses Legais Permitidas ",30,REVIEW,other,KEEP,misconduct,misc_other,mixed,electoral misconduct / crime,Y
11443,Promoção de Desordem nos Trabalhos Eleitorais,Art. 296. Promover desordem que prejudique os trabalhos eleitorais; Pena - Detenção até dois meses e pagamento de 60 a 90 dias-multa.,DIREITO ELEITORAL > Crimes Eleitorais > Crimes contra o Serviço da Justiça Eleitoral > Promoção de Desordem nos Trabalhos Eleitorais,28,REVIEW,other,KEEP,misconduct,misc_other,mixed,electoral misconduct / crime,Y
11455,Descumprimento da Proibição de Fornecimento de Transporte ou Refeições a Eleitores,"Art. 5º - Nenhum veículo ou embarcação poderá fazer transporte de eleitores desde o dia anterior até o posterior à eleição, salvo: I - a serviço da Justiça Elei",DIREITO ELEITORAL > Crimes Eleitorais > Crimes contra o Serviço da Justiça Eleitoral > Descumprimento da Proibição de Fornecimento de Transporte ou Refeições a Eleitores,27,REVIEW,other,KEEP,misconduct,misc_other,mixed,electoral misconduct / crime,Y
3576,Denunciação caluniosa ,"Denunciação caluniosa Art. 339. Dar causa à instauração de investigação policial, de processo judicial, instauração de investigação administrativa, inquérito ci",DIREITO PENAL > Crimes Contra a Administração da Justiça > Denunciação caluniosa ,25,REVIEW,other,KEEP,honor_defamation,honor_defamation,noise,denunciacao caluniosa: false accusation = noise,Y
11493,Participação de Pessoa Não Detentora de Direitos Políticos em Atividades Partidárias e de Propaganda Eleitoral ,"Art. 337. Participar, o estrangeiro ou brasileiro que não estiver no gôzo dos seus direitos políticos, de atividades partidárias inclusive comícios e atos de pr",DIREITO ELEITORAL > Crimes Eleitorais > Crimes contra a Propaganda Eleitoral > Participação de Pessoa Não Detentora de Direitos Políticos em Atividades Partidárias e de Propaganda Eleitoral ,23,KEEP,propaganda,KEEP,illegal_advertising,illegal_advertising,noise,propaganda / advertising,Y
14107,(Fato até 10/01/2023) Injúria Preconceituosa em Razão de Identidade de Gênero,"<p> Art. 140 - Injuriar algu&eacute;m, ofendendo-lhe a dignidade ou o decoro: Pena - deten&ccedil;&atilde;o, de um a seis meses, ou multa. &sect; 3o Se a inj&ua",DIREITO PENAL > Crimes contra a Honra > Injúria > Preconceituosa > (Fato até 10/01/2023) Injúria Preconceituosa em Razão de Identidade de Gênero,21,REVIEW,other,KEEP,honor_defamation,honor_defamation,noise,injuria preconceituosa (identidade),Y
12544,Simples,"<p> Inj&uacute;ria Art. 140 - Injuriar algu&eacute;m, ofendendo-lhe a dignidade ou o decoro: Pena - deten&ccedil;&atilde;o, de um a seis meses, ou multa. &sect;",DIREITO PENAL > Crimes contra a Honra > Injúria > Simples,20,REVIEW,other,KEEP,honor_defamation,honor_defamation,noise,injuria simples (eleitoral context),Y
10819,Aliciamento de eleitores,"III - descumprir a proibição dos artigos 5, 8 e 10: Pena - reclusão de quatro a seis anos e pagamento de 200 a 300 dias multa (Art. 302 do Código Eleitoral);",DIREITO PENAL > Crimes Previstos na Legislação Extravagante > Crimes Eleitorais > Aliciamento de eleitores,20,REVIEW,other,KEEP,vote_buying,cleaning_other,cleaning,aliciamento de eleitores,Y
11607,Inelegibilidade - Vida Pregressa,"Art. 14. A soberania popular será exercida pelo sufrágio universal e pelo voto direto e secreto, com valor igual para todos, e, nos termos da lei, mediante: I -",DIREITO ELEITORAL > Eleições > Candidatos > Inelegibilidade > Inelegibilidade - Vida Pregressa,20,KEEP,inelegibilidade,KEEP,ineligibility,ineligibility,cleaning,eligibility / registration challenge,Y
14684,Perseguição,"<p> <span style=""color: rgb(0, 51, 102); font-family: Arial, Helvetica, sans-serif; background-color: rgb(243, 247, 248);"">Persegui&ccedil;&atilde;o</span><br s",DIREITO PENAL > Crimes contra a liberdade pessoal > Perseguição,18,REVIEW,other,KEEP,gender_violence,misc_other,mixed,"perseguicao (stalking, political context)",Y
10824,Coação eleitoral,Valer-se o servidor público da sua autoridade para coagir alguém a votar ou não votar em determinado candidato ou partido: Pena - detenção até seis meses e paga,DIREITO PENAL > Crimes Previstos na Legislação Extravagante > Crimes Eleitorais > Coação eleitoral,17,REVIEW,other,KEEP,misconduct,misc_other,mixed,coacao eleitoral,Y
11439,Induzimento à Inscrição de Eleitor em Infração às Normas Legais,com infração de qualquer dispositivo dêste Código. Pena - Reclusão até 2 anos e pagamento de 15 a 30 dias-multa.,DIREITO ELEITORAL > Crimes Eleitorais > Crimes contra o Serviço da Justiça Eleitoral > Induzimento à Inscrição de Eleitor em Infração às Normas Legais,17,REVIEW,other,KEEP,misconduct,misc_other,mixed,electoral misconduct / crime,Y
11437,Crimes contra o Serviço da Justiça Eleitoral,,DIREITO ELEITORAL > Crimes Eleitorais > Crimes contra o Serviço da Justiça Eleitoral,16,KEEP,crimes_eleitorais,KEEP,misconduct,misc_other,mixed,electoral misconduct / crime,Y
11465,Utilização de Veículos e Embarcações Públicas em Campanha Eleitoral,"Art. 11 - Constitui crime eleitoral: ............................................................... V - utilizar em campanha eleitoral, no decurso dos 90 (nove",DIREITO ELEITORAL > Crimes Eleitorais > Crimes contra o Serviço da Justiça Eleitoral > Utilização de Veículos e Embarcações Públicas em Campanha Eleitoral,16,REVIEW,other,KEEP,misconduct,misc_other,mixed,electoral misconduct / crime,Y
10822,Publicação de pesquisa irregular,"§ 3º A comprovação de irregularidade nos dados publicados sujeita os responsáveis às penas mencionadas no parágrafo anterior, sem prejuízo da obrigatoriedade da",DIREITO PENAL > Crimes Previstos na Legislação Extravagante > Crimes Eleitorais > Publicação de pesquisa irregular,15,REVIEW,other,KEEP,electoral_polls,electoral_polls,noise,publicacao de pesquisa irregular,Y
11700,Doação de Recursos Acima do Limite Legal - Pessoa Física,"Art. 23. Pessoas físicas poderão fazer doações em dinheiro ou estimáveis em dinheiro para campanhas eleitorais, obedecido o disposto nesta Lei. § 1º As doações ",DIREITO ELEITORAL > Eleições > Recursos Financeiros de Campanha Eleitoral > Doação de Recursos Acima do Limite Legal > Doação de Recursos Acima do Limite Legal - Pessoa Física,14,REVIEW,other,KEEP,campaign_finance,cleaning_other,cleaning,campaign finance challenge,Y
11603,Inelegibilidade - Reeleição,"Art. 14. A soberania popular será exercida pelo sufrágio universal e pelo voto direto e secreto, com valor igual para todos, e, nos termos da lei, mediante: I -",DIREITO ELEITORAL > Eleições > Candidatos > Inelegibilidade > Inelegibilidade - Reeleição,14,KEEP,inelegibilidade,KEEP,ineligibility,ineligibility,cleaning,eligibility / registration challenge,Y
11497,Crimes contra o Sigilo ou o Exercício do Voto,,DIREITO ELEITORAL > Crimes Eleitorais > Crimes contra o Sigilo ou o Exercício do Voto,14,KEEP,crimes_eleitorais,KEEP,misconduct,misc_other,mixed,electoral misconduct / crime,Y
11433,Práticas Irregulares que Determinam a Anulação da Votação,"Art. 310. Praticar, ou permitir membro da mesa receptora que seja praticada, qualquer irregularidade que determine a anulação de votação, salvo no caso do Art. ",DIREITO ELEITORAL > Crimes Eleitorais > Crimes contra a Organização Administrativa da Justiça Eleitoral > Práticas Irregulares que Determinam a Anulação da Votação,13,REVIEW,other,KEEP,misconduct,misc_other,mixed,electoral misconduct / crime,Y
14101,(Fato até 10/01/2023) Injúria Preconceituosa em Razão de Cor,"<p> Assunto usado para registrar fatos ocorridos at&eacute; 10 de janeiro de 2023.</p> <p> &quot;Art. 140 - Injuriar algu&eacute;m, ofendendo-lhe a dignidade ou",DIREITO PENAL > Crimes contra a Honra > Injúria > Preconceituosa > (Fato até 10/01/2023) Injúria Preconceituosa em Razão de Cor,13,REVIEW,other,KEEP,honor_defamation,honor_defamation,noise,injuria preconceituosa (raca/cor),Y
11701,Doação de Recursos Acima do Limite Legal - Pessoa Jurídica,<p> Vide Decis&atilde;o do STF na ADi 4650</p>,DIREITO ELEITORAL > Eleições > Recursos Financeiros de Campanha Eleitoral > Doação de Recursos Acima do Limite Legal > Doação de Recursos Acima do Limite Legal - Pessoa Jurídica,13,REVIEW,other,KEEP,campaign_finance,cleaning_other,cleaning,campaign finance challenge,Y
10747,Inscrição fraudulenta ,Art. 289. Inscrever-se fraudulentamente eleitor: Pena - Reclusão até cinco anos e pagamento de cinco a 15 dias-multa.,DIREITO PENAL > Crimes Previstos na Legislação Extravagante > Crimes Eleitorais > Inscrição fraudulenta ,13,REVIEW,other,KEEP,misconduct,misc_other,mixed,inscricao fraudulenta de eleitor,Y
11504,Concentração de Eleitores para Embaraçar ou Fraudar o Exercício do Voto,"Art. 302. Promover, no dia da eleição, com o fim de impedir, embaraçar ou fraudar o exercício do voto a concentração de eleitores, sob qualquer forma, inclusive",DIREITO ELEITORAL > Crimes Eleitorais > Crimes contra o Sigilo ou o Exercício do Voto > Concentração de Eleitores para Embaraçar ou Fraudar o Exercício do Voto,13,REVIEW,other,KEEP,misconduct,misc_other,mixed,electoral misconduct / crime,Y
11444,Majoração de Preços de Utilidade e Serviços Necessários à Realização das Eleições,"Art. 303. Majorar os preços de utilidades e serviços necessários à realização de eleições, tais como transporte e alimentação de eleitores, impressão, publicida",DIREITO ELEITORAL > Crimes Eleitorais > Crimes contra o Serviço da Justiça Eleitoral > Majoração de Preços de Utilidade e Serviços Necessários à Realização das Eleições,12,REVIEW,other,KEEP,misconduct,misc_other,mixed,electoral misconduct / crime,Y
14939,Inelegibilidade - Responsável por Doação Tida com Ilegal,"<p style=""color: rgb(0, 0, 0); font-family: &quot;Times New Roman&quot;; font-size: medium; text-align: justify;""> <small><font face=""Arial"">&nbsp;Art. 1&ordm; ",DIREITO ELEITORAL > Eleições > Candidatos > Inelegibilidade > Inelegibilidade - Responsável por Doação Tida com Ilegal,12,KEEP,inelegibilidade,KEEP,ineligibility,ineligibility,cleaning,eligibility / registration challenge,Y
11479,Destruição de Dados Eleitorais,"Art. 72. Constituem crimes, puníveis com reclusão, de cinco a dez anos: ............................................................... II - desenvolver ou intr",DIREITO ELEITORAL > Crimes Eleitorais > Crimes contra a Fé Pública Eleitoral > Destruição de Dados Eleitorais,11,REVIEW,other,KEEP,misconduct,misc_other,mixed,electoral misconduct / crime,Y
11509,Violação do Sigilo da Urna ou dos Invólucros,Art. 317. Violar ou tentar violar o sigilo da urna ou dos invólucros. Pena - reclusão de três a cinco anos.,DIREITO ELEITORAL > Crimes Eleitorais > Crimes contra o Sigilo ou o Exercício do Voto > Violação do Sigilo da Urna ou dos Invólucros,10,REVIEW,other,KEEP,misconduct,misc_other,mixed,electoral misconduct / crime,Y
11431,Intervenção Indevida de Autoridade Junto à Mesa Receptora,"Art. 305. Intervir autoridade estranha à mesa receptora, salvo o juiz eleitoral, no seu funcionamento sob qualquer pretexto: Pena - detenção até seis meses e pa",DIREITO ELEITORAL > Crimes Eleitorais > Crimes contra a Organização Administrativa da Justiça Eleitoral > Intervenção Indevida de Autoridade Junto à Mesa Receptora,9,REVIEW,other,KEEP,misconduct,misc_other,mixed,electoral misconduct / crime,Y
11517,Crimes contra os Partidos Políticos,,DIREITO ELEITORAL > Crimes Eleitorais > Crimes contra os Partidos Políticos,9,KEEP,crimes_eleitorais,KEEP,misconduct,misc_other,mixed,electoral misconduct / crime,Y
5869,Incitação ao Crime,"<p> Art. 286 - Incitar, publicamente, a pr&aacute;tica de crime: Pena - deten&ccedil;&atilde;o, de tr&ecirc;s a seis meses, ou multa.</p>",DIREITO PENAL > Crimes contra a Paz Pública > Incitação ao Crime,9,KEEP,crimes_eleitorais,KEEP,misconduct,misc_other,mixed,electoral misconduct / crime,Y
11520,Coleta de Assinatura em Mais de Uma Ficha de Registro Partidário,Art. 321. Colher a assinatura do eleitor em mais de uma ficha de registro de partido: Pena - detenção até dois meses ou pagamento de 20 a 40 dias-multa.,DIREITO ELEITORAL > Crimes Eleitorais > Crimes contra os Partidos Políticos > Coleta de Assinatura em Mais de Uma Ficha de Registro Partidário,9,REVIEW,other,KEEP,misconduct,misc_other,mixed,electoral misconduct / crime,Y
10823,Uso de símbolos governamentais em propaganda eleitoral,"Art. 40. O uso, na propaganda eleitoral, de símbolos, frases ou imagens, associadas ou semelhantes às empregadas por órgão de governo, empresa pública ou socied",DIREITO PENAL > Crimes Previstos na Legislação Extravagante > Crimes Eleitorais > Uso de símbolos governamentais em propaganda eleitoral,9,KEEP,propaganda,KEEP,illegal_advertising,illegal_advertising,noise,propaganda / advertising,Y
11510,"Destruição, Supressão ou Ocultação de Urna Contendo Votos ou Documentos Eleitorais ","Art. 339 - Destruir, suprimir ou ocultar urna contendo votos, ou documentos relativos à eleição: Pena - reclusão de dois a seis anos e pagamento de 5 a 15 dias-","DIREITO ELEITORAL > Crimes Eleitorais > Crimes contra o Sigilo ou o Exercício do Voto > Destruição, Supressão ou Ocultação de Urna Contendo Votos ou Documentos Eleitorais ",9,REVIEW,other,KEEP,misconduct,misc_other,mixed,electoral misconduct / crime,Y
