id_municipio_tse,top1_share,enc,n_cand,log_votes,cycle,id_municipio,sigla_uf,n_online_per_100k,news_desert,n_outlets_total_per_100k,online_z
36137,0.4641885766092475,2.898102990109097,5.0,11.066232029799922,2016,2915601,BA,6.71107159035619,0.0,11.7443752831233,0.4752581313809132
36153,0.5272867025365103,1.9940611742640677,2.0,9.250330020192342,2016,2915700,BA,0.0,1.0,0.0,-0.45667294743457204
36170,0.5232601414216599,1.995681073316164,2.0,10.198765701609537,2016,2915809,BA,8.19873739444126,0.0,8.19873739444126,0.6818424270558641
36196,0.463023314113813,2.9300037876897687,5.0,8.984443032465352,2016,2915908,BA,0.0,1.0,0.0,-0.45667294743457204
36218,0.5245093874776995,2.0231368786690465,3.0,10.066541338972426,2016,2916005,BA,0.0,0.0,16.8416325155785,-0.45667294743457204
36234,0.665357304728811,1.9060462854171896,3.0,10.183993941238814,2016,2916104,BA,5.05331244630855,0.0,5.05331244630855,0.24505387163965242
36250,0.5210761041576751,1.996452685567303,2.0,9.53978799366043,2016,2916203,BA,0.0,1.0,0.0,-0.45667294743457204
36277,0.5703773289494285,1.9668312194784217,3.0,9.455167134121535,2016,2916302,BA,10.9003706126008,0.0,10.9003706126008,1.0570039680504735
36293,0.55961049957663,2.437944060790941,3.0,11.168461378419464,2016,2916401,BA,15.1751976569495,0.0,19.7277569540343,1.650626629581052
36315,0.5182996568814334,2.206531738877972,4.0,10.356980629654874,2016,2916500,BA,3.15666529877837,0.0,6.31333059755674,-0.018323503870701995
36331,0.5058972198820556,2.1814629244748613,5.0,9.158625936289503,2016,2916609,BA,9.72857281836754,1.0,9.72857281836754,0.8942825951921266
36358,0.5036224789504602,1.9998950266800157,2.0,9.23151460720759,2016,2916708,BA,0.0,1.0,0.0,-0.45667294743457204
36374,0.513006993006993,2.1802610313169075,5.0,9.973479924356162,2016,2916807,BA,17.5932441942294,0.0,23.4576589256392,1.9864079854753205
36382,0.7254198031268095,1.6621561972705927,2.0,9.756726171140725,2016,2916856,BA,12.7089025862617,0.0,12.7089025862617,1.3081452545937522
36390,0.6300073909830007,1.8733473209791396,2.0,9.512664721164834,2016,2916906,BA,9.09173561232839,0.0,18.1834712246568,0.8058483747456114
36412,0.5467800729040098,2.221448891777775,4.0,10.58415721158496,2016,2917003,BA,0.0,0.0,2.95229097779877,-0.45667294743457204
36439,0.60934165161714,2.280003442717667,4.0,10.100861911956375,2016,2917102,BA,6.01793344165613,0.0,12.0358668833123,0.37900569628329694
36455,1.0,1.0,1.0,9.402282172147128,2016,2917201,BA,0.0,0.0,5.58222619180529,-0.45667294743457204
36471,0.43856052036199095,2.8552689732204986,3.0,10.25019296543737,2016,2917300,BA,4.56350111805777,0.0,9.12700223611555,0.1770363585782893
36498,0.6053511705685619,1.9149833993788155,2.0,9.794788135612787,2016,2917409,BA,0.0,1.0,0.0,-0.45667294743457204
36510,0.3762959415778762,3.196440587492332,4.0,11.332961127749952,2016,2917508,BA,2.42160067804819,0.0,8.47560237316866,-0.12039804677686913
36536,0.5619294932326094,2.0035487740561493,3.0,10.836281356509298,2016,2917607,BA,0.0,0.0,2.17561569924289,-0.45667294743457204
36552,0.5247777085575126,2.183911111460422,3.0,10.472034764862743,2016,2917706,BA,6.115646882549,0.0,12.231293765098,0.39257464591526364
36579,0.7111978384869408,1.697190484894698,2.0,9.902787307421734,2016,2917805,BA,5.66283481510844,0.0,5.66283481510844,0.3296950248549026
36595,0.5280455048190867,1.9937273323510427,2.0,9.44604470533525,2016,2917904,BA,0.0,1.0,0.0,-0.45667294743457204
36617,0.44499490018942156,3.2275032483459327,6.0,11.92494239626695,2016,2918001,BA,6.92642873334509,0.0,11.9638314485052,0.5051636407908664
36633,0.3729868944382865,3.0194708952395755,4.0,11.02431784977067,2016,2918100,BA,2.65773667145059,0.0,5.31547334290119,-0.08760708811761492
36650,0.5082669932639314,1.999453404003422,2.0,9.700759185964511,2016,2918209,BA,0.0,0.0,7.33729547288869,-0.45667294743457204
36676,0.6722113502935421,1.787906072297901,2.0,9.819888528659815,2016,2918308,BA,6.96621386276559,0.0,6.96621386276559,0.5106883916570232
36692,0.40291215550107745,2.8645496014282466,4.0,12.342550941765836,2016,2918407,BA,1.27217830851172,0.0,5.08871323404688,-0.2800122625447448
36706,0.4125210469921935,2.9127621369556334,3.0,9.477768715400696,2016,2918456,BA,0.0,1.0,0.0,-0.45667294743457204
36714,0.5079555688982288,2.056085585169062,3.0,9.902787307421734,2016,2918506,BA,6.11471199706494,0.0,6.11471199706494,0.3924448233040757
36730,0.7811059907834101,1.5328700011393412,3.0,9.251098364448351,2016,2918605,BA,0.0,1.0,0.0,-0.45667294743457204
36757,0.7483080889461811,1.6043283133207649,2.0,8.733271845008325,2016,2918704,BA,0.0,1.0,0.0,-0.45667294743457204
36765,0.532300936091529,1.991687886013107,2.0,9.758808541166685,2016,2918753,BA,0.0,1.0,0.0,-0.45667294743457204
36773,0.46559921689274225,2.640086941426183,4.0,10.261301847168287,2016,2918803,BA,0.0,0.0,4.75014250427513,-0.45667294743457204
36790,0.5098499061913696,1.9992241358835392,2.0,9.051110146405625,2016,2918902,BA,0.0,0.0,26.0078023407022,-0.45667294743457204
36811,0.7364310816087466,1.6415643554890123,3.0,8.541300266759471,2016,2919009,BA,0.0,1.0,0.0,-0.45667294743457204
36820,0.4372832959412605,2.8260748018319153,3.0,9.190749722211178,2016,2919058,BA,0.0,1.0,0.0,-0.45667294743457204
36838,0.6020498321258173,1.9837381850330051,3.0,9.334149657702469,2016,2919108,BA,11.4337983077979,0.0,11.4337983077979,1.131078255705138
36854,0.5239060209080831,2.2494276161980284,3.0,12.030420796701154,2016,2919207,BA,2.45900833112023,0.0,4.42621499601641,-0.11520344349868658
36870,0.44352465047829287,2.5125372224165545,3.0,9.29394595583098,2016,2919306,BA,9.28160386114721,0.0,9.28160386114721,0.8322143759977508
36897,0.5181402848696587,1.9973709011483356,2.0,9.608042089466514,2016,2919405,BA,8.45022815616022,0.0,8.45022815616022,0.7167656213215415
36919,0.5531222140393038,1.9776762309966212,2.0,10.851238191028555,2016,2919504,BA,13.6640021862403,0.0,15.9413358839471,1.4407748933333164
36935,0.5086919350242234,2.0335066446081176,3.0,9.549380736703105,2016,2919603,BA,28.6806883365201,0.0,28.6806883365201,3.5260628143225556
36951,0.5653223373227396,1.9894100498368472,4.0,9.897771245540019,2016,2919702,BA,9.25968794851614,0.0,18.5193758970323,0.8291710289217269
36978,0.6126017108282913,1.9034628708885697,2.0,10.777496892153676,2016,2919801,BA,9.55589001170597,0.0,11.9448625146325,0.8703030455571238
36994,0.5067683508102955,2.0161732714298104,3.0,9.258177701390343,2016,2919900,BA,0.0,1.0,0.0,-0.45667294743457204
37010,0.5098497495826377,2.3985784518141773,3.0,9.39099387166944,2016,2920007,BA,0.0,0.0,11.4534417592487,-0.45667294743457204
37036,0.5865366585411588,1.941833592111213,2.0,9.967963571720492,2016,2920106,BA,11.316057485572,0.0,16.974086228358,1.1147282093674884
37052,0.5021737030238624,1.9999622008357143,2.0,9.937985592943695,2016,2920205,BA,0.0,1.0,0.0,-0.45667294743457204
37079,0.5793334396428002,1.9508860941852937,2.0,9.436838291102966,2016,2920304,BA,11.5340253748558,0.0,11.5340253748558,1.1449962593312655
37095,0.5542156765839675,1.990162650996326,3.0,9.915119636765835,2016,2920403,BA,7.21500721500721,0.0,7.21500721500721,0.5452370109102932
37117,0.5455771305285868,2.1377954025337305,4.0,10.297689468365581,2016,2920502,BA,0.0,1.0,0.0,-0.45667294743457204
37133,0.5533730854670875,1.977467264754267,2.0,10.845796846808836,2016,2920601,BA,2.78870018684291,0.0,2.78870018684291,-0.0694208761927686
37150,0.5306399415387828,1.9925176497617143,2.0,9.860475661942838,2016,2920700,BA,4.06834825061025,0.0,4.06834825061025,0.10827709417079147
37176,1.0,1.0,1.0,8.739696537843024,2016,2920809,BA,10.7909787417719,0.0,10.7909787417719,1.041813296512754
37192,0.4192152336987882,2.920517162829663,4.0,9.537050831395442,2016,2920908,BA,14.7666863555818,0.0,14.7666863555818,1.593898822007223
37214,0.4609625283467118,2.7863648449742584,5.0,10.92525479334063,2016,2921005,BA,4.69858572569657,0.0,7.04787858854485,0.19579484482497106
37222,0.5006799020940984,1.9999963018719775,2.0,9.596146842421163,2016,2921054,BA,0.0,1.0,0.0,-0.45667294743457204
37230,0.5693548387096774,2.094116848302007,3.0,10.213909111957399,2016,2921104,BA,9.01144453455889,0.0,13.5171668018383,0.7946987766944578
37257,0.5638834690170221,1.9678756298522098,2.0,10.29977736270884,2016,2921203,BA,4.0549856048011,0.0,8.10997120960221,0.10642149409901672
37273,0.5711517165005537,1.9603033339994622,2.0,9.578311275656766,2016,2921302,BA,9.03260771384699,1.0,9.03260771384699,0.7976375956654049
37290,0.5463201523468131,2.008145415022355,4.0,9.789982851739307,2016,2921401,BA,0.0,1.0,0.0,-0.45667294743457204
37303,0.5410122164048866,1.9866339119859135,2.0,9.346617990268731,2016,2921450,BA,0.0,1.0,0.0,-0.45667294743457204
37311,0.40926174496644296,2.841422144774061,4.0,10.995410853053441,2016,2921500,BA,2.09292591042277,0.0,4.18585182084554,-0.16603937642871527
37338,0.5344102305233047,1.9905721410349222,2.0,9.383116515926606,2016,2921609,BA,0.0,1.0,0.0,-0.45667294743457204
37354,0.5382380351954389,2.127052804043919,3.0,10.50457426724686,2016,2921708,BA,0.0,0.0,8.93016610108948,-0.45667294743457204
37370,0.5385353812397148,1.9881903433499022,2.0,9.5876803163585,2016,2921807,BA,8.97424391994974,0.0,8.97424391994974,0.7895329237545007
37397,0.6014755011135857,1.920880637461706,2.0,9.57275879054198,2016,2921906,BA,0.0,1.0,0.0,-0.45667294743457204
37419,0.618130888719124,2.0400914542599877,3.0,10.578216147572055,2016,2922003,BA,2.63331138907176,0.0,7.89993416721527,-0.09099889812160682
37427,0.6322167755991286,1.8692897235455075,2.0,9.594786112860271,2016,2922052,BA,0.0,1.0,0.0,-0.45667294743457204
37435,0.5159314813171207,1.9979715625921461,2.0,10.022780558724111,2016,2922102,BA,0.0,1.0,0.0,-0.45667294743457204
37451,0.5492586490939044,1.9807752725461705,2.0,9.40426106461349,2016,2922201,BA,0.0,1.0,0.0,-0.45667294743457204
37460,0.5079282557837276,1.999497268483084,2.0,9.641343263872185,2016,2922250,BA,0.0,1.0,0.0,-0.45667294743457204
37478,0.5037593984962406,2.1311131899279214,3.0,10.337086499888064,2016,2922300,BA,3.48347093043509,0.0,6.96694186087017,0.027058268737785208
37494,0.5558767592240396,2.0143704233280597,3.0,10.176943917723927,2016,2922409,BA,4.99076708090033,0.0,9.98153416180067,0.23636852697076954
37516,0.47135752440596795,2.3901978560730144,5.0,10.391269703133506,2016,2922508,BA,0.0,1.0,0.0,-0.45667294743457204
37532,0.5674684060334284,1.964235314855952,2.0,9.596826513486544,2016,2922607,BA,0.0,1.0,0.0,-0.45667294743457204
37559,0.6470791964904179,1.8407237222271315,2.0,9.759848102334518,2016,2922706,BA,0.0,1.0,0.0,-0.45667294743457204
37567,0.5095419847328244,1.9992718694024962,2.0,9.439545514668987,2016,2922730,BA,0.0,1.0,0.0,-0.45667294743457204
37575,0.5877969259431766,1.940178099045023,2.0,9.058121158998672,2016,2922805,BA,0.0,1.0,0.0,-0.45667294743457204
37583,0.5964876454972432,1.9281950518368167,2.0,9.189525232262262,2016,2922854,BA,26.5322366675511,0.0,26.5322366675511,3.227718674390807
37591,0.603507096069869,1.9413961005654585,4.0,10.285752267473857,2016,2922904,BA,4.12609341475491,0.0,4.12609341475491,0.1162958602341787
37613,0.5089605734767025,2.633388739716147,4.0,10.681067789070903,2016,2923001,BA,0.0,1.0,0.0,-0.45667294743457204
37621,0.6655462184873949,1.8024152695540612,2.0,9.38429367909962,2016,2923050,BA,0.0,1.0,0.0,-0.45667294743457204
37630,0.4828166643287979,2.2728876151481203,5.0,10.258220612237519,2016,2923100,BA,0.0,1.0,0.0,-0.45667294743457204
37656,0.5167982659854466,1.9977450912553512,2.0,10.159524147152363,2016,2923209,BA,0.0,1.0,0.0,-0.45667294743457204
37672,0.5444652908067542,2.0377792066455553,3.0,9.274253697719836,2016,2923308,BA,0.0,1.0,0.0,-0.45667294743457204
37680,0.538989700833742,2.0608926840825657,3.0,9.922799863568502,2016,2923357,BA,5.1966949020423,0.0,5.1966949020423,0.2649646362405223
37699,0.5592430650132607,1.9723108016145494,2.0,10.236453649828054,2016,2923407,BA,4.98057575455723,0.0,4.98057575455723,0.23495331128939703
37710,0.5069055617767824,2.640671330832615,3.0,9.2794932306645,2016,2923506,BA,0.0,1.0,0.0,-0.45667294743457204
37737,0.5189341945902302,1.9971360771098485,2.0,10.117388522483406,2016,2923605,BA,9.8294588882882,0.0,19.6589177765764,0.9082921110664199
37753,0.535538269698949,2.1498797199054827,4.0,10.424718849016,2016,2923704,BA,0.0,1.0,0.0,-0.45667294743457204
37770,0.4713032509603807,2.945540053507248,4.0,10.459726215828614,2016,2923803,BA,0.0,0.0,3.75883325815667,-0.45667294743457204
37796,0.4635122838944495,2.512556322362831,4.0,9.304741047397666,2016,2923902,BA,0.0,1.0,0.0,-0.45667294743457204
37818,0.43291604781101917,2.7146828943456023,3.0,11.636133757271676,2016,2924009,BA,5.31585009302738,0.0,7.97377513954106,0.2815110885002122
37834,0.38292529817953547,2.9165231849181024,3.0,9.165133779138104,2016,2924108,BA,0.0,1.0,0.0,-0.45667294743457204
37850,0.3630029859235035,2.9869067403560066,3.0,9.551515816867964,2016,2924207,BA,0.0,1.0,0.0,-0.45667294743457204
37877,0.5503614853762734,1.9799135457507675,2.0,10.100040691576806,2016,2924306,BA,4.97859205416708,0.0,9.95718410833416,0.2346778452897054
37893,0.3327578299927163,4.368645104596661,6.0,11.213683500349497,2016,2924405,BA,0.0,1.0,0.0,-0.45667294743457204
37915,0.5145041160329282,2.08978803953307,3.0,9.923682259821648,2016,2924504,BA,0.0,1.0,0.0,-0.45667294743457204
37931,0.5417874596206411,1.9954007879595506,3.0,10.091874013892333,2016,2924603,BA,5.24026620552324,0.0,5.24026620552324,0.2710151531083112
37940,0.5315949752569471,1.9920458211045817,2.0,9.259892150805431,2016,2924678,BA,9.11244760342628,0.0,9.11244760342628,0.8087245395947555
37958,0.5039463886820551,2.0412064891129336,3.0,9.505246289517283,2016,2924702,BA,0.0,1.0,0.0,-0.45667294743457204
37974,0.5309139784946236,2.028743355206519,3.0,9.944245545008295,2016,2924801,BA,5.69281566662871,0.0,11.3856313332574,0.33385830741342015
37990,0.5072142064372919,1.9995837284628741,2.0,9.288411907396338,2016,2924900,BA,0.0,1.0,0.0,-0.45667294743457204
38016,0.5569620253164557,1.9743751977222401,2.0,10.277530790635952,2016,2925006,BA,4.32245515452777,0.0,8.64491030905554,0.14356357829094496
38032,0.4964004687761594,2.0994778401474576,4.0,10.774446134412141,2016,2925105,BA,12.4241608514692,0.0,16.5655478019589,1.2686046732549552
38059,0.4344409410623333,2.6941505125313423,5.0,10.626921425700946,2016,2925204,BA,0.0,0.0,3.11245292414952,-0.45667294743457204
38067,0.5163659933023658,2.229360598818631,3.0,9.826282481627157,2016,2925253,BA,0.0,1.0,0.0,-0.45667294743457204
38075,0.4719402599081916,2.7917600467564903,4.0,11.725905542717976,2016,2925303,BA,3.57238546039118,0.0,6.54937334405049,0.03940536006421716
38091,0.7007772020725389,1.7222880459597387,2.0,9.421573272264558,2016,2925402,BA,9.73330737784699,0.0,9.73330737784699,0.8949400584696364
38113,0.4922760041194645,2.101434984990594,3.0,10.279523849953481,2016,2925501,BA,2.85689798017313,0.0,2.85689798017313,-0.05995060870189625
38130,0.545771375464684,1.9833791336155513,2.0,9.75359446296151,2016,2925600,BA,0.0,0.0,6.60938532716457,-0.45667294743457204
38156,0.5588917525773196,1.9726337426585911,2.0,9.64988479373721,2016,2925709,BA,7.92330243245385,0.0,7.92330243245385,0.6435942281188586
38164,0.6303134688253531,1.8727882359886128,2.0,10.276085057018676,2016,2925758,BA,3.6067229315444,0.0,3.6067229315444,0.044173623389197926
38172,0.540342128956299,1.9870643117272655,2.0,10.270835338531164,2016,2925808,BA,3.84941104011086,0.0,3.84941104011086,0.07787443968760174
38199,0.6346753008736026,1.8848164913718648,3.0,10.3962917617043,2016,2925907,BA,0.0,0.0,3.95694840139285,-0.45667294743457204
38210,0.5151236191478169,2.0103872482470555,3.0,10.728189172836375,2016,2926004,BA,4.92780761839058,0.0,4.92780761839058,0.22762567882373613
38237,0.5352483164983165,1.9901096025249971,2.0,9.852615222162372,2016,2926103,BA,7.32547066149,0.0,7.32547066149,0.5605764865013917
38253,0.5929167514756768,1.9711770034716296,3.0,10.291399501396704,2016,2926202,BA,0.0,1.0,0.0,-0.45667294743457204
38270,0.3459399332591769,3.0508195133073985,4.0,10.629924430960715,2016,2926301,BA,2.99526747738573,0.0,11.9810699095429,-0.04073596718357341
38296,0.5040794417606012,1.999866874101217,2.0,10.52567564415558,2016,2926400,BA,0.0,0.0,3.25616228712839,-0.45667294743457204
38318,0.6397577092511013,1.864299061008001,3.0,9.806976652155285,2016,2926509,BA,0.0,1.0,0.0,-0.45667294743457204
38334,0.6359078638291905,1.8623989103773575,2.0,10.95161323889698,2016,2926608,BA,0.0,0.0,5.55452693945566,-0.45667294743457204
38342,0.5440588517511594,2.0963253783611773,4.0,9.433963808127244,2016,2926657,BA,0.0,1.0,0.0,-0.45667294743457204
38350,0.5174898193588806,1.9975558403632825,2.0,9.860266850081565,2016,2926707,BA,0.0,0.0,7.58495145631068,-0.45667294743457204
38377,0.5142658315935977,2.0051211465775274,3.0,9.755219535867026,2016,2926806,BA,0.0,1.0,0.0,-0.45667294743457204
38393,0.5430819180819181,1.985261011968207,2.0,9.681343501555002,2016,2926905,BA,0.0,1.0,0.0,-0.45667294743457204
38415,0.5196622768778966,1.9969119343918642,2.0,10.682491276855757,2016,2927002,BA,2.82789434986709,0.0,8.48368304960127,-0.06397818970990014
38431,0.7154269483401384,1.6868596697728917,2.0,9.329544619454659,2016,2927101,BA,0.0,1.0,0.0,-0.45667294743457204
38458,0.8434855292028002,1.3587609732351769,2.0,9.859640152755851,2016,2927200,BA,3.53581783466516,0.0,7.07163566933032,0.034327406948422415
38474,0.6104396749322776,1.9734005997302495,5.0,9.862457202978137,2016,2927309,BA,0.0,1.0,0.0,-0.45667294743457204
38490,0.7399054935899705,1.7350355137838411,7.0,14.791977057993954,2016,2927408,BA,1.24069222354792,0.0,3.18444337377301,-0.2843845689242738
38512,0.4943033047908853,2.0903759716403774,3.0,10.249273425142691,2016,2927507,BA,0.0,0.0,4.77281405116457,-0.45667294743457204
38539,0.5411969785008716,2.314351754655668,3.0,9.753245889205585,2016,2927606,BA,0.0,1.0,0.0,-0.45667294743457204
38555,0.7117938987009196,1.6957392367706774,2.0,10.21844426712279,2016,2927705,BA,3.42641768031523,0.0,6.85283536063046,0.019135585121872745
38571,0.5627590290112493,1.9689791608070633,2.0,8.81818627792769,2016,2927804,BA,0.0,1.0,0.0,-0.45667294743457204
38598,0.5440053138492196,2.019081243439911,3.0,9.396321889601625,2016,2927903,BA,0.0,1.0,0.0,-0.45667294743457204
38610,0.497021205682623,2.1510140662998225,3.0,10.77908128207818,2016,2928000,BA,0.0,0.0,7.92937569382037,-0.45667294743457204
38636,0.4473481239508189,2.4920246832312283,4.0,10.693806814848333,2016,2928109,BA,0.0,0.0,5.18081027872759,-0.45667294743457204
38652,0.605171121658756,1.928225388050027,3.0,10.37424090067241,2016,2928208,BA,0.0,0.0,4.03958796202787,-0.45667294743457204
38679,0.5845070422535211,1.9444551591128256,2.0,9.540794536271832,2016,2928307,BA,0.0,1.0,0.0,-0.45667294743457204
38695,0.540934802024412,1.9866839881935177,2.0,9.505692950732183,2016,2928505,BA,0.0,1.0,0.0,-0.45667294743457204
38717,0.5179699727552026,2.440093489975686,4.0,11.141919752913635,2016,2928604,BA,0.0,0.0,1.78533171463258,-0.45667294743457204
38733,0.57522246391141,2.032640026041956,5.0,11.524260974633973,2016,2928703,BA,5.82213381204211,0.0,8.73320071806317,0.3518160354964745
38750,1.0,1.0,1.0,10.42649863116592,2016,2928802,BA,3.82599380189004,0.0,3.82599380189004,0.074622611453588
38776,0.6833170843608419,1.7630145079277615,2.0,10.459496844877439,2016,2928901,BA,3.04618009016693,0.0,3.04618009016693,-0.033666001453706955
38792,0.6623550945698596,1.8092397216954026,2.0,9.704426671737876,2016,2929008,BA,0.0,1.0,0.0,-0.45667294743457204
38806,0.5015379634126599,1.999981077527362,2.0,9.421735176255844,2016,2928950,BA,0.0,1.0,0.0,-0.45667294743457204
38814,0.5693272766601774,2.040465259932911,3.0,10.23055859321628,2016,2929107,BA,9.86047428881329,0.0,9.86047428881329,0.9125990559830525
38822,0.5530458590006845,1.9777396451129603,2.0,9.7717830615387,2016,2929057,BA,0.0,1.0,0.0,-0.45667294743457204
38830,0.9116617746669677,1.1919933803063079,2.0,10.475370645603034,2016,2929206,BA,0.0,0.0,2.65027032757341,-0.45667294743457204
38857,0.5231565564838359,2.3961692084619584,6.0,10.693035227382389,2016,2929305,BA,5.06162528787994,0.0,7.59243793181991,0.24620823205875147
38865,0.5169011806566391,2.049961549971819,3.0,9.422706050118514,2016,2929370,BA,9.81643270835378,0.0,9.81643270835378,0.9064832342342054
38873,0.39265898420828,2.8915221832440996,3.0,9.55094690773585,2016,2929404,BA,9.67679504548094,0.0,9.67679504548094,0.8870924892462725
38890,0.4281721192079052,2.7102898906858663,3.0,10.835691002870332,2016,2929503,BA,0.0,1.0,0.0,-0.45667294743457204
38911,0.6929453701400978,1.740777871487677,2.0,10.09104537612533,2016,2929602,BA,5.56699883093025,0.0,5.56699883093025,0.3163867877243576
38938,0.5407569835065307,1.986798663001311,2.0,9.95122954852155,2016,2929701,BA,6.24687656171914,0.0,6.24687656171914,0.4107978185986514
38946,0.5457083764219235,2.032416456615951,5.0,9.869930769007285,2016,2929750,BA,0.0,1.0,0.0,-0.45667294743457204
38954,0.581789638932496,2.088864984252009,3.0,9.452501929126154,2016,2929800,BA,0.0,0.0,9.54380606986066,-0.45667294743457204
38970,0.6793807119308934,1.771934710059194,2.0,10.777413433632514,2016,2929909,BA,2.16637781629116,0.0,6.49913344887348,-0.15583949807019085
38997,0.5966179320063414,1.9280079904909522,2.0,9.337325383730672,2016,2930006,BA,10.6837606837607,0.0,10.6837606837607,1.0269244908837896
39012,0.624031116998788,2.006539730597038,4.0,11.169843431693362,2016,2930105,BA,4.02738622633911,0.0,6.71231037723184,0.10258891413046445
39039,0.5512506130456106,2.122017663465042,3.0,10.71125722393277,2016,2930204,BA,2.62068242570365,0.0,2.62068242570365,-0.09275261558647137
39047,0.47236272777134497,2.546109863927872,3.0,10.398732424335096,2016,2930154,BA,0.0,0.0,2.9220968967331,-0.45667294743457204
39055,0.5255139651077074,1.994805825525312,2.0,10.103075844228801,2016,2930303,BA,0.0,1.0,0.0,-0.45667294743457204
39071,0.505994489537568,1.99971257007539,2.0,10.198319007141121,2016,2930402,BA,0.0,1.0,0.0,-0.45667294743457204
39098,0.5549186787991689,2.072471848616161,3.0,11.3354959227367,2016,2930501,BA,3.72971964940635,0.0,7.45943929881271,0.06125352820388747
39110,0.5954187939837174,1.9297215016147393,2.0,9.581490049669227,2016,2930600,BA,7.49906261717285,0.0,14.9981252343457,0.5846822848608788
39136,0.593304156041078,2.256566141892136,4.0,11.66196596719552,2016,2930709,BA,0.873812706984385,0.0,2.62143812095315,-0.3353311903487388
39144,0.6530049623231023,1.8287518810591787,2.0,9.294865327045871,2016,2930758,BA,0.0,1.0,0.0,-0.45667294743457204
39152,0.5895759207616117,1.9378053949839789,2.0,9.942612107220178,2016,2930808,BA,0.0,0.0,5.86235197561262,-0.45667294743457204
39179,0.5505498403689252,1.9797645387024838,2.0,9.735896960342167,2016,2930907,BA,8.34794223223975,0.0,8.34794223223975,0.7025617151132065
39195,0.5269606097300378,1.9942018622572344,2.0,10.242741630531896,2016,2931004,BA,0.0,1.0,0.0,-0.45667294743457204
39217,0.6508705797881889,1.967410293442065,3.0,9.31847703058076,2016,2931103,BA,0.0,1.0,0.0,-0.45667294743457204
39233,0.6136226034308779,1.938700426909264,3.0,9.894446807883979,2016,2931202,BA,5.5420084238528,0.0,5.5420084238528,0.3129165018371987
39250,0.6217228464419475,1.8881002198267873,2.0,9.647691668946669,2016,2931301,BA,6.32191174611202,0.0,12.643823492224,0.4212175584865199
39276,0.45243925409681673,2.4844727291350384,3.0,9.270305953143616,2016,2931400,BA,0.0,1.0,0.0,-0.45667294743457204
39292,0.5517560787340795,2.1366720156874623,3.0,10.162384273556155,2016,2931509,BA,4.72232716282584,0.0,4.72232716282584,0.1990916928497045
39314,0.5650602409638554,1.9667011151015465,2.0,9.717157974344635,2016,2931608,BA,0.0,1.0,0.0,-0.45667294743457204
39330,0.6392210033279921,1.8560968982930282,2.0,9.69437017295501,2016,2931707,BA,0.0,0.0,9.26097425449157,-0.45667294743457204
39357,0.5133207287727741,2.0389462055750087,3.0,10.055006200175038,2016,2931806,BA,6.13647520864016,0.0,6.13647520864016,0.39546696559070094
39373,0.5424052457126387,2.0962166286786874,4.0,10.924354492579385,2016,2931905,BA,0.0,0.0,4.10357421313964,-0.45667294743457204
39390,0.4716957290876927,2.6998721846145504,3.0,10.36268298306526,2016,2932002,BA,12.1629839854044,0.0,12.1629839854044,1.2323364208192071
39411,0.5259086147151261,1.994644329578742,2.0,10.119324475334565,2016,2932101,BA,0.0,1.0,0.0,-0.45667294743457204
39438,0.5064584538268749,2.011458711463522,3.0,9.940205135471292,2016,2932200,BA,22.7143668370244,0.0,28.3929585462805,2.6975512485131463
39454,0.5614269558959597,1.9828381948406049,3.0,9.875807983429386,2016,2932309,BA,18.6208180746074,0.0,31.0346967910124,2.1291017448861718
39470,0.5293936595875655,1.9931119071054355,2.0,9.877862004897155,2016,2932408,BA,0.0,1.0,0.0,-0.45667294743457204
39489,0.5749597608645666,1.9975092654028,3.0,9.76399557371753,2016,2932457,BA,0.0,1.0,0.0,-0.45667294743457204
39497,0.3804413153601786,3.5708979128483382,5.0,10.055951095662596,2016,2932507,BA,11.0308311731289,0.0,11.0308311731289,1.0751203372888132
39519,0.5333402468111583,2.0480079762397247,3.0,9.867134723070329,2016,2932606,BA,0.0,1.0,0.0,-0.45667294743457204
39535,0.5077266087491351,2.164789806740148,3.0,10.166390133623686,2016,2932705,BA,4.66853408029879,0.0,4.66853408029879,0.1916217314944594
39551,0.5540554574722193,2.272966908441941,3.0,9.86568183780023,2016,2932804,BA,6.1436382625791,0.0,12.2872765251582,0.3964616610718999
39578,0.33117611326573526,4.106312046651185,5.0,11.357487290010031,2016,2932903,BA,7.00484501780398,0.0,10.507267526706,0.5160528961934595
39594,0.5361441946372842,2.001052299792393,3.0,10.354626864135467,2016,2933000,BA,12.3142599129792,0.0,12.3142599129792,1.2533433101789007
39616,0.4550604229607251,2.5776334302899975,3.0,9.26785427817679,2016,2933109,BA,0.0,1.0,0.0,-0.45667294743457204
39624,0.5470415572377568,1.9824520630291356,2.0,9.468542139105455,2016,2933174,BA,0.0,1.0,0.0,-0.45667294743457204
39632,0.4488456213995445,2.8800116340773343,5.0,10.709650869564777,2016,2933208,BA,2.34868591023322,0.0,7.04605773069967,-0.13052333560988227
39640,0.5414246999612853,1.9863655411053067,2.0,9.243001154215731,2016,2933257,BA,16.6583374979177,0.0,16.6583374979177,1.856582428654023
39659,0.4781829596084574,2.917820263495156,6.0,12.701189530590831,2016,2933307,BA,4.85347886579592,0.0,8.62840687252607,0.21730403738988663
39675,0.5330396475770925,1.991305019901843,2.0,9.296151028389293,2016,2933406,BA,10.522992739135,0.0,10.522992739135,1.0045994952319364
