topic_code,topic_name,topic_family,n_munis,g_mean,g_sd,g_p10,g_p25,g_p50,g_p75,g_p90,mean_share_local,s_k_bar,s_k_bar_norm,s_k_bar2
12360,Matéria Administrativa,unmapped,14,-0.7029089357326905,1.7813946573046942,-2.732529304452424,-2.6390573296152584,0.6931471805599454,0.8362480242006187,0.8362480242006187,0.10203308596165737,0.000256410555279699,0.00035613642569513865,1.26833153706909e-07
10752,Aliciamento eleitoral,unmapped,24,-3.2185808039121953,0.06397811877007889,-3.295836866004329,-3.258096538021482,-3.218875824868201,-3.167413926743247,-3.1354942159291497,0.05835282776424346,0.0002513853646278663,0.00034915678542554,1.219104608086966e-07
11645,Eleições - Eleição Majoritária,unmapped,22,-1.648554232640476,1.5534277470033728,-3.091042453358316,-3.054391584810347,-2.9444389791664403,0.03659262312707407,0.0487901641694321,0.06078077105949491,0.00024002458504916315,0.00033337745283193367,1.1114052605670816e-07
11476,Obtenção de Documento Falso para Fins Eleitorais,unmapped,14,-3.2745592474006586,0.38563546755760725,-3.49650756146648,-3.49650756146648,-3.4339872044851463,-3.4339872044851463,-2.5649493574615367,0.0882738095238095,0.00022183330341650213,0.0003081110280063155,9.493240557910853e-08
11705,Habeas Corpus - Preventivo,unmapped,22,-2.8916691394847756,0.23545533028073418,-3.0863904517948266,-3.044522437723423,-2.9444389791664403,-2.772588722239781,-2.772588722239781,0.055151466644003964,0.00021779433964603961,0.000302501188274267,9.150696890734352e-08
3402,Ameaça,unmapped,31,-0.9663081980016754,2.2272273659191337,-3.555348061489413,-3.49650756146648,0.7884573603642706,0.9326060629797719,0.9727320427791072,0.03667001951910745,0.00020405144589702575,0.00028341326479489623,8.032307866170197e-08
11490,Impedimento do Exercício da Propaganda,unmapped,27,-0.9670058522330899,1.6999628483696665,-3.5313121122623317,-3.49650756146648,0.0281708769666964,0.16456541488142234,0.2702903297399115,0.04180738257279652,0.00020262059405232568,0.0002814259111108214,7.920054344455596e-08
12593,Impugnação de Ato Judicial,unmapped,30,-0.8981721938706043,1.1892216462588734,-3.4657359027997265,-0.70092133903868,-0.4054651081081646,-0.2231435513142097,-0.2231435513142097,0.036293647336607684,0.00019544236584064455,0.0002714558514331162,7.368827927727806e-08
12046,Prestação de Contas - De Candidato,unmapped,10,-2.534441456134246,0.6707213917209796,-2.9444389791664403,-2.930922173848871,-2.8903717578961645,-2.6390573296152584,-1.2809338454620642,0.10711282663200619,0.00019226858128164816,0.00026704768544504124,7.131446630155369e-08
10823,Uso de símbolos governamentais em propaganda eleitoral,unmapped,11,-2.4442404232014834,0.20027151375354016,-2.5649493574615367,-2.5649493574615367,-2.5649493574615367,-2.19722457733622,-2.19722457733622,0.09570562675730562,0.00018897179937719653,0.000262468684699666,6.88898104479727e-08
11750,Coligação Partidária - Majoritária,unmapped,17,-1.5459630140623617,1.325262701081724,-2.7968385709663552,-2.772588722239781,-2.70805020110221,-0.2231435513142097,-0.1431008436406733,0.06066171250849773,0.0001851102338259669,0.00025710523875454005,6.610310379502904e-08
12612,COVID-19,unmapped,22,-3.004074749390035,0.14024774897642656,-3.218875824868201,-3.1780538303479458,-2.9444389791664403,-2.8903717578961645,-2.8903717578961645,0.04671461989385091,0.0001844770485845844,0.00025622578849781056,6.565165469132475e-08
11519,Inscrição Simultânea em Dois ou Mais Partidos,unmapped,10,-2.0173700467676987,0.7517697480914772,-3.4339872044851463,-1.824549292051046,-1.6094379124341005,-1.6094379124341005,-1.6094379124341005,0.09657302068523294,0.00017334952555238367,0.00024077043302227075,5.797040141773176e-08
11451,Utilização de Prédios ou Serviços de Repartições Públicas para Beneficiar Partido ou Organização de Caráter Político,unmapped,20,-1.7098725181274976,1.4841106496644396,-2.789773747932447,-2.772588722239781,-2.70805020110221,0.13084848174628944,0.3448404862917296,0.046913761676919574,0.00016842133073746032,0.0002339255132232336,5.472114573675324e-08
11496,"Uso, na Propaganda Eleitoral, de Símbolo de Órgãos de Governo",unmapped,19,-1.0385019771460506,1.4246071153700441,-3.091042453358316,-3.044522437723423,-0.2113090936672068,0.0,0.0,0.046784674326774356,0.00015956000937151544,0.00022161775422805066,4.911442898908467e-08
11751,Coligação Partidária - Majoritária e Proporcional,unmapped,13,-2.4823706281746847,0.1360464015024992,-2.6390573296152584,-2.6390573296152584,-2.3978952727983707,-2.3978952727983707,-2.3978952727983707,0.0666306907378336,0.0001554835719963807,0.00021595586626572814,4.6636936174581056e-08
3576,Denunciação caluniosa,unmapped,18,-2.8428050381281142,0.08429488152652591,-2.9444389791664403,-2.930922173848871,-2.772588722239781,-2.772588722239781,-2.772588722239781,0.04100999669956784,0.00013250402810845833,0.00018403887823291454,3.3870308701229543e-08
11616,Impugnação ao Registro de Candidatura,eligibility_ballot_access,11,-2.323574467849354,0.11321655027838445,-2.4849066497880004,-2.3937458713910233,-2.302585092994046,-2.249904835165133,-2.19722457733622,0.06563228438228437,0.00012959165826694098,0.00017999379910374648,3.239776771579985e-08
11700,Doação de Recursos Acima do Limite Legal - Pessoa Física,campaign_conduct,5,-1.8534197411589581,0.08443180459614567,-1.9459101490553128,-1.9459101490553128,-1.791759469228055,-1.791759469228055,-1.791759469228055,0.13333333333333336,0.00011966732483695327,0.00016620959029335966,2.7625627905486478e-08
11659,Propaganda Política - Propaganda Eleitoral - Bem Tombado,unmapped,19,-1.5896171144127502,1.193307990808072,-2.6893202152714397,-2.6390573296152584,-2.6390573296152584,-0.3677247801253172,-0.3677247801253172,0.03479988355343689,0.00011868565563010246,0.00016484612004869105,2.7174243295107464e-08
11604,Inelegibilidade - Rejeição de Contas Públicas,unmapped,16,-2.361904237966517,0.6067028861523796,-2.772588722239781,-2.772588722239781,-2.5649493574615367,-2.2702856083761254,-1.3862943611198906,0.03959252929456418,0.00011371036954102078,0.00015793579374545646,2.4943714946007364e-08
11494,Autorização de Transmissão de Pessoa Não Detentora de Direitos Políticos em Atividades Partidárias e de Propaganda Eleitoral,unmapped,12,-1.8651898832438454,1.0479566302802046,-2.6390573296152584,-2.583476350499967,-2.4849066497880004,-0.7731898882334818,-0.22766766502019736,0.05184504357298475,0.00011167483806781853,0.00015510858211812916,2.405867224669642e-08
12640,Arquivamento de Procedimento Investigatório Criminal - PIC-MP,unmapped,11,-1.6074571473607078,0.3787849902678528,-2.19722457733622,-1.7917594692280554,-1.3862943611198906,-1.3862943611198906,-1.3862943611198906,0.05592891956528319,0.00011043225905907651,0.00015338272630718383,2.3526260729424463e-08
12602,Prestação de Contas - de Partido Político,unmapped,4,-1.5890269151739729,0.2340953893132494,-1.791759469228055,-1.791759469228055,-1.5890269151739727,-1.3862943611198906,-1.3862943611198906,0.14621724989654458,0.00010498456284081463,0.00014581625519475877,2.1262380279023013e-08
11439,Induzimento à Inscrição de Eleitor em Infração às Normas Legais,unmapped,10,-1.3183347464017316,0.46321561301888264,-2.19722457733622,-1.0986122886681098,-1.0986122886681098,-1.0986122886681098,-1.0986122886681098,0.058482778605729424,0.00010497716497169168,0.00014580598006913326,2.1259383823920487e-08
11470,Alteração do Resultado de Votação nos Mapas ou Boletins de Apuração,unmapped,12,-1.2787589485703037,1.654291129245159,-2.772588722239781,-2.772588722239781,-2.3978952727983707,0.5877866649021191,0.5877866649021191,0.04717227689383489,0.00010160964328235838,0.00014112872668312583,1.9917317495200433e-08
3617,Representação caluniosa,unmapped,13,-1.633757038057728,1.2401051416270903,-2.6390573296152584,-2.302585092994046,-2.302585092994046,0.1335313926245227,0.1431008436406733,0.0419796570826319,9.796006858269877e-05,0.0001360597212850197,1.8512247756157244e-08
10820,Divulgação de pesquisa de fraudulenta,unmapped,14,-2.912065813374364,0.06292551208808692,-2.995732273553991,-2.9444389791664403,-2.9174053685313024,-2.8475029475162033,-2.833213344056216,0.03786120938376577,9.514574248298706e-05,0.00013215081809342312,1.746383872276101e-08
9518,Efeito Suspensivo / Impugnação / Embargos à Execução,unmapped,7,-1.834711443966749,0.3847277977481496,-2.3978952727983707,-2.0036665926162356,-1.6094379124341005,-1.6094379124341005,-1.6094379124341005,0.07307060755336618,9.181372336628312e-05,0.00012752287531128458,1.6262083727657434e-08
12585,Reversão de Desfiliação,unmapped,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.5,8.975049362771496e-05,0.00012465719272001976,1.553941569683615e-08
11618,Registro de Candidatura - RRC - Candidato,eligibility_ballot_access,8,-2.1583437364264118,0.39306107026599774,-2.5649493574615367,-2.5049173267063845,-2.1383330595080277,-1.791759469228055,-1.791759469228055,0.062389108476065006,8.959125252351823e-05,0.00012443601790289687,1.548432255153007e-08
10824,Coação eleitoral,unmapped,8,-1.9356005054539456,0.1537725359188062,-2.079441541679836,-2.079441541679836,-1.9356005054539456,-1.791759469228055,-1.791759469228055,0.05898077442246133,8.469685790337292e-05,0.00011763804422330837,1.3838709448685054e-08
11499,Impedimento ou Embaraço ao Exercício do Sufrágio,unmapped,12,1.4995520362104493,0.09997649451116876,1.3862943611198904,1.3862943611198904,1.5804503755608483,1.5804503755608483,1.5804503755608483,0.039185001746744004,8.440495798975552e-05,0.00011723261554747626,1.3743486148102373e-08
11493,Participação de Pessoa Não Detentora de Direitos Políticos em Atividades Partidárias e de Propaganda Eleitoral,unmapped,8,-2.2097381129729903,0.1818201386354033,-2.4239986858952594,-2.3978952727983707,-2.079441541679836,-2.079441541679836,-2.079441541679836,0.0560515873015873,8.04905220629507e-05,0.00011179573632827168,1.2498286661180445e-08
12544,Simples,unmapped,8,-0.10335831943933532,1.1372476791541077,-1.9459101490553128,-0.10335831943933527,0.5108256237659905,0.5108256237659905,0.5108256237659905,0.05294696610486084,7.603226150401845e-05,0.00010560352252278388,1.1152103969220123e-08
11643,Eleições - 2° Turno,unmapped,5,-1.2136851176488221,0.15756996047167585,-1.3862943611198906,-1.3862943611198906,-1.0986122886681098,-1.0986122886681098,-1.0986122886681098,0.08,7.180039490217195e-05,9.97257541760158e-05,9.945226045975132e-09
15016,Propaganda Política - Propaganda Eleitoral - Carreata/Caminhada/Passeata,unmapped,2,7.803026643632217,0.0,7.803026643632217,7.803026643632217,7.803026643632217,7.803026643632217,7.803026643632217,0.1875,6.731287022078621e-05,9.349289454001482e-05,8.740921329470333e-09
10815,Desordem eleitoral,unmapped,5,-0.6931471805599453,0.0,-0.6931471805599453,-0.6931471805599453,-0.6931471805599453,-0.6931471805599453,-0.6931471805599453,0.07142857142857142,6.410749544836781e-05,8.904085194287124e-05,7.928273314712318e-09
10822,Publicação de pesquisa irregular,unmapped,6,-2.0296816251489487,0.12977821271914558,-2.19722457733622,-2.1343959702659934,-1.9459101490553128,-1.9459101490553128,-1.9459101490553128,0.05803571428571428,6.250480806215862e-05,8.681483064429946e-05,7.536814819798396e-09
11714,Apuração/Totalização de Votos,unmapped,10,-1.9740125820175358,0.24231396136114564,-2.217291646882435,-2.19722457733622,-1.791759469228055,-1.791759469228055,-1.791759469228055,0.03296464646464646,5.917186584930256e-05,8.218560574581503e-05,6.754473791806544e-09
11698,Contas - Não Apresentação das Contas,unmapped,7,0.7757584805970303,3.1328535769880834,-2.5649493574615367,-2.5649493574615367,2.8094026953624973,3.4385849137337754,3.4385849137337754,0.0435928113226759,5.477466868762005e-05,7.607820475161577e-05,5.787893238228772e-09
3533,Falsidade ideológica,unmapped,6,-0.10950135565734535,1.5259091066979695,-2.079441541679836,-1.340713971921402,0.8754687373539001,0.8754687373539001,0.8754687373539001,0.04907407407407407,5.2853068469654355e-05,7.340923571290052e-05,5.388915887952189e-09
11491,Utilização de Organização Comercial para Propaganda ou Aliciamento de Eleitores,unmapped,4,-0.0566643426535014,2.1815131497829148,-1.9459101490553128,-1.9459101490553128,-0.0566643426535014,1.83258146374831,1.83258146374831,0.07226468888325016,5.188633199299958e-05,7.206650599177268e-05,5.193581285862207e-09
3370,Homicídio Simples,unmapped,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,5.1285996358694254e-05,7.123268155429699e-05,5.074094921415883e-09
10747,Inscrição fraudulenta,unmapped,4,-1.0955066586684705,0.8047189562170503,-1.8197537192638156,-1.0955066586684703,-0.6931471805599453,-0.6931471805599453,-0.6931471805599453,0.07139945652173912,5.1265091740613266e-05,7.120364649388085e-05,5.0699592740255505e-09
11586,Condição de Elegibilidade - Alistamento Eleitoral,unmapped,4,-1.0955066586684703,0.7378742324131804,-1.5424948470398374,-1.442080248948443,-1.3862943611198906,-1.0397207708399179,-0.4158883083359669,0.0677361853832442,4.863484859683662e-05,6.755042172350447e-05,4.5630594750233046e-09
3633,Crimes do Sistema Nacional de Armas,unmapped,5,-1.4309230713827326,0.09979282989585718,-1.5201804919084165,-1.3862943611198906,-1.3862943611198906,-1.3862943611198906,-1.3862943611198906,0.05145888594164457,4.618460414794881e-05,6.414720261985101e-05,4.1148636039522205e-09
11704,Habeas Corpus - Liberatório,unmapped,6,-1.3862943611198906,0.0,-1.3862943611198906,-1.3862943611198906,-1.3862943611198906,-1.3862943611198906,-1.3862943611198906,0.04285714285714285,4.615739672282483e-05,6.410941339886731e-05,4.1100168863468675e-09
12586,Filiação Partidária - Lista Especial,unmapped,5,-0.67207507742838,0.047118655031065985,-0.6931471805599453,-0.6931471805599453,-0.6931471805599453,-0.6931471805599453,-0.6299308711652497,0.04691189050470487,4.2103653298065764e-05,5.8479045755054605e-05,3.41979879242177e-09
3548,Peculato,unmapped,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058116883116883115,4.1728151582755785e-05,5.7957499991905294e-05,3.359071805311702e-09
11475,Uso de Documento Falso para Fins Eleitorais,unmapped,6,2.1940307149067184,1.9640647764300951,0.5133193945215098,2.818398258271075,2.818398258271075,3.1423804335134475,3.2503744919275714,0.0369842788063735,3.983228735204469e-05,5.532427644932452e-05,3.060775564641284e-09
11465,Utilização de Veículos e Embarcações Públicas em Campanha Eleitoral,unmapped,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,3.846449726902069e-05,5.342451116572275e-05,2.8541783932964345e-09
3515,Infração de Medida Sanitária Preventiva,unmapped,10,-1.791759469228055,0.0,-1.791759469228055,-1.791759469228055,-1.791759469228055,-1.791759469228055,-1.791759469228055,0.02095238095238095,3.760973066304246e-05,5.2237299806484477e-05,2.7287354910725433e-09
3572,Desobediência,unmapped,6,-1.3862943611198906,0.0,-1.3862943611198906,-1.3862943611198906,-1.3862943611198906,-1.3862943611198906,-1.3862943611198906,0.03452380952380952,3.7182347360053336e-05,5.164369412686533e-05,2.6670711430692244e-09
11710,Impugnação - Sistema Eletrônico de Votação,unmapped,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10344827586206896,3.7138135294226874e-05,5.1582286642766796e-05,2.6607322952965577e-09
11597,Inelegibilidade - Analfabetismo,unmapped,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10204081632653061,3.663285454192447e-05,5.088048682449786e-05,2.5888239394979005e-09
3579,Falso testemunho ou falsa perícia,unmapped,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,3.5900197451085984e-05,4.9862877088007906e-05,2.4863065114937838e-09
11598,Inelegibilidade - Condenação Criminal por órgão colegiado ou Transitada em Julgado,unmapped,5,-1.9993227061051222,0.07313815587553044,-2.079441541679836,-2.079441541679836,-1.9459101490553128,-1.9459101490553128,-1.9459101490553128,0.03832752613240418,3.439914389912419e-05,4.7778018115687006e-05,2.2827390150629155e-09
10632,Prisão Temporária,unmapped,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09523809523809523,3.41906642391295e-05,4.7488454369531336e-05,2.2551532984070597e-09
11512,Uso Proibido de Alto-Falantes,unmapped,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,3.365643511039311e-05,4.674644727000741e-05,2.185230332367583e-09
3577,Comunicação falsa de crime ou de contravenção,unmapped,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,2.9916831209238317e-05,4.1552397573339916e-05,1.7266017440929049e-09
12044,Registro de Candidatura - DRAP Partido/Coligação,eligibility_ballot_access,2,-0.6931471805599453,0.0,-0.6931471805599453,-0.6931471805599453,-0.6931471805599453,-0.6931471805599453,-0.6931471805599453,0.08333333333333333,2.9916831209238317e-05,4.1552397573339916e-05,1.7266017440929049e-09
5911,Perigo de Contágio Venéreo,unmapped,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,2.9916831209238317e-05,4.1552397573339916e-05,1.7266017440929049e-09
3406,Violação de domicílio,unmapped,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,2.9916831209238317e-05,4.1552397573339916e-05,1.7266017440929049e-09
12634,Apropriação Indébita Eleitoral,unmapped,5,-0.9493339496523582,1.2164717358338568,-1.6295734259847892,-1.3862943611198906,-1.3862943611198906,-1.3862943611198906,0.16786593814760553,0.03327933583071783,2.9868368184094262e-05,4.148508580244051e-05,1.7210123440358511e-09
11591,Condição de Elegibilidade - Pleno Exercício dos Direitos Políticos,unmapped,6,-2.468081863851031,0.08225347257030273,-2.5649493574615367,-2.5449386805431526,-2.4414009612931853,-2.3978952727983707,-2.3978952727983707,0.02666162639566895,2.8714729559148035e-05,3.988276199800884e-05,1.5906347045898182e-09
11443,Promoção de Desordem nos Trabalhos Eleitorais,unmapped,6,-1.5282530629093214,0.16915933601014,-1.7005986908310777,-1.6094379124341005,-1.4978661367769956,-1.3862943611198906,-1.3862943611198906,0.025403126713170382,2.7359317946333205e-05,3.8000189548497146e-05,1.4440144057217117e-09
11603,Inelegibilidade - Reeleição,unmapped,6,-1.7215953246411715,0.1737535158526822,-1.9459101490553128,-1.8617920899000098,-1.6094379124341005,-1.6094379124341005,-1.6094379124341005,0.023839137645107793,2.56748924556896e-05,3.566063970846336e-05,1.2716812244168338e-09
10826,Aliciamento comercial de eleitores,unmapped,5,-1.4755517816455748,0.12222075661660432,-1.6094379124341005,-1.6094379124341005,-1.3862943611198906,-1.3862943611198906,-1.3862943611198906,0.028395604395604394,2.548519511362807e-05,3.539716329544298e-05,1.2529591693642555e-09
10913,Indisponibilidade / Seqüestro de Bens,unmapped,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04545454545454545,2.4477407353013167e-05,3.399741619636902e-05,1.1558243080291347e-09
14223,Impugnação - Nomeação de Escrutinadores/Auxiliares Realizada pelo Presidente da Junta,unmapped,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02564102564102564,2.3012947084029473e-05,3.1963382748723014e-05,1.021657836741364e-09
3595,Desobediência a decisão judicial sobre perda ou suspensão de direitos,unmapped,4,-0.8664339756999315,0.34657359027997264,-1.178350206951907,-0.8664339756999316,-0.6931471805599453,-0.6931471805599453,-0.6931471805599453,0.03137254901960784,2.252561408695591e-05,3.128651111404417e-05,9.788457776892095e-10
12047,Prestação de Contas - De Comitê Financeiro,unmapped,1,-1.0986122886681098,,-1.0986122886681098,-1.0986122886681098,-1.0986122886681098,-1.0986122886681098,-1.0986122886681098,0.125,2.243762340692874e-05,3.116429818000494e-05,9.712134810522593e-10
4355,Prisão Preventiva,unmapped,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02040816326530612,2.197971272515468e-05,3.052829209469871e-05,9.319766182192439e-10
11500,"Prisão ou Detenção do Eleitor, Membro de Mesa Receptora, Fiscal, Delegado de Partido ou Candidato, Fora das Hipóteses Legais Permitidas",unmapped,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,1.994455413949221e-05,2.7701598382226613e-05,7.673785529301801e-10
3532,Falsificação de documento particular,unmapped,3,2.19722457733622,0.0,2.19722457733622,2.19722457733622,2.19722457733622,2.19722457733622,2.19722457733622,0.037037037037037035,1.994455413949221e-05,2.7701598382226613e-05,7.673785529301801e-10
12048,Prestação de Contas - De Exercício Financeiro,unmapped,4,-1.0986122886681098,0.0,-1.0986122886681098,-1.0986122886681098,-1.0986122886681098,-1.0986122886681098,-1.0986122886681098,0.026789635485287656,1.923506407128893e-05,2.6716166028708668e-05,7.13753527273527e-10
11509,Violação do Sigilo da Urna ou dos Invólucros,unmapped,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,1.8894840763729463e-05,2.6243619520004158e-05,6.887275655107433e-10
7929,Prisão em flagrante,unmapped,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,1.8894840763729463e-05,2.6243619520004158e-05,6.887275655107433e-10
10614,Abolitio Criminis,unmapped,5,-0.8764053269347765,0.4097776727247288,-1.2429216196844384,-0.6931471805599453,-0.6931471805599453,-0.6931471805599453,-0.6931471805599453,0.01940285883447517,1.7414161581830167e-05,2.4187059130485096e-05,5.850138293815824e-10
11464,Obstamento do Transporte e Fornecimento de Alimentos a Eleitores pela Justiça Eleitoral,unmapped,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,1.6828217555196553e-05,2.3373223635003705e-05,5.463075830918958e-10
11523,Não-Acesso dos Partidos aos Dados Relativos às Pesquisas Eleitorais,unmapped,3,1.6094379124341005,0.0,1.6094379124341005,1.6094379124341005,1.6094379124341005,1.6094379124341005,1.6094379124341005,0.03125,1.6828217555196553e-05,2.3373223635003705e-05,5.463075830918958e-10
3389,Perigo de contágio de moléstia grave,unmapped,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,1.6318271568675447e-05,2.2664944130912687e-05,5.136996924573934e-10
11617,Registro de Candidatura - Preenchimento de Vaga Remanescente,eligibility_ballot_access,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,1.6318271568675447e-05,2.2664944130912687e-05,5.136996924573934e-10
3531,Falsificação de documento público,unmapped,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,1.5608781500472165e-05,2.1679511777394738e-05,4.700012309061972e-10
5869,Incitação ao Crime,unmapped,2,-0.6931471805599453,0.0,-0.6931471805599453,-0.6931471805599453,-0.6931471805599453,-0.6931471805599453,-0.6931471805599453,0.041666666666666664,1.4958415604619158e-05,2.0776198786669958e-05,4.316504360232262e-10
11504,Concentração de Eleitores para Embaraçar ou Fraudar o Exercício do Voto,unmapped,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02702702702702703,1.4554134101791615e-05,2.0214679900543746e-05,4.086332834814473e-10
11647,Eleições - Eleição Suplementar,unmapped,3,-1.460675544891294,0.12883198941918816,-1.5648092021712585,-1.4978661367769956,-1.3862943611198906,-1.3862943611198906,-1.3862943611198906,0.02557248507529181,1.377085895276888e-05,1.912676520216288e-05,3.6583314709866885e-10
10843,Difamação,unmapped,4,-1.0986122886681098,0.0,-1.0986122886681098,-1.0986122886681098,-1.0986122886681098,-1.0986122886681098,-1.0986122886681098,0.01868169398907104,1.3413530058568329e-05,1.8630460223456505e-05,3.47094048137795e-10
3568,Corrupção ativa,unmapped,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,1.329636942632814e-05,1.8467732254817743e-05,3.4105713463563564e-10
12337,Imputação falsa de prática de infração penal ou revelação inverídica sobre estrutura de organização criminal,unmapped,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,1.2821499089673564e-05,1.7808170388574248e-05,3.171309325884927e-10
3656,Crimes do Código Brasileiro de Telecomunicações,unmapped,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034482758620689655,1.237937843140896e-05,1.7194095547588933e-05,2.9563692169961757e-10
11707,Impugnação - Identidade de Eleitor Admitido a Votar,unmapped,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034482758620689655,1.237937843140896e-05,1.7194095547588933e-05,2.9563692169961757e-10
3505,Epidemia,unmapped,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022222222222222223,1.1966732483695326e-05,1.6620959029335966e-05,2.762562790548648e-10
12543,Preconceituosa,unmapped,2,-1.0986122886681098,0.0,-1.0986122886681098,-1.0986122886681098,-1.0986122886681098,-1.0986122886681098,-1.0986122886681098,0.03225806451612903,1.1580708855189025e-05,1.608479906064771e-05,2.587207608214135e-10
11440,Inscrição Fraudulenta Efetivada pelo Juiz,unmapped,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,9.972277069746106e-06,1.3850799191113306e-05,1.9184463823254504e-10
12463,Providência,unmapped,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01818181818181818,9.790962941205267e-06,1.359896647854761e-05,1.8493188928466157e-10
12194,Contra a Mulher,unmapped,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02702702702702703,9.702756067861077e-06,1.3476453267029165e-05,1.8161479265842104e-10
11508,Violação do Sigilo do Voto,unmapped,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,8.159135784337724e-06,1.1332472065456343e-05,1.2842492311434835e-10
11602,Inelegibilidade - Parentesco,unmapped,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,8.159135784337724e-06,1.1332472065456343e-05,1.2842492311434835e-10
11455,Descumprimento da Proibição de Fornecimento de Transporte ou Refeições a Eleitores,unmapped,3,-0.6931471805599453,0.0,-0.6931471805599453,-0.6931471805599453,-0.6931471805599453,-0.6931471805599453,-0.6931471805599453,0.013333333333333334,7.180039490217196e-06,9.97257541760158e-06,9.945226045975133e-11
11623,Registro de Candidatura - Substituição de Candidato - Por Expulsão Partidária,unmapped,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.04,7.180039490217196e-06,9.97257541760158e-06,9.945226045975133e-11
14221,Falsificação ou Alteração de Documento Particular para Fins Eleitorais,unmapped,1,3.784189633918261,,3.784189633918261,3.784189633918261,3.784189633918261,3.784189633918261,3.784189633918261,0.034482758620689655,6.18968921570448e-06,8.597047773794466e-06,7.390923042490439e-11
3557,Prevaricação,unmapped,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011363636363636364,4.079567892168862e-06,5.666236032728172e-06,3.210623077858709e-11
12542,Real,unmapped,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.022727272727272728,4.079567892168862e-06,5.666236032728172e-06,3.210623077858709e-11
3397,Injúria,unmapped,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.02040816326530612,3.663285454192447e-06,5.088048682449786e-06,2.5888239394979003e-11
11450,Não Cumprimento dos Deveres Impostos pelo Código Eleitoral à Autoridade Judiciária e aos Funcionários da Justiça Eleitoral,unmapped,1,-0.6931471805599453,,-0.6931471805599453,-0.6931471805599453,-0.6931471805599453,-0.6931471805599453,-0.6931471805599453,0.017543859649122806,3.1491401272882436e-06,4.37393658666736e-06,1.9131321264187312e-11
11478,Obtenção de Acesso a Sistema de Dados Eleitorais,unmapped,1,0.6931471805599453,,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.011111111111111112,1.994455413949221e-06,2.770159838222661e-06,7.673785529301801e-12
10609,Quebra do Sigilo Telefônico,unmapped,2,-0.6931471805599453,0.0,-0.6931471805599453,-0.6931471805599453,-0.6931471805599453,-0.6931471805599453,-0.6931471805599453,0.005409737527549589,1.9421064539757993e-06,2.697450774145889e-06,7.276240678940257e-12
3585,Exercício arbitrário ou abuso de poder,unmapped,1,1.3862943611198904,,1.3862943611198904,1.3862943611198904,1.3862943611198904,1.3862943611198904,1.3862943611198904,0.008849557522123894,1.588504311994955e-06,2.2063219950445978e-06,4.867856745817574e-12
10816,Falsificação de documento público para fins eleitorais,unmapped,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.006578947368421052,1.1809275477330914e-06,1.6402262200002598e-06,2.690342052776341e-12
