SG_UF,SG_UE,NM_UE,bartik_iv_no_rrc,dominant_topic_share_no_rrc,share_hhi_no_rrc,avg_shock_equal_weight,avg_abs_shock_equal_weight,n_topics_no_rrc,baseline_lawsuits_no_rrc_2020
SE,31496,GARARU,-0.1282263890536193,0.5909090909090909,0.3729338842975207,-0.17076791675202435,0.31865484478150474,11.0,44.0
SE,31518,GRACCHO CARDOSO,-0.172903825442984,0.5333333333333333,0.32000000000000006,-0.21423220379255842,0.3143416036821382,9.0,30.0
SE,31534,ILHA DAS FLORES,-0.1453314559000278,0.48717948717948717,0.2652859960552268,-0.21125570931864437,0.308852148830804,13.0,78.0
SE,31550,INDIAROBA,-0.1444836677880174,0.5094339622641509,0.29583481666073336,-0.19019796673991535,0.2843619792125498,10.0,53.0
SE,31577,ITABAIANA,-0.1777231687425215,0.28703703703703703,0.19084362139917693,-0.17291604783517664,0.24799809775236148,12.0,108.0
SE,31593,ITABAIANINHA,-0.0881838566675686,0.5555555555555556,0.33264746227709197,-0.10152423252758763,0.2059147725956283,12.0,54.0
SE,31615,ITABI,-0.1282263890536193,0.5909090909090909,0.3729338842975207,-0.17076791675202435,0.31865484478150474,11.0,44.0
SE,31631,ITAPORANGA D'AJUDA,-0.3675479540387759,0.49193548387096775,0.29864724245577523,-0.264870666881565,0.32379572894994435,15.0,124.0
SE,31658,JAPARATUBA,-0.1974124256256137,0.4387755102040816,0.23802582257392751,-0.24087286973904742,0.3538023100352969,13.0,98.0
SE,31674,JAPOATÃ,-0.1265217564554407,0.41,0.22259999999999994,-0.17420533023420404,0.26986339173766677,17.0,100.0
SE,31690,LAGARTO,-0.0143065831300421,0.2982456140350877,0.14681440443213295,-0.0066234235107987816,0.256131198910715,15.0,57.0
SE,31712,LARANJEIRAS,-0.091446113130315,0.5066666666666667,0.27751111111111115,-0.17303486621870884,0.28275119649585045,20.0,75.0
SE,31739,MACAMBIRA,-0.2955768188758505,0.24,0.1416,-0.18473477995801363,0.3346767457756711,17.0,100.0
SE,31755,MALHADA DOS BOIS,-0.1289876054159033,0.34375,0.1508246527777778,-0.1524908249924656,0.27504328745811873,21.0,96.0
SE,31771,MALHADOR,-0.1527707199555194,0.29906542056074764,0.14525286051183509,-0.11790213035781152,0.30561382755742633,21.0,107.0
SE,31798,MARUIM,-0.1533074550252519,0.45454545454545453,0.23905723905723905,-0.1316763905572854,0.26738659862860475,15.0,99.0
SE,31810,MOITA BONITA,-0.1527707199555194,0.29906542056074764,0.14525286051183509,-0.11790213035781152,0.30561382755742633,21.0,107.0
SE,31836,MONTE ALEGRE DE SERGIPE,-0.14253921206047,0.36,0.1816,-0.10561611788604286,0.30824650312876617,12.0,50.0
SE,31852,MURIBECA,-0.1289876054159033,0.34375,0.1508246527777778,-0.1524908249924656,0.27504328745811873,21.0,96.0
SE,31879,NEÓPOLIS,-0.1453314559000278,0.48717948717948717,0.2652859960552268,-0.21125570931864437,0.308852148830804,13.0,78.0
SE,31895,NOSSA SENHORA DA GLÓRIA,-0.1713646651620544,0.6956521739130435,0.5122873345935728,-0.28890221296159413,0.2889022129615942,5.0,23.0
SE,31917,NOSSA SENHORA DAS DORES,-0.1554446795073088,0.41509433962264153,0.20042719829120684,-0.2125248256120162,0.29117594629370425,16.0,53.0
SE,31933,NOSSA SENHORA DE LOURDES,-0.1282263890536193,0.5909090909090909,0.3729338842975207,-0.17076791675202435,0.31865484478150474,11.0,44.0
SE,31950,NOSSA SENHORA DO SOCORRO,-0.1199645920008615,0.2641509433962264,0.1324314702741189,-0.07851799764165361,0.27357169330705905,17.0,106.0
SE,31976,PACATUBA,-0.1453314559000278,0.48717948717948717,0.2652859960552268,-0.21125570931864437,0.308852148830804,13.0,78.0
SE,31992,PEDRA MOLE,-0.099152096640979,0.4339622641509434,0.22677109291562836,-0.1263407758973522,0.26051742695712543,12.0,53.0
SE,32018,PEDRINHAS,-0.1450950149310351,0.4657534246575342,0.2437605554513042,-0.17610001077973358,0.27773670112716276,16.0,73.0
SE,32034,PINHÃO,-0.099152096640979,0.4339622641509434,0.22677109291562836,-0.1263407758973522,0.26051742695712543,12.0,53.0
SE,32050,PIRAMBU,-0.1974124256256137,0.4387755102040816,0.23802582257392751,-0.24087286973904742,0.3538023100352969,13.0,98.0
SE,32077,POÇO REDONDO,-0.2150057562752929,0.3582089552238806,0.24927600801960348,-0.11403657933870548,0.2706252809594586,13.0,67.0
SE,32093,POÇO VERDE,-0.1314490551640514,0.3673469387755102,0.18533944189920865,-0.11802023771597961,0.2634240320781075,14.0,49.0
SE,32115,PORTO DA FOLHA,-0.14253921206047,0.36,0.1816,-0.10561611788604286,0.30824650312876617,12.0,50.0
SE,32131,PROPRIÁ,-0.1265217564554407,0.41,0.22259999999999994,-0.17420533023420404,0.26986339173766677,17.0,100.0
SE,32158,RIACHÃO DO DANTAS,-0.1450950149310351,0.4657534246575342,0.2437605554513042,-0.17610001077973358,0.27773670112716276,16.0,73.0
SE,32174,RIACHUELO,-0.091446113130315,0.5066666666666667,0.27751111111111115,-0.17303486621870884,0.28275119649585045,20.0,75.0
SE,32190,RIBEIRÓPOLIS,-0.1527707199555194,0.29906542056074764,0.14525286051183509,-0.11790213035781152,0.30561382755742633,21.0,107.0
SE,32212,ROSÁRIO DO CATETE,-0.1533074550252519,0.45454545454545453,0.23905723905723905,-0.1316763905572854,0.26738659862860475,15.0,99.0
SE,32239,SALGADO,-0.3675479540387759,0.49193548387096775,0.29864724245577523,-0.264870666881565,0.32379572894994435,15.0,124.0
SE,32255,SANTA LUZIA DO ITANHY,-0.1444836677880174,0.5094339622641509,0.29583481666073336,-0.19019796673991535,0.2843619792125498,10.0,53.0
SE,32298,SANTA ROSA DE LIMA,-0.1527707199555194,0.29906542056074764,0.14525286051183509,-0.11790213035781152,0.30561382755742633,21.0,107.0
SE,32310,SANTO AMARO DAS BROTAS,-0.1974124256256137,0.4387755102040816,0.23802582257392751,-0.24087286973904742,0.3538023100352969,13.0,98.0
SE,32336,SÃO CRISTÓVÃO,-0.1399483066128505,0.6363636363636364,0.4361799816345271,-0.12339671896673673,0.21411817013149498,8.0,33.0
SE,32352,SÃO DOMINGOS,-0.2955768188758505,0.24,0.1416,-0.18473477995801363,0.3346767457756711,17.0,100.0
SE,32379,SÃO FRANCISCO,-0.1265217564554407,0.41,0.22259999999999994,-0.17420533023420404,0.26986339173766677,17.0,100.0
SE,32395,SÃO MIGUEL DO ALEIXO,-0.1713646651620544,0.6956521739130435,0.5122873345935728,-0.28890221296159413,0.2889022129615942,5.0,23.0
SE,32417,SIMÃO DIAS,-0.1314490551640514,0.3673469387755102,0.18533944189920865,-0.11802023771597961,0.2634240320781075,14.0,49.0
SE,32433,SIRIRI,-0.1289876054159033,0.34375,0.1508246527777778,-0.1524908249924656,0.27504328745811873,21.0,96.0
SE,32450,TELHA,-0.1265217564554407,0.41,0.22259999999999994,-0.17420533023420404,0.26986339173766677,17.0,100.0
SE,32476,TOBIAS BARRETO,-0.0129763701928387,0.18867924528301888,0.11569953720185117,-0.045876273124154335,0.26693712821161386,15.0,53.0
SE,32492,TOMAR DO GERU,-0.0881838566675686,0.5555555555555556,0.33264746227709197,-0.10152423252758763,0.2059147725956283,12.0,54.0
SE,32514,UMBAÚBA,-0.1444836677880174,0.5094339622641509,0.29583481666073336,-0.19019796673991535,0.2843619792125498,10.0,53.0
SP,61000,EUCLIDES DA CUNHA PAULISTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,61018,ADAMANTINA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,61026,BOREBI,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,61034,ADOLFO,-0.172649574103198,0.5384615384615384,0.3307034845496384,-0.1486661496079657,0.24546470677446713,10.0,39.0
SP,61042,TARUMÃ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,61050,AGUAÍ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,61069,MOTUCA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,61077,ÁGUAS DA PRATA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,61085,IARAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,61093,ÁGUAS DE LINDÓIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,61107,GUATAPARÁ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,61115,ÁGUAS DE SÃO PEDRO,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,61123,DIRCE REIS,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,61131,AGUDOS,-0.1000631310093965,0.875,0.771484375,-0.25831871073734275,0.25831871073734275,4.0,32.0
SP,61140,ESPÍRITO SANTO DO TURVO,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,61158,ALFREDO MARCONDES,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,61166,ROSANA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,61174,ALTAIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,61182,EMBAÚBA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,61190,ALTINÓPOLIS,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,61204,ILHA SOLTEIRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,61212,ALTO ALEGRE,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,61220,ALUMÍNIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,61239,ÁLVARES FLORENCE,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,61247,PEDRINHAS PAULISTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,61255,ÁLVARES MACHADO,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,61263,ARAÇARIGUAMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,61271,ÁLVARO DE CARVALHO,-0.1267648214894737,0.7272727272727273,0.5484297520661158,-0.1666973556141917,0.23243243256256937,9.0,55.0
SP,61280,BERTIOGA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,61298,ALVINLÂNDIA,-0.1267648214894737,0.7272727272727273,0.5484297520661158,-0.1666973556141917,0.23243243256256937,9.0,55.0
SP,61301,SUZANÁPOLIS,-0.2793619189088246,0.5211267605633803,0.3993255306486808,-0.10753658858684083,0.26910734199703257,7.0,71.0
SP,61310,AMERICANA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,61328,SANTO ANTÔNIO DO ARACANGUÁ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,61336,AMÉRICO BRASILIENSE,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,61344,CANITAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,61352,AMÉRICO DE CAMPOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,61360,BARRA DO CHAPÉU,-0.1520812672818275,0.7647058823529411,0.6038062283737023,-0.23058382050113319,0.4719742658784897,5.0,34.0
SP,61379,AMPARO,-0.1428511048173215,0.5930232558139535,0.3712817739318551,-0.19319874263066802,0.3207712784256309,16.0,86.0
SP,61387,EMILIANÓPOLIS,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,61395,ANALÂNDIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,61409,NOVAIS,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,61417,ANDRADINA,-0.051419525362415,0.9090909090909091,0.8292011019283747,0.1389004794539732,0.21355586750609157,4.0,33.0
SP,61425,NOVA CANAÃ PAULISTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,61433,ANGATUBA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,61441,SALTINHO,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,61450,ANHEMBI,-0.1082931044683734,0.7058823529411765,0.5224913494809689,-0.20455551547561038,0.33207425059420004,6.0,34.0
SP,61468,UBARANA,-0.172649574103198,0.5384615384615384,0.3307034845496384,-0.1486661496079657,0.24546470677446713,10.0,39.0
SP,61476,ANHUMAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,61484,CAJATI,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,61492,APARECIDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,61506,CAMPINA DO MONTE ALEGRE,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,61514,APARECIDA D'OESTE,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,61522,ASPÁSIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,61530,APIAÍ,-0.1520812672818275,0.7647058823529411,0.6038062283737023,-0.23058382050113319,0.4719742658784897,5.0,34.0
SP,61549,VARGEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,61557,ARAÇATUBA,-0.0922922842847548,0.7450980392156863,0.5655517108804307,-0.11047987134542764,0.15532383213174863,9.0,51.0
SP,61565,POTIM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,61573,ARAÇOIABA DA SERRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,61581,ALAMBARI,-0.1057824878937046,0.6901408450704225,0.5000991866693116,-0.30955861993502337,0.33306250711142005,11.0,71.0
SP,61590,ARAMINA,-0.1347670033348362,0.4305555555555556,0.2337962962962963,-0.1773494396954216,0.34306306017315896,14.0,72.0
SP,61603,ITAOCA,-0.1520812672818275,0.7647058823529411,0.6038062283737023,-0.23058382050113319,0.4719742658784897,5.0,34.0
SP,61611,ARANDU,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,61620,TUIUTI,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,61638,ARARAQUARA,-0.2674787617789187,0.42105263157894735,0.2631578947368421,-0.16909231639799202,0.2647313677369343,8.0,57.0
SP,61646,ARAPEÍ,-0.0831309554415828,0.717391304347826,0.5274102079395084,-0.13761755065993309,0.2586157471180599,8.0,46.0
SP,61654,ARARAS,-0.1618094688048793,0.7313432835820896,0.5860993539763867,-0.13141204707887463,0.18213033731724376,4.0,67.0
SP,61662,ESTIVA GERBI,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,61670,AREALVA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,61689,ENGENHEIRO COELHO,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,61697,AREIAS,-0.1512041576649648,0.6142857142857143,0.40530612244897957,-0.10285063854727719,0.3056240621057979,10.0,70.0
SP,61700,RIBEIRÃO GRANDE,-0.1585653502693286,0.5970149253731343,0.3936288705725105,-0.2498117746771842,0.28362396816943036,6.0,67.0
SP,61719,AREIÓPOLIS,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,61727,HORTOLÂNDIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,61735,ARIRANHA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,61743,HOLAMBRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,61751,ARTUR NOGUEIRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,61760,ELISIÁRIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,61778,ARUJÁ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,61786,BOM SUCESSO DE ITARARÉ,-0.1336466128454014,0.8301886792452831,0.700249199003204,-0.2530616045110335,0.25306160451103354,5.0,53.0
SP,61794,ASSIS,-0.0142142508459342,0.6862745098039216,0.4878892733564014,0.012302223428436255,0.2922217404368349,10.0,51.0
SP,61808,PONTALINDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,61816,ATIBAIA,-0.1965469905670881,0.2692307692307692,0.18786982248520712,-0.20968097783902842,0.3277066328001897,12.0,52.0
SP,61824,PARISI,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,61832,AURIFLAMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,61840,TAQUARIVAÍ,-0.0864355546359022,0.8285714285714286,0.693061224489796,-0.15865088307787187,0.19246307657011796,6.0,35.0
SP,61859,AVAÍ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,61867,MARAPOAMA,-0.2313787605289413,0.5581395348837209,0.35749053542455383,-0.2551728331856744,0.2838998064012703,9.0,43.0
SP,61875,AVANHANDAVA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,61883,SÃO JOÃO DE IRACEMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,61891,AVARÉ,-0.1435902398246193,0.3695652173913043,0.2873345935727788,-0.03827881456036117,0.2917455940085121,8.0,46.0
SP,61905,SÃO LOURENÇO DA SERRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,61913,BADY BASSITT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,61921,ZACARIAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,61930,BALBINOS,-0.1809987277915704,0.625,0.4658203125,-0.22045252871511173,0.2610271609058071,5.0,64.0
SP,61948,ITAPIRAPUÃ PAULISTA,-0.1520812672818275,0.7647058823529411,0.6038062283737023,-0.23058382050113319,0.4719742658784897,5.0,34.0
SP,61956,BÁLSAMO,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,61964,MESÓPOLIS,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,61972,BANANAL,-0.0831309554415828,0.717391304347826,0.5274102079395084,-0.13761755065993309,0.2586157471180599,8.0,46.0
SP,61980,NOVA CAMPINA,-0.0864355546359022,0.8285714285714286,0.693061224489796,-0.15865088307787187,0.19246307657011796,6.0,35.0
SP,61999,BARBOSA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,62006,ILHA COMPRIDA,-0.1872750339968657,0.7142857142857143,0.5477551020408163,-0.2963193593172248,0.29631935931722486,4.0,35.0
SP,62014,BARÃO DE ANTONINA,-0.1472832842238781,0.5652173913043478,0.3563327032136106,-0.19703042963629663,0.2768703308151954,10.0,46.0
SP,62022,LOURDES,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,62030,BARIRI,-0.1620024064969293,0.4444444444444444,0.2839506172839506,-0.16738218750620582,0.17851610710358315,5.0,9.0
SP,62049,TORRE DE PEDRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,62057,BARRA BONITA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,62065,ARCO-ÍRIS,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,62073,BARRA DO TURVO,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,62081,BREJO ALEGRE,-0.2460434563455351,0.45614035087719296,0.2914742997845491,-0.27102112504567993,0.3096795749445691,9.0,57.0
SP,62090,BARRETOS,-0.1713279880159319,0.4772727272727273,0.2861570247933885,-0.3080813642983713,0.40372041563731353,8.0,44.0
SP,62103,CANAS,-0.1607104620531899,0.5833333333333334,0.35937500000000006,-0.42364958414823206,0.4978521481350014,15.0,96.0
SP,62111,BARRINHA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,62120,PRACINHA,-0.0670951923300014,0.6964285714285714,0.520408163265306,-0.17521236115899438,0.20419424129520533,7.0,56.0
SP,62138,BARUERI,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,62146,PRATÂNIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,62154,BASTOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,62162,QUADRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,62170,BATATAIS,-0.0660302184099306,0.6285714285714286,0.4187755102040816,-0.12333197064817927,0.2799792359637637,9.0,35.0
SP,62189,SANTA CRUZ DA ESPERANÇA,-0.0685632535062203,0.5609756097560976,0.37299226650803097,-0.04462791190006066,0.27959880987343716,6.0,41.0
SP,62197,BAURU,-0.2000863886721498,0.42857142857142855,0.24489795918367346,-0.17843130899836698,0.21074915386591236,8.0,42.0
SP,62200,SANTA SALETE,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,62219,BEBEDOURO,-0.1597585375796663,0.4794520547945205,0.2689059861137174,-0.1703874863374741,0.23414685389676893,12.0,73.0
SP,62227,VITÓRIA BRASIL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,62235,BENTO DE ABREU,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,62243,IPIGUÁ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,62251,BERNARDINO DE CAMPOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,62260,TAQUARAL,-0.1019698754550901,0.5365853658536586,0.31945270672218923,-0.21574806734412175,0.29159517558146036,12.0,41.0
SP,62278,BILAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,62286,FERNÃO,-0.1267648214894737,0.7272727272727273,0.5484297520661158,-0.1666973556141917,0.23243243256256937,9.0,55.0
SP,62294,BIRIGUI,-0.2460434563455351,0.45614035087719296,0.2914742997845491,-0.27102112504567993,0.3096795749445691,9.0,57.0
SP,62308,GAVIÃO PEIXOTO,-0.2674787617789187,0.42105263157894735,0.2631578947368421,-0.16909231639799202,0.2647313677369343,8.0,57.0
SP,62316,BIRITIBA MIRIM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,62324,JUMIRIM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,62332,BOA ESPERANÇA DO SUL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,62340,NANTES,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,62359,BOCAINA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,62367,NOVA CASTILHO,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,62375,BOFETE,-0.1082931044683734,0.7058823529411765,0.5224913494809689,-0.20455551547561038,0.33207425059420004,6.0,34.0
SP,62383,OUROESTE,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,62391,BOITUVA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,62405,PAULISTÂNIA,-0.1000631310093965,0.875,0.771484375,-0.25831871073734275,0.25831871073734275,4.0,32.0
SP,62413,BOM JESUS DOS PERDÕES,-0.1965469905670881,0.2692307692307692,0.18786982248520712,-0.20968097783902842,0.3277066328001897,12.0,52.0
SP,62421,RIBEIRÃO DOS ÍNDIOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,62430,BORÁ,-0.1597935055563871,0.7142857142857143,0.5510204081632654,-0.08313108835536122,0.31810198632873776,6.0,56.0
SP,62448,TRABIJU,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,62456,BORACÉIA,-0.0934446102050451,0.6176470588235294,0.43944636678200694,-0.1598006083155802,0.3194804106733777,5.0,34.0
SP,62472,BORBOREMA,-0.0793692065688414,0.6571428571428571,0.44979591836734695,-0.007899155211367113,0.3526835898191074,9.0,35.0
SP,62499,BOTUCATU,-0.0976449062268565,0.5161290322580645,0.29032258064516125,-0.12288211674101024,0.19405450088899975,12.0,31.0
SP,62510,BRAGANÇA PAULISTA,-0.2157299107408622,0.44086021505376344,0.23135622615331256,-0.4540304549362732,0.5227779877473572,17.0,93.0
SP,62553,BRAÚNA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,62570,BRODOWSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,62596,BROTAS,-0.181412456410601,0.7,0.5325,-0.30249586230857634,0.33630805580082246,6.0,40.0
SP,62618,BURI,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,62634,BURITAMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,62650,BURITIZAL,-0.1347670033348362,0.4305555555555556,0.2337962962962963,-0.1773494396954216,0.34306306017315896,14.0,72.0
SP,62677,CABRÁLIA PAULISTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,62693,CABREÚVA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,62715,CAÇAPAVA,-0.122563911587142,0.25,0.1549586776859504,-0.15686976016225623,0.27489541512341753,12.0,44.0
SP,62731,CACHOEIRA PAULISTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,62758,CACONDE,-0.2141408877457011,0.7,0.5062499999999999,-0.6726561745028338,0.7936543709609606,8.0,40.0
SP,62774,CAFELÂNDIA,-0.0926625174175257,0.6964285714285714,0.49489795918367346,-0.16341880926270683,0.2440842735681247,12.0,56.0
SP,62790,CAIABU,-0.0721122878863707,0.7777777777777778,0.6141975308641976,-0.1251423941326613,0.25516600825381325,7.0,36.0
SP,62812,CAIEIRAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,62839,CAIUÁ,-0.054702540834118,0.8,0.6464197530864199,0.015777080026291426,0.1903459892674651,8.0,45.0
SP,62855,CAJAMAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,62871,CAJOBI,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,62898,CAJURU,-0.0685632535062203,0.5609756097560976,0.37299226650803097,-0.04462791190006066,0.27959880987343716,6.0,41.0
SP,62910,CAMPINAS,-0.0943258446007171,0.7323943661971831,0.5520730013886134,-0.039329174024985356,0.18541768124853872,8.0,71.0
SP,62936,CAMPO LIMPO PAULISTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,62952,CAMPOS DO JORDÃO,-0.0933620229689936,0.5853658536585366,0.36585365853658536,-0.12820780835775752,0.22500636552425896,10.0,41.0
SP,62979,CAMPOS NOVOS PAULISTA,-0.108825582824485,0.7777777777777778,0.6138545953360768,-0.14090819203196456,0.25467885438797255,8.0,54.0
SP,62995,CANANÉIA,-0.1099334176179306,0.6415094339622641,0.43467426130295483,-0.09216799034233013,0.1831845202271365,10.0,53.0
SP,63010,CÂNDIDO MOTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,63037,CÂNDIDO RODRIGUES,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,63053,CAPÃO BONITO,-0.1585653502693286,0.5970149253731343,0.3936288705725105,-0.2498117746771842,0.28362396816943036,6.0,67.0
SP,63070,CAPELA DO ALTO,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,63096,CAPIVARI,-0.1019172229156585,0.6666666666666666,0.46444444444444444,-0.09095807911124174,0.21891497531772935,8.0,30.0
SP,63118,CARAGUATATUBA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,63134,CARAPICUÍBA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,63150,CARDOSO,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,63177,CASA BRANCA,-0.0920292718400811,0.6724137931034483,0.46313912009512487,-0.1738864152117405,0.25736556219662815,14.0,58.0
SP,63193,CÁSSIA DOS COQUEIROS,-0.0685632535062203,0.5609756097560976,0.37299226650803097,-0.04462791190006066,0.27959880987343716,6.0,41.0
SP,63215,CASTILHO,-0.051419525362415,0.9090909090909091,0.8292011019283747,0.1389004794539732,0.21355586750609157,4.0,33.0
SP,63231,CATANDUVA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,63258,CATIGUÁ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,63274,CEDRAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,63290,CERQUEIRA CÉSAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,63312,CERQUILHO,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,63339,CESÁRIO LANGE,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,63355,CHARQUEADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,63371,CHAVANTES,0.0,0.0,0.0,0.0,0.0,0.0,0.0
