SG_UF,SG_UE,NM_UE,bartik_iv_2020_2024,baseline_competition_lawsuits_2020,baseline_subjects_2020,competition_families_2020,competition_families_2024,competition_lawsuits_2020,competition_lawsuits_2024,competition_subjects_2020,competition_subjects_2024,log1p_competition_lawsuits_2020,log1p_competition_lawsuits_2024,delta_log1p_competition_lawsuits_2024_2020,candidate_hhi_party_2020,candidate_hhi_party_2024,coalition_count_2020,coalition_count_2024,effective_party_count_candidates_2020,effective_party_count_candidates_2024,elected_candidates_2020,elected_candidates_2024,elected_female_share_2020,elected_female_share_2024,elected_higher_education_share_2020,elected_higher_education_share_2024,elected_mean_age_2020,elected_mean_age_2024,elected_nonwhite_share_2020,elected_nonwhite_share_2024,female_share_2020,female_share_2024,higher_education_share_2020,higher_education_share_2024,incumbent_candidate_count_2020,incumbent_candidate_count_2024,incumbent_candidate_share_2020,incumbent_candidate_share_2024,incumbent_reelected_count_2020,incumbent_reelected_count_2024,incumbent_reelected_share_2020,incumbent_reelected_share_2024,married_share_2020,married_share_2024,mean_age_2020,mean_age_2024,new_candidate_count_2020,new_candidate_count_2024,new_candidate_share_2020,new_candidate_share_2024,nonwhite_share_2020,nonwhite_share_2024,party_count_2020,party_count_2024,sd_age_2020,sd_age_2024,total_candidates_2020,total_candidates_2024,delta_total_candidates_2024_2020,delta_female_share_2024_2020,delta_candidate_hhi_party_2024_2020,delta_effective_party_count_candidates_2024_2020,effective_n_candidates_vote_2020,effective_n_candidates_vote_2024,effective_n_parties_vote_2020,effective_n_parties_vote_2024,female_vote_share_2020,female_vote_share_2024,higher_education_vote_share_2020,higher_education_vote_share_2024,incumbent_candidate_vote_share_2020,incumbent_candidate_vote_share_2024,margin_top1_top2_2020,margin_top1_top2_2024,n_candidates_with_votes_2020,n_candidates_with_votes_2024,new_candidate_vote_share_2020,new_candidate_vote_share_2024,nonwhite_vote_share_2020,nonwhite_vote_share_2024,runnerup_vote_share_2020,runnerup_vote_share_2024,top2_vote_share_2020,top2_vote_share_2024,total_valid_votes_2020,total_valid_votes_2024,vote_hhi_candidate_2020,vote_hhi_candidate_2024,vote_hhi_party_2020,vote_hhi_party_2024,winner_vote_share_2020,winner_vote_share_2024,delta_winner_vote_share_2024_2020,delta_runnerup_vote_share_2024_2020,delta_margin_top1_top2_2024_2020,delta_top2_vote_share_2024_2020,delta_vote_hhi_candidate_2024_2020,delta_effective_n_candidates_vote_2024_2020,delta_female_vote_share_2024_2020,delta_nonwhite_vote_share_2024_2020,delta_higher_education_vote_share_2024_2020,delta_vote_hhi_party_2024_2020,delta_effective_n_parties_vote_2024_2020,delta_total_valid_votes_2024_2020,delta_log_total_valid_votes_2024_2020
PI,10421,QUEIMADA NOVA,-0.163528542439377,285.0,18.0,4.0,4.0,285.0,232.0,18.0,12.0,5.655991810819852,5.4510384535657,-0.2049533572541522,0.5,0.3333333333333333,2.0,3.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,65.63449691991786,47.912388774811774,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6666666666666666,51.83436002737851,50.70773442847365,0.0,3.0,0.0,1.0,0.0,0.0,2.0,3.0,19.516340756034456,8.435594632715539,2.0,3.0,1.0,0.0,-0.1666666666666666,1.0,1.9325771019020546,2.094607179326491,1.9325771019020546,2.094607179326491,0.0,0.0,0.0,0.08201732042791646,0.0,0.0,0.18678211698179892,0.31414501613177115,2.0,3.0,0.0,1.0,0.0,0.0,0.40660894150910054,0.3019188317201562,1.0,0.9179826795720836,5659.0,5889.0,0.5174437796121012,0.4774164864275622,0.5174437796121012,0.47741648642756224,0.5933910584908995,0.6160638478519274,0.0226727893610279,-0.10469010978894433,0.12736289914997223,-0.08201732042791643,-0.040027293184539015,0.16203007742443631,0.0,0.0,0.08201732042791646,-0.04002729318453896,0.16203007742443631,230.0,0.03983210544840432
PI,10430,CAMPO MAIOR,-0.0127842592786148,47.0,6.0,2.0,1.0,47.0,126.0,6.0,3.0,3.871201010907891,4.844187086458591,0.9729860755507,0.2,0.3333333333333333,3.0,3.0,4.999999999999999,3.0,1.0,1.0,0.0,0.0,1.0,1.0,60.96098562628337,64.85147159479808,1.0,1.0,0.0,0.0,0.8,0.6666666666666666,0.0,1.0,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,1.0,1.0,47.5170431211499,59.49441022130961,0.0,2.0,0.0,0.6666666666666666,1.0,1.0,5.0,3.0,9.666049690340934,5.553609579163191,5.0,3.0,-2.0,0.0,0.1333333333333332,-1.9999999999999991,2.355003933259247,1.8683549575624163,2.355003933259247,1.8683549575624163,0.0,0.0,0.9931758729195891,0.6510069408828256,0.0,0.6429377372038158,0.04962656860143305,0.2939446780866413,5.0,3.0,0.0,0.35706226279618425,1.0,1.0,0.4336732759601168,0.34899305911717443,0.9169731205216667,0.9919307963209902,26377.0,29247.0,0.4246277409040388,0.5352302012807397,0.4246277409040389,0.5352302012807397,0.48329984456154984,0.6429377372038158,0.1596378926422659,-0.08468021684294236,0.24431810948520827,0.07495767579932355,0.1106024603767009,-0.48664897569683085,0.0,0.0,-0.34216893203676346,0.11060246037670085,-0.48664897569683085,2870.0,0.10328086586804552
PI,10448,SANTA CRUZ DOS MILAGRES,-0.1515824372300676,43.0,3.0,2.0,3.0,43.0,71.0,3.0,6.0,3.784189633918261,4.276666119016055,0.4924764850977943,0.25,0.5,2.0,2.0,4.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,36.53114305270363,58.64750171115674,1.0,1.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.5,42.75222450376455,58.31348391512663,0.0,2.0,0.0,1.0,1.0,1.0,4.0,2.0,12.380336105161136,0.4723724972197625,4.0,2.0,-2.0,0.0,0.25,-2.0,1.9584189335385505,1.9944496973262786,1.9584189335385505,1.9944496973262786,0.0,0.0,0.7307008182141587,0.4736235226289997,0.0,0.0,0.39167556029882605,0.052752954742000535,4.0,2.0,0.0,1.0,1.0,1.0,0.2671647100675916,0.4736235226289997,0.9260049804340094,1.0,2811.0,3469.0,0.5106159784684882,0.5013914371170057,0.5106159784684882,0.5013914371170057,0.6588402703664177,0.5263764773710002,-0.13246379299541744,0.20645881256140808,-0.3389226055568255,0.07399501956599064,-0.00922454135148243,0.03603076378772818,0.0,0.0,-0.25707729558515896,-0.00922454135148243,0.03603076378772818,658.0,0.21025862001034934
PI,10456,CANTO DO BURITI,-0.1460283550711968,200.0,15.0,3.0,4.0,200.0,145.0,15.0,13.0,5.303304908059076,4.983606621708336,-0.3196982863507394,0.5,0.3333333333333333,2.0,3.0,2.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,35.96167008898015,39.85215605749487,1.0,1.0,0.5,0.3333333333333333,1.0,1.0,0.0,1.0,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,1.0,1.0,54.26009582477755,39.82751540041068,0.0,2.0,0.0,0.6666666666666666,0.5,0.3333333333333333,2.0,3.0,25.87788184564156,2.97475142062194,2.0,3.0,1.0,-0.1666666666666666,-0.1666666666666666,1.0,1.9918639802453517,2.780205752090489,1.9918639802453517,2.780205752090489,0.46804445988190346,0.2992811199394627,1.0,1.0,0.0,0.4612939841089671,0.06391108023619307,0.1620128641695044,2.0,3.0,0.0,0.538706015891033,0.5319555401180965,0.4612939841089671,0.46804445988190346,0.2992811199394627,1.0,0.7605751040484299,11516.0,13215.0,0.5020423130884786,0.35968560932876326,0.5020423130884786,0.35968560932876326,0.5319555401180965,0.4612939841089671,-0.07066155600912943,-0.16876333994244075,0.09810178393331132,-0.23942489595157013,-0.14235670375971532,0.7883417718451373,-0.16876333994244075,-0.07066155600912943,0.0,-0.14235670375971532,0.7883417718451373,1699.0,0.13760401209185247
PI,10464,SANTA ROSA DO PIAUÍ,-0.2414527514850383,11.0,5.0,2.0,3.0,11.0,21.0,5.0,6.0,2.4849066497880004,3.091042453358316,0.6061358035703157,0.5,0.5,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,55.66324435318276,41.99863107460644,1.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,55.91923340177961,46.13689253935661,0.0,2.0,0.0,1.0,0.5,0.5,2.0,2.0,0.3620231843446463,5.852385488095641,2.0,2.0,0.0,0.0,0.0,0.0,1.9765904409331658,1.9962763027431971,1.9765904409331658,1.9962763027431971,0.0,0.0,1.0,0.47840531561461797,0.0,0.0,0.10882740447957834,0.04318936877076407,2.0,2.0,0.0,1.0,0.5544137022397891,0.47840531561461797,0.4455862977602108,0.47840531561461797,1.0,1.0,3795.0,4214.0,0.5059217019828808,0.5009326607874085,0.5059217019828808,0.5009326607874085,0.5544137022397891,0.521594684385382,-0.032819017854407107,0.03281901785440716,-0.06563803570881427,0.0,-0.004989041195472277,0.01968586181003129,0.0,-0.07600838662517118,-0.521594684385382,-0.004989041195472277,0.01968586181003129,419.0,0.10470171070613787
PI,10472,CAPITÃO DE CAMPOS,-0.1575863395723372,270.0,15.0,4.0,4.0,270.0,294.0,15.0,18.0,5.602118820879701,5.68697535633982,0.0848565354601191,0.5,0.5,2.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,58.652977412731005,39.27173169062286,1.0,1.0,0.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,54.89664613278576,42.24503764544832,0.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,5.31225464086485,4.204889606398854,2.0,2.0,0.0,1.0,0.0,0.0,1.8543539589994358,1.9239372486111608,1.8543539589994358,1.9239372486111608,0.0,1.0,0.35987261146496813,1.0,0.0,0.0,0.2802547770700637,0.19883396088910482,2.0,2.0,0.0,1.0,1.0,1.0,0.35987261146496813,0.40058301955544756,1.0,1.0,7850.0,8233.0,0.5392713700352956,0.5197674720014249,0.5392713700352956,0.5197674720014249,0.6401273885350318,0.5994169804445524,-0.04071040809047943,0.04071040809047943,-0.08142081618095887,0.0,-0.019503898033870648,0.069583289611725,1.0,0.0,0.6401273885350318,-0.019503898033870648,0.069583289611725,383.0,0.04763101113159429
PI,10480,SANTANA DO PIAUÍ,-0.1737663923665109,79.0,5.0,3.0,4.0,79.0,121.0,5.0,12.0,4.382026634673881,4.804021044733257,0.4219944100593755,0.5,0.5,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,52.18069815195072,43.553730321697465,0.0,1.0,1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,38.16974674880219,34.078028747433265,0.0,2.0,0.0,1.0,0.0,0.5,2.0,2.0,19.814477496083,13.400665679324522,2.0,2.0,0.0,-1.0,0.0,0.0,1.9998915556558066,1.9947402403199799,1.9998915556558066,1.9947402403199799,1.0,0.0,0.5036818851251841,0.47432503970354684,0.0,0.0,0.007363770250368162,0.05134992059290627,2.0,2.0,0.0,1.0,0.0,0.5256749602964531,0.4963181148748159,0.47432503970354684,1.0,1.0,3395.0,3778.0,0.5000271125561501,0.5013184071724488,0.5000271125561501,0.5013184071724488,0.5036818851251841,0.5256749602964531,0.021993075171269028,-0.021993075171269083,0.04398615034253811,0.0,0.0012912946162987327,-0.0051513153358266894,-1.0,0.5256749602964531,-0.029356845421637245,0.0012912946162987327,-0.0051513153358266894,383.0,0.10686115591825107
PI,10499,CARACOL,-0.1554396942194942,129.0,9.0,4.0,4.0,129.0,155.0,9.0,9.0,4.867534450455582,5.049856007249537,0.1823215567939549,0.3333333333333333,0.5,1.0,2.0,3.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,54.54346338124572,38.31895961670089,0.0,0.0,0.3333333333333333,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,49.37257586128223,43.80698151950719,0.0,1.0,0.0,0.5,0.3333333333333333,0.0,3.0,2.0,4.68670263314966,7.76123500554927,3.0,2.0,-1.0,-0.3333333333333333,0.1666666666666666,-1.0,2.148244277518026,1.85556426761,2.148244277518026,1.85556426761,0.4238380119650253,0.0,1.0,1.0,0.0,0.0,0.10906580763920853,0.27899686520376177,3.0,2.0,0.0,0.6394984326018809,0.4238380119650253,0.0,0.4238380119650253,0.3605015673981191,0.9567418315692591,1.0,6519.0,7018.0,0.4654964104712291,0.538919625396763,0.4654964104712291,0.538919625396763,0.5329038196042338,0.6394984326018809,0.10659461299764705,-0.06333644456690618,0.16993105756455323,0.04325816843074093,0.07342321492553389,-0.292680009908026,-0.4238380119650253,-0.4238380119650253,0.0,0.07342321492553389,-0.292680009908026,499.0,0.07374638180972326
PI,10502,SÃO BRAZ DO PIAUÍ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.5,1.0,2.0,2.6666666666666665,2.0,1.0,1.0,1.0,1.0,1.0,1.0,29.065023956194388,32.955509924709105,1.0,0.0,0.25,0.5,0.5,0.5,0.0,1.0,0.0,0.5,0.0,1.0,0.0,1.0,1.0,0.5,47.5482546201232,38.55030800821355,0.0,0.0,0.0,0.0,1.0,0.5,3.0,2.0,16.518918564921318,7.912239328430991,4.0,2.0,-2.0,0.25,0.125,-0.6666666666666665,2.070616969271752,1.8434642133313077,2.070616969271752,1.8434642133313077,0.5776453055141579,0.6456999721681046,0.6154992548435171,0.6456999721681046,0.0,0.6456999721681046,0.19314456035767508,0.29139994433620925,3.0,2.0,0.0,0.0,1.0,0.35430002783189535,0.38450074515648286,0.35430002783189535,0.9621460506706407,1.0,3355.0,3593.0,0.48294784348826514,0.5424569637795729,0.48294784348826514,0.5424569637795729,0.5776453055141579,0.6456999721681046,0.06805466665394666,-0.03020071732458751,0.09825538397853417,0.03785394932935926,0.05950912029130773,-0.22715275594044426,0.06805466665394666,-0.6456999721681047,0.03020071732458751,0.05950912029130773,-0.22715275594044426,238.0,0.0685159997564071
PI,10510,CASTELO DO PIAUÍ,-0.1446827673895015,349.0,17.0,4.0,4.0,349.0,294.0,17.0,14.0,5.857933154483459,5.68697535633982,-0.1709577981436387,0.5,0.5,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,40.01368925393566,41.64271047227926,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,45.3223819301848,48.08213552361397,0.0,1.0,0.0,0.5,0.5,0.5,2.0,2.0,7.507625181222262,9.1067222414826,2.0,2.0,0.0,0.0,0.0,0.0,1.999281346304236,1.99658127285141,1.999281346304236,1.99658127285141,0.0,0.0,0.5094796625741251,0.5206899160299568,0.0,0.0,0.018959325148250272,0.041379832059913746,2.0,2.0,0.0,0.5206899160299568,0.49052033742587486,0.4793100839700431,0.49052033742587486,0.4793100839700431,1.0,1.0,11973.0,13219.0,0.5001797280050385,0.5008561452506533,0.5001797280050385,0.5008561452506533,0.5094796625741251,0.5206899160299568,0.011210253455831709,-0.011210253455831765,0.022420506911663474,0.0,0.0006764172456147355,-0.0027000734528259684,0.0,-0.011210253455831765,0.011210253455831709,0.0006764172456147355,-0.0027000734528259684,1246.0,0.09899320192037919
PI,10529,SÃO JOSÉ DO DIVINO,-0.144156054677821,194.0,12.0,4.0,4.0,194.0,183.0,12.0,13.0,5.272999558563747,5.214935757608986,-0.0580638009547609,0.5,0.3333333333333333,2.0,3.0,2.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,40.0848733744011,57.51129363449692,0.0,1.0,0.0,0.3333333333333333,0.5,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.9719370294319,54.691307323750856,0.0,3.0,0.0,1.0,0.5,1.0,2.0,3.0,6.911351701125187,11.223076544668222,2.0,3.0,1.0,0.3333333333333333,-0.1666666666666666,1.0,1.713640979920392,1.8461120517837002,1.713640979920392,1.8461120517836997,0.0,0.28601794992914503,0.7043927648578812,0.28601794992914503,0.0,0.0,0.4087855297157623,0.39111950873878126,2.0,3.0,0.0,1.0,0.29560723514211884,1.0,0.29560723514211884,0.28601794992914503,1.0,0.9631554085970713,3870.0,4234.0,0.5835528046524981,0.5416789295285772,0.5835528046524981,0.5416789295285773,0.7043927648578812,0.6771374586679263,-0.027255306189954864,-0.009589285212973808,-0.017666020976981056,-0.03684459140292873,-0.041873875123920934,0.1324710718633082,0.28601794992914503,0.7043927648578812,-0.4183748149287361,-0.04187387512392082,0.13247107186330775,364.0,0.08987045650850689
PI,10537,COCAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.5,3.0,2.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,41.63175906913073,36.32580424366872,1.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,40.81587953456537,35.83025325119781,0.0,1.0,0.0,0.5,0.6666666666666666,0.0,3.0,2.0,8.003870189973352,0.7008149343998091,3.0,2.0,-1.0,0.0,0.1666666666666666,-1.0,2.1799142872526667,1.9999126991607177,2.1799142872526667,1.9999126991607177,0.0,0.0,0.4412945463529121,1.0,0.0,0.0,0.07034772404422207,0.006606990622335884,3.0,2.0,0.0,0.49669650468883203,0.5587054536470879,0.0,0.4412945463529121,0.49669650468883203,0.9529368167500463,1.0,16191.0,18768.0,0.4587336327155753,0.5000218261625418,0.4587336327155753,0.5000218261625418,0.5116422703971342,0.5033034953111679,-0.008338775085966255,0.05540195833591993,-0.06374073342188619,0.04706318324995373,0.04128819344696644,-0.180001588091949,0.0,-0.5587054536470879,0.5587054536470879,0.04128819344696644,-0.180001588091949,2577.0,0.14768927956905742
PI,10545,SIGEFREDO PACHECO,-0.0127842592786148,47.0,6.0,2.0,1.0,47.0,126.0,6.0,3.0,3.871201010907891,4.844187086458591,0.9729860755507,0.3333333333333333,0.5,3.0,2.0,3.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,42.72963723477071,46.620123203285424,1.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.5,0.0,1.0,0.0,0.5,0.0,1.0,0.0,1.0,0.3333333333333333,0.5,49.9958932238193,42.98973305954826,0.0,1.0,0.0,0.5,1.0,0.5,3.0,2.0,8.67306318368983,5.134146977978711,3.0,2.0,-1.0,-0.3333333333333333,0.1666666666666666,-1.0,2.0189389823341277,1.9908109393653737,2.0189389823341277,1.9908109393653737,0.4649589869045906,0.0,0.5282774499928047,0.533969609443677,0.0,0.533969609443677,0.0633184630882141,0.06793921888735399,3.0,2.0,0.0,0.466030390556323,1.0,0.466030390556323,0.4649589869045906,0.466030390556323,0.9932364368973953,1.0,6949.0,7963.0,0.49530966946008637,0.5023078687315119,0.49530966946008637,0.5023078687315119,0.5282774499928047,0.533969609443677,0.005692159450872314,0.0010714036517324166,0.004620755799139897,0.0067635631026047305,0.0069981992714255314,-0.02812804296875404,-0.4649589869045906,-0.533969609443677,0.005692159450872314,0.0069981992714255314,-0.02812804296875404,1014.0,0.13618972662524875
PI,10553,CONCEIÇÃO DO CANINDÉ,-0.1556191547180285,272.0,18.0,4.0,4.0,272.0,229.0,18.0,19.0,5.60947179518496,5.438079308923196,-0.1713924862617641,0.375,0.5,3.0,2.0,2.6666666666666665,2.0,1.0,1.0,0.0,0.0,0.0,0.0,62.80082135523614,41.01300479123888,1.0,1.0,0.25,0.5,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,49.7015742642026,44.762491444216295,0.0,1.0,0.0,0.5,0.5,0.5,3.0,2.0,11.119621012845764,5.302574876577563,4.0,2.0,-2.0,0.25,0.125,-0.6666666666666665,2.94424276996317,1.9726212492987263,2.9442427699631697,1.9726212492987263,0.28377673448095986,0.44109461966604824,0.6056338028169014,0.44109461966604824,0.0,0.0,0.07250912884715699,0.11781076066790352,3.0,2.0,0.0,0.5589053803339518,0.7162232655190401,0.5589053803339518,0.3218570683359416,0.44109461966604824,0.7162232655190401,1.0,3834.0,4312.0,0.3396459049511427,0.506939687664575,0.3396459049511428,0.506939687664575,0.39436619718309857,0.5589053803339518,0.1645391831508532,0.11923755133010666,0.045301631820746535,0.28377673448095986,0.16729378271343226,-0.9716215206644438,0.15731788518508838,-0.15731788518508838,-0.16453918315085314,0.1672937827134322,-0.9716215206644434,478.0,0.1174642828464858
PI,10561,SÃO LOURENÇO DO PIAUÍ,-0.1582173481543963,467.0,18.0,4.0,3.0,467.0,212.0,18.0,9.0,6.148468295917647,5.3612921657094255,-0.7871761302082216,0.5,0.5,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,53.782340862423,35.7782340862423,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,44.588637919233406,42.48186173853525,0.0,2.0,0.0,1.0,0.5,1.0,2.0,2.0,13.001859390688166,9.480361142972002,2.0,2.0,0.0,-0.5,0.0,0.0,1.9995201525763022,1.9843645323769845,1.9995201525763022,1.9843645323769845,0.4922543352601156,0.0,1.0,1.0,0.0,0.0,0.015491329479768778,0.08876560332871009,2.0,2.0,0.0,1.0,0.5077456647398844,1.0,0.4922543352601156,0.45561719833564496,1.0,1.0,4325.0,4326.0,0.5001199906445253,0.5039396661671549,0.5001199906445253,0.5039396661671549,0.5077456647398844,0.544382801664355,0.03663713692447068,-0.036637136924470626,0.07327427384894131,0.0,0.0038196755226296286,-0.01515562019931771,-0.4922543352601156,0.49225433526011564,0.0,0.0038196755226296286,-0.01515562019931771,1.0,0.0002311337118801049
PI,10570,CORRENTE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.5,3.0,2.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,56.68446269678302,59.3264887063655,1.0,1.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,55.83572895277208,59.958932238193015,0.0,1.0,0.0,0.5,0.6666666666666666,0.5,3.0,2.0,0.7354378887089473,0.8944102201456153,3.0,2.0,-1.0,0.0,0.1666666666666666,-1.0,2.5015613209522636,1.7509782226685493,2.5015613209522636,1.7509782226685493,0.0,0.0,0.40143960906029186,1.0,0.0,0.0,0.07026348808030114,0.3771188943358337,3.0,2.0,0.0,0.31144055283208316,0.5985603909397081,0.6885594471679168,0.40143960906029186,0.31144055283208316,0.8731427062008849,1.0,15143.0,16931.0,0.3997503445645427,0.5711093302325408,0.3997503445645427,0.5711093302325408,0.471703097140593,0.6885594471679168,0.21685635002732384,-0.0899990562282087,0.30685540625553254,0.12685729379911515,0.17135898566799812,-0.7505830982837143,0.0,0.0899990562282087,0.5985603909397081,0.17135898566799812,-0.7505830982837143,1788.0,0.11160090875165452
PI,10588,VÁRZEA BRANCA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,2.0,2.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,50.49965776865161,54.390143737166326,1.0,1.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,1.0,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,1.0,0.6666666666666666,45.71937029431896,46.303445128907136,0.0,2.0,0.0,0.6666666666666666,1.0,1.0,3.0,3.0,4.654439746214123,16.115923797169835,3.0,3.0,0.0,0.0,0.0,0.0,2.399382054831814,1.7543466209157097,2.399382054831814,1.7543466209157097,0.0,0.0,0.8904252543699452,1.0,0.0,0.6870999507631709,0.1291416644925646,0.37419990152634175,3.0,2.0,0.0,0.3129000492368291,1.0,1.0,0.3806417949386903,0.3129000492368291,0.8904252543699452,1.0,3833.0,4062.0,0.41677397644373715,0.5700127831511619,0.41677397644373715,0.5700127831511619,0.5097834594312549,0.6870999507631709,0.17731649133191596,-0.0677417457018612,0.24505823703377716,0.10957474563005476,0.15323880670742474,-0.6450354339161042,0.0,0.0,0.10957474563005476,0.15323880670742474,-0.6450354339161042,229.0,0.05801297238213721
PI,10596,CRISTALÂNDIA DO PIAUÍ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.5555555555555556,1.0,2.0,3.0,1.7999999999999998,1.0,1.0,0.0,0.0,1.0,1.0,41.59069130732375,45.48117727583847,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.3333333333333333,0.6666666666666666,41.17088751996349,51.60027378507871,0.0,1.0,0.0,0.3333333333333333,1.0,0.3333333333333333,3.0,2.0,5.454976063341108,6.865866566519755,3.0,3.0,0.0,0.0,0.2222222222222222,-1.2000000000000002,2.059549456619603,1.918003197008782,2.059549456619603,1.918003197008782,0.0,0.0,1.0,1.0,0.0,0.6033817312993935,0.010917030567685615,0.20676346259878703,3.0,2.0,0.0,0.3966182687006065,1.0,0.6033817312993935,0.487117903930131,0.3966182687006065,0.9851528384279475,1.0,4580.0,5441.0,0.4855430865162754,0.5213755647329201,0.4855430865162754,0.5213755647329201,0.4980349344978166,0.6033817312993935,0.10534679680157694,-0.09049963522952448,0.19584643203110141,0.014847161572052459,0.0358324782166447,-0.141546259610821,0.0,-0.39661826870060646,0.0,0.0358324782166447,-0.141546259610821,861.0,0.1722293254564491
PI,10600,BARRA D'ALCÂNTARA,-0.1560728427949175,120.0,9.0,4.0,4.0,120.0,176.0,9.0,15.0,4.795790545596741,5.176149732573829,0.3803591869770875,0.5,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,50.548939082819984,54.4394250513347,0.0,1.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,43.35523613963039,54.4394250513347,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,10.17343226594198,0.0,2.0,1.0,-1.0,0.0,0.5,-1.0,1.9894114787305877,1.0,1.9894114787305877,1.0,0.0,0.0,0.46352247605011054,0.0,0.0,1.0,0.07295504789977891,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.46352247605011054,0.0,1.0,1.0,2714.0,2411.0,0.5026612195070295,1.0,0.5026612195070295,1.0,0.5364775239498895,1.0,0.46352247605011054,-0.46352247605011054,0.9270449521002211,0.0,0.49733878049297053,-0.9894114787305877,0.0,1.0,-0.46352247605011054,0.49733878049297053,-0.9894114787305877,-303.0,-0.11833567452096005
