SG_UF,SG_UE,NM_UE,n_candidates_2016,top1_share_2016,margin_2016,hhi_2016,enp_2016,winner_party_2016,winner_sq_2016,winner_name_2016,code_micro,name_micro,log_pop_2010,urban_share_2010,log_income_pc_2010,share_first_time_candidates_2020,mean_prior_candidacies_2020,share_prior_winners_2020,share_career_politicians_2020,turnout_rate_2020,abstention_rate_2020,blank_share_2020,null_share_2020,incumbent_ran_2024,incumbent_won_2024,party_switch_2024
PE,25275,PRIMAVERA,6,0.4234858992140545,0.1207813222376329,0.3291087242701774,3.038509544885426,PDT,170000018649,DAYSE JULIANA DOS SANTOS,26015,Mata Meridional Pernambucana,9.49039341726347,0.0,0.0,0.625,0.375,0.375,0.0,0.8116938950988822,0.1883061049011178,0.0152542372881355,0.0390889830508474,0.0,0.0,1.0
PE,25291,QUIPAPÁ,2,0.5296223958333334,0.0592447916666666,0.5017549726698134,1.993004662572748,PSB,170000006280,CRISTIANO LIRA MARTINS,26015,Mata Meridional Pernambucana,10.0842662530726,0.373174192471413,0.014994275040156,0.75,0.25,0.0,0.0,0.7068888641177127,0.2931111358822874,0.0167941338799968,0.0514862414255302,0.0,0.0,1.0
PE,25313,RECIFE,8,0.4934223255121725,0.2558349599592437,0.3378873706748885,2.9595660767155128,PSB,170000021103,GERALDO JULIO DE MELLO FILHO,26017,Recife,14.2409567088242,0.0,0.0413968904015424,0.8636363636363636,0.1363636363636363,0.0,0.0,0.801130020633807,0.198869979366193,0.0490181380484853,0.0894423550449919,,,
PE,25330,RIACHO DAS ALMAS,3,0.4889956994687579,0.0003162155325069,0.4784228295551403,2.090201257598527,PSB,170000005681,MÁRIO DA MOTA LIMEIRA FILHO,26008,Vale do Ipojuca,9.85854248649296,0.383995815899582,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.9275761589403974,0.0724238410596026,0.0121087502855837,0.0526616403929632,1.0,0.0,1.0
PE,25356,RIBEIRÃO,4,0.7953511198358169,0.7074596234496296,0.647126851884636,1.5452920815875386,PSB,170000011296,MARCELLO CAVALCANTI DE PETRIBÚ DE ALBUQUERQUE MARANHÃO,26015,Mata Meridional Pernambucana,10.7001385261107,0.187890263970605,0.0,0.75,0.5,0.125,0.0,0.8347459181801504,0.1652540818198495,0.0184607270010109,0.0399982418355237,1.0,1.0,0.0
PE,25372,RIO FORMOSO,3,0.5250637213254036,0.0604000926855642,0.4917097265715602,2.03372019295304,PSB,170000010279,ISABEL CRISTINA ARAÚJO HACKER,26015,Mata Meridional Pernambucana,10.0050056957265,0.261700397542465,0.0667919208735865,0.625,0.5,0.25,0.0,0.8149642398679626,0.1850357601320374,0.017026702670267,0.0454545454545454,0.0,0.0,1.0
PE,25399,SAIRÉ,2,0.7489397794741306,0.4978795589482612,0.6239420276092575,1.6027130017698503,PSB,170000007715,JOSE FERNANDO PERGENTINO DE BARROS,26012,Brejo Pernambucano,9.32411538623503,0.0,0.0,1.0,0.0,0.0,0.0,0.9064869418702612,0.0935130581297388,0.0170384138785625,0.0362453531598513,1.0,1.0,1.0
PE,25410,SALGADINHO,2,0.5627479264334656,0.1254958528669311,0.5078746045433993,1.9689899653459584,PMDB,170000007627,JOSE SOARES DA FONSECA,26010,Médio Capibaribe,9.13540128531169,0.0,0.0,0.75,0.25,0.25,0.0,0.8526027397260274,0.1473972602739726,0.0099614395886889,0.0374357326478149,0.0,0.0,1.0
PE,25437,SALGUEIRO,3,0.5439073137218162,0.1150771344700518,0.4804737328465481,2.081279228472155,PMDB,170000002970,CLEBEL DE SOUZA CORDEIRO,26002,Salgueiro,10.9340172695544,0.188296164139161,0.0516491632621004,0.6,0.4,0.3,0.0,0.8207170320067908,0.1792829679932091,0.0140540869406503,0.0355002585708636,0.0,0.0,1.0
PE,25453,SALOÁ,3,0.6201448321263989,0.2503840245775729,0.5214045637226058,1.917896523307021,PMDB,170000015370,MANOEL RICARDO DE ANDRADE LIMA ALVES,26011,Garanhuns,9.63377636540558,0.354528190688233,0.0328510797949512,0.5,0.5,0.25,0.0,0.7242616194764557,0.2757383805235442,0.0185458377239199,0.0579557428872497,0.0,0.0,1.0
PE,25470,SANHARÓ,3,0.5166302500606943,0.0366593833454721,0.497290400580308,2.0108974531441994,PSB,170000007180,HERALDO JOSÉ OLIVEIRA ALMEIDA,26008,Vale do Ipojuca,9.99602115393906,0.231744005834625,0.0,0.5,0.5,0.5,0.0,0.8445770133908739,0.1554229866091261,0.0103697024346257,0.0423053802224226,1.0,0.0,1.0
PE,25496,SANTA CRUZ DO CAPIBARIBE,3,0.5075987841945289,0.0202782153395602,0.4951636755183297,2.019534245829352,PSDB,170000008827,EDSON DE SOUZA VIEIRA,26009,Alto Capibaribe,11.3771859218892,0.0480035736375507,0.0138093261766523,0.8333333333333334,0.1666666666666666,0.1666666666666666,0.0,0.869980146981993,0.130019853018007,0.0162342861718312,0.0365922011370005,0.0,0.0,1.0
PE,25518,SANTA MARIA DA BOA VISTA,6,0.4031858407079646,0.0368141592920354,0.335386173545305,2.9816375237809765,PTB,170000018023,HUMBERTO CESAR DE FARIAS MENDES,26005,Petrolina,10.5813687994256,0.305282664432767,0.0200798353007558,0.6666666666666666,0.5,0.1666666666666666,0.0,0.8171337176368665,0.1828662823631335,0.0112547404477429,0.03780124780818,0.0,0.0,1.0
PE,25534,SANTA MARIA DO CAMBUCÁ,2,0.7569468870911009,0.5138937741822018,0.632043405571614,1.5821698180611656,PSB,170000017224,ALEX ROBEVAN DE LIMA,26009,Alto Capibaribe,9.47116499025808,0.0,0.0310261166434583,0.8333333333333334,0.3333333333333333,0.1666666666666666,0.0,0.8713235294117647,0.1286764705882352,0.0145569620253164,0.0309071729957805,0.0,0.0,1.0
PE,25550,SANTA TEREZINHA,2,0.6807277411044921,0.3614554822089841,0.5653250328094647,1.7688938963667593,PR,170000011324,GEOVANE MARTINS,26003,Pajeú,9.30401284783882,0.0,0.0,0.75,0.25,0.25,0.0,0.8496014634783745,0.1503985365216255,0.0098431251922485,0.032912949861581,1.0,0.0,1.0
PE,25577,SÃO BENEDITO DO SUL,2,0.5741279069767442,0.1482558139534884,0.5109898931855057,1.956985868675426,PR,170000005440,CLAUDIO JOSE GOMES DE AMORIM JUNIOR,26015,Mata Meridional Pernambucana,9.53921237125283,0.328222846037573,0.0,0.5,0.5,0.5,0.0,0.7336111736877675,0.2663888263122325,0.0227237832028251,0.0749270689390449,1.0,0.0,1.0
PE,25593,SÃO BENTO DO UNA,3,0.6177905086320353,0.2416195711078423,0.5232061509261833,1.91129251487161,PSB,170000004616,DEBORA LUZINETE DE ALMEIDA SEVERO,26008,Vale do Ipojuca,10.8810991343919,0.0868493820658001,0.0310583394946429,0.8,0.4,0.1,0.0,0.7586168649308155,0.2413831350691845,0.0183858469186344,0.039513122304262,1.0,1.0,0.0
PE,25615,SÃO CAITANO,4,0.5703983665667492,0.1763325948129806,0.4815486873500565,2.076633217511111,PSDB,170000002408,JADIEL CORDEIRO BRAGA,26008,Vale do Ipojuca,10.4662982313681,0.197829739967532,0.0,0.5333333333333333,0.6,0.2,0.0,0.8479431183341798,0.1520568816658202,0.0247564286855134,0.0573390832135441,1.0,0.0,1.0
PE,25631,SÃO JOÃO,4,0.5226660682226212,0.0724865350089766,0.4763323281371486,2.099374619209288,PSD,170000008262,JOSÉ GENALDI FERREIRA ZUMBA,26011,Garanhuns,9.96603972719309,0.0,0.0,1.0,0.0,0.0,0.0,0.7883637936628095,0.2116362063371904,0.0087791495198902,0.0329218106995884,1.0,1.0,0.0
PE,25658,SÃO JOAQUIM DO MONTE,2,0.5689197166469894,0.1378394332939787,0.5094998546854026,1.962709097566796,PSDB,170000003586,JOÃO TENÓRIO VAZ CAVALCANTI JÚNIOR,26012,Brejo Pernambucano,9.92495545915137,0.219155288014486,0.0,0.8333333333333334,0.1666666666666666,0.0,0.0,0.8465105219355605,0.1534894780644394,0.0151685393258426,0.0468398876404494,1.0,0.0,0.0
PE,25674,SÃO JOSÉ DA COROA GRANDE,5,0.4900972897845726,0.0115531619179986,0.4695588517236267,2.1296585003759674,PEN,170000006975,JAZIEL GONSALVES LAGES,26015,Mata Meridional Pernambucana,9.80493712880685,0.0,0.0,0.4444444444444444,0.5555555555555556,0.2222222222222222,0.0,0.8326143226919759,0.1673856773080241,0.017320503330866,0.0434492968171724,1.0,0.0,1.0
PE,25690,SÃO JOSÉ DO BELMONTE,2,0.616800354313272,0.2336007086265439,0.5272846455354118,1.896508856207233,PHS,170000002117,FRANCISCO ROMONILSON MARIANO DE MOURA,26002,Salgueiro,10.3916380272629,0.133926653368114,0.025302463382904,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.7607501194457716,0.2392498805542283,0.0298843355838174,0.0598210080075365,0.0,0.0,0.0
PE,25712,SÃO JOSÉ DO EGITO,2,0.5113061268439755,0.0226122536879509,0.5002556570084241,1.9989778945831296,PSB,170000010483,EVANDRO PERAZZO VALADARES,26003,Pajeú,10.365143940294,0.191315034821794,0.0109068057099406,0.625,0.625,0.375,0.0,0.8349755921171579,0.1650244078828421,0.0165647160721052,0.0335624966166838,0.0,0.0,1.0
PE,25739,SÃO LOURENÇO DA MATA,5,0.5328979432693245,0.1319166910355135,0.446699345197675,2.238642189093598,PTB,170000021676,BRUNO GOMES DE OLIVEIRA,26017,Recife,11.5404822645411,0.0887609078439193,0.0042228767595027,0.6666666666666666,0.4666666666666667,0.1333333333333333,0.0,0.8702441111200235,0.1297558888799764,0.0320910655032567,0.0649195035025193,0.0,0.0,1.0
PE,25755,SÃO VICENTE FÉRRER,2,0.5479788439743105,0.095957687948621,0.5046039389382224,1.9817522671427816,PSB,170000001822,FLAVIO TRAVASSOS REGIS DE ALBUQUERQUE,26010,Médio Capibaribe,9.74032135478191,0.323228161054862,0.0,0.8333333333333334,0.1666666666666666,0.0,0.0,0.826955195701111,0.1730448042988889,0.0122936424306287,0.0415349490691956,0.0,0.0,1.0
PE,25771,SERRA TALHADA,3,0.5573554470067023,0.1236169487674656,0.4988534969741515,2.004596552025004,PT,170000002501,LUCIANO DUQUE DE GODOY SOUSA,26003,Pajeú,11.2786072085625,0.149955757805587,0.0189198724487948,0.625,0.375,0.125,0.0,0.813550626742138,0.186449373257862,0.0203472484970782,0.0573002059948711,1.0,1.0,0.0
PE,25798,SERRITA,3,0.5110688914587808,0.037006443086073,0.4861476938292399,2.056988056702068,PSD,170000019604,ERIVALDO OLIVEIRA SANTOS,26002,Salgueiro,9.81596695500663,0.399497898815696,0.032485205937993,0.5,0.75,0.25,0.0,0.7957559681697612,0.2042440318302387,0.010650406504065,0.044390243902439,1.0,0.0,1.0
PE,25810,SERTÂNIA,3,0.5332874422263743,0.0861441636345756,0.4847155643138675,2.063065586547724,PSB,170000002002,ANGELO RAFAEL FERREIRA DOS SANTOS,26004,Sertão do Moxotó,10.4259057223379,0.390498502416892,0.0160328202263463,0.5,0.5,0.5,0.0,0.742442936458976,0.257557063541024,0.0412339011217282,0.0614873286248442,0.0,0.0,1.0
PE,25836,SIRINHAÉM,2,0.7449296357615894,0.4898592715231788,0.6199810529486098,1.6129525172487649,PSB,170000001332,FRANZ ARAÚJO HACKER,26015,Mata Meridional Pernambucana,10.592400782564,0.494903339191564,0.0488021196710551,0.7,0.4,0.1,0.0,0.8290743485018253,0.1709256514981747,0.0119888394803383,0.037797541198012,1.0,1.0,1.0
PE,25852,MOREILÂNDIA,2,0.609984617536009,0.2199692350720179,0.5241932321890843,1.907693458429248,PMDB,170000005537,JOAO ANGELIM CRUZ,26001,Araripina,9.31298720893633,0.299097472924188,0.0,0.75,0.25,0.25,0.0,0.8389509049528557,0.1610490950471442,0.0126598630667872,0.0312621108383929,0.0,0.0,1.0
PE,25879,SOLIDÃO,2,0.5128486712057984,0.0256973424115967,0.5003301767035094,1.9986801647436705,PSB,170000001659,DJALMA ALVES DE SOUZA,26003,Pajeú,8.65416864644332,0.0,0.118925859718084,0.25,0.75,0.75,0.0,0.8744005901881224,0.1255994098118775,0.0065387049145749,0.0284750052731491,0.0,0.0,0.0
PE,25895,SURUBIM,3,0.515357588121954,0.0566417318372435,0.4766858667268269,2.097817598131281,PSB,170000008139,ANA CÉLIA CABRAL DE FARIAS,26009,Alto Capibaribe,10.9757729772857,0.0722108145106092,0.0,0.7857142857142857,0.4285714285714285,0.1428571428571428,0.0,0.8463147477564608,0.1536852522435393,0.0220048899755501,0.0427341341554161,0.0,0.0,1.0
PE,25917,TABIRA,3,0.4348050606764782,0.0205912729150529,0.3834238108885597,2.6080800711947574,PTB,170000016301,SEBASTIÃO DIAS FILHO,26003,Pajeú,10.1800581202332,0.0,0.0,0.7142857142857143,0.2857142857142857,0.0,0.0,0.8565662680994904,0.1434337319005095,0.0124867475556602,0.0335728589939922,1.0,0.0,1.0
PE,25933,TACAIMBÓ,2,0.5778616352201258,0.1557232704402515,0.5121248684783039,1.9526487806993988,PT,170000005291,ALVARO ALCANTARA MARQUES DA SILVA,26008,Vale do Ipojuca,9.45030170821655,0.286680827629612,0.0,0.6666666666666666,0.5,0.3333333333333333,0.0,0.856495170510546,0.1435048294894539,0.018066743383199,0.0508630609896432,0.0,0.0,1.0
PE,25950,TACARATU,3,0.4561625424934777,0.1265712704561625,0.3626160997653952,2.757737454699276,PSB,170000002583,JOSE GERSON DA SILVA,26006,Itaparica,9.99524597777567,0.427079056612381,0.0301065153978948,0.5,0.75,0.25,0.0,0.8559916976985532,0.1440083023014468,0.0070603337612323,0.0385822279275424,1.0,1.0,0.0
PE,25976,ITAMBÉ,6,0.4610605249062667,0.0403320835565078,0.3967770217021655,2.520307238836613,PDT,170000022369,MARIA DAS GRAÇAS GALLINDO CARRAZZONI,26013,Mata Setentrional Pernambucana,10.4736475543472,0.342182640655923,0.01082611628297,0.6666666666666666,0.5,0.3333333333333333,0.0,0.8296989909355225,0.1703010090644775,0.024169028600876,0.0586962123164132,0.0,0.0,1.0
PE,25992,TAQUARITINGA DO NORTE,3,0.5015917717644178,0.0309171054242684,0.4738980974915865,2.110158292031872,PR,170000006403,IVANILDO MESTRE BEZERRA,26009,Alto Capibaribe,10.1181552853693,0.451105373567855,0.0,0.5714285714285714,0.5714285714285714,0.2857142857142857,0.0,0.856195462478185,0.143804537521815,0.0143847184205928,0.0345932094811018,1.0,0.0,1.0
PE,26018,TEREZINHA,2,0.5499174917491749,0.0998349834983498,0.5049835119650579,1.9802626745349947,PSB,170000007279,MATHEUS EMIDIO DE BARROS CALADO,26011,Garanhuns,8.81328976246904,0.0,0.0,0.0,1.0,1.0,0.0,0.7991200121377636,0.2008799878622363,0.1040440478450731,0.3016897664704766,0.0,0.0,1.0
PE,26034,TERRA NOVA,2,0.7319772659288064,0.4639545318576129,0.6076269038156084,1.645746746433502,PR,170000002410,ALINE CLEANNE FILGUEIRA FREIRE DE CARVALHO,26005,Petrolina,9.13324332159122,0.0,0.072895799320873,0.75,0.25,0.25,0.0,0.8858958068614994,0.1141041931385006,0.0100401606425702,0.043459552495697,0.0,0.0,1.0
PE,26050,TIMBAÚBA,5,0.5374306418847216,0.2940177678057064,0.382378409078401,2.61521042051034,PSDB,170000002972,ULISSES FELINTO FILHO,26013,Mata Setentrional Pernambucana,10.891168280497,0.133968975213691,0.113197655395081,0.5,0.5,0.3,0.0,0.8186900573521616,0.1813099426478384,0.0197209630894213,0.0460057691175604,1.0,0.0,1.0
PE,26077,TORITAMA,3,0.3710476497361743,0.0548596286301204,0.3354727486592121,2.98086805559233,PMDB,170000012440,EDILSON TAVARES DE LIMA,26009,Alto Capibaribe,10.4774288106162,0.0,0.0109805024834441,0.8,0.2,0.2,0.0,0.8495396362003144,0.1504603637996856,0.0155960877610362,0.0274158830859861,0.0,0.0,1.0
PE,26093,TRACUNHAÉM,5,0.5246798730436686,0.18419612564299,0.4077764052985521,2.4523243302119293,PR,170000010663,BELARMINO VASQUEZ MENDEZ NETO,26013,Mata Setentrional Pernambucana,9.47684987919516,0.0,0.0338938905722526,0.6666666666666666,0.5,0.0,0.0,0.8901772247360482,0.1098227752639517,0.0181086519114688,0.0399237530445832,1.0,0.0,1.0
PE,26115,TRINDADE,2,0.5155251141552512,0.0310502283105023,0.5004820583390671,1.9980736238950627,PSB,170000002635,ANTONIO EVERTON SOARES COSTA,26001,Araripina,10.1692307174692,0.0,0.0200002871692763,0.6666666666666666,0.3333333333333333,0.0,0.0,0.8012388903851333,0.1987611096148666,0.0094117647058823,0.0313165266106442,1.0,0.0,1.0
PE,26131,TRIUNFO,2,0.8042289464090412,0.6084578928180824,0.6851105036663105,1.4596185500712442,PR,170000013400,JOAO BATISTA RODRIGUES DOS SANTOS,26003,Pajeú,9.6134694202868,0.296311146752205,0.0,0.5,0.5,0.3333333333333333,0.0,0.8356201237557169,0.164379876244283,0.0230736209487014,0.088323674608285,1.0,0.0,1.0
PE,26158,TUPANATINGA,4,0.5044778641432917,0.1721865495099696,0.3891430175448375,2.569749307874396,PP,170000014084,SEVERINO SOARES DOS SANTOS,26007,Vale do Ipanema,10.10192849121,0.0,0.0,0.5,0.75,0.375,0.0,0.7257532561909553,0.2742467438090447,0.0144034506662558,0.3964415004236309,0.0,0.0,1.0
PE,26174,TUPARETAMA,2,0.5209634255129348,0.0419268510258697,0.5008789304184726,1.9964904476307743,PTB,170000000809,DOMINGOS SÁVIO DA COSTA TORRES,26003,Pajeú,8.97385825622279,0.0808311161788927,0.0,0.6666666666666666,0.5,0.3333333333333333,0.0,0.8571609632446134,0.1428390367553865,0.0063581250924146,0.0257282271181428,0.0,0.0,1.0
PE,26190,VENTUROSA,2,0.6793215659205206,0.3586431318410413,0.5643124480083752,1.7720679448580203,PR,170000002000,EUDES TENORIO CAVALCANTI,26007,Vale do Ipanema,9.68071893092699,0.0602936582318026,0.0,0.5,0.5,0.5,0.0,0.8374439461883408,0.1625560538116592,0.0119645247657295,0.0240127175368139,1.0,0.0,1.0
PE,26212,VERDEJANTE,2,0.5887569517510898,0.1775139035021795,0.5157555929682907,1.938902871115314,PSB,170000009439,HAROLDO SILVA TAVARES,26002,Salgueiro,9.11734750512702,0.0,0.0,0.25,1.0,0.25,0.0,0.8594985923045985,0.1405014076954015,0.0224613944782405,0.0483543908906566,0.0,0.0,1.0
PE,26239,VERTENTES,2,0.5551844660194175,0.1103689320388349,0.5060906505796965,1.975930594360042,PSDB,170000002300,ROMERO LEAL FERREIRA,26009,Alto Capibaribe,9.80807736773147,0.0,0.0258471249371965,0.5,0.5,0.1666666666666666,0.0,0.8402862735502814,0.1597137264497186,0.014559219625828,0.0478270364708451,0.0,0.0,1.0
PE,26255,VICÊNCIA,3,0.7206138821067318,0.4586094640158121,0.5882328056721151,1.7000071916380106,PSDB,170000000976,GUILHERME DE ALBUQUERQUE MELO NUNES,26013,Mata Setentrional Pernambucana,10.3289840199492,0.364895772070836,0.024974679136042,0.6666666666666666,0.3333333333333333,0.1666666666666666,0.0,0.8046024528041891,0.1953975471958109,0.033396129474225,0.0718730376205971,1.0,1.0,1.0
PE,26271,VITÓRIA DE SANTO ANTÃO,5,0.4049560812137555,0.0119909413412574,0.3373138681281055,2.964597944191902,PSB,170000001998,JOSÉ AGLAILSON QUERALVARES JÚNIOR,26014,Vitória de Santo Antão,11.7705631923236,0.0707418113242546,0.0076607487951251,0.6428571428571429,0.3571428571428571,0.0714285714285714,0.0,0.850901584091675,0.1490984159083249,0.0286676239045402,0.0631653215824132,1.0,0.0,1.0
PE,26298,CAMARAGIBE,4,0.5649161196207148,0.1659843297804757,0.4789314335497394,2.0879815563330424,PTB,170000022088,DEMOSTENES E SILVA MEIRA,26017,Recife,11.8760396325379,0.0,0.026756829406312,0.8,0.4,0.2,0.0,0.843304718778957,0.156695281221043,0.0632949444899397,0.1186909784490354,0.0,0.0,1.0
PE,26310,ABREU E LIMA,3,0.3698203308892012,0.0019304692394967,0.3409059705416148,2.9333601826076805,PSB,170000016408,MARCOS JOSÉ DA SILVA,26017,Recife,11.4499111150267,0.000596429940783,0.0,0.75,0.3333333333333333,0.0833333333333333,0.0,0.8088099824135332,0.1911900175864667,0.0397745762210454,0.0754518829689672,1.0,1.0,1.0
PE,26336,ITAPISSUMA,4,0.5026113249037933,0.2413413963716328,0.3699499223425325,2.703068549570099,PSD,170000022129,JOSÉ BEZERRA TENÓRIO FILHO,26016,Itamaracá,10.0359621369355,0.0,0.0,0.75,0.25,0.25,0.0,0.8769771528998243,0.1230228471001757,0.0296217434869739,0.0613101202404809,0.0,0.0,0.0
PI,10006,BRASILEIRA,4,0.2565672701455449,0.0007099751508697,0.2503153082311625,3.994961423120453,PSD,180000006746,PAULA MIRANDA AMORIM ARAUJO,22001,Baixo Parnaíba Piauiense,8.9799204116912,0.0,0.0,0.5,0.75,0.0,0.0,0.8106707744013444,0.1893292255986556,0.0072551390568319,0.0221108999827258,0.0,0.0,1.0
PI,10014,AGRICOLÂNDIA,2,0.7954326923076923,0.5908653846153846,0.6745609513683433,1.4824457270636633,PP,180000003619,WALTER RIBEIRO ALENCAR,22005,Médio Parnaíba Piauiense,8.53522955390234,0.0,0.0754682590053208,1.0,0.0,0.0,0.0,0.8418566440747587,0.1581433559252413,0.0200048792388387,0.0658697243230056,0.0,0.0,1.0
PI,10022,ALEGRETE DO PIAUÍ,2,0.5303687635574837,0.0607375271149674,0.5018445236000207,1.99264902369846,PT,180000001068,MARCIO WILLIAN MAIA ALENCAR,22014,Pio IX,8.54655780004614,0.0,0.0,0.75,0.25,0.0,0.0,0.8803016022620169,0.119698397737983,0.0066916488222698,0.0243576017130621,0.0,0.0,1.0
PI,10030,ÁGUA BRANCA,4,0.5161237917309723,0.0940622207781659,0.447802732477104,2.233126168007761,PSD,180000001182,JONAS MOURA DE ARAÚJO,22005,Médio Parnaíba Piauiense,9.70710763849113,0.0,0.0,0.8888888888888888,0.1111111111111111,0.0,0.0,0.875524091002818,0.1244759089971819,0.0060449050086355,0.030067514523473,1.0,0.0,1.0
PI,10049,BAIXA GRANDE DO RIBEIRO,2,0.5376274686975604,0.0752549373951207,0.5028316528011718,1.988737173623032,PSB,180000003656,OZIRES CASTRO SILVA,22007,Alto Parnaíba Piauiense,9.25674674479034,0.0,0.0204127291796579,0.8333333333333334,0.1666666666666666,0.1666666666666666,0.0,0.9446666666666668,0.0553333333333333,0.004116678428605,0.0238767348859091,0.0,0.0,1.0
PI,10057,ALTO LONGÁ,2,0.536336032388664,0.0726720647773279,0.5026406144995001,1.9894930317076367,PSD,180000001815,HENRIQUE CESAR SARAIVA DE AREA LEAO COSTA,22004,Campo Maior,9.52120171737537,0.0,0.0,0.25,0.75,0.5,0.0,0.8877059569074778,0.1122940430925221,0.0059013896820864,0.033885398819722,0.0,0.0,1.0
PI,10065,BOM PRINCÍPIO DO PIAUÍ,3,0.8065337293169283,0.6637675010606704,0.6734493467584709,1.4848926720522082,PSDC,180000000686,FRANCISCO APOLINARIO COSTA MORAES,22002,Litoral Piauiense,8.57565076098781,0.0,0.0,0.75,0.375,0.0,0.0,0.8984949832775919,0.101505016722408,0.0089335566722501,0.0415038153731621,1.0,0.0,1.0
PI,10073,ALTOS,2,0.7047888711067339,0.4095777422134679,0.583876963458341,1.7126895948710417,PT,180000007273,PATRICIA MARA DA SILVA LEAL PINHEIRO,22003,Teresina,10.5649892552605,0.0,0.0160752943319089,0.6666666666666666,0.3333333333333333,0.1666666666666666,0.0,0.8692570560688521,0.1307429439311479,0.0185643564356435,0.0569306930693069,1.0,0.0,1.0
PI,10081,BONFIM DO PIAUÍ,3,0.4725274725274725,0.0053724053724053,0.445154265081005,2.246412262989392,PSD,180000005483,PAULO HENRIQUE VIANA PINDAIBA,22011,São Raimundo Nonato,8.59248617545167,0.0,0.0571481066336652,0.5,0.5,0.5,0.0,0.8883207199836367,0.1116792800163632,0.0128943126870826,0.0402947271471333,1.0,0.0,1.0
PI,10090,AMARANTE,4,0.450625269512721,0.005002156101768,0.4076055518272382,2.453352255672528,PP,180000002787,DIEGO LAMARTINE SOARES TEIXEIRA,22005,Médio Parnaíba Piauiense,9.74683374249075,0.0,0.0,0.3333333333333333,0.6666666666666666,0.5,0.0,0.8402520893273051,0.1597479106726949,0.0089678786890591,0.0371759334746453,0.0,0.0,1.0
PI,10103,BURITI DOS MONTES,3,0.5762502572545791,0.2039514303354599,0.473317972250686,2.11274462122128,PSD,180000005001,JOSÉ VALMI SOARES,22004,Campo Maior,8.98343977178426,0.0,0.0532677524449678,1.0,0.0,0.0,0.0,0.9058804204993428,0.094119579500657,0.0041704442429737,0.0239347234814143,1.0,1.0,0.0
PI,10111,ANGICAL DO PIAUÍ,2,0.590288315629742,0.1805766312594841,0.5163039598785119,1.9368435605942351,PR,180000007976,MARIA NETA DE SOUZA SANTOS NUNES,22005,Médio Parnaíba Piauiense,8.80567494403858,0.0,0.0,1.0,0.0,0.0,0.0,0.8642261353104727,0.1357738646895273,0.0062555853440571,0.0298480786416443,1.0,0.0,1.0
PI,10120,CABECEIRAS DO PIAUÍ,2,0.562131762185324,0.124263524370648,0.5077207117445073,1.9695867764859176,PP,180000001220,JOSÉ JOAQUIM DE SOUSA CARVALHO,22001,Baixo Parnaíba Piauiense,9.20220738874599,0.0,0.0291142825064588,1.0,0.0,0.0,0.0,0.8423007654209815,0.1576992345790184,0.0082854470132299,0.0240545235867967,0.0,0.0,1.0
PI,10138,ANÍSIO DE ABREU,2,0.5410681399631676,0.0821362799263352,0.5033731842400686,1.9865976800287404,PDT,180000009564,RAIMUNDO NEI ANTUNES RIBEIRO,22011,São Raimundo Nonato,9.11437998083027,0.0,0.0,0.5,0.75,0.25,0.0,0.881361128142244,0.1186388718577559,0.0073043478260869,0.0316521739130434,1.0,0.0,1.0
PI,10146,CALDEIRÃO GRANDE DO PIAUÍ,2,0.7524139638524387,0.5048279277048775,0.6274256182954006,1.5938144233205127,PSB,180000001375,JOÃO VIANNEY DE SOUSA ALENCAR,22015,Alto Médio Canindé,8.6429443967218,0.0,0.0384130271973836,0.75,0.25,0.25,0.0,0.8960900977475563,0.1039099022524436,0.0111453640028456,0.0225278634100071,1.0,1.0,0.0
PI,10154,ANTÔNIO ALMEIDA,2,0.5651644336175395,0.1303288672350791,0.5084928068173894,1.9665961574931805,PSB,180000003456,JOAO BATISTA CAVALCANTE COSTA,22008,Bertolínia,8.01763715990848,0.0,0.149192811466471,0.5,0.75,0.25,0.0,0.8745324719483168,0.1254675280516831,0.0054432348367029,0.0365474339035769,1.0,0.0,1.0
PI,10162,CANAVIEIRA,2,0.5443403028118241,0.0886806056236482,0.5039321249068885,1.984394228061507,PT,180000007798,JOAN DE ALBUQUERQUE ROCHA,22009,Floriano,8.27308133366583,0.0,0.118350347182349,0.625,0.625,0.375,0.0,0.8940848559925674,0.1059151440074326,0.0093522687911326,0.0193972982334603,0.0,0.0,1.0
PI,10170,AROAZES,2,0.5649233543733093,0.1298467087466185,0.5084300838861646,1.9668387683839257,PTB,180000004717,ANTONIO TOMÉ SOARES DE CARVALHO NETO,22006,Valença do Piauí,8.66129353538999,0.0,0.0,0.5,0.5,0.25,0.0,0.8743210339014796,0.1256789660985203,0.0055698371893744,0.0355612682090831,1.0,0.0,1.0
PI,10189,COIVARAS,2,0.6272772033481043,0.2545544066962087,0.5323989729842293,1.8782906255336107,PT,180000001717,MARCELINO ALMEIDA DE ARAÚJO,22003,Teresina,8.2419665602318,0.0,0.0,0.75,0.25,0.25,0.0,0.9171829822387444,0.0828170177612556,0.0081062823688358,0.0355775726187795,0.0,0.0,0.0
