municipality_id_tse,facultative_turnout_2020,facultative_turnout_2024,compulsory_turnout_2020,compulsory_turnout_2024,low_ed_turnout_2020,low_ed_turnout_2024,high_ed_turnout_2020,high_ed_turnout_2024,analfabeto_turnout_2020,analfabeto_turnout_2024,female_turnout_2020,female_turnout_2024,male_turnout_2020,male_turnout_2024,delta_facultative_turnout_2024_2020,delta_compulsory_turnout_2024_2020,delta_low_ed_turnout_2024_2020,delta_high_ed_turnout_2024_2020,delta_analfabeto_turnout_2024_2020,delta_female_turnout_2024_2020,delta_male_turnout_2024_2020,education_turnout_gap_2020,sex_turnout_gap_2020,education_turnout_gap_2024,sex_turnout_gap_2024,delta_education_turnout_gap_2024_2020,delta_sex_turnout_gap_2024_2020
00337,0.42695612844866576,0.6175972927241963,0.7923946557040082,0.8171751167082836,0.6585956416464891,0.7626373626373626,0.8628975265017668,0.8184438040345822,0.43333333333333335,0.5804776739356179,0.7275515420003408,0.7895023610606611,0.7220026350461133,0.78039430449069,0.19064116427553052,0.024780461004275334,0.1040417209908735,-0.0444537224671846,0.14714434060228454,0.061950819060320295,0.058391669444576744,0.20430188485527767,0.005548906954227495,0.055806441397219575,0.009108056569971046,-0.1484954434580581,0.003559149615743551
00353,0.5526315789473685,0.6154537286612758,0.8239520958083832,0.7810600945307224,0.7625111045306485,0.7535780958307405,0.8248081841432225,0.7674129353233831,0.5353728489483748,0.5689320388349515,0.785988767366243,0.7646215596330275,0.7886781268524007,0.745280360664976,0.06282214971390732,-0.042892001277660796,-0.008933008699907985,-0.057395248819839484,0.03355918988657669,-0.021367207733215543,-0.043397766187424636,0.062297079612574024,-0.002689359486157672,0.013834839492642526,0.01934119896805142,-0.0484622401199315,0.022030558454209093
00370,0.3657276995305164,0.6045197740112994,0.7875825185927968,0.8517217748843584,0.6614569176406633,0.7814058227440888,0.8514246947082768,0.8692988427501702,0.34558823529411764,0.4921968787515006,0.7271799358413532,0.8226409451173919,0.7206796518856196,0.8157466331212077,0.238792074480783,0.06413925629156159,0.11994890510342548,0.017874148041893467,0.14660864345738295,0.09546100927603873,0.0950669812355881,0.18996777706761347,0.0065002839557336545,0.08789302000608146,0.006894311996184288,-0.10207475706153202,0.00039402804045063355
00396,0.4345462149728147,0.5144295302013423,0.7161528976572133,0.7304712423662383,0.6558859595340282,0.6817174726869891,0.807733619763695,0.8207364341085271,0.41287284144427,0.43666666666666665,0.6948532772648323,0.7267650245894807,0.6786049287967937,0.684100580270793,0.0798833152285276,0.014318344709024933,0.02583151315296095,0.013002814344832192,0.023793825222396647,0.03191174732464841,0.00549565147399933,0.15184766022966678,0.016248348468038576,0.13901896142153802,0.042664444318687655,-0.012828698808128758,0.02641609585064908
00418,0.4481636448163645,0.5923469387755103,0.769100169779287,0.8190432016962629,0.6937696806117859,0.7731541873206366,0.8303416328894035,0.8214285714285714,0.40017905102954343,0.4962311557788945,0.7369407355352542,0.798689138576779,0.7225271647810014,0.7872590503055947,0.14418329395914575,0.04994303191697591,0.07938450670885067,-0.00891306146083215,0.09605210474935105,0.061748403041524846,0.0647318855245933,0.13657195227761765,0.014413570754252758,0.04827438410793483,0.011430088271184302,-0.08829756816968282,-0.002983482483068456
00434,0.5486111111111112,0.638420245398773,0.7539373970345964,0.7868582462517038,0.7038431061806656,0.7484557635655231,0.8173302107728337,0.8471698113207548,0.5667125171939478,0.6024011299435028,0.7364880811895209,0.7824949698189135,0.7205732987247488,0.7534059945504087,0.0898091342876618,0.03292084921710736,0.044612657384857535,0.029839600547921008,0.03568861274955504,0.04600688862939262,0.03283269582565984,0.11348710459216815,0.01591478246477207,0.09871404775523163,0.029088975268504846,-0.014773056836936527,0.013174192803732776
00450,0.5425685425685426,0.6034063260340633,0.8520561685055166,0.8271988527724665,0.769712140175219,0.76137339055794,0.8806584362139918,0.8470824949698189,0.48179271708683474,0.5107692307692308,0.8197725284339458,0.8016427104722793,0.7933194154488518,0.779852197588487,0.06083778346552071,-0.024857315733050056,-0.008338749617279095,-0.03357594124417285,0.02897651368239601,-0.01812981796166646,-0.013467217860364755,0.11094629603877271,0.026453112985094007,0.08570910441187896,0.0217905128837923,-0.02523719162689375,-0.004662600101301706
00477,0.5431530494821634,0.6461215932914046,0.7579981578139392,0.7574801493400641,0.707066087354219,0.7159533073929961,0.7801184990125082,0.8051170386499727,0.5383647798742138,0.5983112183353438,0.7636897369312409,0.7765032023707102,0.7117608553349335,0.7150169088748743,0.10296854380924125,-0.0005180084738750645,0.008887220038777066,0.024998539637464567,0.059946438461130014,0.012813465439469374,0.0032560535399408508,0.07305241165828913,0.051928881596307375,0.08916373125697663,0.0614862934958359,0.0161113195986875,0.009557411899528523
00493,0.5527704485488126,0.682952182952183,0.7350594076964001,0.7834757834757835,0.6821130676552364,0.7312181981442681,0.7672727272727272,0.8629518072289156,0.5911214953271028,0.6548223350253807,0.727476755370311,0.798704954954955,0.7001220256253813,0.7430257510729614,0.13018173440337033,0.0484163757793834,0.049105130489031756,0.0956790799561884,0.06370083969827789,0.07122819958464399,0.04290372544758014,0.08515965961749083,0.027354729744929696,0.13173360908464748,0.055679203881993544,0.04657394946715665,0.02832447413706385
00515,0.5258215962441315,0.5914396887159533,0.8520861833105335,0.864448051948052,0.7817315774726814,0.7935222672064778,0.8368200836820083,0.8616187989556136,0.5094736842105263,0.4988558352402746,0.8024353120243531,0.8273792512146327,0.8184480234260615,0.8235294117647058,0.06561809247182182,0.012361868637518425,0.011790689733796378,0.02479871527360522,-0.010617848970251698,0.024943939190279596,0.005081388338644355,0.055088506209326926,-0.016012711401708346,0.06809653174913577,0.003849839449926895,0.013008025539808843,0.01986255085163524
