state,municipality_id_tse,municipality_name,candidate_hhi_party_2020,candidate_hhi_party_2024,coalition_count_2020,coalition_count_2024,effective_party_count_candidates_2020,effective_party_count_candidates_2024,elected_candidates_2020,elected_candidates_2024,elected_female_share_2020,elected_female_share_2024,elected_higher_education_share_2020,elected_higher_education_share_2024,elected_mean_age_2020,elected_mean_age_2024,elected_nonwhite_share_2020,elected_nonwhite_share_2024,female_share_2020,female_share_2024,higher_education_share_2020,higher_education_share_2024,incumbent_candidate_count_2020,incumbent_candidate_count_2024,incumbent_candidate_share_2020,incumbent_candidate_share_2024,incumbent_reelected_count_2020,incumbent_reelected_count_2024,incumbent_reelected_share_2020,incumbent_reelected_share_2024,married_share_2020,married_share_2024,mean_age_2020,mean_age_2024,new_candidate_count_2020,new_candidate_count_2024,new_candidate_share_2020,new_candidate_share_2024,nonwhite_share_2020,nonwhite_share_2024,party_count_2020,party_count_2024,sd_age_2020,sd_age_2024,total_candidates_2020,total_candidates_2024,delta_total_candidates_2024_2020,delta_female_share_2024_2020,delta_candidate_hhi_party_2024_2020,delta_effective_party_count_candidates_2024_2020
MT,91936,CANARANA,0.3333333333333333,0.5,3.0,2.0,3.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,40.56125941136208,50.6611909650924,0.0,0.0,0.3333333333333333,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.5,46.42117271275382,52.818617385352496,0.0,1.0,0.0,0.5,0.3333333333333333,0.0,3.0,2.0,5.363038323103099,3.051061703353862,3.0,2.0,-1.0,0.16666666666666669,0.16666666666666669,-1.0
MT,91952,NOVA XAVANTINA,0.3333333333333333,0.5,3.0,2.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,44.19712525667351,48.087611225188226,1.0,1.0,0.3333333333333333,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,1.0,0.0,1.0,1.0,0.5,49.8115446041524,55.152635181382614,0.0,1.0,0.0,0.5,0.6666666666666666,0.5,3.0,2.0,7.116479142266526,9.991452697340922,3.0,2.0,-1.0,-0.3333333333333333,0.16666666666666669,-1.0
MT,91979,SANTA TEREZINHA,0.5,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,31.200547570157426,35.09103353867214,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,32.93771389459275,35.09103353867214,0.0,0.0,0.0,0.0,0.5,0.0,2.0,1.0,2.4567241761142444,0.0,2.0,1.0,-1.0,0.0,0.5,-1.0
MT,91995,SÃO JOSÉ DO RIO CLARO,0.25,0.5,4.0,2.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,66.28336755646818,70.17385352498289,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.5,0.0,1.0,0.0,1.0,1.0,1.0,50.00616016427105,55.58932238193019,0.0,1.0,0.0,0.5,0.25,0.5,4.0,2.0,12.363777949067124,20.62564174335791,4.0,2.0,-2.0,0.0,0.25,-2.0
MT,98191,JUARA,0.3333333333333333,0.5,3.0,2.0,3.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,59.12936344969199,58.064339493497606,0.0,0.0,0.0,0.5,0.6666666666666666,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.5,51.860369609856264,45.60301163586585,0.0,2.0,0.0,1.0,0.0,0.0,3.0,2.0,16.271830373531177,17.622978861440497,3.0,2.0,-1.0,0.5,0.16666666666666669,-1.0
MT,98310,JUÍNA,0.25,0.5,3.0,2.0,4.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,39.75633127994524,43.64681724845996,0.0,0.0,0.0,0.0,0.75,0.5,0.0,1.0,0.0,0.5,0.0,1.0,0.0,1.0,0.5,1.0,47.80287474332649,50.587268993839835,0.0,1.0,0.0,0.5,0.25,0.0,4.0,2.0,15.302722840020616,9.815280987312239,4.0,2.0,-2.0,0.0,0.25,-2.0
MT,98337,DENISE,0.3333333333333333,1.0,3.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,42.86379192334018,46.75427789185489,1.0,1.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,43.36025553274013,46.75427789185489,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,3.0,1.0,3.044881933691075,0.0,3.0,1.0,-2.0,-0.3333333333333333,0.6666666666666667,-2.0
MT,98612,ALTO TAQUARI,0.25,0.5,2.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,60.369609856262834,64.26009582477755,0.0,0.0,0.25,0.5,0.75,1.0,0.0,1.0,0.0,0.5,0.0,1.0,0.0,1.0,0.75,1.0,51.34633812457221,54.81724845995893,0.0,0.0,0.0,0.0,0.75,0.5,4.0,2.0,12.01329333118523,13.354202810745532,4.0,2.0,-2.0,0.25,0.25,-2.0
MT,98639,ARAGUAIANA,0.3333333333333333,0.3333333333333333,2.0,3.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,47.17043121149897,65.39356605065024,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,52.35409536846908,60.21811544604153,0.0,3.0,0.0,1.0,0.6666666666666666,0.6666666666666666,3.0,3.0,10.96766702437066,5.152786716237419,3.0,3.0,0.0,0.0,0.0,0.0
MT,98655,CAMPINÁPOLIS,0.3333333333333333,0.25,3.0,4.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,49.002053388090346,48.00547570157426,1.0,0.0,0.0,0.0,0.3333333333333333,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.5,45.916495550992465,47.25598904859685,0.0,4.0,0.0,1.0,0.6666666666666666,0.5,3.0,4.0,4.671384043161503,4.935861493917623,3.0,4.0,1.0,0.0,-0.08333333333333331,1.0
MT,98671,COCALINHO,0.5,0.5,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,35.937029431895965,39.827515400410675,1.0,1.0,0.5,0.0,1.0,1.0,0.0,1.0,0.0,0.5,0.0,1.0,0.0,1.0,1.0,0.5,42.9678302532512,32.5201916495551,0.0,1.0,0.0,0.5,0.5,0.5,2.0,2.0,9.94305387590447,10.334116353110995,2.0,2.0,0.0,-0.5,0.0,0.0
MT,98698,ITAÚBA,0.25,0.5,4.0,2.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,42.600958247775495,46.49144421629021,1.0,1.0,0.0,0.0,0.25,0.0,0.0,1.0,0.0,0.5,0.0,1.0,0.0,1.0,0.5,1.0,49.992470910335385,59.30321697467488,0.0,0.0,0.0,0.0,0.5,0.5,4.0,2.0,12.23867471046998,18.118582792949756,4.0,2.0,-2.0,0.0,0.25,-2.0
MT,98710,MARCELÂNDIA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,57.779603011635864,61.67008898015058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,57.779603011635864,61.67008898015058,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
MT,98736,NOVA OLÍMPIA,0.3333333333333333,0.3333333333333333,3.0,3.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,63.31279945242984,65.91101984941821,1.0,1.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,57.76226328998403,52.60780287474333,0.0,3.0,0.0,1.0,1.0,1.0,3.0,3.0,8.819943427702926,11.622675133959511,3.0,3.0,0.0,0.0,0.0,0.0
MT,98752,NOVA CANAÃ DO NORTE,0.5,0.3333333333333333,2.0,3.0,2.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,65.97125256673512,34.68856947296372,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,58.27515400410678,41.07415012548483,0.0,3.0,0.0,1.0,0.0,0.6666666666666666,2.0,3.0,10.883926964629083,7.598779622489253,2.0,3.0,1.0,0.0,-0.16666666666666669,1.0
MT,98779,NOVO SÃO JOAQUIM,0.3333333333333333,0.5,3.0,2.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,40.07392197125257,43.964407939767284,1.0,1.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.5,0.0,1.0,0.0,1.0,0.3333333333333333,1.0,48.83504449007529,47.17180013689254,0.0,1.0,0.0,0.5,0.6666666666666666,0.5,3.0,2.0,14.957103118644104,4.535937545024173,3.0,2.0,-1.0,0.0,0.16666666666666669,-1.0
MT,98795,NOVO HORIZONTE DO NORTE,0.5,0.3333333333333333,2.0,2.0,2.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,49.64271047227926,30.140999315537304,1.0,1.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3333333333333333,37.946611909650926,48.31667807437828,0.0,2.0,0.0,0.6666666666666666,1.0,1.0,2.0,3.0,16.54078121412146,15.742748286004703,2.0,3.0,1.0,0.0,-0.16666666666666669,1.0
MT,98817,PEIXOTO DE AZEVEDO,0.16666666666666669,0.25,3.0,4.0,5.999999999999999,4.0,1.0,1.0,0.0,0.0,0.0,0.0,57.440109514031484,49.17180013689254,1.0,1.0,0.0,0.0,0.16666666666666666,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.5,44.479580196212645,50.983572895277206,0.0,3.0,0.0,0.75,0.6666666666666666,0.75,6.0,4.0,9.321452528916181,5.435363339809561,6.0,4.0,-2.0,0.0,0.08333333333333331,-1.9999999999999991
MT,98833,PARANAÍTA,0.5,0.5,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,60.69267624914442,64.58316221765914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,1.0,0.0,1.0,1.0,1.0,59.106091718001366,62.99657768651608,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.243769361793864,2.243769361793864,2.0,2.0,0.0,0.0,0.0,0.0
MT,98850,PORTO ALEGRE DO NORTE,1.0,0.3333333333333333,1.0,3.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,59.13210130047912,59.13757700205339,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,59.13210130047912,51.3885466575405,0.0,3.0,0.0,1.0,0.0,0.3333333333333333,1.0,3.0,0.0,17.870541706440726,1.0,3.0,2.0,0.0,-0.6666666666666667,2.0
MT,98876,PORTO ESPERIDIÃO,0.5,0.20000000000000004,2.0,4.0,2.0,4.999999999999999,1.0,1.0,0.0,0.0,0.0,0.0,58.078028747433265,43.38672142368241,1.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,54.23271731690623,44.64832306639288,0.0,5.0,0.0,1.0,0.5,0.6,2.0,5.0,5.4380915765996205,10.849028754218093,2.0,5.0,3.0,0.0,-0.29999999999999993,2.999999999999999
MT,98892,PRIMAVERA DO LESTE,0.5,0.5,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,35.17316906228611,65.75222450376455,0.0,1.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,44.695414099931554,60.90622861054073,0.0,2.0,0.0,1.0,0.0,1.0,2.0,2.0,13.466488076478095,6.853273115401451,2.0,2.0,0.0,0.0,0.0,0.0
MT,98914,RESERVA DO CABAÇAL,0.5,0.5,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,45.637234770705,49.52772073921971,1.0,1.0,0.0,0.0,0.5,1.0,0.0,1.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,46.9637234770705,43.289527720739216,0.0,1.0,0.0,0.5,1.0,1.0,2.0,2.0,1.8759383188768355,8.822137171436262,2.0,2.0,0.0,0.0,0.0,0.0
MT,98930,SORRISO,0.3333333333333333,0.3333333333333333,3.0,3.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,48.04654346338125,54.04791238877481,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,47.46703171343828,53.74127310061601,0.0,3.0,0.0,1.0,0.3333333333333333,0.0,3.0,3.0,2.3151476277806537,7.044021869157655,3.0,3.0,0.0,0.0,0.0,0.0
MT,98957,TERRA NOVA DO NORTE,0.3333333333333333,0.5,3.0,2.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,56.84325804243669,60.733744010951405,0.0,0.0,0.0,0.0,0.3333333333333333,0.5,0.0,1.0,0.0,0.5,0.0,1.0,0.0,1.0,0.6666666666666666,1.0,53.34154688569473,52.10951403148529,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,12.373275233591636,12.19650300198562,3.0,2.0,-1.0,0.0,0.16666666666666669,-1.0
MT,98973,VERA,0.5,0.5,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,64.73648186173854,32.24914442162902,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,53.06228610540725,45.609856262833674,0.0,2.0,0.0,1.0,0.0,0.0,2.0,2.0,16.50980596840213,18.894899888790427,2.0,2.0,0.0,0.0,0.0,0.0
MT,98990,VILA RICA,0.3333333333333333,0.25,3.0,4.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,54.86379192334018,56.18891170431211,0.0,1.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,53.56331279945243,52.90212183436003,0.0,4.0,0.0,1.0,0.0,0.75,3.0,4.0,1.2030634757105623,5.412264291190427,3.0,4.0,1.0,0.25,-0.08333333333333331,1.0
MT,99015,COMODORO,0.16666666666666669,0.3333333333333333,4.0,3.0,5.999999999999999,3.0,1.0,1.0,0.0,0.0,1.0,1.0,54.997946611909654,58.888432580424364,0.0,1.0,0.16666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.0,1.0,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,1.0,0.6666666666666666,49.14168377823409,53.652749258498744,0.0,1.0,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,6.0,3.0,7.381453292149846,9.323322374027432,6.0,3.0,-3.0,-0.16666666666666666,0.16666666666666663,-2.999999999999999
MT,99031,FIGUEIRÓPOLIS D'OESTE,0.5,0.3333333333333333,2.0,3.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,51.31279945242984,59.2498288843258,1.0,1.0,0.0,0.0,0.5,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,51.152635181382614,57.41729409080538,0.0,2.0,0.0,0.6666666666666666,0.5,0.3333333333333333,2.0,3.0,0.2265064843225918,2.266448268534405,2.0,3.0,1.0,0.0,-0.16666666666666669,1.0
MT,99058,GUARANTÃ DO NORTE,0.20000000000000004,0.25,4.0,2.0,4.999999999999999,4.0,1.0,1.0,0.0,0.0,1.0,1.0,41.91375770020534,51.644079397672826,0.0,0.0,0.0,0.0,0.4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.5,47.520328542094454,49.978781656399725,0.0,4.0,0.0,1.0,0.2,0.5,5.0,4.0,9.117809851565308,2.699197252562012,5.0,4.0,-1.0,0.0,0.04999999999999996,-0.9999999999999991
MT,99074,INDIAVAÍ,0.5555555555555556,0.5,2.0,2.0,1.7999999999999998,2.0,1.0,1.0,0.0,0.0,0.0,0.0,49.713894592744694,53.60438056125941,0.0,1.0,0.3333333333333333,0.5,0.0,0.5,0.0,1.0,0.0,0.5,0.0,1.0,0.0,1.0,0.3333333333333333,0.5,40.724617841660965,38.85968514715948,0.0,1.0,0.0,0.5,0.0,1.0,2.0,2.0,7.785674250406664,20.8521482276805,3.0,2.0,-1.0,0.16666666666666669,-0.05555555555555558,0.20000000000000018
PA,04006,GOIANÉSIA DO PARÁ,0.20000000000000004,0.3333333333333333,5.0,3.0,4.999999999999999,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,48.69267624914442,0.0,0.0,0.0,0.0,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6666666666666666,53.61095140314853,45.94022359114762,0.0,2.0,0.0,0.6666666666666666,0.6,0.3333333333333333,5.0,3.0,12.535677840611166,12.06801096756883,5.0,3.0,-2.0,0.0,0.13333333333333328,-1.9999999999999991
PA,04014,ABAETETUBA,0.20000000000000004,0.20000000000000004,5.0,5.0,4.999999999999999,4.999999999999999,1.0,1.0,1.0,1.0,1.0,1.0,51.29911019849418,55.1895961670089,1.0,0.0,0.2,0.2,0.8,0.6,0.0,1.0,0.0,0.2,0.0,1.0,0.0,1.0,0.8,1.0,44.92046543463381,47.97809719370294,0.0,3.0,0.0,0.6,0.8,0.8,5.0,5.0,8.947691249181311,6.379784822065157,5.0,5.0,0.0,0.0,0.0,0.0
PA,04022,TAILÂNDIA,0.5,0.25,2.0,4.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,69.49760438056126,35.19507186858316,1.0,0.0,0.0,0.25,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,54.4394250513347,43.06776180698152,0.0,3.0,0.0,0.75,0.5,0.25,2.0,4.0,21.29548143203839,8.040352116482273,2.0,4.0,2.0,0.25,-0.25,2.0
PA,04030,ACARÁ,0.25,0.5,4.0,2.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,45.59890485968515,49.489390828199866,1.0,1.0,0.25,0.5,0.5,0.5,0.0,1.0,0.0,0.5,0.0,1.0,0.0,1.0,1.0,1.0,51.097878165639976,45.701574264202605,0.0,0.0,0.0,0.0,0.75,0.5,4.0,2.0,14.914034411476399,5.35678155658639,4.0,2.0,-2.0,0.25,0.25,-2.0
PA,04049,BOM JESUS DO TOCANTINS,0.5,0.5,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,48.558521560574945,46.98425735797399,1.0,1.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,49.82888432580424,43.49623545516769,0.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,1.7965642517210627,4.932807880803073,2.0,2.0,0.0,0.0,0.0,0.0
PA,04057,AFUÁ,0.5,0.3333333333333333,2.0,3.0,2.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,54.79808350444901,47.969883641341546,1.0,1.0,0.0,0.0,0.5,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,54.421629021218344,41.96760209901893,0.0,3.0,0.0,1.0,1.0,1.0,2.0,3.0,0.5323870358009639,5.775648137993805,2.0,3.0,1.0,0.0,-0.16666666666666669,1.0
PA,04065,SÃO JOÃO DE PIRABAS,0.3333333333333333,0.3333333333333333,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,27.983572895277206,31.874058863791923,1.0,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.6666666666666666,0.6666666666666666,48.05658224960073,47.84302988820443,0.0,1.0,0.0,0.3333333333333333,1.0,1.0,3.0,3.0,18.34235559914112,13.832873265071544,3.0,3.0,0.0,0.0,0.0,0.0
PA,04073,ALENQUER,0.10000000000000003,0.20000000000000004,5.0,5.0,9.999999999999996,4.999999999999999,1.0,1.0,0.0,0.0,0.0,0.0,35.31279945242984,39.20328542094456,1.0,1.0,0.2,0.4,0.5,0.6,0.0,1.0,0.0,0.2,0.0,1.0,0.0,1.0,0.5,0.4,48.026830937713896,49.51950718685832,0.0,3.0,0.0,0.6,0.5,0.6,10.0,5.0,7.765092919448466,9.469248498965264,10.0,5.0,-5.0,0.2,0.1,-4.999999999999997
PA,04081,TUCUMÃ,0.125,0.20000000000000004,7.0,5.0,8.0,4.999999999999999,1.0,1.0,0.0,0.0,1.0,1.0,56.205338809034906,60.09582477754962,0.0,1.0,0.0,0.0,0.5,0.4,0.0,1.0,0.0,0.2,0.0,1.0,0.0,1.0,0.75,0.6,54.00684462696783,56.85639972621492,0.0,3.0,0.0,0.6,0.625,0.6,8.0,5.0,10.191162664132294,10.87215360545085,8.0,5.0,-3.0,0.0,0.07500000000000004,-3.000000000000001
PA,04090,ALMEIRIM,0.14285714285714285,0.3333333333333333,5.0,3.0,7.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,50.70773442847365,54.59822039698837,0.0,1.0,0.42857142857142855,0.3333333333333333,0.7142857142857143,0.3333333333333333,0.0,1.0,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.7142857142857143,0.3333333333333333,54.80512369218735,48.78667579283596,0.0,2.0,0.0,0.6666666666666666,0.5714285714285714,1.0,7.0,3.0,14.555801399692216,5.650282857187428,7.0,3.0,-4.0,-0.09523809523809523,0.19047619047619047,-4.0
PA,04103,MÃE DO RIO,0.14285714285714285,0.3333333333333333,7.0,3.0,7.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,58.19301848049281,35.01984941820671,0.0,0.0,0.0,0.3333333333333333,0.14285714285714285,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.6666666666666666,49.42368240930869,33.39539128450833,0.0,2.0,0.0,0.6666666666666666,0.42857142857142855,0.3333333333333333,7.0,3.0,12.316789615190974,3.6470745124013044,7.0,3.0,-4.0,0.3333333333333333,0.19047619047619047,-4.0
PA,04111,ALTAMIRA,0.20000000000000004,0.16666666666666669,5.0,5.0,4.999999999999999,5.999999999999999,1.0,1.0,0.0,0.0,1.0,1.0,52.539356605065024,52.63518138261465,1.0,0.0,0.2,0.3333333333333333,0.6,0.8333333333333334,0.0,1.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,1.0,1.0,56.56783025325119,57.54688569472963,0.0,4.0,0.0,0.6666666666666666,0.8,0.3333333333333333,5.0,6.0,8.664294366835485,16.6883373794873,5.0,6.0,1.0,0.1333333333333333,-0.033333333333333354,1.0
PA,04120,ELDORADO DOS CARAJÁS,0.16666666666666669,0.20000000000000004,3.0,4.0,5.999999999999999,4.999999999999999,1.0,1.0,1.0,0.0,1.0,1.0,39.95619438740589,41.64271047227926,0.0,1.0,0.16666666666666666,0.2,0.3333333333333333,1.0,0.0,1.0,0.0,0.2,0.0,0.0,0.0,0.0,0.6666666666666666,0.6,43.946611909650926,43.465023956194386,0.0,4.0,0.0,0.8,0.5,0.6,6.0,5.0,6.98059195835419,7.546645352994323,6.0,5.0,-1.0,0.033333333333333354,0.033333333333333354,-1.0
PA,04138,ANAJÁS,0.25,0.5,3.0,2.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,61.637234770705,65.52772073921972,0.0,1.0,0.25,0.0,0.5,0.5,0.0,1.0,0.0,0.5,0.0,1.0,0.0,1.0,0.75,0.5,46.77481177275838,50.757015742642025,0.0,0.0,0.0,0.0,0.75,1.0,4.0,2.0,12.885383919374355,20.888931331972206,4.0,2.0,-2.0,-0.25,0.25,-2.0
PA,04146,SANTA LUZIA DO PARÁ,0.25,0.5,4.0,2.0,4.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,54.09445585215606,57.98494182067078,1.0,1.0,0.25,0.0,0.75,0.5,0.0,1.0,0.0,0.5,0.0,1.0,0.0,1.0,0.25,1.0,53.42026009582478,54.36824093086927,0.0,1.0,0.0,0.5,1.0,1.0,4.0,2.0,12.180574433164328,5.114787449404131,4.0,2.0,-2.0,-0.25,0.25,-2.0
PA,04154,ANANINDEUA,0.14285714285714285,0.16666666666666669,2.0,6.0,7.0,5.999999999999999,1.0,1.0,0.0,0.0,1.0,1.0,34.2258726899384,38.116358658453116,0.0,1.0,0.14285714285714285,0.16666666666666666,0.5714285714285714,1.0,0.0,1.0,0.0,0.16666666666666666,0.0,1.0,0.0,1.0,0.8571428571428571,0.3333333333333333,45.53397868387601,47.515856719142135,0.0,5.0,0.0,0.8333333333333334,0.42857142857142855,0.3333333333333333,7.0,6.0,12.447969598749717,12.305450768012152,7.0,6.0,-1.0,0.023809523809523808,0.023809523809523836,-1.0000000000000009
PA,04162,PALESTINA DO PARÁ,0.5,0.5,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,45.52498288843258,42.978781656399725,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,48.27241615331965,49.68788501026694,0.0,2.0,0.0,1.0,1.0,0.5,2.0,2.0,3.8854573849182783,9.488104954401832,2.0,2.0,0.0,0.0,0.0,0.0
PA,04170,AUGUSTO CORRÊA,0.20000000000000004,0.25,3.0,4.0,4.999999999999999,4.0,1.0,1.0,0.0,0.0,0.0,1.0,47.75085557837098,51.6413415468857,1.0,1.0,0.2,0.0,0.4,0.75,0.0,1.0,0.0,0.25,0.0,1.0,0.0,1.0,0.6,0.5,44.56180698151951,51.78781656399726,0.0,2.0,0.0,0.5,1.0,0.75,5.0,4.0,5.92637998152093,10.977072927019362,5.0,4.0,-1.0,-0.2,0.04999999999999996,-0.9999999999999991
PA,04189,IPIXUNA DO PARÁ,0.375,0.16666666666666669,3.0,4.0,2.6666666666666665,5.999999999999999,1.0,1.0,0.0,0.0,1.0,1.0,41.67830253251198,45.568788501026695,1.0,1.0,0.5,0.3333333333333333,0.75,0.8333333333333334,0.0,1.0,0.0,0.16666666666666666,0.0,1.0,0.0,1.0,0.75,0.8333333333333334,42.634496919917865,43.65868126853753,0.0,4.0,0.0,0.6666666666666666,0.5,0.6666666666666666,3.0,6.0,12.557166563699775,6.570319547266491,4.0,6.0,2.0,-0.16666666666666669,-0.20833333333333331,3.3333333333333326
PA,04197,AVEIRO,0.25,0.3333333333333333,4.0,3.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,52.61875427789185,49.99041752224504,0.0,1.0,0.0,0.3333333333333333,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.6666666666666666,53.347022587268995,58.63655030800822,0.0,2.0,0.0,0.6666666666666666,0.75,1.0,4.0,3.0,3.5572012114627474,7.53541094852419,4.0,3.0,-1.0,0.3333333333333333,0.08333333333333331,-1.0
PA,04200,JACAREACANGA,0.25,0.20000000000000004,3.0,5.0,4.0,4.999999999999999,1.0,1.0,0.0,0.0,0.0,0.0,49.90006844626968,53.790554414784395,1.0,1.0,0.0,0.0,0.0,0.4,0.0,1.0,0.0,0.2,0.0,1.0,0.0,1.0,0.5,0.8,53.15537303216975,54.88405201916496,0.0,3.0,0.0,0.6,0.75,0.8,4.0,5.0,5.770865156948384,14.029943802741633,4.0,5.0,1.0,0.0,-0.04999999999999996,0.9999999999999991
