office_group,election_year,state,municipality_id_tse,municipality_name,total_candidates,elected_candidates,party_count,coalition_count,female_share,nonwhite_share,higher_education_share,married_share,mean_age,sd_age,elected_female_share,elected_nonwhite_share,elected_higher_education_share,elected_mean_age,new_candidate_count,incumbent_candidate_count,incumbent_reelected_count,new_candidate_share,incumbent_candidate_share,incumbent_reelected_share,candidate_hhi_party,effective_party_count_candidates
legislative,2020,SC,80101,JOSÉ BOITEUX,53,9,7,1,0.37735849056603776,0.05660377358490566,0.18867924528301888,0.5471698113207547,41.38762543101778,12.234175015587642,0.2222222222222222,0.0,0.2222222222222222,35.88227241615331,0,0,0,0.0,0.0,0.0,0.16126735493058028,6.200883002207505
legislative,2020,SC,80110,ÁGUAS MORNAS,30,9,5,1,0.4,0.06666666666666667,0.23333333333333334,0.5666666666666667,44.270955966233174,13.285870321311508,0.2222222222222222,0.0,0.3333333333333333,44.38208228762643,0,0,0,0.0,0.0,0.0,0.24222222222222226,4.128440366972477
legislative,2020,SC,80128,VITOR MEIRELES,40,9,5,1,0.375,0.0,0.225,0.575,48.08172484599589,12.347471469426093,0.1111111111111111,0.0,0.4444444444444444,49.30230435774584,0,0,0,0.0,0.0,0.0,0.22375000000000003,4.4692737430167595
legislative,2020,SC,80136,ALFREDO WAGNER,42,9,6,1,0.38095238095238093,0.0,0.3333333333333333,0.6904761904761905,47.63358430298882,12.678159047967657,0.2222222222222222,0.0,0.6666666666666666,43.912692980454786,0,0,0,0.0,0.0,0.0,0.20861678004535145,4.793478260869565
legislative,2020,SC,80144,UNIÃO DO OESTE,34,9,5,1,0.4411764705882353,0.058823529411764705,0.20588235294117646,0.5,42.28868220799614,13.800050047803008,0.2222222222222222,0.1111111111111111,0.0,40.230283671762116,0,0,0,0.0,0.0,0.0,0.2577854671280277,3.879194630872483
legislative,2020,SC,80152,ANCHIETA,43,9,6,1,0.37209302325581395,0.09302325581395349,0.18604651162790697,0.4418604651162791,47.60479442242491,11.551681245224334,0.3333333333333333,0.1111111111111111,0.4444444444444444,49.62354551676933,0,0,0,0.0,0.0,0.0,0.19848566792861005,5.038147138964578
legislative,2020,SC,80160,URUPEMA,21,9,3,1,0.47619047619047616,0.09523809523809523,0.19047619047619047,0.6666666666666666,49.40269221994068,14.837512186447357,0.2222222222222222,0.0,0.3333333333333333,45.2496767815043,0,0,0,0.0,0.0,0.0,0.40589569160997735,2.4636871508379885
legislative,2020,SC,80179,ANGELINA,38,9,5,1,0.3684210526315789,0.02631578947368421,0.15789473684210525,0.6578947368421053,49.73831910371411,11.452184499560232,0.0,0.0,0.0,54.0746824853601,0,0,0,0.0,0.0,0.0,0.20637119113573404,4.845637583892618
legislative,2020,SC,80187,IRACEMINHA,25,9,5,1,0.4,0.08,0.48,0.68,46.83028062970568,10.963588996005083,0.1111111111111111,0.1111111111111111,0.1111111111111111,50.53920450224351,0,0,0,0.0,0.0,0.0,0.3696000000000001,2.705627705627705
legislative,2020,SC,80195,ANITA GARIBALDI,45,9,7,1,0.37777777777777777,0.13333333333333333,0.26666666666666666,0.6222222222222222,45.078469845615636,12.41460239814515,0.2222222222222222,0.1111111111111111,0.2222222222222222,42.43790402311962,0,0,0,0.0,0.0,0.0,0.2069135802469136,4.832935560859188
legislative,2020,SC,80209,TIMBÓ GRANDE,113,9,10,1,0.37168141592920356,0.21238938053097345,0.11504424778761062,0.5221238938053098,41.07597535934292,10.922154424570026,0.0,0.3333333333333333,0.3333333333333333,42.34968438664537,0,0,0,0.0,0.0,0.0,0.10611637559714934,9.423616236162362
legislative,2020,SC,80217,ANITÁPOLIS,22,9,4,1,0.4090909090909091,0.045454545454545456,0.36363636363636365,0.6363636363636364,50.49331093273599,11.729299255429574,0.2222222222222222,0.0,0.4444444444444444,53.05650619818997,0,0,0,0.0,0.0,0.0,0.28512396694214875,3.5072463768115942
legislative,2020,SC,80225,ABDON BATISTA,31,9,7,1,0.3548387096774194,0.0967741935483871,0.3870967741935484,0.8064516129032258,45.05672208606567,12.406981069333394,0.1111111111111111,0.0,0.4444444444444444,45.10426648414328,0,0,0,0.0,0.0,0.0,0.20291363163371487,4.9282051282051285
legislative,2020,SC,80233,ANTÔNIO CARLOS,29,9,3,1,0.3448275862068966,0.13793103448275862,0.4482758620689655,0.4827586206896552,43.49075975359342,14.960576811187055,0.2222222222222222,0.0,0.2222222222222222,47.89170279108677,0,0,0,0.0,0.0,0.0,0.41498216409036864,2.4097421203438394
legislative,2020,SC,80241,SANTA ROSA DO SUL,46,9,4,1,0.32608695652173914,0.021739130434782608,0.2391304347826087,0.5869565217391305,43.096390203255666,12.101537894247656,0.0,0.1111111111111111,0.1111111111111111,39.571070043349295,0,0,0,0.0,0.0,0.0,0.2580340264650284,3.875457875457875
legislative,2020,SC,80250,ARAQUARI,96,13,6,1,0.3229166666666667,0.14583333333333334,0.2916666666666667,0.4791666666666667,44.61208076659822,11.266863894319846,0.07692307692307693,0.15384615384615385,0.3076923076923077,44.451955983783506,0,0,0,0.0,0.0,0.0,0.19422743055555558,5.148603351955306
legislative,2020,SC,80268,CELSO RAMOS,34,9,7,1,0.38235294117647056,0.058823529411764705,0.23529411764705882,0.7941176470588235,45.60518581149092,9.682361765282192,0.2222222222222222,0.0,0.4444444444444444,49.27370902730246,0,0,0,0.0,0.0,0.0,0.19031141868512114,5.254545454545454
legislative,2020,SC,80276,ARARANGUÁ,191,15,14,1,0.33507853403141363,0.03664921465968586,0.450261780104712,0.36649214659685864,46.129245191739145,11.398379089215382,0.06666666666666667,0.0,0.6,46.696417978553505,0,0,0,0.0,0.0,0.0,0.08938899701214331,11.187059184299294
legislative,2020,SC,80284,SERRA ALTA,34,9,7,1,0.38235294117647056,0.17647058823529413,0.20588235294117646,0.9117647058823529,45.89861899585296,13.472590446421554,0.3333333333333333,0.1111111111111111,0.4444444444444444,45.901589474484744,0,0,0,0.0,0.0,0.0,0.157439446366782,6.351648351648352
legislative,2020,SC,80292,ARMAZÉM,46,9,7,1,0.3695652173913043,0.0,0.30434782608695654,0.5434782608695652,45.08793857691278,10.310746635572338,0.2222222222222222,0.0,0.4444444444444444,40.38512434405658,0,0,0,0.0,0.0,0.0,0.15122873345935728,6.6125
legislative,2020,SC,80306,COCAL DO SUL,77,9,7,1,0.35064935064935066,0.05194805194805195,0.2597402597402597,0.6883116883116883,47.39937953900993,10.85155090115417,0.2222222222222222,0.1111111111111111,0.4444444444444444,47.73929576393642,0,0,0,0.0,0.0,0.0,0.14825434305953786,6.745164960182025
legislative,2020,SC,80314,ARROIO TRINTA,26,9,7,1,0.38461538461538464,0.07692307692307693,0.2692307692307692,0.7307692307692307,47.172221344705946,13.563734909176608,0.1111111111111111,0.2222222222222222,0.3333333333333333,46.22161381093619,0,0,0,0.0,0.0,0.0,0.19230769230769232,5.199999999999999
legislative,2020,SC,80322,NOVA ITABERABA,48,9,5,1,0.3333333333333333,0.125,0.3125,0.625,46.28256901665526,14.248630715459552,0.2222222222222222,0.0,0.3333333333333333,43.93733363753897,0,0,0,0.0,0.0,0.0,0.21875,4.571428571428571
legislative,2020,SC,80330,ASCURRA,44,9,5,1,0.3409090909090909,0.022727272727272728,0.36363636363636365,0.5681818181818182,48.94175844689192,10.857968714883894,0.2222222222222222,0.0,0.4444444444444444,48.51076127462165,0,0,0,0.0,0.0,0.0,0.237603305785124,4.208695652173913
legislative,2020,SC,80349,SANTA TEREZINHA,38,9,3,1,0.3157894736842105,0.0,0.2631578947368421,0.7894736842105263,45.07842501531035,10.831167757160076,0.1111111111111111,0.0,0.1111111111111111,39.13909803026846,0,0,0,0.0,0.0,0.0,0.3476454293628809,2.8764940239043826
legislative,2020,SC,80357,ATALANTA,19,9,3,1,0.3684210526315789,0.05263157894736842,0.15789473684210525,0.8421052631578947,50.49475845671674,12.097480532346347,0.3333333333333333,0.0,0.2222222222222222,46.09932314244429,0,0,0,0.0,0.0,0.0,0.4016620498614958,2.4896551724137934
legislative,2020,SC,80365,MIRIM DOCE,35,9,4,1,0.37142857142857144,0.02857142857142857,0.08571428571428572,0.5142857142857142,48.30382321306346,12.780128743237485,0.3333333333333333,0.0,0.0,47.676020990189365,0,0,0,0.0,0.0,0.0,0.2620408163265306,3.816199376947041
legislative,2020,SC,80373,AURORA,29,9,3,1,0.3448275862068966,0.0,0.20689655172413793,0.4827586206896552,45.54849064174278,12.365734274294148,0.0,0.0,0.0,36.170963571374244,0,0,0,0.0,0.0,0.0,0.3721759809750298,2.6869009584664534
legislative,2020,SC,80381,CERRO NEGRO,29,9,6,1,0.4482758620689655,0.2413793103448276,0.20689655172413793,0.5172413793103449,40.98732563902853,10.618273594263817,0.4444444444444444,0.0,0.3333333333333333,39.76637006616473,0,0,0,0.0,0.0,0.0,0.22235434007134366,4.497326203208556
legislative,2020,SC,80390,BALNEÁRIO CAMBORIÚ,318,19,20,1,0.33962264150943394,0.1540880503144654,0.5,0.4119496855345912,47.023525714703894,12.04989866493623,0.05263157894736842,0.0,0.5789473684210527,43.32245397888973,0,0,0,0.0,0.0,0.0,0.0639215220916894,15.644183168316834
legislative,2020,SC,80403,PASSO DE TORRES,44,9,5,1,0.3181818181818182,0.045454545454545456,0.20454545454545456,0.4090909090909091,45.39412606558397,11.279121409415955,0.0,0.0,0.2222222222222222,41.73518898775572,0,0,0,0.0,0.0,0.0,0.2365702479338843,4.22707423580786
legislative,2020,SC,80411,BARRA VELHA,112,9,10,1,0.3392857142857143,0.0625,0.32142857142857145,0.5446428571428571,47.12557445976337,11.916140270815578,0.0,0.1111111111111111,0.3333333333333333,42.34846756407332,0,0,0,0.0,0.0,0.0,0.11160714285714285,8.96
legislative,2020,SC,80420,BRAÇO DO TROMBUDO,31,9,4,1,0.3548387096774194,0.06451612903225806,0.3548387096774194,0.5483870967741935,42.79967322426089,9.983135886340143,0.3333333333333333,0.1111111111111111,0.3333333333333333,43.41014525819455,0,0,0,0.0,0.0,0.0,0.28199791883454733,3.5461254612546127
legislative,2020,SC,80438,BENEDITO NOVO,42,9,4,1,0.35714285714285715,0.023809523809523808,0.16666666666666666,0.7619047619047619,48.3295198983084,11.964815192479335,0.2222222222222222,0.1111111111111111,0.2222222222222222,44.259791619134525,0,0,0,0.0,0.0,0.0,0.2789115646258503,3.585365853658537
legislative,2020,SC,80446,SUL BRASIL,39,9,7,1,0.38461538461538464,0.10256410256410256,0.23076923076923078,0.5897435897435898,40.380140051597955,11.860538779049898,0.1111111111111111,0.0,0.4444444444444444,38.2715035363906,0,0,0,0.0,0.0,0.0,0.1545036160420776,6.472340425531914
legislative,2020,SC,80454,BIGUAÇU,250,15,15,1,0.368,0.188,0.32,0.496,46.39744832306639,11.518736644242594,0.06666666666666667,0.2,0.5333333333333333,45.384804928131416,0,0,0,0.0,0.0,0.0,0.076864,13.00999167360533
legislative,2020,SC,80462,VARGEM,32,9,4,1,0.34375,0.0,0.25,0.53125,45.29457563312799,12.630633598256896,0.2222222222222222,0.0,0.2222222222222222,44.92721879990873,0,0,0,0.0,0.0,0.0,0.283203125,3.5310344827586206
legislative,2020,SC,80470,BLUMENAU,371,15,24,1,0.3638814016172507,0.1078167115902965,0.4609164420485175,0.5067385444743935,46.3285826825403,11.856451103832734,0.13333333333333333,0.0,0.7333333333333333,44.5700205338809,0,0,0,0.0,0.0,0.0,0.04935302707768761,20.262181657588695
legislative,2020,SC,80489,ARABUTÃ,35,9,5,1,0.37142857142857144,0.05714285714285714,0.22857142857142856,0.6285714285714286,48.616876894494965,12.504774104343277,0.2222222222222222,0.0,0.2222222222222222,45.45319035668112,0,0,0,0.0,0.0,0.0,0.2130612244897959,4.693486590038315
legislative,2020,SC,80497,BOM RETIRO,32,9,5,1,0.34375,0.0625,0.28125,0.53125,47.30099247091034,12.332574925484327,0.2222222222222222,0.0,0.2222222222222222,44.765685603467944,0,0,0,0.0,0.0,0.0,0.228515625,4.3760683760683765
legislative,2020,SC,80500,ÁGUAS FRIAS,29,9,5,1,0.41379310344827586,0.0,0.20689655172413793,0.5517241379310345,45.32672472798509,10.81969287944105,0.5555555555555556,0.0,0.4444444444444444,38.02175070347555,0,0,0,0.0,0.0,0.0,0.23662306777645659,4.226130653266332
legislative,2020,SC,80519,BOTUVERÁ,23,9,2,1,0.391304347826087,0.0,0.34782608695652173,0.5217391304347826,43.96226527393387,12.510209396726317,0.3333333333333333,0.0,0.4444444444444444,40.143889269145944,0,0,0,0.0,0.0,0.0,0.5236294896030247,1.9097472924187722
legislative,2020,SC,80527,GUATAMBÚ,43,9,6,1,0.32558139534883723,0.09302325581395349,0.23255813953488372,0.5813953488372093,45.630485650159976,11.819771365000879,0.0,0.0,0.2222222222222222,46.27393718153471,0,0,0,0.0,0.0,0.0,0.17577068685776095,5.689230769230769
legislative,2020,SC,80535,BRAÇO DO NORTE,79,11,7,1,0.35443037974683544,0.10126582278481013,0.3037974683544304,0.5822784810126582,44.86425978391773,10.856595850196966,0.09090909090909091,0.18181818181818182,0.7272727272727273,39.78072304150333,0,0,0,0.0,0.0,0.0,0.16872296106393206,5.926875593542261
legislative,2020,SC,80543,PLANALTO ALEGRE,43,9,6,1,0.3488372093023256,0.16279069767441862,0.2558139534883721,0.6744186046511628,43.8236951434984,12.958026790072577,0.1111111111111111,0.1111111111111111,0.5555555555555556,48.62544680203818,0,0,0,0.0,0.0,0.0,0.17901568415359653,5.586102719033232
legislative,2020,SC,80551,BRUSQUE,249,15,15,1,0.3493975903614458,0.08835341365461848,0.46184738955823296,0.4738955823293173,46.30333517506027,12.234736000509583,0.06666666666666667,0.06666666666666667,0.8666666666666667,44.4707278120009,0,0,0,0.0,0.0,0.0,0.07640199351623361,13.088663711209625
legislative,2020,SC,80560,RIQUEZA,34,9,5,1,0.4117647058823529,0.0,0.20588235294117646,0.6764705882352942,44.01183717840319,11.435799647558838,0.0,0.0,0.2222222222222222,41.78812076964027,0,0,0,0.0,0.0,0.0,0.20761245674740486,4.816666666666666
legislative,2020,SC,80578,CAÇADOR,165,13,10,1,0.3333333333333333,0.21212121212121213,0.43636363636363634,0.4484848484848485,46.95297948686039,10.739015407693348,0.07692307692307693,0.0,0.6923076923076923,46.95772126572948,0,0,0,0.0,0.0,0.0,0.10868686868686869,9.200743494423792
legislative,2020,SC,80586,LAJEADO GRANDE,26,9,5,1,0.4230769230769231,0.2692307692307692,0.2692307692307692,0.5769230769230769,42.32906860422261,11.864617770228461,0.2222222222222222,0.1111111111111111,0.4444444444444444,41.049205262757624,0,0,0,0.0,0.0,0.0,0.24852071005917162,4.023809523809524
legislative,2020,SC,80594,CAIBI,25,9,3,1,0.36,0.28,0.4,0.6,45.47471594798084,10.825724204173557,0.2222222222222222,0.0,0.5555555555555556,46.6654498440946,0,0,0,0.0,0.0,0.0,0.38880000000000003,2.5720164609053495
legislative,2020,SC,80608,RIO RUFINO,32,9,7,1,0.40625,0.21875,0.1875,0.34375,42.00068446269678,12.30597918601679,0.3333333333333333,0.2222222222222222,0.2222222222222222,36.85420944558521,0,0,0,0.0,0.0,0.0,0.1875,5.333333333333333
legislative,2020,SC,80616,CAMBORIÚ,237,15,13,1,0.34177215189873417,0.12236286919831224,0.3755274261603376,0.4978902953586498,43.310939562232676,11.092894440476613,0.13333333333333333,0.0,0.4666666666666667,44.4393337896418,0,0,0,0.0,0.0,0.0,0.08280368174615892,12.076757686519027
legislative,2020,SC,80624,PASSOS MAIA,28,9,6,1,0.39285714285714285,0.17857142857142858,0.2857142857142857,0.7142857142857143,47.85225383788012,10.847126014357892,0.3333333333333333,0.1111111111111111,0.5555555555555556,45.99498060689026,0,0,0,0.0,0.0,0.0,0.17857142857142855,5.6000000000000005
legislative,2020,SC,80632,CAMPO ALEGRE,66,9,6,1,0.3939393939393939,0.045454545454545456,0.25757575757575757,0.5454545454545454,45.26248107356937,10.461675433902853,0.2222222222222222,0.0,0.4444444444444444,45.1316449920146,0,0,0,0.0,0.0,0.0,0.1753902662993572,5.701570680628273
legislative,2020,SC,80640,SÃO JOÃO DO OESTE,27,9,4,1,0.4074074074074074,0.037037037037037035,0.25925925925925924,0.7407407407407407,45.346414175982964,8.100607190840332,0.2222222222222222,0.0,0.3333333333333333,47.62856490987909,0,0,0,0.0,0.0,0.0,0.2949245541838134,3.390697674418605
legislative,2020,SC,80659,CAMPO BELO DO SUL,45,9,7,1,0.37777777777777777,0.24444444444444444,0.3111111111111111,0.4444444444444444,45.94423910563541,11.228595296338332,0.0,0.3333333333333333,0.3333333333333333,46.148908662255685,0,0,0,0.0,0.0,0.0,0.16246913580246913,6.155015197568389
legislative,2020,SC,80667,CALMON,49,9,6,1,0.40816326530612246,0.1836734693877551,0.08163265306122448,0.20408163265306123,40.689044406263534,11.205831994963386,0.3333333333333333,0.0,0.2222222222222222,37.72241235074911,0,0,0,0.0,0.0,0.0,0.19283631820074967,5.185745140388769
legislative,2020,SC,80675,CAMPO ERÊ,100,9,9,1,0.42,0.32,0.24,0.54,44.62264202600958,14.204244897315467,0.2222222222222222,0.3333333333333333,0.6666666666666666,44.98197581565138,0,0,0,0.0,0.0,0.0,0.11900000000000001,8.403361344537814
legislative,2020,SC,80683,BALNEÁRIO BARRA DO SUL,86,9,8,1,0.36046511627906974,0.1511627906976744,0.20930232558139536,0.46511627906976744,48.75214491507887,12.82451264673065,0.1111111111111111,0.0,0.5555555555555556,37.81975815651381,0,0,0,0.0,0.0,0.0,0.1284478096268253,7.785263157894737
legislative,2020,SC,80691,CAMPOS NOVOS,85,9,7,1,0.3411764705882353,0.2,0.3764705882352941,0.6235294117647059,47.408430969923906,10.603513788948908,0.1111111111111111,0.0,0.5555555555555556,47.74933455015591,0,0,0,0.0,0.0,0.0,0.15072664359861593,6.634527089072543
legislative,2020,SC,80705,PARAÍSO,58,9,8,1,0.3448275862068966,0.13793103448275862,0.1724137931034483,0.6724137931034483,47.921357596355826,10.458625550725273,0.0,0.2222222222222222,0.1111111111111111,49.835272644307544,0,0,0,0.0,0.0,0.0,0.13971462544589774,7.157446808510638
legislative,2020,SC,80713,CANELINHA,50,9,5,1,0.34,0.08,0.24,0.36,43.793127994524305,13.083428085055132,0.1111111111111111,0.0,0.5555555555555556,43.57684995056658,0,0,0,0.0,0.0,0.0,0.2232,4.480286738351254
legislative,2020,SC,80721,SANTA HELENA,38,9,5,1,0.39473684210526316,0.13157894736842105,0.13157894736842105,0.47368421052631576,44.13984653625851,12.780350934777507,0.0,0.0,0.2222222222222222,44.4520495855198,0,0,0,0.0,0.0,0.0,0.20637119113573404,4.845637583892618
legislative,2020,SC,80730,CANOINHAS,148,10,11,1,0.3581081081081081,0.07432432432432433,0.36486486486486486,0.5945945945945946,47.09933958599256,11.508671178864642,0.4,0.3,0.6,41.94360027378507,0,0,0,0.0,0.0,0.0,0.09797297297297297,10.206896551724139
legislative,2020,SC,80748,BELMONTE,31,9,3,1,0.41935483870967744,0.0967741935483871,0.3225806451612903,0.3548387096774194,44.921065995451634,9.8246969568179,0.2222222222222222,0.0,0.4444444444444444,41.851395543387326,0,0,0,0.0,0.0,0.0,0.3798126951092612,2.632876712328767
legislative,2020,SC,80756,CAPINZAL,69,9,9,1,0.37681159420289856,0.08695652173913043,0.2898550724637681,0.43478260869565216,43.8923112023728,11.817786629494677,0.1111111111111111,0.1111111111111111,0.4444444444444444,43.991786447638596,0,0,0,0.0,0.0,0.0,0.13673597983616886,7.31336405529954
legislative,2020,SC,80764,NOVO HORIZONTE,40,9,6,1,0.4,0.3,0.325,0.75,45.384873374401096,13.10347707663103,0.2222222222222222,0.2222222222222222,0.5555555555555556,39.19202981215302,0,0,0,0.0,0.0,0.0,0.18625,5.369127516778524
legislative,2020,SC,80772,CATANDUVAS,53,9,6,1,0.33962264150943394,0.20754716981132076,0.24528301886792453,0.5660377358490566,47.154520682396395,12.157200845478382,0.2222222222222222,0.3333333333333333,0.3333333333333333,46.394098410525515,0,0,0,0.0,0.0,0.0,0.19971520113919544,5.007130124777183
legislative,2020,SC,80780,SÃO MIGUEL DA BOA VISTA,26,9,5,1,0.38461538461538464,0.11538461538461539,0.15384615384615385,0.6153846153846154,44.60411730637603,11.948484150889486,0.0,0.1111111111111111,0.2222222222222222,42.96417978553503,0,0,0,0.0,0.0,0.0,0.21005917159763315,4.76056338028169
legislative,2020,SC,80799,CAXAMBU DO SUL,38,9,3,1,0.42105263157894735,0.18421052631578946,0.3157894736842105,0.868421052631579,48.58035231816708,11.095276635710174,0.2222222222222222,0.0,0.5555555555555556,45.374401095140314,0,0,0,0.0,0.0,0.0,0.3337950138504155,2.995850622406639
legislative,2020,SC,80802,ARVOREDO,24,9,3,1,0.3333333333333333,0.041666666666666664,0.16666666666666666,0.4583333333333333,45.42140086698608,9.35086395447638,0.3333333333333333,0.0,0.2222222222222222,52.42467107764849,0,0,0,0.0,0.0,0.0,0.3472222222222222,2.88
legislative,2020,SC,80810,CHAPECÓ,295,21,15,1,0.34915254237288135,0.20677966101694914,0.43050847457627117,0.47796610169491527,46.793730785739974,10.919267493352578,0.19047619047619047,0.047619047619047616,0.5714285714285714,50.72559564551352,0,0,0,0.0,0.0,0.0,0.07438092502154553,13.444307121890931
legislative,2020,SC,80829,IPUAÇU,46,9,5,1,0.391304347826087,0.15217391304347827,0.21739130434782608,0.4782608695652174,43.23691337082998,10.788431856077292,0.1111111111111111,0.3333333333333333,0.1111111111111111,48.20260095824777,0,0,0,0.0,0.0,0.0,0.2013232514177694,4.967136150234741
legislative,2020,SC,80837,CONCÓRDIA,113,13,7,1,0.35398230088495575,0.08849557522123894,0.5221238938053098,0.6460176991150443,49.60568891473291,11.025044013356425,0.23076923076923078,0.07692307692307693,0.6153846153846154,46.95203496024851,0,0,0,0.0,0.0,0.0,0.15200877124285384,6.578567748583202
legislative,2020,SC,80845,OURO VERDE,34,9,8,1,0.4117647058823529,0.058823529411764705,0.11764705882352941,0.47058823529411764,40.506421870596284,9.89161995673437,0.1111111111111111,0.0,0.0,44.97224123507491,0,0,0,0.0,0.0,0.0,0.1384083044982699,7.225
legislative,2020,SC,80853,CORONEL FREITAS,36,9,4,1,0.3611111111111111,0.2222222222222222,0.25,0.4722222222222222,44.71518746672751,11.200072164524013,0.1111111111111111,0.0,0.4444444444444444,44.321849570309524,0,0,0,0.0,0.0,0.0,0.25462962962962965,3.927272727272727
legislative,2020,SC,80861,IRATI,27,9,4,1,0.4074074074074074,0.037037037037037035,0.14814814814814814,0.4444444444444444,46.005222196871756,13.856075079483828,0.3333333333333333,0.1111111111111111,0.1111111111111111,46.08593809415165,0,0,0,0.0,0.0,0.0,0.3525377229080932,2.836575875486382
legislative,2020,SC,80870,CORUPÁ,76,9,7,1,0.3684210526315789,0.02631578947368421,0.3684210526315789,0.4868421052631579,45.11048668900177,10.979289324392385,0.1111111111111111,0.0,0.7777777777777778,48.56095520571907,0,0,0,0.0,0.0,0.0,0.14785318559556787,6.763466042154566
legislative,2020,SC,80888,FORMOSA DO SUL,27,9,5,1,0.37037037037037035,0.037037037037037035,0.2222222222222222,0.5555555555555556,43.33155880041574,11.083815411951118,0.2222222222222222,0.0,0.3333333333333333,43.13027606662103,0,0,0,0.0,0.0,0.0,0.2784636488340192,3.5911330049261085
legislative,2020,SC,80896,CRICIÚMA,263,17,16,1,0.33079847908745247,0.18631178707224336,0.4600760456273764,0.6349809885931559,49.68537097617914,11.420947036631555,0.17647058823529413,0.0,0.7058823529411765,51.929621129766076,0,0,0,0.0,0.0,0.0,0.07261923694140439,13.770455902846903
legislative,2020,SC,80900,MACIEIRA,25,9,5,1,0.36,0.12,0.12,0.56,43.86113620807666,10.949789623321333,0.0,0.3333333333333333,0.2222222222222222,42.826678834892384,0,0,0,0.0,0.0,0.0,0.2096,4.770992366412213
legislative,2020,SC,80918,CUNHA PORÃ,40,9,5,1,0.425,0.075,0.4,0.475,41.94859685147159,10.510564031616704,0.4444444444444444,0.0,0.7777777777777778,36.75564681724846,0,0,0,0.0,0.0,0.0,0.22625,4.419889502762431
legislative,2020,SC,80926,PONTE ALTA DO NORTE,25,9,3,1,0.36,0.2,0.24,0.36,43.897275838466804,11.287595786527303,0.2222222222222222,0.1111111111111111,0.3333333333333333,41.32146931325577,0,0,0,0.0,0.0,0.0,0.36319999999999997,2.7533039647577096
legislative,2020,SC,80934,CURITIBANOS,93,13,7,1,0.3333333333333333,0.1827956989247312,0.34408602150537637,0.4731182795698925,45.80945441699234,11.38876474015802,0.23076923076923078,0.15384615384615385,0.5384615384615384,44.2990575475175,0,0,0,0.0,0.0,0.0,0.18163949589547929,5.50541056651814
legislative,2020,SC,80942,SÃO CRISTÓVÃO DO SUL,45,9,6,1,0.35555555555555557,0.3333333333333333,0.2,0.4666666666666667,41.91028975587497,11.520132586810336,0.2222222222222222,0.3333333333333333,0.4444444444444444,39.69914061905849,0,0,0,0.0,0.0,0.0,0.20691358024691356,4.832935560859189
legislative,2020,SC,80950,DESCANSO,43,9,8,1,0.3953488372093023,0.06976744186046512,0.3023255813953488,0.627906976744186,44.992375403912575,10.17959248415244,0.3333333333333333,0.0,0.4444444444444444,40.434405658224954,0,0,0,0.0,0.0,0.0,0.16387236343969713,6.102310231023102
legislative,2020,SC,80969,VARGEM BONITA,35,9,3,1,0.34285714285714286,0.6571428571428571,0.3142857142857143,0.5428571428571428,45.55040578859881,9.573980635448903,0.4444444444444444,0.5555555555555556,0.5555555555555556,44.1761350673055,0,0,0,0.0,0.0,0.0,0.3436734693877551,2.909738717339667
legislative,2020,SC,80977,DIONÍSIO CERQUEIRA,64,9,5,1,0.328125,0.109375,0.40625,0.578125,45.176420260095824,11.685453732298438,0.1111111111111111,0.1111111111111111,0.6666666666666666,42.07529089664614,0,0,0,0.0,0.0,0.0,0.201171875,4.970873786407767
legislative,2020,SC,80985,BOMBINHAS,62,9,5,1,0.3709677419354839,0.25806451612903225,0.3387096774193548,0.5483870967741935,43.51416396193505,9.747183180822258,0.1111111111111111,0.2222222222222222,0.5555555555555556,37.77656095520572,0,0,0,0.0,0.0,0.0,0.20291363163371487,4.9282051282051285
legislative,2020,SC,80993,DONA EMMA,31,9,5,1,0.45161290322580644,0.0,0.16129032258064516,0.7096774193548387,44.15658740147049,11.050230297374616,0.4444444444444444,0.0,0.2222222222222222,42.18480492813141,0,0,0,0.0,0.0,0.0,0.2258064516129032,4.428571428571429
legislative,2020,SC,81000,SANGÃO,31,9,4,1,0.3548387096774194,0.0967741935483871,0.06451612903225806,0.7741935483870968,44.27104722792608,11.433657790747638,0.0,0.0,0.0,46.89147463685451,0,0,0,0.0,0.0,0.0,0.31113423517169614,3.214046822742475
legislative,2020,SC,81019,ERVAL VELHO,32,9,5,1,0.4375,0.03125,0.34375,0.5,41.96962696783025,8.565014659083102,0.1111111111111111,0.0,0.4444444444444444,43.331964407939765,0,0,0,0.0,0.0,0.0,0.251953125,3.9689922480620154
legislative,2020,SC,81027,CAPIVARI DE BAIXO,107,11,10,1,0.34579439252336447,0.2616822429906542,0.27102803738317754,0.6635514018691588,45.81493919796325,11.345839794191912,0.2727272727272727,0.18181818181818182,0.45454545454545453,39.95992782029743,0,0,0,0.0,0.0,0.0,0.1155559437505459,8.65381708238851
legislative,2020,SC,81035,FAXINAL DOS GUEDES,52,9,6,1,0.3269230769230769,0.34615384615384615,0.36538461538461536,0.5,42.37371663244353,11.097166686159927,0.0,0.2222222222222222,0.4444444444444444,43.36846908510153,0,0,0,0.0,0.0,0.0,0.17677514792899407,5.656903765690377
legislative,2020,SC,81043,CORDILHEIRA ALTA,35,9,5,1,0.45714285714285713,0.17142857142857143,0.3142857142857143,0.6571428571428571,43.57125256673511,10.668797146842904,0.3333333333333333,0.1111111111111111,0.4444444444444444,42.54650543767587,0,0,0,0.0,0.0,0.0,0.2587755102040816,3.864353312302839
