election_year,state,municipality_id_tse,municipality_name,main_subject_code,main_subject_name,topic_family,n_lawsuits,baseline_share_2020,leave_uf_out_2020,leave_uf_out_2024,shock_log_growth_2020_2024,bartik_component
2020,AC,01392,RIO BRANCO,11605,Inelegibilidade - Representação ou Ação de Investigação Judicial Eleitoral Jugada Procedente pela Justiça Eleitoral,unmapped,1,0.013888888888888888,267.0,0.0,-5.5909869805108565,-0.07765259695153967
2020,AC,01392,RIO BRANCO,11642,Eleições - 1° Turno,unmapped,1,0.013888888888888888,2033.0,828.0,-0.8975394214732102,-0.01246582529823903
2020,AC,01392,RIO BRANCO,11653,Propaganda Política - Propaganda Eleitoral - Adesivo,campaign_conduct,1,0.013888888888888888,4515.0,2969.0,-0.4190646934728077,-0.005820342964900107
2020,AC,01392,RIO BRANCO,11655,Propaganda Política - Propaganda Eleitoral - Banner/Cartaz/Faixa,campaign_conduct,1,0.013888888888888888,4903.0,4400.0,-0.10821941080495634,-0.0015030473722910602
2020,AC,01392,RIO BRANCO,11657,Propaganda Política - Propaganda Eleitoral - Bem Particular de Uso Comum,unmapped,1,0.013888888888888888,1408.0,1101.0,-0.24575352218582047,-0.003413243363691951
2020,AC,01392,RIO BRANCO,11658,Propaganda Política - Propaganda Eleitoral - Bem Público,campaign_conduct,3,0.041666666666666664,2727.0,2886.0,0.05664916069958181,0.0023603816958159087
2020,AC,01392,RIO BRANCO,11662,Propaganda Política - Propaganda Eleitoral - Comício/Showmício,campaign_conduct,1,0.013888888888888888,4792.0,1707.0,-1.0318334248111158,-0.014331019789043276
2020,AC,01392,RIO BRANCO,11663,Propaganda Política - Propaganda Eleitoral - Conduta Vedada a Emissora de Rádio/Televisão na Programação Normal,unmapped,10,0.1388888888888889,1573.0,1050.0,-0.4038780581003971,-0.05609417473616627
2020,AC,01392,RIO BRANCO,11667,Propaganda Política - Propaganda Eleitoral - Extemporânea/Antecipada,campaign_conduct,1,0.013888888888888888,13359.0,12398.0,-0.0746493439107958,-0.0010367964432054972
2020,AC,01392,RIO BRANCO,11671,Propaganda Política - Propaganda Eleitoral - Horário Eleitoral Gratuito/Inserções de Propaganda,unmapped,4,0.05555555555555555,1482.0,1068.0,-0.32734343111288666,-0.018185746172938146
2020,AC,01392,RIO BRANCO,11672,Propaganda Política - Propaganda Eleitoral - Horário Eleitoral Gratuito/Programa em Bloco,unmapped,1,0.013888888888888888,602.0,334.0,-0.5877866649021195,-0.008163703679196103
2020,AC,01392,RIO BRANCO,11673,Propaganda Política - Propaganda Eleitoral - Rádio,unmapped,21,0.2916666666666667,908.0,1011.0,0.10733875566993234,0.03130713707039694
2020,AC,01392,RIO BRANCO,11675,Propaganda Política - Propaganda Eleitoral - Televisão,unmapped,2,0.027777777777777776,1168.0,0.0,-7.063903961472068,-0.1962195544853352
2020,AC,01392,RIO BRANCO,11676,Propaganda Política - Propaganda Eleitoral - Invasão de Horário Destinado a Outro Cargo/Partido/Coligação,unmapped,6,0.08333333333333333,239.0,190.0,-0.22836549529536132,-0.01903045794128011
2020,AC,01392,RIO BRANCO,11677,Propaganda Política - Propaganda Eleitoral - Imprensa Escrita - Jornal/Revista/Tabloide,unmapped,1,0.013888888888888888,534.0,276.0,-0.6582492407086677,-0.009142350565398163
2020,AC,01392,RIO BRANCO,11679,Propaganda Política - Propaganda Eleitoral - Internet,information_environment,1,0.013888888888888888,11398.0,7437.0,-0.4269236367517628,-0.005929494954885595
2020,AC,01392,RIO BRANCO,11680,Propaganda Política - Propaganda Eleitoral - Omissão de Informações Obrigatórias,unmapped,1,0.013888888888888888,1006.0,0.0,-6.914730892718563,-0.09603792906553558
2020,AC,01392,RIO BRANCO,11721,Captação Ilícita de Sufrágio,unmapped,1,0.013888888888888888,402.0,0.0,-5.998936561946683,-0.08331856336037059
2020,AC,01392,RIO BRANCO,11776,Veiculação de Propaganda Partidária - Em Inserções,unmapped,1,0.013888888888888888,62.0,0.0,-4.143134726391533,-0.05754353786654906
2020,AC,01392,RIO BRANCO,12063,Conduta Vedada ao Agente Público,abuse_misuse_office,1,0.013888888888888888,1444.0,0.0,-7.275864600546533,-0.10105367500759073
2020,AC,01392,RIO BRANCO,12635,Propaganda Política - Propaganda Eleitoral - Divulgação de Notícia  Sabidamente Falsa,information_environment,4,0.05555555555555555,8874.0,12973.0,0.3797090194293844,0.02109494552385469
2020,AC,01392,RIO BRANCO,12644,Requerimentos Relativos ao Horário Eleitoral Gratuito,unmapped,1,0.013888888888888888,118.0,0.0,-4.77912349311153,-0.06637671518210457
2020,AC,01457,SENA MADUREIRA,11658,Propaganda Política - Propaganda Eleitoral - Bem Público,campaign_conduct,1,0.3333333333333333,2727.0,2886.0,0.05664916069958181,0.01888305356652727
