municipality_id_tse,biv_act10,biv_subject,biv_pair
05690,0.14410904356182597,0.14030651454486487,0.15779047182505357
05711,0.06236975769752898,0.03895525231954512,-0.05999256211091375
05738,0.10497095555258558,-0.008214863489762081,-0.023275456649425243
05754,0.03232578467845748,0.10775680887614787,0.23946989623711562
05770,-0.045360142026250605,-0.04091110644592261,-0.31074710315414134
05797,0.07811822991987741,0.11918965382802482,0.1912195963298639
05819,0.04065776760171451,-0.20979557104224433,-0.14327425887906306
05835,0.06350654345121548,-0.11517755883586978,-0.20945958961916328
05851,-0.07818541880644857,-0.12445689993334418,-0.004066044496300922
05878,0.1506522109631483,0.0007791196342701312,0.0007791196342701312
05894,-0.030227928488653615,-0.0354283246988004,-0.34684191995696734
05916,0.06872122858271572,-0.021336947273710917,0.022564831061036423
05932,0.09064966514125672,-0.006226732440126167,-0.006479070440279953
05959,0.03797500775942038,-0.3056953457811177,-0.6917439623162589
05975,0.01553090693180993,0.13201596550684536,0.31134750293472213
05991,0.01566181883194341,-0.7696432139093367,-0.8353302872490664
06009,0.0,0.0,0.0
06017,0.0738198668291446,0.0951692382841843,-0.3062135538776896
06025,0.08797762152465438,0.042141877807936545,0.03625954424319655
06033,-0.14914463061972327,-0.3067302674224752,-2.215573716004416
06041,0.0,0.0,0.0
06050,-0.0035653394031128147,-0.1968555403078435,-0.47490904509435866
06068,0.0,0.0,0.0
06076,-0.07755231561676901,-0.58831397986346,-0.27480582440057333
06084,-0.047699479094334765,0.2228659504553031,-0.6947055916246111
06092,-0.10783003273520914,-0.4432855652803234,-1.1940521747322683
06106,-0.08986406758362886,-0.14865605583124997,-0.925532445626261
06114,-0.06460771210970684,0.1145183604330464,0.02249402951087959
06122,0.00893687080986183,0.22470801175572364,-0.5843642621283591
06130,-0.14914463061972327,-0.13265088158994587,-0.7259458218028517
06157,-0.06460700434856619,-0.2686972512172835,-1.0936142310925692
06173,-0.10172018019084775,-0.30171210680558996,-0.4028352620407861
07005,-0.32835311218270924,-0.32835311218270924,-0.47946335293418496
07013,0.01783349065627604,-0.1689643322648324,-0.14465540848507943
07021,0.1365902932291565,0.24381539034619948,0.2441731081107008
07030,-0.15547886812266398,0.03251060311334175,0.1651923819977945
07048,-0.005917869858300048,-0.03196575820080571,-0.9672557240027825
07056,0.0,0.0,0.0
07064,0.0910902273339591,-0.08113628835227793,-0.10076134336239617
07072,0.12375004395579232,0.08540076415114531,0.0875475917515054
07080,0.1365902932291565,0.24381539034619948,0.2441731081107008
07099,0.0,0.0,0.0
07102,0.1365902932291565,0.24381539034619948,0.2441731081107008
07110,0.1365902932291565,0.24381539034619948,0.2441731081107008
07129,0.1138402602815578,0.1467269449396571,0.17697052296323612
07137,0.06345608505447764,0.1175455508476464,0.21296377294500393
07145,-0.11574722902540557,-0.01734237290772267,-0.3264234970608871
07153,0.1365902932291565,-0.008610620715568729,-0.008610620715568729
07161,0.1365902932291565,-0.008610620715568729,-0.008610620715568729
07170,0.0848565005100846,-0.12936447075681112,-0.015743637852202085
07188,-0.029691767667788582,0.006986669573998847,0.21355981314584982
