election_year,state,municipality_id_tse,municipality_name,share_first_time_candidates,mean_prior_candidacies,share_prior_winners,share_career_politicians,share_serial_challenger,share_cross_cycle_returner,n_candidates
2020,PB,19755,CAJAZEIRAS,0.5478260869565217,0.6347826086956522,0.13043478260869565,0.0,0.25217391304347825,0.09565217391304348,115
2020,PB,19763,ALCANTIL,0.5454545454545454,0.5757575757575758,0.21212121212121213,0.0,0.2727272727272727,0.030303030303030304,33
2020,PB,19771,CALDAS BRANDÃO,0.6486486486486487,0.5405405405405406,0.24324324324324326,0.0,0.16216216216216217,0.0,37
2020,PB,19780,BARRA DE SANTANA,0.5,0.6875,0.1875,0.0,0.21875,0.09375,32
2020,PB,19798,CAMALAÚ,0.48148148148148145,0.7777777777777778,0.3333333333333333,0.0,0.2222222222222222,0.0,27
2020,PB,19801,CATURITÉ,0.48484848484848486,0.9393939393939394,0.18181818181818182,0.0,0.3333333333333333,0.030303030303030304,33
2020,PB,19810,CAMPINA GRANDE,0.6514522821576764,0.495850622406639,0.05394190871369295,0.0,0.22614107883817428,0.07468879668049792,482
2020,PB,19828,RIACHO DE SANTO ANTÔNIO,0.5945945945945946,0.5135135135135135,0.24324324324324326,0.0,0.16216216216216217,0.05405405405405406,37
2020,PB,19836,CARRAPATEIRA,0.5,0.8636363636363636,0.36363636363636365,0.0,0.13636363636363635,0.0,22
2020,PB,19844,APARECIDA,0.5555555555555556,0.7037037037037037,0.25925925925925924,0.0,0.18518518518518517,0.037037037037037035,27
2020,PB,19852,CATINGUEIRA,0.52,0.8,0.36,0.0,0.16,0.0,25
2020,PB,19860,SÃO FRANCISCO,0.3,1.1,0.4,0.0,0.25,0.05,20
2020,PB,19879,CATOLÉ DO ROCHA,0.5333333333333333,0.6888888888888889,0.26666666666666666,0.0,0.2,0.022222222222222223,45
2020,PB,19887,VIEIRÓPOLIS,0.1875,1.25,0.5625,0.0,0.1875,0.0625,16
2020,PB,19895,CONCEIÇÃO,0.625,0.625,0.25,0.0,0.15,0.05,40
2020,PB,19909,AREIA DE BARAÚNAS,0.4444444444444444,0.8888888888888888,0.5,0.0,0.05555555555555555,0.0,18
2020,PB,19917,CONDADO,0.6071428571428571,0.5714285714285714,0.2857142857142857,0.0,0.10714285714285714,0.03571428571428571,28
2020,PB,19925,ALGODÃO DE JANDAÍRA,0.5806451612903226,0.6451612903225806,0.22580645161290322,0.0,0.16129032258064516,0.06451612903225806,31
2020,PB,19933,CONDE,0.6818181818181818,0.44805194805194803,0.08441558441558442,0.0,0.19480519480519481,0.045454545454545456,154
2020,PB,19941,BOA VISTA,0.47368421052631576,0.8947368421052632,0.2631578947368421,0.0,0.2631578947368421,0.02631578947368421,38
2020,PB,19950,CONGO,0.6363636363636364,0.5151515151515151,0.24242424242424243,0.0,0.12121212121212122,0.0,33
2020,PB,19968,MARCAÇÃO,0.6153846153846154,0.6153846153846154,0.23076923076923078,0.0,0.15384615384615385,0.02564102564102564,39
2020,PB,19976,COREMAS,0.5405405405405406,0.6486486486486487,0.24324324324324326,0.0,0.24324324324324326,0.0,37
2020,PB,19984,MATURÉIA,0.42857142857142855,0.8571428571428571,0.3333333333333333,0.0,0.19047619047619047,0.047619047619047616,21
2020,PB,19992,CRUZ DO ESPÍRITO SANTO,0.5205479452054794,0.7123287671232876,0.1643835616438356,0.0,0.273972602739726,0.0958904109589041,73
2020,PB,20001,SANTA CECÍLIA,0.609375,0.546875,0.140625,0.0,0.203125,0.0625,64
2020,PB,20010,CUBATI,0.6097560975609756,0.5365853658536586,0.17073170731707318,0.0,0.17073170731707318,0.07317073170731707,41
2020,PB,20036,CUITÉ,0.5961538461538461,0.5961538461538461,0.19230769230769232,0.0,0.19230769230769232,0.057692307692307696,52
2020,PB,20052,CUITEGI,0.5128205128205128,0.7692307692307693,0.23076923076923078,0.0,0.2564102564102564,0.05128205128205128,39
2020,PB,20079,CURRAL VELHO,0.6111111111111112,0.5555555555555556,0.3333333333333333,0.0,0.05555555555555555,0.05555555555555555,18
2020,PB,20095,DESTERRO,0.4090909090909091,0.9545454545454546,0.4090909090909091,0.0,0.2727272727272727,0.045454545454545456,22
2020,PB,20117,VISTA SERRANA,0.4666666666666667,0.9333333333333333,0.4666666666666667,0.0,0.06666666666666667,0.0,15
2020,PB,20133,DIAMANTE,0.64,0.6,0.24,0.0,0.08,0.04,25
2020,PB,20150,DONA INÊS,0.5833333333333334,0.625,0.22916666666666666,0.0,0.16666666666666666,0.0625,48
2020,PB,20176,DUAS ESTRADAS,0.4444444444444444,0.8888888888888888,0.37037037037037035,0.0,0.14814814814814814,0.1111111111111111,27
2020,PB,20192,EMAS,0.38095238095238093,1.1428571428571428,0.42857142857142855,0.0,0.19047619047619047,0.09523809523809523,21
2020,PB,20214,ESPERANÇA,0.5490196078431373,0.7058823529411765,0.2549019607843137,0.0,0.19607843137254902,0.0196078431372549,51
2020,PB,20230,FAGUNDES,0.4318181818181818,0.9090909090909091,0.20454545454545456,0.0,0.3409090909090909,0.06818181818181818,44
2020,PB,20257,FREI MARTINHO,0.52,0.8,0.36,0.0,0.08,0.04,25
2020,PB,20273,GUARABIRA,0.628099173553719,0.5702479338842975,0.1322314049586777,0.0,0.2396694214876033,0.024793388429752067,121
2020,PB,20290,GURINHÉM,0.627906976744186,0.6511627906976745,0.16279069767441862,0.0,0.20930232558139536,0.0,43
2020,PB,20311,GURJÃO,0.5,0.9444444444444444,0.3888888888888889,0.0,0.2222222222222222,0.05555555555555555,18
2020,PB,20338,IBIARA,0.42105263157894735,0.7894736842105263,0.3684210526315789,0.0,0.15789473684210525,0.10526315789473684,19
2020,PB,20354,IMACULADA,0.5769230769230769,0.5769230769230769,0.2692307692307692,0.0,0.15384615384615385,0.038461538461538464,26
2020,PB,20370,INGÁ,0.5735294117647058,0.6470588235294118,0.17647058823529413,0.0,0.2647058823529412,0.029411764705882353,68
2020,PB,20397,ITABAIANA,0.6419753086419753,0.5432098765432098,0.13580246913580246,0.0,0.18518518518518517,0.06172839506172839,81
2020,PB,20419,ITAPORANGA,0.5384615384615384,0.5824175824175825,0.12087912087912088,0.0,0.3076923076923077,0.054945054945054944,91
2020,PB,20435,ITAPOROROCA,0.5428571428571428,0.7142857142857143,0.3142857142857143,0.0,0.14285714285714285,0.08571428571428572,35
2020,PB,20451,ITATUBA,0.6046511627906976,0.5813953488372093,0.18604651162790697,0.0,0.13953488372093023,0.09302325581395349,43
2020,PB,20478,JACARAÚ,0.676056338028169,0.4647887323943662,0.11267605633802817,0.0,0.19718309859154928,0.028169014084507043,71
2020,PB,20494,JERICÓ,0.45,0.95,0.45,0.0,0.15,0.0,20
2020,PB,20516,JOÃO PESSOA,0.6721804511278195,0.4255639097744361,0.042105263157894736,0.0,0.21203007518796993,0.081203007518797,665
2020,PB,20532,JUAREZ TÁVORA,0.6515151515151515,0.42424242424242425,0.12121212121212122,0.0,0.19696969696969696,0.07575757575757576,66
2020,PB,20559,JUAZEIRINHO,0.5833333333333334,0.5972222222222222,0.1388888888888889,0.0,0.2361111111111111,0.06944444444444445,72
2020,PB,20575,JUNCO DO SERIDÓ,0.48148148148148145,0.8888888888888888,0.37037037037037035,0.0,0.14814814814814814,0.07407407407407407,27
2020,PB,20591,JURIPIRANGA,0.47058823529411764,0.7058823529411765,0.23529411764705882,0.0,0.2647058823529412,0.058823529411764705,34
2020,PB,20613,JURU,0.5757575757575758,0.696969696969697,0.24242424242424243,0.0,0.24242424242424243,0.0,33
2020,PB,20630,LAGOA,0.3125,1.0,0.5,0.0,0.1875,0.0,16
2020,PB,20656,LAGOA DE DENTRO,0.6444444444444445,0.5333333333333333,0.2,0.0,0.17777777777777778,0.022222222222222223,45
2020,PB,20672,LAGOA SECA,0.6290322580645161,0.5645161290322581,0.1774193548387097,0.0,0.1935483870967742,0.016129032258064516,62
2020,PB,20699,LASTRO,0.48,0.76,0.24,0.0,0.16,0.12,25
2020,PB,20710,LIVRAMENTO,0.7096774193548387,0.3870967741935484,0.16129032258064516,0.0,0.12903225806451613,0.0,31
2020,PB,20737,LUCENA,0.5147058823529411,0.7058823529411765,0.17647058823529413,0.0,0.23529411764705882,0.08823529411764706,68
2020,PB,20753,MÃE D'ÁGUA,0.6923076923076923,0.5384615384615384,0.2692307692307692,0.0,0.038461538461538464,0.0,26
2020,PB,20770,MALTA,0.6129032258064516,0.5483870967741935,0.22580645161290322,0.0,0.0967741935483871,0.06451612903225806,31
2020,PB,20796,MAMANGUAPE,0.5875,0.5625,0.1625,0.0,0.1875,0.1,80
2020,PB,20818,MANAÍRA,0.6285714285714286,0.6571428571428571,0.2571428571428571,0.0,0.14285714285714285,0.0,35
2020,PB,20834,MARI,0.6585365853658537,0.4634146341463415,0.12195121951219512,0.0,0.1951219512195122,0.04878048780487805,82
2020,PB,20850,MASSARANDUBA,0.5774647887323944,0.5915492957746479,0.15492957746478872,0.0,0.23943661971830985,0.08450704225352113,71
2020,PB,20877,MATARACA,0.6551724137931034,0.4482758620689655,0.08620689655172414,0.0,0.20689655172413793,0.034482758620689655,58
2020,PB,20893,MOGEIRO,0.5671641791044776,0.6268656716417911,0.14925373134328357,0.0,0.26865671641791045,0.04477611940298507,67
2020,PB,20915,MONTADAS,0.6052631578947368,0.6052631578947368,0.21052631578947367,0.0,0.18421052631578946,0.02631578947368421,38
2020,PB,20931,MONTE HOREBE,0.3125,1.0625,0.5625,0.0,0.125,0.0625,16
2020,PB,20958,MONTEIRO,0.7047619047619048,0.44761904761904764,0.12380952380952381,0.0,0.2,0.009523809523809525,105
2020,PB,20974,MULUNGU,0.6190476190476191,0.5714285714285714,0.14285714285714285,0.0,0.19047619047619047,0.09523809523809523,21
2020,PB,20990,NATUBA,0.5142857142857142,0.8285714285714286,0.2571428571428571,0.0,0.2857142857142857,0.0,35
2020,PB,21016,NAZAREZINHO,0.5,0.85,0.35,0.0,0.15,0.05,20
2020,PB,21032,NOVA FLORESTA,0.48148148148148145,0.7037037037037037,0.2962962962962963,0.0,0.14814814814814814,0.07407407407407407,27
2020,PB,21059,NOVA OLINDA,0.32,0.96,0.52,0.0,0.24,0.08,25
2020,PB,21075,NOVA PALMEIRA,0.45454545454545453,0.6818181818181818,0.3181818181818182,0.0,0.22727272727272727,0.0,22
2020,PB,21091,OLHO D'ÁGUA,0.45454545454545453,0.8636363636363636,0.36363636363636365,0.0,0.18181818181818182,0.0,22
2020,PB,21113,OLIVEDOS,0.5263157894736842,0.6842105263157895,0.2631578947368421,0.0,0.21052631578947367,0.02631578947368421,38
2020,PB,21130,OURO VELHO,0.5294117647058824,0.7647058823529411,0.4117647058823529,0.0,0.058823529411764705,0.0,17
2020,PB,21156,PASSAGEM,0.5714285714285714,0.7142857142857143,0.38095238095238093,0.0,0.047619047619047616,0.047619047619047616,21
2020,PB,21172,PATOS,0.6689655172413793,0.49310344827586206,0.04482758620689655,0.0,0.23793103448275862,0.05172413793103448,290
2020,PB,21199,PAULISTA,0.5,0.7222222222222222,0.3888888888888889,0.0,0.0,0.1111111111111111,18
2020,PB,21210,PEDRA BRANCA,0.45,0.85,0.35,0.0,0.25,0.0,20
2020,PB,21237,PEDRA LAVRADA,0.5,0.6764705882352942,0.14705882352941177,0.0,0.2647058823529412,0.11764705882352941,34
2020,PB,21253,PEDRAS DE FOGO,0.5904761904761905,0.6095238095238096,0.11428571428571428,0.0,0.26666666666666666,0.05714285714285714,105
2020,PB,21270,PIANCÓ,0.6829268292682927,0.5121951219512195,0.21951219512195122,0.0,0.0975609756097561,0.024390243902439025,41
2020,PB,21296,PICUÍ,0.4915254237288136,0.7627118644067796,0.1864406779661017,0.0,0.3220338983050847,0.01694915254237288,59
2020,PB,21318,PILAR,0.4603174603174603,0.746031746031746,0.14285714285714285,0.0,0.30158730158730157,0.1111111111111111,63
2020,PB,21334,PILÕES,0.42857142857142855,0.8928571428571429,0.2857142857142857,0.0,0.32142857142857145,0.0,28
2020,PB,21350,PILÕEZINHOS,0.5294117647058824,0.6176470588235294,0.20588235294117646,0.0,0.2647058823529412,0.029411764705882353,34
2020,PB,21377,PIRPIRITUBA,0.4375,0.90625,0.25,0.0,0.375,0.0,32
2020,PB,21393,PITIMBU,0.618421052631579,0.618421052631579,0.15789473684210525,0.0,0.23684210526315788,0.02631578947368421,76
2020,PB,21415,POCINHOS,0.6417910447761194,0.5373134328358209,0.16417910447761194,0.0,0.19402985074626866,0.05970149253731343,67
2020,PB,21431,POMBAL,0.5192307692307693,0.8076923076923077,0.2692307692307692,0.0,0.19230769230769232,0.057692307692307696,52
2020,PB,21458,PRATA,0.4090909090909091,0.9545454545454546,0.4090909090909091,0.0,0.18181818181818182,0.045454545454545456,22
2020,PB,21474,PRINCESA ISABEL,0.6744186046511628,0.5116279069767442,0.18604651162790697,0.0,0.16279069767441862,0.0,43
2020,PB,21490,PUXINANÃ,0.4528301886792453,0.8301886792452831,0.18867924528301888,0.0,0.3584905660377358,0.03773584905660377,53
2020,PB,21512,QUEIMADAS,0.512987012987013,0.7142857142857143,0.09090909090909091,0.0,0.38961038961038963,0.025974025974025976,154
2020,PB,21539,QUIXABA,0.5,0.8076923076923077,0.34615384615384615,0.0,0.19230769230769232,0.0,26
2020,PB,21555,REMÍGIO,0.618421052631579,0.5789473684210527,0.14473684210526316,0.0,0.2236842105263158,0.02631578947368421,76
2020,PB,21571,RIACHO DOS CAVALOS,0.5862068965517241,0.6551724137931034,0.27586206896551724,0.0,0.10344827586206896,0.034482758620689655,29
2020,PB,21598,RIO TINTO,0.6567164179104478,0.4925373134328358,0.14925373134328357,0.0,0.1791044776119403,0.029850746268656716,67
2020,PB,21610,SALGADINHO,0.21052631578947367,1.3157894736842106,0.5263157894736842,0.0,0.2631578947368421,0.05263157894736842,19
2020,PB,21636,SALGADO DE SÃO FÉLIX,0.38235294117647056,0.8823529411764706,0.2647058823529412,0.0,0.35294117647058826,0.058823529411764705,34
2020,PB,21652,SANTA CRUZ,0.55,0.65,0.4,0.0,0.1,0.0,20
2020,PB,21679,SANTA HELENA,0.6486486486486487,0.5675675675675675,0.13513513513513514,0.0,0.13513513513513514,0.05405405405405406,37
2020,PB,21695,SANTA LUZIA,0.5641025641025641,0.6923076923076923,0.20512820512820512,0.0,0.1794871794871795,0.02564102564102564,39
2020,PB,21717,SANTANA DE MANGUEIRA,0.42857142857142855,0.8571428571428571,0.2857142857142857,0.0,0.2857142857142857,0.0,14
2020,PB,21733,SANTANA DOS GARROTES,0.6428571428571429,0.5357142857142857,0.25,0.0,0.07142857142857142,0.03571428571428571,28
2020,PB,21750,SANTA RITA,0.692090395480226,0.4378531073446328,0.059322033898305086,0.0,0.22033898305084745,0.04519774011299435,354
2020,PB,21776,SANTA TERESINHA,0.42105263157894735,0.7894736842105263,0.42105263157894735,0.0,0.15789473684210525,0.05263157894736842,19
2020,PB,21792,SÃO BENTO,0.5555555555555556,0.7333333333333333,0.3111111111111111,0.0,0.13333333333333333,0.044444444444444446,45
2020,PB,21814,SÃO JOÃO DO CARIRI,0.5555555555555556,0.6666666666666666,0.2777777777777778,0.0,0.19444444444444445,0.027777777777777776,36
2020,PB,21830,SÃO JOÃO DO TIGRE,0.5652173913043478,0.6521739130434783,0.34782608695652173,0.0,0.13043478260869565,0.0,23
2020,PB,21857,SÃO JOSÉ DA LAGOA TAPADA,0.5238095238095238,0.7142857142857143,0.3333333333333333,0.0,0.047619047619047616,0.09523809523809523,21
2020,PB,21873,SÃO JOSÉ DE CAIANA,0.65625,0.5,0.28125,0.0,0.0625,0.03125,32
2020,PB,21890,SÃO JOSÉ DE ESPINHARAS,0.5428571428571428,0.7428571428571429,0.2857142857142857,0.0,0.2,0.0,35
2020,PB,21911,SÃO JOSÉ DE PIRANHAS,0.7096774193548387,0.45161290322580644,0.1774193548387097,0.0,0.11290322580645161,0.04838709677419355,62
2020,PB,21938,SÃO JOSÉ DO BONFIM,0.3181818181818182,1.0,0.4090909090909091,0.0,0.2727272727272727,0.09090909090909091,22
2020,PB,21954,SÃO JOSÉ DO SABUGI,0.3333333333333333,1.1333333333333333,0.6,0.0,0.0,0.06666666666666667,15
2020,PB,21970,SÃO JOSÉ DOS CORDEIROS,0.5588235294117647,0.6764705882352942,0.2647058823529412,0.0,0.20588235294117646,0.0,34
2020,PB,21997,SÃO MAMEDE,0.5897435897435898,0.6410256410256411,0.23076923076923078,0.0,0.20512820512820512,0.02564102564102564,39
2020,PB,22012,SÃO MIGUEL DE TAIPU,0.6666666666666666,0.4666666666666667,0.1111111111111111,0.0,0.2,0.044444444444444446,45
2020,PB,22039,SÃO SEBASTIÃO DE LAGOA DE ROÇA,0.4634146341463415,0.7560975609756098,0.21951219512195122,0.0,0.2926829268292683,0.04878048780487805,41
2020,PB,22055,SÃO SEBASTIÃO DO UMBUZEIRO,0.3888888888888889,0.9444444444444444,0.3888888888888889,0.0,0.2777777777777778,0.0,18
2020,PB,22071,SAPÉ,0.5652173913043478,0.6434782608695652,0.12173913043478261,0.0,0.2608695652173913,0.06956521739130435,115
2020,PB,22098,SÃO VICENTE DO SERIDÓ,0.5882352941176471,0.6078431372549019,0.11764705882352941,0.0,0.23529411764705882,0.058823529411764705,51
2020,PB,22110,SERRA BRANCA,0.6470588235294118,0.5098039215686274,0.17647058823529413,0.0,0.09803921568627451,0.09803921568627451,51
2020,PB,22136,SERRA DA RAIZ,0.4444444444444444,0.9444444444444444,0.3888888888888889,0.0,0.16666666666666666,0.0,18
2020,PB,22152,SERRA GRANDE,0.5714285714285714,0.6190476190476191,0.38095238095238093,0.0,0.047619047619047616,0.0,21
2020,PB,22179,SERRA REDONDA,0.6285714285714286,0.6571428571428571,0.2,0.0,0.17142857142857143,0.02857142857142857,35
2020,PB,22195,SERRARIA,0.4,0.92,0.44,0.0,0.24,0.04,25
2020,PB,22217,SOLÂNEA,0.7213114754098361,0.4262295081967213,0.16393442622950818,0.0,0.11475409836065574,0.03278688524590164,61
2020,PB,22233,SOLEDADE,0.6190476190476191,0.49206349206349204,0.19047619047619047,0.0,0.14285714285714285,0.09523809523809523,63
2020,PB,22250,SOUSA,0.5769230769230769,0.6025641025641025,0.1282051282051282,0.0,0.3076923076923077,0.019230769230769232,156
2020,PB,22276,SUMÉ,0.6527777777777778,0.4583333333333333,0.1111111111111111,0.0,0.18055555555555555,0.05555555555555555,72
2020,PB,22292,TACIMA,0.53125,0.75,0.21875,0.0,0.25,0.03125,32
2020,PB,22314,TAPEROÁ,0.6825396825396826,0.47619047619047616,0.1746031746031746,0.0,0.14285714285714285,0.015873015873015872,63
2020,PB,22330,TAVARES,0.3684210526315789,0.8947368421052632,0.47368421052631576,0.0,0.15789473684210525,0.05263157894736842,19
2020,PB,22357,TEIXEIRA,0.7887323943661971,0.323943661971831,0.08450704225352113,0.0,0.14084507042253522,0.0,71
2020,PB,22373,TRIUNFO,0.5357142857142857,0.7142857142857143,0.2857142857142857,0.0,0.17857142857142858,0.03571428571428571,28
2020,PB,22390,UIRAÚNA,0.47058823529411764,0.8529411764705882,0.35294117647058826,0.0,0.20588235294117646,0.029411764705882353,34
2020,PB,22411,UMBUZEIRO,0.6046511627906976,0.5813953488372093,0.18604651162790697,0.0,0.23255813953488372,0.0,43
2020,PB,22438,VÁRZEA,0.42105263157894735,0.7894736842105263,0.47368421052631576,0.0,0.05263157894736842,0.10526315789473684,19
2020,PE,23000,QUIXABA,0.42105263157894735,1.0,0.42105263157894735,0.0,0.15789473684210525,0.05263157894736842,19
2020,PE,23019,AFOGADOS DA INGAZEIRA,0.74,0.38,0.11,0.0,0.14,0.02,100
2020,PE,23027,LAGOA DO CARRO,0.5267857142857143,0.6696428571428571,0.10714285714285714,0.0,0.29464285714285715,0.08928571428571429,112
2020,PE,23035,AFRÂNIO,0.4878048780487805,0.8048780487804879,0.2682926829268293,0.0,0.24390243902439024,0.07317073170731707,41
2020,PE,23043,SANTA CRUZ DA BAIXA VERDE,0.45614035087719296,0.7719298245614035,0.15789473684210525,0.0,0.3157894736842105,0.08771929824561403,57
2020,PE,23051,AGRESTINA,0.5454545454545454,0.696969696969697,0.18181818181818182,0.0,0.30303030303030304,0.015151515151515152,66
2020,PE,23060,XEXÉU,0.5777777777777777,0.6444444444444445,0.15555555555555556,0.0,0.2222222222222222,0.044444444444444446,45
2020,PE,23078,ÁGUA PRETA,0.6097560975609756,0.573170731707317,0.14634146341463414,0.0,0.2073170731707317,0.024390243902439025,82
2020,PE,23086,VERTENTE DO LÉRIO,0.625,0.5625,0.16666666666666666,0.0,0.20833333333333334,0.020833333333333332,48
2020,PE,23094,ÁGUAS BELAS,0.6416666666666667,0.575,0.11666666666666667,0.0,0.21666666666666667,0.05,120
2020,PE,23108,SANTA CRUZ,0.34782608695652173,0.9565217391304348,0.34782608695652173,0.0,0.2608695652173913,0.08695652173913043,23
2020,PE,23116,ALAGOINHA,0.675,0.45,0.125,0.0,0.15,0.025,40
2020,PE,23124,JUCATI,0.6111111111111112,0.6666666666666666,0.19444444444444445,0.0,0.2222222222222222,0.05555555555555555,36
2020,PE,23132,ALIANÇA,0.49382716049382713,0.7283950617283951,0.14814814814814814,0.0,0.2962962962962963,0.07407407407407407,81
2020,PE,23140,DORMENTES,0.5609756097560976,0.7317073170731707,0.2682926829268293,0.0,0.21951219512195122,0.024390243902439025,41
2020,PE,23159,ALTINHO,0.6875,0.4375,0.125,0.0,0.171875,0.046875,64
2020,PE,23167,CARNAUBEIRA DA PENHA,0.5,0.6774193548387096,0.16129032258064516,0.0,0.27419354838709675,0.0967741935483871,62
2020,PE,23175,AMARAJI,0.7023809523809523,0.35714285714285715,0.08333333333333333,0.0,0.14285714285714285,0.08333333333333333,84
2020,PE,23183,LAGOA GRANDE,0.6041666666666666,0.5625,0.25,0.0,0.14583333333333334,0.020833333333333332,48
2020,PE,23191,ANGELIM,0.5238095238095238,0.6904761904761905,0.21428571428571427,0.0,0.23809523809523808,0.047619047619047616,42
2020,PE,23205,ARAÇOIABA,0.6018518518518519,0.5648148148148148,0.08333333333333333,0.0,0.28703703703703703,0.037037037037037035,108
2020,PE,23213,ARARIPINA,0.6036036036036037,0.6396396396396397,0.14414414414414414,0.0,0.22522522522522523,0.04504504504504504,111
2020,PE,23221,CASINHAS,0.5370370370370371,0.5370370370370371,0.09259259259259259,0.0,0.3333333333333333,0.037037037037037035,54
2020,PE,23230,ARCOVERDE,0.7346938775510204,0.35374149659863946,0.08163265306122448,0.0,0.1836734693877551,0.02040816326530612,147
2020,PE,23248,MANARI,0.38636363636363635,0.9772727272727273,0.22727272727272727,0.0,0.38636363636363635,0.022727272727272728,44
2020,PE,23256,BARRA DE GUABIRABA,0.5185185185185185,0.6296296296296297,0.18518518518518517,0.0,0.2962962962962963,0.0,27
2020,PE,23264,JATOBÁ,0.5375,0.675,0.125,0.0,0.3375,0.0375,80
2020,PE,23272,BARREIROS,0.6830985915492958,0.4295774647887324,0.1056338028169014,0.0,0.2112676056338028,0.02112676056338028,142
2020,PE,23280,TAMANDARÉ,0.5606060606060606,0.5833333333333334,0.09848484848484848,0.0,0.3106060606060606,0.05303030303030303,132
2020,PE,23299,BELÉM DE MARIA,0.5471698113207547,0.6415094339622641,0.16981132075471697,0.0,0.2830188679245283,0.03773584905660377,53
2020,PE,23302,JAQUEIRA,0.5909090909090909,0.5568181818181818,0.10227272727272728,0.0,0.3181818181818182,0.011363636363636364,88
2020,PE,23310,BELÉM DO SÃO FRANCISCO,0.5645161290322581,0.6451612903225806,0.16129032258064516,0.0,0.22580645161290322,0.04838709677419355,62
2020,PE,23329,SANTA FILOMENA,0.5,0.8333333333333334,0.26666666666666666,0.0,0.2,0.06666666666666667,30
2020,PE,23337,BELO JARDIM,0.7062146892655368,0.4067796610169492,0.06779661016949153,0.0,0.22033898305084745,0.01694915254237288,177
2020,PE,23353,BETÂNIA,0.627906976744186,0.4883720930232558,0.18604651162790697,0.0,0.18604651162790697,0.023255813953488372,43
2020,PE,23370,BEZERROS,0.6369426751592356,0.5286624203821656,0.09554140127388536,0.0,0.20382165605095542,0.08280254777070063,157
2020,PE,23396,BODOCÓ,0.49056603773584906,0.7358490566037735,0.22641509433962265,0.0,0.3018867924528302,0.018867924528301886,53
2020,PE,23418,BOM CONSELHO,0.625,0.5576923076923077,0.1346153846153846,0.0,0.20192307692307693,0.057692307692307696,104
2020,PE,23434,BOM JARDIM,0.6697247706422018,0.43119266055045874,0.12844036697247707,0.0,0.22935779816513763,0.0,109
2020,PE,23450,BONITO,0.6370967741935484,0.5483870967741935,0.0967741935483871,0.0,0.25806451612903225,0.024193548387096774,124
2020,PE,23477,BREJÃO,0.42857142857142855,0.8571428571428571,0.2571428571428571,0.0,0.3142857142857143,0.05714285714285714,35
2020,PE,23493,BREJINHO,0.6428571428571429,0.5357142857142857,0.2857142857142857,0.0,0.03571428571428571,0.03571428571428571,28
2020,PE,23515,BREJO DA MADRE DE DEUS,0.6739130434782609,0.44565217391304346,0.11956521739130435,0.0,0.15217391304347827,0.043478260869565216,92
2020,PE,23531,BUENOS AIRES,0.5757575757575758,0.6363636363636364,0.10606060606060606,0.0,0.2727272727272727,0.06060606060606061,66
2020,PE,23558,BUÍQUE,0.5540540540540541,0.6621621621621622,0.22972972972972974,0.0,0.1891891891891892,0.0945945945945946,74
2020,PE,23574,CABO DE SANTO AGOSTINHO,0.7540106951871658,0.31907308377896615,0.023172905525846704,0.0,0.1622103386809269,0.0659536541889483,561
2020,PE,23590,CABROBÓ,0.719626168224299,0.4205607476635514,0.07476635514018691,0.0,0.18691588785046728,0.04672897196261682,107
2020,PE,23612,CACHOEIRINHA,0.6136363636363636,0.5227272727272727,0.22727272727272727,0.0,0.1590909090909091,0.045454545454545456,44
2020,PE,23639,CAETÉS,0.5283018867924528,0.7169811320754716,0.20754716981132076,0.0,0.24528301886792453,0.05660377358490566,53
2020,PE,23655,CALÇADO,0.5217391304347826,0.7391304347826086,0.2608695652173913,0.0,0.17391304347826086,0.043478260869565216,23
2020,PE,23671,CALUMBI,0.68,0.48,0.2,0.0,0.12,0.0,25
2020,PE,23698,CAMOCIM DE SÃO FÉLIX,0.625,0.5178571428571429,0.14285714285714285,0.0,0.21428571428571427,0.0,56
2020,PE,23710,CAMUTANGA,0.6739130434782609,0.5,0.15217391304347827,0.0,0.15217391304347827,0.0,46
2020,PE,23736,CANHOTINHO,0.5348837209302325,0.7209302325581395,0.20930232558139536,0.0,0.16279069767441862,0.09302325581395349,43
2020,PE,23752,CAPOEIRAS,0.6712328767123288,0.4520547945205479,0.1232876712328767,0.0,0.136986301369863,0.0821917808219178,73
2020,PE,23779,CARNAÍBA,0.6428571428571429,0.5357142857142857,0.17857142857142858,0.0,0.21428571428571427,0.0,56
2020,PE,23795,CARPINA,0.570281124497992,0.5823293172690763,0.060240963855421686,0.0,0.321285140562249,0.05622489959839357,249
2020,PE,23817,CARUARU,0.6965811965811965,0.4017094017094017,0.053418803418803416,0.0,0.21153846153846154,0.04487179487179487,468
2020,PE,23833,CATENDE,0.6834170854271356,0.4221105527638191,0.06532663316582915,0.0,0.21608040201005024,0.04522613065326633,199
2020,PE,23850,CEDRO,0.6363636363636364,0.5151515151515151,0.21212121212121213,0.0,0.09090909090909091,0.06060606060606061,33
2020,PE,23876,CHÃ DE ALEGRIA,0.46938775510204084,0.8163265306122449,0.22448979591836735,0.0,0.2857142857142857,0.061224489795918366,49
2020,PE,23892,CHÃ GRANDE,0.7037037037037037,0.43209876543209874,0.12345679012345678,0.0,0.1728395061728395,0.012345679012345678,81
2020,PE,23914,CONDADO,0.5094339622641509,0.6792452830188679,0.11320754716981132,0.0,0.3584905660377358,0.02830188679245283,106
2020,PE,23930,CORRENTES,0.5666666666666667,0.6666666666666666,0.23333333333333334,0.0,0.16666666666666666,0.03333333333333333,30
