id_municipio_tse,uf,rung,family,L2020,L2024,share2020,shift_leavestate,bartik_component,delta_log1p_family
79499,PR,act,fraude,1,1,0.2,0.30041063682916125,0.06008212736583225,0.0
79499,PR,act,pesquisa_adv,4,0,0.8,0.19629223589858924,0.15703378871887141,-1.6094379124341003
79510,PR,act,abuso,1,3,0.125,0.07923606086041701,0.009904507607552127,0.6931471805599453
79510,PR,act,ballot_integrity,0,1,0.0,0.15123096972392336,0.0,0.6931471805599453
79510,PR,act,finance,0,1,0.0,0.025756308320191046,0.0,0.6931471805599453
79510,PR,act,honra,0,1,0.0,-0.14016074596967698,-0.0,0.6931471805599453
79510,PR,act,pesquisa_adv,7,3,0.875,0.19629223589858924,0.17175570641126559,-0.6931471805599452
79510,PR,act,vote_buying,0,1,0.0,-0.16213331939799147,-0.0,0.6931471805599453
79537,PR,act,ballot_integrity,0,1,0.0,0.15123096972392336,0.0,0.6931471805599453
79537,PR,act,fraude,1,1,0.25,0.30041063682916125,0.07510265920729031,0.0
79537,PR,act,honra,0,1,0.0,-0.14016074596967698,-0.0,0.6931471805599453
79537,PR,act,pesquisa_adv,3,2,0.75,0.19629223589858924,0.14721917692394193,-0.2876820724517808
79553,PR,act,abuso,2,1,0.16666666666666666,0.07923606086041701,0.013206010143402835,-0.4054651081081645
79553,PR,act,ballot_integrity,0,1,0.0,0.15123096972392336,0.0,0.6931471805599453
79553,PR,act,conduta_vedada,2,0,0.16666666666666666,0.07954112768609356,0.013256854614348926,-1.0986122886681098
79553,PR,act,finance,1,0,0.08333333333333333,0.025756308320191046,0.002146359026682587,-0.6931471805599453
79553,PR,act,inelegib,1,0,0.08333333333333333,0.024616627635356103,0.002051385636279675,-0.6931471805599453
79553,PR,act,pesquisa_adv,3,1,0.25,0.19629223589858924,0.04907305897464731,-0.6931471805599453
79553,PR,act,vote_buying,3,0,0.25,-0.16213331939799147,-0.04053332984949787,-1.3862943611198906
79570,PR,act,abuso,0,3,0.0,0.07923606086041701,0.0,1.3862943611198906
79570,PR,act,honra,3,0,0.6,-0.14016074596967698,-0.08409644758180619,-1.3862943611198906
79570,PR,act,pesquisa_adv,2,0,0.4,0.19629223589858924,0.07851689435943571,-1.0986122886681098
79596,PR,act,ballot_integrity,0,1,0.0,0.15123096972392336,0.0,0.6931471805599453
79596,PR,act,direito_resposta,1,0,1.0,-0.33703340386377345,-0.33703340386377345,-0.6931471805599453
79618,PR,act,fraude,0,1,0.0,0.30041063682916125,0.0,0.6931471805599453
79618,PR,act,inelegib,0,2,0.0,0.024616627635356103,0.0,1.0986122886681098
79634,PR,act,abuso,3,4,0.15,0.07923606086041701,0.011885409129062552,0.2231435513142097
79634,PR,act,conduta_vedada,1,0,0.05,0.07954112768609356,0.003977056384304678,-0.6931471805599453
79634,PR,act,direito_resposta,4,0,0.2,-0.33703340386377345,-0.06740668077275469,-1.6094379124341003
79634,PR,act,fraude,3,0,0.15,0.30041063682916125,0.045061595524374186,-1.3862943611198906
79634,PR,act,honra,4,0,0.2,-0.14016074596967698,-0.028032149193935398,-1.6094379124341003
79634,PR,act,pesquisa_adv,1,4,0.05,0.19629223589858924,0.009814611794929463,0.916290731874155
79634,PR,act,vote_buying,4,2,0.2,-0.16213331939799147,-0.0324266638795983,-0.5108256237659905
79650,PR,act,abuso,0,2,0.0,0.07923606086041701,0.0,1.0986122886681098
79650,PR,act,fraude,1,0,0.16666666666666666,0.30041063682916125,0.05006843947152687,-0.6931471805599453
79650,PR,act,pesquisa_adv,1,0,0.16666666666666666,0.19629223589858924,0.03271537264976487,-0.6931471805599453
79650,PR,act,vote_buying,4,1,0.6666666666666666,-0.16213331939799147,-0.10808887959866098,-0.916290731874155
79677,PR,act,vote_buying,2,0,1.0,-0.16213331939799147,-0.16213331939799147,-1.0986122886681098
79693,PR,act,honra,0,2,0.0,-0.14016074596967698,-0.0,1.0986122886681098
79693,PR,act,pesquisa_adv,2,3,1.0,0.19629223589858924,0.19629223589858924,0.2876820724517808
79715,PR,act,abuso,3,2,0.75,0.07923606086041701,0.05942704564531276,-0.2876820724517808
79715,PR,act,pesquisa_adv,1,3,0.25,0.19629223589858924,0.04907305897464731,0.6931471805599453
79715,PR,act,vote_buying,0,2,0.0,-0.16213331939799147,-0.0,1.0986122886681098
79731,PR,act,abuso,1,0,0.3333333333333333,0.07923606086041701,0.02641202028680567,-0.6931471805599453
79731,PR,act,ballot_integrity,1,0,0.3333333333333333,0.15123096972392336,0.050410323241307786,-0.6931471805599453
79731,PR,act,fraude,1,0,0.3333333333333333,0.30041063682916125,0.10013687894305374,-0.6931471805599453
79758,PR,act,vote_buying,0,1,0.0,-0.16213331939799147,-0.0,0.6931471805599453
79774,PR,act,pesquisa_adv,1,0,1.0,0.19629223589858924,0.19629223589858924,-0.6931471805599453
79774,PR,act,vote_buying,0,1,0.0,-0.16213331939799147,-0.0,0.6931471805599453
79790,PR,act,conduta_vedada,1,0,0.5,0.07954112768609356,0.03977056384304678,-0.6931471805599453
79790,PR,act,pesquisa_adv,1,0,0.5,0.19629223589858924,0.09814611794929462,-0.6931471805599453
79812,PR,act,abuso,1,0,0.2,0.07923606086041701,0.015847212172083402,-0.6931471805599453
79812,PR,act,conduta_vedada,1,0,0.2,0.07954112768609356,0.015908225537218712,-0.6931471805599453
79812,PR,act,fraude,0,1,0.0,0.30041063682916125,0.0,0.6931471805599453
79812,PR,act,pesquisa_adv,3,0,0.6,0.19629223589858924,0.11777534153915353,-1.3862943611198906
79855,PR,act,abuso,1,2,0.25,0.07923606086041701,0.019809015215104253,0.4054651081081645
79855,PR,act,fraude,2,0,0.5,0.30041063682916125,0.15020531841458062,-1.0986122886681098
79855,PR,act,pesquisa_adv,1,1,0.25,0.19629223589858924,0.04907305897464731,0.0
79855,PR,act,vote_buying,0,1,0.0,-0.16213331939799147,-0.0,0.6931471805599453
79871,PR,act,pesquisa_adv,1,1,1.0,0.19629223589858924,0.19629223589858924,0.0
79898,PR,act,conduta_vedada,1,0,1.0,0.07954112768609356,0.07954112768609356,-0.6931471805599453
79898,PR,act,inelegib,0,3,0.0,0.024616627635356103,0.0,1.3862943611198906
79898,PR,act,pesquisa_adv,0,1,0.0,0.19629223589858924,0.0,0.6931471805599453
79910,PR,act,inelegib,0,1,0.0,0.024616627635356103,0.0,0.6931471805599453
79910,PR,act,pesquisa_adv,0,1,0.0,0.19629223589858924,0.0,0.6931471805599453
79910,PR,act,vote_buying,0,2,0.0,-0.16213331939799147,-0.0,1.0986122886681098
79936,PR,act,fraude,1,1,0.5,0.30041063682916125,0.15020531841458062,0.0
79936,PR,act,honra,1,0,0.5,-0.14016074596967698,-0.07008037298483849,-0.6931471805599453
79952,PR,act,ballot_integrity,1,0,0.14285714285714285,0.15123096972392336,0.021604424246274765,-0.6931471805599453
79952,PR,act,conduta_vedada,1,0,0.14285714285714285,0.07954112768609356,0.011363018240870508,-0.6931471805599453
79952,PR,act,fraude,0,1,0.0,0.30041063682916125,0.0,0.6931471805599453
79952,PR,act,pesquisa_adv,3,0,0.42857142857142855,0.19629223589858924,0.08412524395653824,-1.3862943611198906
79952,PR,act,vote_buying,2,2,0.2857142857142857,-0.16213331939799147,-0.046323805542283276,0.0
79979,PR,act,abuso,2,0,0.6666666666666666,0.07923606086041701,0.05282404057361134,-1.0986122886681098
79979,PR,act,pesquisa_adv,1,0,0.3333333333333333,0.19629223589858924,0.06543074529952975,-0.6931471805599453
79979,PR,act,vote_buying,0,1,0.0,-0.16213331939799147,-0.0,0.6931471805599453
79995,PR,act,pesquisa_adv,0,1,0.0,0.19629223589858924,0.0,0.6931471805599453
80004,SC,act,abuso,2,0,0.5,0.09238854349583647,0.046194271747918236,-1.0986122886681098
80004,SC,act,honra,1,0,0.25,-0.11027582442179007,-0.027568956105447517,-0.6931471805599453
80004,SC,act,vote_buying,1,0,0.25,-0.13896790642537127,-0.03474197660634282,-0.6931471805599453
80012,SC,act,abuso,3,0,0.375,0.09238854349583647,0.03464570381093868,-1.3862943611198906
80012,SC,act,ballot_integrity,0,1,0.0,0.16507975035944877,0.0,0.6931471805599453
80012,SC,act,conduta_vedada,0,1,0.0,0.05739522434191002,0.0,0.6931471805599453
80012,SC,act,direito_resposta,0,2,0.0,-0.32426869534048386,-0.0,1.0986122886681098
80012,SC,act,honra,0,1,0.0,-0.11027582442179007,-0.0,0.6931471805599453
80012,SC,act,pesquisa_adv,0,3,0.0,0.1377224211479149,0.0,1.3862943611198906
80012,SC,act,vote_buying,5,0,0.625,-0.13896790642537127,-0.08685494151585704,-1.791759469228055
80020,SC,act,abuso,1,0,0.5,0.09238854349583647,0.046194271747918236,-0.6931471805599453
80020,SC,act,pesquisa_adv,0,1,0.0,0.1377224211479149,0.0,0.6931471805599453
80020,SC,act,vote_buying,1,0,0.5,-0.13896790642537127,-0.06948395321268563,-0.6931471805599453
80047,SC,act,direito_resposta,0,1,0.0,-0.32426869534048386,-0.0,0.6931471805599453
80055,SC,act,fraude,1,0,0.5,0.3191502503834549,0.15957512519172745,-0.6931471805599453
80055,SC,act,pesquisa_adv,0,1,0.0,0.1377224211479149,0.0,0.6931471805599453
80055,SC,act,vote_buying,1,0,0.5,-0.13896790642537127,-0.06948395321268563,-0.6931471805599453
80063,SC,act,abuso,1,0,0.5,0.09238854349583647,0.046194271747918236,-0.6931471805599453
80063,SC,act,vote_buying,1,0,0.5,-0.13896790642537127,-0.06948395321268563,-0.6931471805599453
80071,SC,act,honra,3,0,1.0,-0.11027582442179007,-0.11027582442179007,-1.3862943611198906
80080,SC,act,finance,1,0,1.0,0.009640740752345778,0.009640740752345778,-0.6931471805599453
80098,SC,act,abuso,2,0,0.4,0.09238854349583647,0.03695541739833459,-1.0986122886681098
80098,SC,act,fraude,0,1,0.0,0.3191502503834549,0.0,0.6931471805599453
80098,SC,act,vote_buying,3,0,0.6,-0.13896790642537127,-0.08338074385522276,-1.3862943611198906
80101,SC,act,abuso,1,1,0.5,0.09238854349583647,0.046194271747918236,0.0
80101,SC,act,fraude,1,0,0.5,0.3191502503834549,0.15957512519172745,-0.6931471805599453
80110,SC,act,honra,0,1,0.0,-0.11027582442179007,-0.0,0.6931471805599453
80110,SC,act,vote_buying,0,2,0.0,-0.13896790642537127,-0.0,1.0986122886681098
80128,SC,act,abuso,2,0,0.6666666666666666,0.09238854349583647,0.06159236233055765,-1.0986122886681098
80128,SC,act,ballot_integrity,1,0,0.3333333333333333,0.16507975035944877,0.05502658345314959,-0.6931471805599453
80136,SC,act,fraude,0,1,0.0,0.3191502503834549,0.0,0.6931471805599453
80152,SC,act,ballot_integrity,0,1,0.0,0.16507975035944877,0.0,0.6931471805599453
80152,SC,act,conduta_vedada,0,1,0.0,0.05739522434191002,0.0,0.6931471805599453
80187,SC,act,vote_buying,1,0,1.0,-0.13896790642537127,-0.13896790642537127,-0.6931471805599453
