election_year,state,municipality_id_tse,municipality_name,registered_voters,turnout_count,abstentions_count,total_votes,blank_votes,null_votes,turnout_rate,abstention_rate,null_rate,blank_rate,valid_vote_rate,valid_votes
2024,MA,07960,MILAGRES DO MARANHÃO,6305,5678,627,5678,24,73,0.9005551149881047,0.09944488501189531,0.011578112609040445,0.0038065027755749404,0.8851704996034893,5581
2024,MA,07978,HUMBERTO DE CAMPOS,23235,19438,3797,19438,169,370,0.8365827415536905,0.16341725844630944,0.01592425220572412,0.007273509791263181,0.8133849795567033,18899
2024,MA,07986,NOVA COLINAS,4643,4049,594,4049,30,78,0.8720654749084643,0.12793452509153563,0.016799483092827912,0.006461339651087659,0.8488046521645488,3941
2024,MA,07994,ICATU,23330,20617,2713,20617,115,354,0.8837119588512644,0.11628804114873553,0.015173596228032576,0.004929275610801543,0.8636090870124303,20148
2024,MA,08001,NOVA OLINDA DO MARANHÃO,13582,11479,2103,11479,49,208,0.8451627153585628,0.1548372846414372,0.01531438668826388,0.0036077160948313944,0.8262406125754675,11222
2024,MA,08010,IGARAPÉ GRANDE,8545,7302,1243,7302,77,136,0.8545348156816852,0.14546518431831482,0.015915740198946753,0.00901111761263897,0.8296079578700994,7089
2024,MA,08028,OLINDA NOVA DO MARANHÃO,11382,9610,1772,9610,56,211,0.8443155860130029,0.155684413986997,0.018538042523282377,0.004920049200492005,0.8208574942892286,9343
2024,MA,08036,IMPERATRIZ,201099,159731,41368,159731,1778,2913,0.794290374392712,0.20570962560728795,0.014485402712097027,0.008841416416789741,0.7709635552638253,155040
2024,MA,08044,PAULINO NEVES,14899,12726,2173,12726,83,213,0.8541512853211625,0.1458487146788375,0.014296261494060004,0.0055708436807839455,0.8342841801463186,12430
2024,MA,08052,SÃO LUÍS GONZAGA DO MARANHÃO,17732,14386,3346,14386,104,410,0.8113016016241823,0.18869839837581773,0.023122039251071508,0.005865102639296188,0.7823144597338145,13872
2024,MA,08060,PEDRO DO ROSÁRIO,18910,15448,3462,15448,111,423,0.8169222633527234,0.18307773664727658,0.02236911686938128,0.005869910100475939,0.7886832363828662,14914
2024,MA,08079,ITAPECURU MIRIM,47570,38118,9452,38118,313,932,0.801303342442716,0.198696657557284,0.019592179945343704,0.0065797771704856,0.7751313853268867,36873
2024,MA,08087,PERITORÓ,16792,13748,3044,13748,139,353,0.8187232015245355,0.18127679847546452,0.021021915197713195,0.008277751310147689,0.7894235350166746,13256
2024,MA,08095,JOÃO LISBOA,21884,18824,3060,18824,118,336,0.8601718150246755,0.13982818497532443,0.015353683056114056,0.005392067263754341,0.8394260647048072,18370
2024,MA,08109,PORTO RICO DO MARANHÃO,7607,6456,1151,6456,72,91,0.8486919942158538,0.1513080057841462,0.011962665965558039,0.009464966478243722,0.8272643617720521,6293
2024,MA,08117,JOSELÂNDIA,12757,10875,1882,10875,35,131,0.8524731519949832,0.14752684800501686,0.010268871991847613,0.002743591753547072,0.8394606882495884,10709
2024,MA,08125,PRESIDENTE MÉDICI,5571,4919,652,4919,14,97,0.8829653563094597,0.1170346436905403,0.0174115957637767,0.0025130138215760187,0.863040746724107,4808
2024,MA,08133,LAGO DA PEDRA,34115,28032,6083,28032,470,652,0.8216913381210611,0.17830866187893887,0.019111827641799795,0.013776930968782061,0.7888025795104793,26910
2024,MA,08141,PRESIDENTE SARNEY,16005,13002,3003,13002,41,229,0.8123711340206186,0.18762886597938144,0.014308028741018431,0.002561699468915964,0.7955014058106842,12732
2024,MA,08150,LAGO DO JUNCO,8276,7318,958,7318,22,102,0.8842435959400676,0.11575640405993233,0.012324794586756888,0.0026582890285161915,0.8692605123247946,7194
2024,MA,08168,RAPOSA,24316,20983,3333,20983,248,334,0.8629297581839118,0.13707024181608818,0.01373581181115315,0.01019904589570653,0.8389949004770522,20401
2024,MA,08176,LAGO VERDE,12633,10862,1771,10862,53,153,0.8598116045278239,0.14018839547217604,0.012111137497031584,0.004195361355180876,0.8435051056756115,10656
2024,MA,08184,RIBAMAR FIQUENE,6411,5414,997,5414,28,89,0.8444860396194042,0.15551396038059584,0.013882389642801436,0.004367493370768991,0.8262361566058337,5297
2024,MA,08192,LIMA CAMPOS,10982,9276,1706,9276,51,193,0.8446548898197049,0.15534511018029504,0.01757421234747769,0.0046439628482972135,0.8224367146239301,9032
2024,MA,08206,SANTA FILOMENA DO MARANHÃO,6466,5788,678,5788,30,80,0.8951438292607485,0.10485617073925146,0.012372409526755336,0.0046396535725332505,0.8781317661614599,5678
2024,MA,08214,LORETO,8246,7268,978,7268,37,167,0.8813970409895707,0.1186029590104293,0.02025224351200582,0.004487024011642009,0.8566577734659229,7064
2024,MA,08222,SANTANA DO MARANHÃO,8439,6985,1454,6985,42,130,0.8277047043488565,0.1722952956511435,0.015404668799620809,0.004976892996800568,0.8073231425524351,6813
2024,MA,08230,LUÍS DOMINGUES,6255,5438,817,5438,23,82,0.8693844924060752,0.13061550759392487,0.01310951239008793,0.0036770583533173463,0.8525979216626699,5333
2024,MA,08249,SANTO AMARO DO MARANHÃO,13220,11787,1433,11787,107,407,0.8916036308623299,0.1083963691376702,0.030786686838124053,0.008093797276853252,0.8527231467473525,11273
2024,MA,08257,MAGALHÃES DE ALMEIDA,12095,10469,1626,10469,63,212,0.8655642827614717,0.13443571723852832,0.017527904092600247,0.0052087639520463,0.8428276147168251,10194
2024,MA,08265,SÃO DOMINGOS DO AZEITÃO,6965,6150,815,6150,81,180,0.882986360373295,0.11701363962670495,0.025843503230437905,0.011629576453697056,0.8455132806891601,5889
2024,MA,08273,MATA ROMA,16806,14778,2028,14778,115,329,0.879328811138879,0.12067118886112103,0.019576341782696655,0.006842794240152327,0.85290967511603,14334
2024,MA,08281,SÃO FRANCISCO DO BREJÃO,8436,7503,933,7503,46,133,0.8894025604551921,0.11059743954480797,0.015765765765765764,0.005452821242294926,0.8681839734471314,7324
2024,MA,08290,MATINHA,20128,17469,2659,17469,133,300,0.8678954689984102,0.13210453100158984,0.014904610492845787,0.006607710651828299,0.8463831478537361,17036
2024,MA,08303,SÃO JOÃO DO CARÚ,10501,8695,1806,8695,27,133,0.8280163793924388,0.17198362060756117,0.012665460432339777,0.0025711836967907816,0.8127797352633083,8535
2024,MA,08311,MATÕES,27992,22779,5213,22779,115,578,0.8137682194912832,0.18623178050871678,0.020648756787653617,0.004108316661903401,0.7890111460417262,22086
2024,MA,08320,SÃO JOÃO DO PARAÍSO,8543,7716,827,7716,45,104,0.9031955987358071,0.0968044012641929,0.012173709469741308,0.005267470443638066,0.8857544188224277,7567
2024,MA,08338,MIRADOR,16301,14255,2046,14255,46,300,0.8744862278387829,0.1255137721612171,0.01840377890926937,0.00282191276608797,0.8532605361634256,13909
2024,MA,08346,SÃO JOÃO DO SOTER,14846,12202,2644,12202,63,345,0.8219048902061161,0.17809510979388388,0.023238582783241278,0.004243567290852755,0.7944227401320221,11794
2024,MA,08354,MIRINZAL,12330,10293,2037,10293,85,213,0.8347931873479318,0.16520681265206813,0.01727493917274939,0.006893755068937551,0.810624493106245,9995
2024,MA,08362,SÃO JOSÉ DOS BASÍLIOS,6588,5651,937,5651,31,89,0.8577717061323619,0.14222829386763813,0.013509411050394656,0.004705525197328476,0.8395567698846388,5531
2024,MA,08370,MONÇÃO,21845,17656,4189,17656,99,413,0.8082398718242161,0.19176012817578394,0.018905928130006865,0.004531929503318838,0.7848020141908904,17144
2024,MA,08389,SÃO PEDRO DA ÁGUA BRANCA,9947,8607,1340,8607,32,104,0.8652860158841862,0.1347139841158138,0.010455413692570624,0.0032170503669448074,0.8516135518246708,8471
2024,MA,08397,MONTES ALTOS,7530,6449,1081,6449,93,164,0.8564409030544489,0.14355909694555113,0.021779548472775564,0.012350597609561753,0.8223107569721115,6192
2024,MA,08400,SÃO PEDRO DOS CRENTES,4776,4384,392,4384,8,55,0.9179229480737019,0.08207705192629816,0.011515912897822446,0.0016750418760469012,0.9047319932998324,4321
2024,MA,08419,MORROS,16687,14671,2016,14671,204,266,0.8791873913825133,0.12081260861748666,0.01594055252591838,0.012225085395817103,0.8510217534607778,14201
2024,MA,08427,SÃO RAIMUNDO DO DOCA BEZERRA,5395,4550,845,4550,99,138,0.8433734939759037,0.1566265060240964,0.025579240037071363,0.01835032437442076,0.7994439295644115,4313
2024,MA,08435,NINA RODRIGUES,10627,9101,1526,9101,44,217,0.8564035005175497,0.14359649948245037,0.020419685706220006,0.004140397101722029,0.8318434177096076,8840
2024,MA,08443,SÃO ROBERTO,4677,4071,606,4071,25,100,0.8704297626683771,0.12957023733162285,0.021381227282446014,0.005345306820611503,0.8437032285653197,3946
2024,MA,08451,NOVA IORQUE,4242,3659,583,3659,15,82,0.8625648279113626,0.13743517208863743,0.01933050447901933,0.003536067892503536,0.8396982555398397,3562
2024,MA,08460,SATUBINHA,7415,6579,836,6579,26,39,0.8872555630478759,0.11274443695212408,0.0052596089008766014,0.003506405933917734,0.8784895482130816,6514
2024,MA,08478,OLHO D ÁGUA DAS CUNHÃS,14351,12328,2023,12328,107,297,0.8590342136436485,0.14096578635635149,0.020695421921817295,0.007455926416277611,0.8308828653055537,11924
2024,MA,08486,SENADOR ALEXANDRE COSTA,8728,7210,1518,7210,35,122,0.826076993583868,0.17392300641613198,0.013978001833180568,0.004010082493125573,0.8080889092575618,7053
2024,MA,08494,PAÇO DO LUMIAR,83535,71723,11812,71723,2351,2211,0.8585981923744538,0.1414018076255462,0.026467947566888132,0.028143891781887833,0.8039863530256779,67161
2024,MA,08508,SENADOR LA ROCQUE,12404,10467,1937,10467,107,245,0.8438406965495001,0.15615930345049983,0.019751693002257337,0.008626249596904225,0.8154627539503386,10115
2024,MA,08516,PALMEIRÂNDIA,17566,14559,3007,14559,122,329,0.8288170329044745,0.17118296709552544,0.01872936354320847,0.006945235113287032,0.803142434247979,14108
2024,MA,08524,SERRANO DO MARANHÃO,9452,8039,1413,8039,81,163,0.850507829030893,0.14949217096910708,0.01724502750740584,0.00856961489631824,0.8246931866271688,7795
2024,MA,08532,PARAIBANO,15300,12171,3129,12171,63,260,0.7954901960784314,0.20450980392156862,0.01699346405228758,0.00411764705882353,0.7743790849673202,11848
2024,MA,08540,SUCUPIRA DO RIACHÃO,4754,4214,540,4214,19,86,0.8864114429953723,0.11358855700462768,0.01809002944888515,0.0039966344131257886,0.8643247791333614,4109
2024,MA,08559,PARNARAMA,26495,21705,4790,21705,181,816,0.8192111719192301,0.18078882808076996,0.030798263823362898,0.006831477637290055,0.7815814304585771,20708
2024,MA,08567,TRIZIDELA DO VALE,16824,14373,2451,14373,332,361,0.8543152639087018,0.14568473609129814,0.021457441749881123,0.019733713742272944,0.8131241084165478,13680
2024,MA,08575,PASSAGEM FRANCA,14735,12160,2575,12160,48,406,0.825246012894469,0.17475398710553106,0.027553444180522565,0.0032575500508992194,0.7944350186630472,11706
2024,MA,08583,TUFILÂNDIA,6294,5060,1234,5060,25,92,0.8039402605656181,0.19605973943438196,0.0146170956466476,0.003972036860502065,0.7853511280584684,4943
2024,MA,08591,PASTOS BONS,15405,12579,2826,12579,1444,1212,0.8165530671859785,0.1834469328140214,0.07867575462512172,0.09373580006491398,0.6441415124959429,9923
2024,MA,08605,TURILÂNDIA,16156,13300,2856,13300,116,209,0.8232235701906413,0.17677642980935876,0.012936370388710077,0.007179995048279277,0.8031072047536519,12975
2024,MA,08613,PEDREIRAS,27955,23377,4578,23377,476,717,0.8362368091575747,0.16376319084242533,0.025648363441244857,0.01702736540869254,0.7935610803076373,22184
2024,MA,08621,VILA NOVA DOS MARTÍRIOS,9134,7773,1361,7773,27,96,0.8509962776439676,0.1490037223560324,0.01051018173855923,0.002955988613969783,0.8375301072914386,7650
2024,MA,08630,PENALVA,25933,20545,5388,20545,182,418,0.7922338333397602,0.20776616666023984,0.016118459106158178,0.007018085065360737,0.7690972891682413,19945
2024,MA,08656,PERI MIRIM,11547,9924,1623,9924,95,198,0.8594440114315407,0.14055598856845933,0.0171473109898675,0.008227245171906122,0.8340694552697671,9631
2024,MA,08672,PINDARÉ-MIRIM,26894,21338,5556,21338,359,642,0.7934111697776456,0.20658883022235444,0.02387149550085521,0.01334870231278352,0.7561909719640069,20337
2024,MA,08699,PINHEIRO,62994,50080,12914,50080,466,863,0.7949963488586215,0.20500365114137856,0.013699717433406356,0.007397529923484776,0.7738991015017304,48751
2024,MA,08710,PIO XII,18669,15848,2821,15848,130,388,0.8488938882639671,0.151106111736033,0.020783116396164765,0.006963415287374792,0.8211473565804275,15330
2024,MA,08737,PIRAPEMAS,13397,10741,2656,10741,173,297,0.8017466596999329,0.19825334030006717,0.022169142345301186,0.01291333880719564,0.766664178547436,10271
2024,MA,08753,POÇÃO DE PEDRAS,15280,12872,2408,12872,50,342,0.8424083769633508,0.15759162303664923,0.02238219895287958,0.0032722513089005235,0.8167539267015707,12480
2024,MA,08770,PORTO FRANCO,18371,15087,3284,15087,210,269,0.8212399978226552,0.17876000217734472,0.014642643296499919,0.011431059822546405,0.795166294703609,14608
2024,MA,08796,PRESIDENTE DUTRA,31887,27228,4659,27228,206,467,0.8538903001223069,0.1461096998776931,0.014645466804653935,0.0064603129802113714,0.8327845203374415,26555
2024,MA,08818,PRESIDENTE JUSCELINO,10447,8698,1749,8698,46,136,0.832583516799081,0.16741648320091893,0.013018091318081746,0.004403177945821767,0.8151622475351775,8516
2024,MA,08834,PRESIDENTE VARGAS,10608,9023,1585,9023,43,181,0.8505844645550528,0.1494155354449472,0.01706259426847662,0.004053544494720966,0.8294683257918553,8799
2024,MA,08850,PRIMEIRA CRUZ,11070,9900,1170,9900,40,226,0.8943089430894309,0.10569105691056911,0.02041553748870822,0.0036133694670280035,0.8702800361336946,9634
2024,MA,08877,RIACHÃO,17042,14390,2652,14390,101,461,0.8443844619176153,0.1556155380823847,0.027050815631968077,0.005926534444314048,0.8114071118413332,13828
2024,MA,08893,SÃO JOSÉ DE RIBAMAR,126711,104104,22607,104104,4391,4413,0.8215861290653534,0.17841387093464656,0.03482728413476336,0.03465366069244186,0.7521051842381482,95300
2024,MA,08915,ROSÁRIO,32599,26854,5745,26854,283,512,0.823767600233136,0.176232399766864,0.015706003251633485,0.008681247891039603,0.7993803490904628,26059
2024,MA,08931,SAMBAÍBA,5581,5002,579,5002,24,41,0.896255151406558,0.10374484859344203,0.007346353700053754,0.004300304604909514,0.8846084931015947,4937
2024,MA,08958,SANTA HELENA,24987,20263,4724,20263,79,309,0.8109416896786329,0.1890583103213671,0.012366430543882818,0.0031616440549085524,0.7954136150798415,19875
2024,MA,08974,SANTA LUZIA,45211,36951,8260,36951,219,829,0.8173010992899958,0.1826989007100042,0.018336245603945943,0.0048439539050231135,0.7941208997810267,35903
2024,MA,08990,SANTA QUITÉRIA DO MARANHÃO,21065,17417,3648,17417,462,528,0.826821742226442,0.17317825777355803,0.025065274151436032,0.02193211488250653,0.7798243531924994,16427
2024,MA,09016,SANTA RITA,27923,22934,4989,22934,174,459,0.8213300863087777,0.1786699136912223,0.01643806181284246,0.006231422125129821,0.7986606023708054,22301
2024,MA,09032,SANTO ANTÔNIO DOS LOPES,15276,13593,1683,13593,88,332,0.8898271798900236,0.11017282010997644,0.021733438072793924,0.005760670332547788,0.8623330714846819,13173
2024,MA,09059,SÃO BENEDITO DO RIO PRETO,16312,14514,1798,14514,58,276,0.8897743992153017,0.11022560078469838,0.016920058852378617,0.003555664541441883,0.8692986758214811,14180
2024,MA,09075,SÃO BENTO,30636,24395,6241,24395,173,487,0.7962854158506333,0.20371458414936675,0.015896331113722417,0.005646951299125212,0.7747421334377856,23735
2024,MA,09091,SÃO BERNARDO,21804,18243,3561,18243,175,524,0.8366813428728673,0.16331865712713264,0.024032287653641533,0.008026050266006238,0.8046230049532196,17544
2024,MA,09113,SÃO DOMINGOS DO MARANHÃO,27703,23869,3834,23869,221,556,0.8616034364509259,0.13839656354907412,0.020070028516767136,0.007977475363679024,0.8335559325704798,23092
2024,MA,09130,SÃO FÉLIX DE BALSAS,4383,3999,384,3999,10,92,0.9123887748117727,0.08761122518822724,0.020990189368012776,0.0022815423226100846,0.8891170431211499,3897
2024,MA,09156,SÃO FRANCISCO DO MARANHÃO,9139,7714,1425,7714,124,307,0.8440748440748441,0.15592515592515593,0.033592296750191486,0.013568224094539885,0.7969143232301127,7283
2024,MA,09172,SÃO JOÃO BATISTA,20824,17387,3437,17387,103,355,0.8349500576258163,0.16504994237418363,0.017047637341529004,0.004946215904725317,0.8129562043795621,16929
2024,MA,09199,SÃO JOÃO DOS PATOS,19448,15984,3464,15984,374,584,0.8218839983545866,0.1781160016454134,0.030028794734677088,0.019230769230769232,0.7726244343891403,15026
2024,MA,09210,SÃO LUÍS,746828,602689,144139,602689,10293,16247,0.8069983985603111,0.19300160143968892,0.02175467443641642,0.013782289898075594,0.771461434225819,576149
2024,MA,09237,SÃO MATEUS DO MARANHÃO,29882,23497,6385,23497,286,801,0.7863262164513755,0.2136737835486246,0.02680543470985878,0.009570979184793521,0.7499498025567232,22410
2024,MA,09253,SÃO RAIMUNDO DAS MANGABEIRAS,15869,13782,2087,13782,72,247,0.8684857268889029,0.13151427311109712,0.015564937929296111,0.0045371478984183,0.8483836410611885,13463
2024,MA,09270,SÃO VICENTE FERRER,17425,13682,3743,13682,153,410,0.7851936872309899,0.21480631276901005,0.023529411764705882,0.00878048780487805,0.7528837876614061,13119
2024,MA,09296,SÍTIO NOVO,13888,12372,1516,12372,113,250,0.8908410138248848,0.10915898617511521,0.018001152073732717,0.008136520737327188,0.8647033410138248,12009
2024,MA,09318,SUCUPIRA DO NORTE,8291,7310,981,7310,81,163,0.8816789289591123,0.11832107104088771,0.019659872150524664,0.00976962971897238,0.8522494270896153,7066
2024,MA,09334,TASSO FRAGOSO,6976,6507,469,6507,16,115,0.932769495412844,0.06723050458715596,0.016485091743119264,0.0022935779816513763,0.9139908256880734,6376
2024,MA,09350,TIMBIRAS,21673,16777,4896,16777,86,533,0.7740968024731233,0.22590319752687676,0.024592811332072164,0.003968070871591381,0.7455359202694597,16158
2024,MA,09377,TIMON,122386,104779,17607,104779,1494,3355,0.8561355056950959,0.14386449430490417,0.027413266223260832,0.012207278610298564,0.8165149608615364,99930
2024,MA,09393,TUNTUM,28733,24161,4572,24161,161,601,0.8408798245919327,0.1591201754080674,0.02091671597118296,0.005603313263494936,0.8143597953572548,23399
2024,MA,09415,TURIAÇU,28001,24201,3800,24201,79,422,0.864290561051391,0.13570943894860898,0.015070890325345523,0.002821327809721081,0.8463983429163244,23700
2024,MA,09431,TUTÓIA,42529,34020,8509,34020,404,708,0.7999247572244821,0.2000752427755179,0.016647464083331374,0.009499400409132592,0.7737778927320181,32908
2024,MA,09458,URBANO SANTOS,25520,21235,4285,21235,419,688,0.8320924764890282,0.1679075235109718,0.026959247648902823,0.016418495297805643,0.7887147335423198,20128
2024,MA,09474,VARGEM GRANDE,32642,26508,6134,26508,207,771,0.8120825929783714,0.18791740702162857,0.023619876233073954,0.0063415231909809446,0.7821211935543165,25530
2024,MA,09490,VIANA,40409,32903,7506,32903,272,583,0.8142493008983147,0.18575069910168526,0.014427479026949443,0.006731173748422381,0.7930906481229429,32048
2024,MA,09512,VITÓRIA DO MEARIM,24838,20462,4376,20462,145,423,0.8238183428617442,0.1761816571382559,0.017030356711490457,0.005837829132780417,0.8009501570174732,19894
2024,MA,09539,VITORINO FREIRE,22677,18788,3889,18788,401,572,0.8285046522908674,0.1714953477091326,0.02522379503461657,0.017683115050491686,0.7855977422057592,17815
2024,MA,09555,BOM JARDIM,26671,21890,4781,21890,135,560,0.8207416294852087,0.17925837051479135,0.020996588054441153,0.005061677477409921,0.7946833639533576,21195
2024,MA,09571,SANTA INÊS,62985,51428,11557,51428,517,948,0.8165118679050568,0.18348813209494325,0.015051202667301738,0.008208303564340717,0.7932523616734143,49963
2024,MA,09598,PAULO RAMOS,16970,13834,3136,13834,90,239,0.8152032999410724,0.1847967000589275,0.01408367707719505,0.005303476723629935,0.7958161461402475,13505
2024,MA,09610,AÇAILÂNDIA,77560,62926,14634,62926,684,1220,0.811320268179474,0.18867973182052605,0.015729757607013926,0.008818978855079937,0.7867715317173801,61022
2024,MA,09636,ESTREITO,24657,20545,4112,20545,94,299,0.8332319422476376,0.16676805775236242,0.012126373849211178,0.0038123048221600357,0.8172932635762664,20152
2024,MA,09652,SANTA LUZIA DO PARUÁ,16920,13655,3265,13655,324,364,0.807033096926714,0.19296690307328604,0.021513002364066194,0.019148936170212766,0.766371158392435,12967
2024,MA,09679,ARAME,20609,17449,3160,17449,126,223,0.8466689310495414,0.15333106895045853,0.01082051530884565,0.006113833761948663,0.8297345819787472,17100
2024,MA,09695,MIRANDA DO NORTE,17918,15525,2393,15525,117,392,0.8664471481192098,0.13355285188079027,0.02187744167875879,0.0065297466235070874,0.8380399598169439,15016
2024,MA,09717,ZÉ DOCA,32974,26784,6190,26784,427,718,0.8122763389337053,0.18772366106629465,0.021774731606720447,0.012949596651907563,0.7775520106750773,25639
2024,MG,40002,ALFREDO VASCONCELOS,6029,5248,781,5248,75,201,0.870459446010947,0.1295405539890529,0.03333886216619671,0.012439873942610714,0.8246807099021397,4972
2024,MG,40010,ABADIA DOS DOURADOS,5879,5077,802,5077,55,107,0.8635822418778704,0.1364177581221296,0.018200374213301583,0.009355332539547541,0.8360265351250212,4915
2024,MG,40029,ARAPORÃ,7214,6156,1058,6156,54,106,0.8533407263654006,0.14665927363459938,0.014693651233712227,0.00748544496811755,0.8311616301635708,5996
2024,MG,40037,ABAETÉ,17141,14104,3037,14104,154,248,0.8228224724345138,0.17717752756548627,0.014468234058689692,0.008984306633218598,0.7993699317426054,13702
2024,MG,40045,BRASILÂNDIA DE MINAS,12635,10222,2413,10222,70,133,0.8090225563909774,0.19097744360902255,0.010526315789473684,0.00554016620498615,0.7929560743965176,10019
2024,MG,40053,ABRE CAMPO,11918,9830,2088,9830,149,267,0.8248028192649773,0.17519718073502266,0.02240308776640376,0.012502097667393857,0.7898976338311797,9414
2024,MG,40061,CAPITÃO ANDRADE,4365,3238,1127,3238,30,71,0.7418098510882016,0.2581901489117984,0.016265750286368844,0.006872852233676976,0.7186712485681558,3137
2024,MG,40070,ACAIACA,3564,3210,354,3210,24,84,0.9006734006734006,0.09932659932659933,0.02356902356902357,0.006734006734006734,0.8703703703703703,3102
2024,MG,40088,CARNEIRINHO,8189,7086,1103,7086,53,122,0.8653071193063866,0.13469288069361338,0.014898033947978995,0.006472096715105629,0.843936988643302,6911
2024,MG,40096,AÇUCENA,8766,6250,2516,6250,76,221,0.7129819758156514,0.28701802418434863,0.02521104266484143,0.008669860825918321,0.6791010723248916,5953
2024,MG,40100,CATUJI,8752,6844,1908,6844,72,254,0.7819926873857403,0.2180073126142596,0.029021937842778792,0.008226691042047532,0.7447440585009141,6518
2024,MG,40118,ÁGUA BOA,12325,8965,3360,8965,82,308,0.7273833671399594,0.27261663286004056,0.024989858012170386,0.006653144016227181,0.6957403651115619,8575
2024,MG,40126,DIVISA ALEGRE,5488,4276,1212,4276,77,145,0.7791545189504373,0.22084548104956267,0.02642128279883382,0.01403061224489796,0.7387026239067055,4054
2024,MG,40134,ÁGUA COMPRIDA,2712,2427,285,2427,24,22,0.8949115044247787,0.10508849557522124,0.008112094395280236,0.008849557522123894,0.8779498525073747,2381
2024,MG,40142,DIVISÓPOLIS,7325,5835,1490,5835,175,242,0.7965870307167235,0.20341296928327646,0.03303754266211604,0.023890784982935155,0.7396587030716724,5418
2024,MG,40150,AGUANIL,4380,3748,632,3748,75,118,0.8557077625570776,0.14429223744292238,0.026940639269406392,0.017123287671232876,0.8116438356164384,3555
2024,MG,40169,DURANDÉ,6811,5698,1113,5698,58,136,0.8365878725590956,0.16341212744090441,0.019967699309939805,0.008515636470415503,0.8081045367787403,5504
2024,MG,40177,ÁGUAS FORMOSAS,14449,12021,2428,12021,121,409,0.8319606893210603,0.1680393106789397,0.0283064571942695,0.008374281957228873,0.7952799501695619,11491
2024,MG,40185,ENTRE FOLHAS,6031,5055,976,5055,107,159,0.8381694578013597,0.16183054219864035,0.02636378709998342,0.017741668048416516,0.7940640026529597,4789
2024,MG,40193,ÁGUAS VERMELHAS,11030,8372,2658,8372,128,328,0.7590208522212148,0.24097914777878512,0.02973708068902992,0.011604714415231188,0.7176790571169538,7916
2024,MG,40207,FERVEDOURO,8580,7463,1117,7463,75,254,0.8698135198135198,0.13018648018648019,0.029603729603729603,0.008741258741258742,0.8314685314685315,7134
2024,MG,40215,AIMORÉS,19553,14714,4839,14714,227,280,0.7525187950698102,0.24748120493018974,0.014320053188768988,0.01160947169232343,0.7265892701887179,14207
2024,MG,40223,FRANCISCÓPOLIS,5231,3791,1440,3791,307,671,0.7247180271458612,0.2752819728541388,0.1282737526285605,0.058688587268208754,0.537755687249092,2813
2024,MG,40231,AIURUOCA,4862,3969,893,3969,495,694,0.8163307280954339,0.18366927190456603,0.14273961332784862,0.10180995475113122,0.5717811600164542,2780
2024,MG,40240,ICARAÍ DE MINAS,8910,7296,1614,7296,55,156,0.8188552188552188,0.18114478114478114,0.017508417508417508,0.006172839506172839,0.7951739618406285,7085
2024,MG,40258,ALAGOA,2688,2481,207,2481,17,28,0.9229910714285714,0.07700892857142858,0.010416666666666666,0.006324404761904762,0.90625,2436
2024,MG,40266,IPABA,14736,10770,3966,10770,185,265,0.7308631921824105,0.2691368078175896,0.017983170466883823,0.0125542888165038,0.7003257328990228,10320
2024,MG,40274,ALBERTINA,3688,3222,466,3222,27,70,0.8736442516268981,0.12635574837310196,0.01898047722342733,0.007321041214750542,0.8473427331887202,3125
2024,MG,40282,JAÍBA,26885,21375,5510,21375,196,651,0.7950530035335689,0.2049469964664311,0.024214245862004834,0.007290310582108983,0.7635484470894551,20528
2024,MG,40290,ALÉM PARAÍBA,27775,21017,6758,21017,333,456,0.7566876687668767,0.24331233123312332,0.016417641764176417,0.011989198919891988,0.7282808280828083,20228
2024,MG,40304,JAMPRUCA,4584,3605,979,3605,27,106,0.7864310645724258,0.21356893542757416,0.0231239092495637,0.0058900523560209425,0.7574171029668412,3472
2024,MG,40312,ALFENAS,61860,45140,16720,45140,1612,1714,0.72971225347559,0.27028774652440996,0.027707727125767863,0.026058842547688327,0.6759456838021338,41814
2024,MG,40320,JUATUBA,24403,18834,5569,18834,973,1208,0.7717903536450437,0.22820964635495636,0.049502110396262754,0.03987214686718846,0.6824160963815924,16653
2024,MG,40339,ALMENARA,31201,22807,8394,22807,395,901,0.7309701612127817,0.26902983878721837,0.028877279574372618,0.012659850645812635,0.6894330309925963,21511
2024,MG,40347,LAGOA GRANDE,7958,6484,1474,6484,56,105,0.8147775823071124,0.18522241769288766,0.013194269917064589,0.007036943955767781,0.79454636843428,6323
2024,MG,40355,ALPERCATA,6399,5001,1398,5001,382,406,0.7815283638068449,0.21847163619315518,0.06344741365838412,0.05969682762931708,0.6583841225191436,4213
2024,MG,40363,LIMEIRA DO OESTE,6595,5737,858,5737,32,87,0.8699014404852161,0.13009855951478394,0.013191811978771797,0.0048521607278241095,0.8518574677786201,5618
2024,MG,40371,ALPINÓPOLIS,16067,12727,3340,12727,261,381,0.7921204954254061,0.2078795045745939,0.023713200970934212,0.016244476255679343,0.7521628181987926,12085
2024,MG,40380,LONTRA,8747,7254,1493,7254,31,183,0.8293129072824968,0.17068709271750315,0.02092145878586944,0.003544072253344004,0.8048473762432834,7040
2024,MG,40398,ALTEROSA,12352,10004,2348,10004,298,484,0.8099093264248705,0.19009067357512954,0.0391839378238342,0.02412564766839378,0.7465997409326425,9222
2024,MG,40401,MAMONAS,6208,5704,504,5704,23,60,0.9188144329896907,0.08118556701030928,0.009664948453608248,0.0037048969072164947,0.9054445876288659,5621
