election_year,uf,zona,id_municipio,id_municipio_tse,assunto,n_proc,n_proc_orig,n_proc_pre_eleic,n_dec,tempo_med_dias
2020,AC,6,1200252,1112,Cargo - Vereador,120,113,92,356,2046.1
2020,AC,6,1200252,1112,Descumprimento da Proibição de Fornecimento de Transporte ou Refeições a Eleitores,1,1,0,6,2044.3
2020,AC,6,1200252,1112,Divulgação de Propaganda Eleitoral no Dia da Eleição,5,5,0,29,1480.8
2020,AC,6,1200252,1112,Execução - Cumprimento de Sentença,9,9,7,117,2055.9
2020,AC,6,1200252,1112,Inelegibilidade - Abuso do Poder Econômico ou Político,1,0,0,2,2029.3
2020,AC,6,1200252,1112,Partido Político - Órgão de Direção Municipal,13,12,9,41,2049.6
2020,AC,6,1200252,1112,Pesquisa Eleitoral - Divulgação de Pesquisa Eleitoral Fraudulenta,1,0,1,1,2069.5
2020,AC,6,1200252,1112,Propaganda Política - Propaganda Eleitoral - Alto-falante/Amplificador de Som,1,1,1,2,2075.2
2020,AC,6,1200252,1112,Propaganda Política - Propaganda Eleitoral - Banner/Cartaz/Faixa,1,1,1,2,2075.2
2020,AC,6,1200252,1112,Propaganda Política - Propaganda Eleitoral - Comício/Showmício,1,1,1,2,2056.8
2020,AC,6,1200252,1112,Registro de Candidatura - DRAP Partido/Coligação,15,15,15,18,2098.1
2020,AC,6,1200252,1112,Registro de Candidatura - Preenchimento de Vaga Remanescente,1,1,1,2,2074.4
2020,AC,6,1200252,1112,Registro de Candidatura - RRC - Candidato,122,116,122,142,2098.0
2020,AC,6,1200252,1112,Registro de Candidatura - RRCI - Candidato Individual,12,12,12,12,2093.4
2020,AC,6,1200252,1112,Registro de Candidatura - Substituição de Candidato - Por Cancelamento de Registro,2,2,2,2,2050.7
2020,AC,6,1200252,1112,Violação do Sigilo do Voto,1,1,0,7,2044.5
2020,AC,7,1200302,1139,Abuso - De Poder Econômico,3,1,0,5,1941.0
2020,AC,7,1200302,1139,Acordo de Não Persecução Penal,2,2,0,8,464.5
2020,AC,7,1200302,1139,Aliciamento eleitoral,1,1,0,1,1910.0
2020,AC,7,1200302,1139,Arregimentação de Eleitor ou Boca de Urna,1,1,0,1,2044.6
2020,AC,7,1200302,1139,Ausência ou Abandono aos Trabalhos Eleitorais,4,4,0,10,2035.6
2020,AC,7,1200302,1139,Candidatura Fictícia,1,0,0,6,1992.3
2020,AC,7,1200302,1139,Captação Ilícita de Sufrágio,1,1,0,4,2016.5
2020,AC,7,1200302,1139,Captação ilícita de votos ou corrupção eleitoral,8,8,2,19,1798.6
2020,AC,7,1200302,1139,Cargo - Prefeito,4,4,4,6,2068.1
2020,AC,7,1200302,1139,Cargo - Vereador,142,141,138,190,2066.8
2020,AC,7,1200302,1139,Coação Visando a Obtenção de Voto ou a sua Abstenção,1,1,0,8,657.5
2020,AC,7,1200302,1139,Corrupção Eleitoral,1,0,0,3,1862.4
2020,AC,7,1200302,1139,Criação do Partido Político,1,1,1,3,2274.4
2020,AC,7,1200302,1139,Doação de Recursos Acima do Limite Legal - Pessoa Física,1,1,0,2,1712.5
2020,AC,7,1200302,1139,Eleições - 1° Turno,1,1,1,3,2048.3
2020,AC,7,1200302,1139,Execução - Cumprimento de Sentença,1,0,1,12,2066.2
2020,AC,7,1200302,1139,Inelegibilidade - Abuso do Poder Econômico ou Político,2,0,0,9,2014.4
2020,AC,7,1200302,1139,Irregularidades dos Dados Publicados em Pesquisas Eleitorais,1,1,1,2,2049.5
2020,AC,7,1200302,1139,Partido Político - Órgão de Direção Municipal,14,14,11,24,2055.8
2020,AC,7,1200302,1139,Registro de Candidatura - DRAP Partido/Coligação,15,15,15,30,2098.3
2020,AC,7,1200302,1139,Registro de Candidatura - RRC - Candidato,134,131,134,284,2098.3
2020,AC,7,1200302,1139,Registro de Candidatura - RRCI - Candidato Individual,13,13,13,26,2093.3
2020,AC,7,1200302,1139,Registro de Candidatura - Substituição de Candidato - Por Cancelamento de Registro,3,2,3,8,2077.7
2020,AC,7,1200302,1139,Requerimento,1,1,1,2,2071.3
2020,AC,7,1200302,1139,Requerimento de Regularização da Situação de Inadimplência de Prestação de Contas,7,7,0,17,984.6
2020,AC,8,1200013,1120,Calúnia na Propaganda Eleitoral,1,1,0,6,2013.3
2020,AC,8,1200013,1120,Cargo - Prefeito,11,11,4,34,2032.9
2020,AC,8,1200013,1120,Cargo - Vereador,82,82,79,280,2065.7
2020,AC,8,1200013,1120,Cargo - Vice-Prefeito,1,1,0,1,2013.3
2020,AC,8,1200013,1120,Direito de Resposta,1,1,1,3,2051.3
2020,AC,8,1200013,1120,Filiação Partidária - Cancelamento,2,2,2,3,2197.4
2020,AC,8,1200013,1120,Filiação Partidária - Exclusão,1,1,1,1,2188.5
2020,AC,8,1200013,1120,Partido Político - Órgão de Direção Municipal,15,15,9,41,2039.6
2020,AC,8,1200013,1120,Prestação de Contas - De Candidato,1,1,0,4,2017.3
2020,AC,8,1200013,1120,Registro de Candidatura - DRAP Partido/Coligação,13,12,13,15,2099.2
2020,AC,8,1200013,1120,Registro de Candidatura - RRC - Candidato,87,86,87,216,2098.8
2020,AC,8,1200013,1120,Requerimento,1,1,1,1,2047.9
2020,AC,8,1200385,1511,Cargo - Prefeito,5,5,4,21,2057.3
2020,AC,8,1200385,1511,Cargo - Vereador,120,120,114,451,2065.3
2020,AC,8,1200385,1511,Corrupção Eleitoral,6,6,0,54,1512.5
2020,AC,8,1200385,1511,Partido Político - Órgão de Direção Municipal,17,17,9,44,2039.5
2020,AC,8,1200385,1511,Registro de Candidatura - DRAP Partido/Coligação,15,14,15,26,2098.5
2020,AC,8,1200385,1511,Registro de Candidatura - Preenchimento de Vaga Remanescente,8,8,8,12,2090.4
2020,AC,8,1200385,1511,Registro de Candidatura - RRC - Candidato,121,119,121,274,2098.2
2020,AC,8,1200385,1511,Registro de Candidatura - RRCI - Candidato Individual,1,1,1,2,2091.3
2020,AC,8,1200385,1511,Registro de Candidatura - Substituição de Candidato - Por Cancelamento de Registro,3,3,3,5,2067.2
2020,AC,8,1200385,1511,Regularização de Contas Eleitorais,3,3,0,5,411.5
2020,AC,8,1200385,1511,Requerimento,1,1,1,1,2049.0
2020,AC,8,1200385,1511,Requerimento de Regularização da Situação de Inadimplência de Prestação de Contas,2,2,0,3,1101.9
2020,AC,8,1200450,1538,Abuso - De Poder Econômico,1,1,0,9,2029.2
2020,AC,8,1200450,1538,Candidato Não-Eleito,1,0,0,1,1679.3
2020,AC,8,1200450,1538,Cargo - Prefeito,8,8,5,28,2047.5
2020,AC,8,1200450,1538,Cargo - Vereador,121,121,112,536,2063.7
2020,AC,8,1200450,1538,Criação do Partido Político,2,2,2,2,2298.4
2020,AC,8,1200450,1538,DIREITO ELEITORAL,1,1,1,2,2245.3
2020,AC,8,1200450,1538,Doação de Recursos Acima do Limite Legal - Pessoa Física,2,2,0,6,1705.5
2020,AC,8,1200450,1538,Filiação Partidária - Lista Especial,1,1,1,1,2238.3
2020,AC,8,1200450,1538,Partido Político - Órgão de Direção Municipal,15,15,8,45,2039.5
2020,AC,8,1200450,1538,Prestação de Contas - de Partido Político,1,1,0,1,1971.6
2020,AC,8,1200450,1538,Registro de Candidatura - DRAP Partido/Coligação,14,14,14,20,2098.1
2020,AC,8,1200450,1538,Registro de Candidatura - Preenchimento de Vaga Remanescente,1,1,1,2,2090.3
2020,AC,8,1200450,1538,Registro de Candidatura - RRC - Candidato,130,128,130,313,2097.7
2020,AC,8,1200450,1538,Requerimento,2,2,1,2,1888.9
2020,AC,8,1200450,1538,Requerimento de Regularização da Situação de Inadimplência de Prestação de Contas,2,2,0,9,1036.0
2020,AC,9,1200138,1007,Cargo - Prefeito,5,4,5,9,2068.4
2020,AC,9,1200138,1007,Cargo - Vereador,130,120,121,315,2064.0
2020,AC,9,1200138,1007,Difamação na Propaganda Eleitoral,1,1,0,10,2012.2
2020,AC,9,1200138,1007,Filiação Partidária - Cancelamento,1,1,1,3,2098.1
2020,AC,9,1200138,1007,Filiação Partidária - Exclusão,1,1,1,2,2223.3
2020,AC,9,1200138,1007,Induzimento à Inscrição de Eleitor em Infração às Normas Legais,1,1,1,4,2251.5
2020,AC,9,1200138,1007,Partido Político - Órgão de Direção Municipal,19,18,11,60,2036.4
2020,AC,9,1200138,1007,Processamento de Recurso Contra Expedição de Diploma,1,0,0,1,2013.2
2020,AC,9,1200138,1007,Registro de Candidatura - DRAP Partido/Coligação,18,16,18,34,2098.2
2020,AC,9,1200138,1007,Registro de Candidatura - Preenchimento de Vaga Remanescente,1,1,1,1,2093.4
2020,AC,9,1200138,1007,Registro de Candidatura - RRC - Candidato,139,136,139,156,2099.7
2020,AC,9,1200401,1392,Alistamento Eleitoral - Duplicidade/Pluralidade,1,1,1,1,2248.2
2020,AC,9,1200401,1392,Alistamento Eleitoral - Inscrição Eleitoral,1,1,0,1,1735.2
2020,AC,9,1200401,1392,Arregimentação de Eleitor ou Boca de Urna,10,10,0,71,2015.4
2020,AC,9,1200401,1392,Ausência ou Abandono aos Trabalhos Eleitorais,1,1,0,1,1673.4
2020,AC,9,1200401,1392,Autorização de Divulgação de Publicidade Institucional,1,0,0,5,2071.4
2020,AC,9,1200401,1392,Boca de urna,1,1,0,9,1499.4
2020,AC,9,1200401,1392,COVID-19,1,0,1,11,2133.5
2020,AC,9,1200401,1392,Calúnia na Propaganda Eleitoral,1,1,1,5,2072.4
2020,AC,9,1200401,1392,Captação Ilícita de Sufrágio,1,1,1,4,2119.6
2020,AC,9,1200401,1392,Captação ilícita de votos ou corrupção eleitoral,1,1,0,17,1562.4
2020,AC,9,1200401,1392,Cargo - Prefeito,3,1,3,11,2078.7
2020,AC,9,1200401,1392,Citação,2,2,0,3,1279.3
2020,AC,9,1200401,1392,Coação Visando a Obtenção de Voto ou a sua Abstenção,1,1,0,2,2016.4
2020,AC,9,1200401,1392,Conduta Vedada ao Agente Público,1,1,1,18,2120.2
2020,AC,9,1200401,1392,Corrupção Eleitoral,4,3,0,40,1639.6
2020,AC,9,1200401,1392,Criação do Partido Político,2,2,2,2,2298.4
2020,AC,9,1200401,1392,Crimes contra a Fé Pública Eleitoral,1,1,0,1,970.5
2020,AC,9,1200401,1392,DIREITO ELEITORAL,1,1,1,3,2206.0
2020,AC,9,1200401,1392,Difamação,1,1,1,3,2049.9
2020,AC,9,1200401,1392,Difamação na Propaganda Eleitoral,2,2,1,5,2013.6
2020,AC,9,1200401,1392,Divulgação de Fatos Inverídicos na Propaganda Eleitoral,1,1,1,2,2048.3
2020,AC,9,1200401,1392,Divulgação de Propaganda Eleitoral no Dia da Eleição,2,2,0,7,1940.3
2020,AC,9,1200401,1392,Doação de Recursos Acima do Limite Legal - Pessoa Física,13,9,0,13,1707.5
2020,AC,9,1200401,1392,Erro de Procedimento,1,1,1,4,2071.3
2020,AC,9,1200401,1392,Falsidade Ideológica,1,1,1,21,2146.4
2020,AC,9,1200401,1392,Filiação Partidária - Cancelamento,4,3,4,13,2134.6
2020,AC,9,1200401,1392,Filiação Partidária - Coexistência,2,2,2,4,2223.3
2020,AC,9,1200401,1392,Filiação Partidária - Exclusão,2,2,2,4,2223.3
2020,AC,9,1200401,1392,Injúria na Propaganda Eleitoral,1,1,0,15,2017.1
2020,AC,9,1200401,1392,Intimação,4,1,0,3,1712.5
2020,AC,9,1200401,1392,Liminar,1,0,1,4,2052.2
2020,AC,9,1200401,1392,Processamento de Recurso Contra Expedição de Diploma,1,0,0,2,2012.4
2020,AC,9,1200401,1392,Propaganda Política - Propaganda Eleitoral - Adesivo,1,1,1,4,2050.3
2020,AC,9,1200401,1392,Propaganda Política - Propaganda Eleitoral - Alto-falante/Amplificador de Som,1,1,0,3,2037.3
2020,AC,9,1200401,1392,Propaganda Política - Propaganda Eleitoral - Banner/Cartaz/Faixa,1,0,1,5,2069.2
2020,AC,9,1200401,1392,Propaganda Política - Propaganda Eleitoral - Bem Particular de Uso Comum,1,0,1,6,2065.3
2020,AC,9,1200401,1392,Propaganda Política - Propaganda Eleitoral - Bem Público,4,3,0,20,2042.6
2020,AC,9,1200401,1392,Propaganda Política - Propaganda Eleitoral - Comício/Showmício,1,0,1,5,2080.2
2020,AC,9,1200401,1392,Propaganda Política - Propaganda Eleitoral - Conduta Vedada a Emissora de Rádio/Televisão na Programação Normal,12,12,10,40,2066.2
2020,AC,9,1200401,1392,Propaganda Política - Propaganda Eleitoral - Divulgação de Notícia  Sabidamente Falsa,4,4,4,19,2065.0
2020,AC,9,1200401,1392,Propaganda Política - Propaganda Eleitoral - Extemporânea/Antecipada,1,1,1,3,2184.1
2020,AC,9,1200401,1392,Propaganda Política - Propaganda Eleitoral - Horário Eleitoral Gratuito/Inserções de Propaganda,4,4,4,12,2059.4
2020,AC,9,1200401,1392,Propaganda Política - Propaganda Eleitoral - Horário Eleitoral Gratuito/Programa em Bloco,1,1,1,3,2059.3
2020,AC,9,1200401,1392,Propaganda Política - Propaganda Eleitoral - Imprensa Escrita - Jornal/Revista/Tabloide,1,1,1,2,2057.9
2020,AC,9,1200401,1392,Propaganda Política - Propaganda Eleitoral - Internet,4,3,1,19,2049.0
2020,AC,9,1200401,1392,Propaganda Política - Propaganda Eleitoral - Invasão de Horário Destinado a Outro Cargo/Partido/Coligação,6,0,6,42,2081.7
2020,AC,9,1200401,1392,Propaganda Política - Propaganda Eleitoral - Omissão de Informações Obrigatórias,1,1,1,3,2079.5
2020,AC,9,1200401,1392,Propaganda Política - Propaganda Eleitoral - Rádio,21,20,21,71,2071.2
2020,AC,9,1200401,1392,Propaganda Política - Propaganda Eleitoral - Televisão,2,2,2,3,2062.3
2020,AC,9,1200401,1392,Requerimento,6,6,3,16,1553.8
2020,AC,9,1200401,1392,Requerimentos Relativos ao Horário Eleitoral Gratuito,1,1,1,3,2076.2
2020,AC,9,1200401,1392,Transação,1,1,0,1,1079.3
2020,AC,9,1200401,1392,Uso Proibido de Alto-Falantes,1,1,0,16,1792.3
2020,AC,9,1200401,1392,Utilização de Organização Comercial para Propaganda ou Aliciamento de Eleitores,1,1,1,1,2066.5
2020,AC,9,1200401,1392,Veiculação de Propaganda Partidária - Em Inserções,1,1,1,3,2049.0
2020,AC,9,1200401,1392,Violação do Sigilo do Voto,4,4,0,9,2015.9
2020,AL,1,2704302,27855,Abuso - De Poder Econômico,1,1,1,1,2048.2
2020,AL,1,2704302,27855,Alteração Estatutária de Partido Político em Matéria Administrativa,1,1,1,1,2049.5
2020,AL,1,2704302,27855,Alteração do Resultado de Votação nos Mapas ou Boletins de Apuração,1,1,0,15,449.4
2020,AL,1,2704302,27855,Apropriação Indébita Eleitoral,1,1,0,9,1888.6
2020,AL,1,2704302,27855,Apuração/Totalização de Votos,1,1,1,4,2148.4
2020,AL,1,2704302,27855,Autorização de Divulgação de Publicidade Institucional,1,1,1,1,2054.6
2020,AL,1,2704302,27855,Calúnia,4,4,0,8,2036.6
2020,AL,1,2704302,27855,Calúnia na Propaganda Eleitoral,4,4,0,13,1960.1
2020,AL,1,2704302,27855,Cancelamento de Registro de Candidatura,3,2,3,2,2085.0
2020,AL,1,2704302,27855,Captação ilícita de votos ou corrupção eleitoral,1,1,0,1,2046.4
2020,AL,1,2704302,27855,Citação,1,1,0,2,1778.6
2020,AL,1,2704302,27855,Coligação Partidária - Proporcional,1,1,1,1,2048.1
2020,AL,1,2704302,27855,Corrupção Eleitoral,2,1,1,3,1977.9
2020,AL,1,2704302,27855,"Crimes de ""Lavagem"" ou Ocultação de Bens, Direitos ou Valores",1,1,0,9,363.6
2020,AL,1,2704302,27855,Denunciação caluniosa,2,1,0,3,1831.4
2020,AL,1,2704302,27855,Difamação,1,1,0,2,2036.5
2020,AL,1,2704302,27855,Difamação na Propaganda Eleitoral,1,1,1,1,2055.5
2020,AL,1,2704302,27855,Direitos Políticos - Restabelecimento dos Direitos Políticos,2,1,2,2,2210.4
2020,AL,1,2704302,27855,Eleições - 1° Turno,4,4,4,4,2052.1
2020,AL,1,2704302,27855,Eleições - 2° Turno,1,1,0,1,2038.1
2020,AL,1,2704302,27855,Falsidade Ideológica,4,4,0,4,1852.7
2020,AL,1,2704302,27855,Filiação Partidária - Cancelamento,1,1,1,4,2070.3
2020,AL,1,2704302,27855,Filiação Partidária - Lista Especial,1,1,1,1,2105.0
2020,AL,1,2704302,27855,Impugnação - Transferência de Domicílio Eleitoral,1,0,1,2,2223.3
2020,AL,1,2704302,27855,Injúria,1,1,0,3,2035.3
2020,AL,1,2704302,27855,Injúria na Propaganda Eleitoral,1,1,0,6,1897.6
2020,AL,1,2704302,27855,Intimação,1,1,0,3,1744.5
2020,AL,1,2704302,27855,Matéria Administrativa,1,1,1,1,2329.5
2020,AL,1,2704302,27855,Partido Político - Órgão de Direção Municipal,1,1,1,1,2048.2
2020,AL,1,2704302,27855,Perda de Bens e Valores,2,2,0,7,278.4
2020,AL,1,2704302,27855,Promoção de Desordem nos Trabalhos Eleitorais,1,1,1,1,2100.6
2020,AL,1,2704302,27855,Registro de Candidatura - DRAP Partido/Coligação,38,38,38,39,2099.7
2020,AL,1,2704302,27855,Registro de Candidatura - Preenchimento de Vaga Remanescente,21,19,21,32,2084.3
2020,AL,1,2704302,27855,Registro de Candidatura - RRC - Candidato,597,569,597,704,2099.2
2020,AL,1,2704302,27855,Registro de Candidatura - Substituição de Candidato - Por Cancelamento de Registro,7,6,7,8,2070.5
2020,AL,1,2704302,27855,Registro de Candidatura - Substituição de Candidato - Por Renúncia,1,1,1,1,2078.2
2020,AL,1,2704302,27855,Requerimento,5,5,4,4,2056.0
2020,AL,1,2704302,27855,Transação,1,0,0,0,1320.6
2020,AL,1,2704302,27855,Votação Múltipla ou Realizada em Lugar de Outrem,1,1,0,1,2030.5
2020,AL,10,2706307,28258,Abuso - De Poder Econômico,1,1,0,5,2014.3
2020,AL,10,2706307,28258,Abuso - De Poder Político/Autoridade,3,0,0,24,2021.0
2020,AL,10,2706307,28258,Apuração/Totalização de Votos,1,1,1,2,2147.4
2020,AL,10,2706307,28258,Arregimentação de Eleitor ou Boca de Urna,1,1,0,2,1840.4
2020,AL,10,2706307,28258,Ausência ou Abandono aos Trabalhos Eleitorais,32,32,0,99,1763.1
2020,AL,10,2706307,28258,Calúnia,1,1,1,2,2063.2
2020,AL,10,2706307,28258,Candidatura Fictícia,1,0,0,9,2013.4
2020,AL,10,2706307,28258,Captação ilícita de votos ou corrupção eleitoral,1,1,0,5,1981.5
2020,AL,10,2706307,28258,Cargo - Prefeito,3,2,3,10,2067.4
2020,AL,10,2706307,28258,Cargo - Vereador,154,148,142,517,2062.1
2020,AL,10,2706307,28258,Direito Líquido e Certo,1,1,1,2,2090.4
2020,AL,10,2706307,28258,Erro de Procedimento,1,1,1,3,2070.2
2020,AL,10,2706307,28258,Filiação Partidária - Cancelamento,1,1,1,3,2097.3
2020,AL,10,2706307,28258,Impugnação ao Registro de Candidatura,4,3,4,10,2097.2
2020,AL,10,2706307,28258,Partido Político - Órgão de Direção Municipal,21,21,5,66,2001.1
2020,AL,10,2706307,28258,Pesquisa Eleitoral - Divulgação de Pesquisa Eleitoral Fraudulenta,1,0,1,4,2085.0
2020,AL,10,2706307,28258,Pesquisa Eleitoral - Divulgação de Pesquisa Eleitoral Sem Prévio Registro,2,1,2,5,2062.7
2020,AL,10,2706307,28258,Pesquisa Eleitoral - Registro de Pesquisa Eleitoral,1,0,1,4,2052.6
2020,AL,10,2706307,28258,Propaganda Política - Propaganda Eleitoral - Banner/Cartaz/Faixa,1,1,1,2,2077.4
2020,AL,10,2706307,28258,Propaganda Política - Propaganda Eleitoral - Bem Particular,1,1,1,2,2053.3
2020,AL,10,2706307,28258,Propaganda Política - Propaganda Eleitoral - Comício/Showmício,1,1,1,1,2076.1
2020,AL,10,2706307,28258,Propaganda Política - Propaganda Eleitoral - Contrariedade à Lei de Postura Municipal,1,1,1,6,2086.5
2020,AL,10,2706307,28258,Propaganda Política - Propaganda Eleitoral - Internet,3,2,3,9,2059.7
2020,AL,10,2706307,28258,Propaganda Política - Propaganda Eleitoral - Redes Sociais,2,2,2,6,2063.4
2020,AL,10,2706307,28258,Registro de Candidatura - DRAP Partido/Coligação,13,13,13,28,2098.2
2020,AL,10,2706307,28258,Registro de Candidatura - Preenchimento de Vaga Remanescente,1,1,1,2,2096.2
2020,AL,10,2706307,28258,Registro de Candidatura - RRC - Candidato,154,151,154,330,2098.4
2020,AL,10,2706307,28258,Regularização de Contas Eleitorais,1,0,0,2,733.1
2020,AL,10,2706307,28258,Requerimento de Acesso ao Sistema Interno de Controle e Dados de Pesquisas Eleitorais,1,1,1,2,2054.1
2020,AL,10,2706307,28258,Requerimento de Regularização da Situação de Inadimplência de Prestação de Contas,1,0,0,2,1366.4
2020,AL,11,2705705,28134,Abuso - De Poder Político/Autoridade,1,1,1,3,2048.3
2020,AL,11,2705705,28134,Afastamento de Magistrado,1,0,1,1,2091.3
2020,AL,11,2705705,28134,Ausência ou Abandono aos Trabalhos Eleitorais,6,6,0,20,1970.1
2020,AL,11,2705705,28134,Cargo - Prefeito,3,3,3,8,2067.3
2020,AL,11,2705705,28134,Cargo - Vereador,52,49,52,154,2067.4
2020,AL,11,2705705,28134,Coligação Partidária - Majoritária e Proporcional,1,1,0,1,2042.3
2020,AL,11,2705705,28134,Conduta Vedada ao Agente Público,1,1,1,2,2047.4
2020,AL,11,2705705,28134,Divulgação de Falsa Imputação,1,1,1,3,2048.4
2020,AL,11,2705705,28134,Execução - Cumprimento de Sentença,1,0,1,7,2080.5
2020,AL,11,2705705,28134,Impugnação ao Registro de Candidatura,2,2,2,4,2098.3
2020,AL,11,2705705,28134,Partido Político - Órgão de Direção Municipal,10,10,1,40,1868.7
2020,AL,11,2705705,28134,Pesquisa Eleitoral - Divulgação de Pesquisa Eleitoral Fraudulenta,1,1,1,3,2047.4
2020,AL,11,2705705,28134,Pesquisa Eleitoral - Registro de Pesquisa Eleitoral,1,1,1,3,2048.6
2020,AL,11,2705705,28134,Propaganda Política - Propaganda Eleitoral - Divulgação de Notícia  Sabidamente Falsa,1,1,1,4,2048.4
2020,AL,11,2705705,28134,Registro de Candidatura - DRAP Partido/Coligação,8,8,8,8,2097.4
2020,AL,11,2705705,28134,Registro de Candidatura - Preenchimento de Vaga Remanescente,1,0,1,3,2077.0
2020,AL,11,2705705,28134,Registro de Candidatura - RRC - Candidato,54,54,54,55,2098.0
2020,AL,11,2705705,28134,Requerimento,1,1,1,2,2100.5
2020,AL,11,2705705,28134,Requerimento de Regularização da Situação de Inadimplência de Prestação de Contas,1,1,0,3,809.4
2020,AL,11,2706208,28231,Abuso - De Poder Político/Autoridade,2,1,2,17,2056.4
2020,AL,11,2706208,28231,Aliciamento eleitoral,1,1,0,11,2042.1
2020,AL,11,2706208,28231,Apuração/Totalização de Votos,1,1,1,2,2147.4
2020,AL,11,2706208,28231,Calúnia,2,2,2,13,2055.9
2020,AL,11,2706208,28231,Cargo - Prefeito,4,4,3,16,2063.4
2020,AL,11,2706208,28231,Cargo - Vereador,33,30,31,91,2026.9
2020,AL,11,2706208,28231,Desobediência,1,1,1,10,2064.4
2020,AL,11,2706208,28231,Direito de Resposta,1,1,1,3,2086.1
2020,AL,11,2706208,28231,Impugnação ao Registro de Candidatura,4,4,4,5,2098.6
2020,AL,11,2706208,28231,Partido Político - Órgão de Direção Municipal,10,10,2,35,2004.0
