election_year,uf,zona,id_municipio,id_municipio_tse,classe,n_proc,n_proc_orig,n_proc_pre_eleic,n_dec,tempo_med_dias
2020,MG,101,3125507,45098,REGISTRO DE CANDIDATURA,56,56,56,59,2111.6
2020,MG,101,3125507,45098,TERMO CIRCUNSTANCIADO,1,1,0,3,2042.3
2020,MG,101,3127602,45519,AÇÃO DE INVESTIGAÇÃO JUDICIAL ELEITORAL,1,1,1,2,2077.4
2020,MG,101,3127602,45519,DIREITO DE RESPOSTA,1,1,1,1,2083.2
2020,MG,101,3127602,45519,FILIAÇÃO PARTIDÁRIA,1,1,1,2,2232.1
2020,MG,101,3127602,45519,PRESTAÇÃO DE CONTAS ELEITORAIS,67,66,62,99,2060.0
2020,MG,101,3127602,45519,REGISTRO DE CANDIDATURA,64,64,64,65,2116.0
2020,MG,101,3127602,45519,REPRESENTAÇÃO,2,2,2,4,2064.0
2020,MG,101,3127602,45519,REPRESENTAÇÃO CRIMINAL/NOTÍCIA DE CRIME,1,1,1,2,2074.3
2020,MG,101,3127602,45519,REPRESENTAÇÃO ESPECIAL,1,0,0,5,1940.3
2020,MG,101,3127602,45519,REQUERIMENTO DE REGULARIZAÇÃO DE OMISSÃO DE PRESTAÇÃO DE CONTAS ELEITORAIS,2,2,0,2,491.8
2020,MG,101,3142502,48496,PRESTAÇÃO DE CONTAS ELEITORAIS,49,49,48,85,2066.9
2020,MG,101,3142502,48496,REGISTRO DE CANDIDATURA,50,50,50,57,2105.7
2020,MG,101,3142502,48496,REQUERIMENTO DE REGULARIZAÇÃO DE OMISSÃO DE PRESTAÇÃO DE CONTAS ELEITORAIS,4,4,0,7,1012.2
2020,MG,102,3122306,44458,COMPOSIÇÃO DE MESA RECEPTORA,3,3,0,6,2034.3
2020,MG,102,3122306,44458,CUMPRIMENTO DE SENTENÇA,3,1,3,56,2064.1
2020,MG,102,3122306,44458,DIREITO DE RESPOSTA,1,1,1,2,2061.1
2020,MG,102,3122306,44458,FILIAÇÃO PARTIDÁRIA,3,3,3,5,2203.9
2020,MG,102,3122306,44458,INQUÉRITO POLICIAL,5,5,0,10,1833.5
2020,MG,102,3122306,44458,NOTÍCIA DE IRREGULARIDADE EM PROPAGANDA ELEITORAL,5,5,5,12,2061.6
2020,MG,102,3122306,44458,PETIÇÃO CÍVEL,3,2,3,6,2080.7
2020,MG,102,3122306,44458,PRESTAÇÃO DE CONTAS ELEITORAIS,269,263,265,398,2065.6
2020,MG,102,3122306,44458,REGISTRO DE CANDIDATURA,204,203,204,236,2097.8
2020,MG,102,3122306,44458,REPRESENTAÇÃO,13,11,13,37,2077.6
2020,MG,102,3122306,44458,SUSPENSÃO DE ÓRGÃO PARTIDÁRIO,1,1,0,6,1490.3
2020,MG,102,3122306,44458,TERMO CIRCUNSTANCIADO,1,1,0,2,2041.3
2020,MG,102,3122306,44458,TUTELA CAUTELAR ANTECEDENTE,1,1,1,5,2048.7
2020,MG,103,3122306,44458,AÇÃO DE INVESTIGAÇÃO JUDICIAL ELEITORAL,1,0,0,14,2016.1
2020,MG,103,3122306,44458,CARTA PRECATÓRIA CÍVEL,1,1,0,2,342.4
2020,MG,103,3122306,44458,CUMPRIMENTO DE SENTENÇA,3,2,3,110,2065.9
2020,MG,103,3122306,44458,FILIAÇÃO PARTIDÁRIA,3,3,3,6,2177.6
2020,MG,103,3122306,44458,INQUÉRITO POLICIAL,5,5,1,31,1988.5
2020,MG,103,3122306,44458,NOTÍCIA DE IRREGULARIDADE EM PROPAGANDA ELEITORAL,14,14,8,23,2053.5
2020,MG,103,3122306,44458,PETIÇÃO CÍVEL,7,7,6,19,2163.2
2020,MG,103,3122306,44458,PRESTAÇÃO DE CONTAS ELEITORAIS,95,95,92,285,2064.2
2020,MG,103,3122306,44458,REGISTRO DE CANDIDATURA,181,181,181,219,2098.1
2020,MG,103,3122306,44458,REPRESENTAÇÃO,6,3,6,25,2073.2
2020,MG,103,3122306,44458,REPRESENTAÇÃO CRIMINAL/NOTÍCIA DE CRIME,1,1,0,1,2041.3
2020,MG,103,3122306,44458,REPRESENTAÇÃO ESPECIAL,1,0,0,6,1748.3
2020,MG,103,3122306,44458,SUSPENSÃO DE ÓRGÃO PARTIDÁRIO,1,1,0,4,1002.4
2020,MG,103,3161809,52353,AÇÃO DE INVESTIGAÇÃO JUDICIAL ELEITORAL,1,0,0,7,2015.3
2020,MG,103,3161809,52353,CORREIÇÃO EM PRIMEIRO GRAU,2,2,2,2,2092.9
2020,MG,103,3161809,52353,EXECUÇÃO DE MEDIDAS ALTERNATIVAS NO JUÍZO COMUM,1,1,0,16,2041.3
2020,MG,103,3161809,52353,FILIAÇÃO PARTIDÁRIA,1,1,1,5,2226.1
2020,MG,103,3161809,52353,INQUÉRITO POLICIAL,1,1,0,6,1945.5
2020,MG,103,3161809,52353,NOTÍCIA DE IRREGULARIDADE EM PROPAGANDA ELEITORAL,3,3,2,7,2052.4
2020,MG,103,3161809,52353,PET-ADM,1,1,1,2,2146.3
2020,MG,103,3161809,52353,PETIÇÃO CÍVEL,1,1,1,4,2092.3
2020,MG,103,3161809,52353,PRESTAÇÃO DE CONTAS ELEITORAIS,80,78,76,187,2059.2
2020,MG,103,3161809,52353,REGISTRO DE CANDIDATURA,79,78,79,92,2097.8
2020,MG,103,3161809,52353,TUTELA ANTECIPADA ANTECEDENTE,1,1,1,5,2094.2
2020,MG,104,3123205,44636,AÇÃO DE INVESTIGAÇÃO JUDICIAL ELEITORAL,2,1,1,21,2041.4
2020,MG,104,3123205,44636,CANCELAMENTO DE INSCRIÇÃO ELEITORAL (CIE),2,2,2,8,2198.9
2020,MG,104,3123205,44636,COMPOSIÇÃO DE MESA RECEPTORA,3,3,0,6,2021.5
2020,MG,104,3123205,44636,FILIAÇÃO PARTIDÁRIA,15,15,15,39,2222.6
2020,MG,104,3123205,44636,NOTÍCIA DE IRREGULARIDADE EM PROPAGANDA ELEITORAL,2,2,2,3,2053.4
2020,MG,104,3123205,44636,PRESTAÇÃO DE CONTAS ELEITORAIS,125,125,119,143,2061.5
2020,MG,104,3123205,44636,RECURSO/IMPUGNAÇÃO DE ALISTAMENTO ELEITORAL,1,1,1,4,2205.2
2020,MG,104,3123205,44636,REGISTRO DE CANDIDATURA,121,120,121,126,2097.1
2020,MG,104,3123205,44636,REPRESENTAÇÃO,8,4,8,32,2066.3
2020,MG,104,3123205,44636,REPRESENTAÇÃO ESPECIAL,3,1,3,15,2058.5
2020,MG,104,3124708,44938,PRESTAÇÃO DE CONTAS ELEITORAIS,37,37,35,50,2061.4
2020,MG,104,3124708,44938,REGISTRO DE CANDIDATURA,38,38,38,38,2097.7
2020,MG,104,3124708,44938,REQUERIMENTO DE REGULARIZAÇÃO DE OMISSÃO DE PRESTAÇÃO DE CONTAS ELEITORAIS,1,1,0,2,483.4
2020,MG,104,3153707,50733,FILIAÇÃO PARTIDÁRIA,2,2,2,5,2240.4
2020,MG,104,3153707,50733,NOTÍCIA DE IRREGULARIDADE EM PROPAGANDA ELEITORAL,1,1,1,2,2064.5
2020,MG,104,3153707,50733,PRESTAÇÃO DE CONTAS ELEITORAIS,66,66,63,74,2063.7
2020,MG,104,3153707,50733,REGISTRO DE CANDIDATURA,66,66,66,66,2101.6
2020,MG,104,3153707,50733,REQUERIMENTO DE REGULARIZAÇÃO DE OMISSÃO DE PRESTAÇÃO DE CONTAS ELEITORAIS,1,1,0,1,1083.4
2020,MG,104,3166600,53317,FILIAÇÃO PARTIDÁRIA,1,1,1,2,2240.4
2020,MG,104,3166600,53317,PRESTAÇÃO DE CONTAS ELEITORAIS,25,24,23,32,2059.7
2020,MG,104,3166600,53317,REGISTRO DE CANDIDATURA,25,25,25,27,2112.6
2020,MG,106,3121407,44270,AÇÃO PENAL ELEITORAL,1,1,0,14,1741.3
2020,MG,106,3121407,44270,COMPOSIÇÃO DE MESA RECEPTORA,1,1,0,3,2042.5
2020,MG,106,3121407,44270,FILIAÇÃO PARTIDÁRIA,1,1,1,1,2204.2
2020,MG,106,3121407,44270,NOTÍCIA DE IRREGULARIDADE EM PROPAGANDA ELEITORAL,1,1,1,2,2055.2
2020,MG,106,3121407,44270,PRESTAÇÃO DE CONTAS ELEITORAIS,75,75,69,80,2061.5
2020,MG,106,3121407,44270,REGISTRO DE CANDIDATURA,84,84,84,86,2099.7
2020,MG,106,3121407,44270,REPRESENTAÇÃO,1,1,1,3,2097.2
2020,MG,106,3123908,44776,COMPOSIÇÃO DE MESA RECEPTORA,8,8,0,24,2041.9
2020,MG,106,3123908,44776,FILIAÇÃO PARTIDÁRIA,1,1,1,2,2206.5
2020,MG,106,3123908,44776,PETIÇÃO CÍVEL,1,1,1,3,2048.6
2020,MG,106,3123908,44776,PRESTAÇÃO DE CONTAS ELEITORAIS,126,126,84,136,2039.8
2020,MG,106,3123908,44776,REGISTRO DE CANDIDATURA,133,133,133,137,2096.8
2020,MG,106,3123908,44776,REPRESENTAÇÃO ESPECIAL,2,2,0,10,1655.8
2020,MG,106,3131307,46256,CARTA PRECATÓRIA CRIMINAL,1,0,0,3,244.4
2020,MG,106,3160900,52175,COMPOSIÇÃO DE MESA RECEPTORA,1,1,0,3,2042.4
2020,MG,106,3160900,52175,PRESTAÇÃO DE CONTAS ELEITORAIS,93,93,86,103,2062.2
2020,MG,106,3160900,52175,REGISTRO DE CANDIDATURA,99,98,99,104,2098.2
2020,MG,106,3160900,52175,REPRESENTAÇÃO,1,1,1,3,2050.4
2020,MG,107,3103702,40738,COMPOSIÇÃO DE MESA RECEPTORA,1,1,0,2,2043.5
2020,MG,107,3103702,40738,PRESTAÇÃO DE CONTAS ELEITORAIS,45,43,41,50,2059.2
2020,MG,107,3103702,40738,REGISTRO DE CANDIDATURA,44,43,44,49,2097.1
2020,MG,107,3111705,42331,COMPOSIÇÃO DE MESA RECEPTORA,1,1,0,2,2043.5
2020,MG,107,3111705,42331,PRESTAÇÃO DE CONTAS ELEITORAIS,60,57,58,71,2063.8
2020,MG,107,3111705,42331,REGISTRO DE CANDIDATURA,64,63,64,72,2098.8
2020,MG,107,3111705,42331,REQUERIMENTO DE REGULARIZAÇÃO DE OMISSÃO DE PRESTAÇÃO DE CONTAS ELEITORAIS,1,1,0,1,704.5
2020,MG,107,3124005,44792,COMPOSIÇÃO DE MESA RECEPTORA,1,1,0,3,2043.5
2020,MG,107,3124005,44792,FILIAÇÃO PARTIDÁRIA,1,1,1,3,2162.3
2020,MG,107,3124005,44792,PET-ADM,1,1,1,1,2134.5
2020,MG,107,3124005,44792,PETIÇÃO CÍVEL,5,5,5,5,2130.8
2020,MG,107,3124005,44792,PRESTAÇÃO DE CONTAS ELEITORAIS,81,76,74,107,2059.8
2020,MG,107,3124005,44792,REGISTRO DE CANDIDATURA,83,81,83,125,2101.1
2020,MG,107,3124005,44792,REPRESENTAÇÃO,5,5,5,16,2053.6
2020,MG,107,3124005,44792,REPRESENTAÇÃO ESPECIAL,3,3,0,16,1653.3
2020,MG,107,3124005,44792,TERMO CIRCUNSTANCIADO,1,1,0,1,2045.2
2020,MG,107,3124005,44792,TUTELA ANTECIPADA ANTECEDENTE,1,1,1,5,2048.4
2020,MG,108,3124104,44814,AÇÃO DE IMPUGNAÇÃO DE MANDATO ELETIVO,1,1,1,2,2096.1
2020,MG,108,3124104,44814,AÇÃO DE INVESTIGAÇÃO JUDICIAL ELEITORAL,2,0,1,21,2032.9
2020,MG,108,3124104,44814,AÇÃO PENAL ELEITORAL,14,14,0,82,1933.6
2020,MG,108,3124104,44814,CARTA PRECATÓRIA CÍVEL,3,2,0,8,1382.0
2020,MG,108,3124104,44814,COMPOSIÇÃO DE MESA RECEPTORA,23,23,0,28,2019.2
2020,MG,108,3124104,44814,CUMPRIMENTO DE SENTENÇA,10,5,10,83,2066.6
2020,MG,108,3124104,44814,EXECUÇÃO DE MEDIDAS ALTERNATIVAS NO JUÍZO COMUM,2,2,1,12,2058.7
2020,MG,108,3124104,44814,FILIAÇÃO PARTIDÁRIA,5,5,5,12,2228.2
2020,MG,108,3124104,44814,INCIDENTE DE IMPEDIMENTO / SUSPEIÇÃO,1,1,0,1,1742.1
2020,MG,108,3124104,44814,NOTÍCIA DE IRREGULARIDADE EM PROPAGANDA ELEITORAL,6,6,1,13,1442.6
2020,MG,108,3124104,44814,PET-ADM,1,1,1,2,2118.2
2020,MG,108,3124104,44814,PETIÇÃO CÍVEL,1,1,1,1,2098.6
2020,MG,108,3124104,44814,PRESTAÇÃO DE CONTAS ELEITORAIS,317,315,262,374,2040.5
2020,MG,108,3124104,44814,PROCEDIMENTO INVESTIGATÓRIO CRIMINAL (PIC-MP),1,1,0,2,650.5
2020,MG,108,3124104,44814,REGISTRO DE CANDIDATURA,333,320,333,362,2101.2
2020,MG,108,3124104,44814,REPRESENTAÇÃO,49,28,39,185,2085.8
2020,MG,108,3124104,44814,REPRESENTAÇÃO CRIMINAL/NOTÍCIA DE CRIME,2,2,2,10,2053.3
2020,MG,108,3124104,44814,REQUERIMENTO DE REGULARIZAÇÃO DE OMISSÃO DE PRESTAÇÃO DE CONTAS ELEITORAIS,8,8,0,14,675.9
2020,MG,108,3124104,44814,SINDICÂNCIA,1,1,1,5,2099.2
2020,MG,108,3124104,44814,TERMO CIRCUNSTANCIADO,1,1,0,3,2036.3
2020,MG,108,3124104,44814,TUTELA CAUTELAR ANTECEDENTE,1,1,1,3,2068.3
2020,MG,109,3124302,44857,AÇÃO DE INVESTIGAÇÃO JUDICIAL ELEITORAL,3,1,3,16,2073.1
2020,MG,109,3124302,44857,CUMPRIMENTO DE SENTENÇA,2,1,1,23,1873.4
2020,MG,109,3124302,44857,EXECUÇÃO DE MEDIDAS ALTERNATIVAS NO JUÍZO COMUM,1,1,0,5,2017.4
2020,MG,109,3124302,44857,FILIAÇÃO PARTIDÁRIA,18,17,17,38,2182.1
2020,MG,109,3124302,44857,INQUÉRITO POLICIAL,3,3,0,0,1770.3
2020,MG,109,3124302,44857,NOTÍCIA DE IRREGULARIDADE EM PROPAGANDA ELEITORAL,7,7,7,15,2061.3
2020,MG,109,3124302,44857,PETIÇÃO CÍVEL,5,4,4,19,2028.8
2020,MG,109,3124302,44857,PRESTAÇÃO DE CONTAS ELEITORAIS,132,128,125,270,2061.3
2020,MG,109,3124302,44857,REGISTRO DE CANDIDATURA,138,136,138,189,2095.5
2020,MG,109,3124302,44857,REPRESENTAÇÃO,7,6,7,35,2085.4
2020,MG,109,3124302,44857,REPRESENTAÇÃO ESPECIAL,2,2,0,6,1671.6
2020,MG,109,3124302,44857,REQUERIMENTO DE REGULARIZAÇÃO DE OMISSÃO DE PRESTAÇÃO DE CONTAS ELEITORAIS,5,5,0,10,1072.4
2020,MG,109,3139250,40401,PRESTAÇÃO DE CONTAS ELEITORAIS,35,35,32,65,2060.1
2020,MG,109,3139250,40401,REGISTRO DE CANDIDATURA,34,34,34,43,2102.0
2020,MG,109,3139250,40401,REPRESENTAÇÃO,2,2,2,11,2080.7
2020,MG,109,3143450,40460,NOTÍCIA DE IRREGULARIDADE EM PROPAGANDA ELEITORAL,1,1,1,1,2049.6
2020,MG,109,3143450,40460,PRESTAÇÃO DE CONTAS ELEITORAIS,53,53,48,79,2058.5
2020,MG,109,3143450,40460,REGISTRO DE CANDIDATURA,55,54,55,79,2100.3
2020,MG,109,3143450,40460,REPRESENTAÇÃO,1,1,1,4,2063.2
2020,MG,11,3102100,40410,AÇÃO PENAL ELEITORAL,1,1,0,13,1649.3
2020,MG,11,3102100,40410,CARTA PRECATÓRIA CRIMINAL,1,0,0,3,806.4
2020,MG,11,3102100,40410,EXECUÇÃO DE MEDIDAS ALTERNATIVAS NO JUÍZO COMUM,2,2,0,29,1577.8
2020,MG,11,3102100,40410,FILIAÇÃO PARTIDÁRIA,5,5,5,12,2205.7
2020,MG,11,3102100,40410,PRESTAÇÃO DE CONTAS ELEITORAIS,89,89,86,219,2063.3
2020,MG,11,3102100,40410,REGISTRO DE CANDIDATURA,95,95,95,159,2099.1
2020,MG,11,3102100,40410,REPRESENTAÇÃO,1,1,1,3,2051.5
2020,MG,11,3102100,40410,REPRESENTAÇÃO ESPECIAL,2,1,1,23,1848.8
2020,MG,11,3116308,43257,PRESTAÇÃO DE CONTAS ELEITORAIS,72,72,65,221,2054.1
2020,MG,11,3116308,43257,REGISTRO DE CANDIDATURA,69,69,69,84,2107.3
2020,MG,11,3116308,43257,REPRESENTAÇÃO,4,3,4,15,2110.1
2020,MG,11,3116308,43257,REPRESENTAÇÃO ESPECIAL,1,1,1,4,2062.4
2020,MG,11,3155207,51039,FILIAÇÃO PARTIDÁRIA,1,1,1,1,2095.4
2020,MG,11,3155207,51039,NOTÍCIA DE IRREGULARIDADE EM PROPAGANDA ELEITORAL,1,1,1,3,2070.3
2020,MG,11,3155207,51039,PRESTAÇÃO DE CONTAS ELEITORAIS,56,56,53,162,2063.3
2020,MG,11,3155207,51039,RECURSO/IMPUGNAÇÃO DE ALISTAMENTO ELEITORAL,1,0,1,4,2220.2
2020,MG,11,3155207,51039,REGISTRO DE CANDIDATURA,60,60,60,102,2098.3
2020,MG,11,3155207,51039,REPRESENTAÇÃO,1,0,1,1,2086.4
2020,MG,11,3155207,51039,REPRESENTAÇÃO ESPECIAL,1,1,1,3,2092.4
2020,MG,110,3115003,42994,COMPOSIÇÃO DE MESA RECEPTORA,3,3,0,10,2042.7
2020,MG,110,3115003,42994,FILIAÇÃO PARTIDÁRIA,1,1,1,2,2132.2
2020,MG,110,3115003,42994,INQUÉRITO POLICIAL,2,2,0,4,960.9
2020,MG,110,3115003,42994,PETIÇÃO CÍVEL,1,1,0,3,1567.3
2020,MG,110,3115003,42994,PRESTAÇÃO DE CONTAS ELEITORAIS,56,56,44,220,2052.2
2020,MG,110,3115003,42994,REGISTRO DE CANDIDATURA,54,54,54,56,2098.9
2020,MG,110,3115003,42994,REPRESENTAÇÃO,1,1,1,15,2090.3
2020,MG,110,3115003,42994,REPRESENTAÇÃO ESPECIAL,5,5,0,11,1657.6
2020,MG,110,3124807,44954,AÇÃO DE INVESTIGAÇÃO JUDICIAL ELEITORAL,1,1,0,12,2027.5
2020,MG,110,3124807,44954,CAUTELAR INOMINADA CRIMINAL,1,1,1,1,2052.3
2020,MG,110,3124807,44954,EXECUÇÃO DE MEDIDAS ALTERNATIVAS NO JUÍZO COMUM,1,1,0,16,1330.4
2020,MG,110,3124807,44954,PETIÇÃO CÍVEL,3,3,1,6,1891.9
2020,MG,110,3124807,44954,PRESTAÇÃO DE CONTAS ELEITORAIS,57,57,47,227,2057.0
2020,MG,110,3124807,44954,REGISTRO DE CANDIDATURA,58,58,58,75,2100.7
2020,MG,110,3124807,44954,REPRESENTAÇÃO,4,3,4,12,2057.3
2020,MG,110,3124807,44954,REQUERIMENTO DE REGULARIZAÇÃO DE OMISSÃO DE PRESTAÇÃO DE CONTAS ELEITORAIS,2,2,0,4,744.4
2020,MG,110,3124807,44954,TUTELA CAUTELAR ANTECEDENTE,1,1,1,3,2047.6
2020,MG,110,3127909,45578,PRESTAÇÃO DE CONTAS ELEITORAIS,32,32,27,127,2057.3
2020,MG,110,3127909,45578,REGISTRO DE CANDIDATURA,23,23,23,26,2100.8
2020,MG,110,3127909,45578,REPRESENTAÇÃO,1,0,1,5,2072.4
2020,MG,110,3131604,46310,COMPOSIÇÃO DE MESA RECEPTORA,4,4,0,8,2041.9
2020,MG,110,3131604,46310,INQUÉRITO POLICIAL,1,1,0,2,1443.3
2020,MG,110,3131604,46310,PETIÇÃO CÍVEL,1,1,0,2,1819.0
2020,MG,110,3131604,46310,PRESTAÇÃO DE CONTAS ELEITORAIS,49,48,43,196,2058.8
2020,MG,110,3131604,46310,REGISTRO DE CANDIDATURA,49,48,49,53,2102.2
2020,MG,110,3131604,46310,REPRESENTAÇÃO,3,2,3,11,2079.6
2020,MG,110,3131604,46310,REQUERIMENTO DE REGULARIZAÇÃO DE OMISSÃO DE PRESTAÇÃO DE CONTAS ELEITORAIS,2,1,0,5,762.3
2020,MG,110,3156403,51276,COMPOSIÇÃO DE MESA RECEPTORA,3,3,0,8,2038.1
2020,MG,110,3156403,51276,INQUÉRITO POLICIAL,1,1,0,1,1443.4
2020,MG,110,3156403,51276,PRESTAÇÃO DE CONTAS ELEITORAIS,44,43,41,178,2062.4
2020,MG,110,3156403,51276,REGISTRO DE CANDIDATURA,44,44,44,54,2097.1
2020,MG,111,3103108,40614,PRESTAÇÃO DE CONTAS ELEITORAIS,39,38,39,82,2066.6
2020,MG,111,3103108,40614,REGISTRO DE CANDIDATURA,43,43,43,46,2097.8
2020,MG,111,3103108,40614,REPRESENTAÇÃO,1,1,1,4,2063.3
2020,MG,111,3124906,44970,APURAÇÃO DE ELEIÇÃO,1,1,0,3,2043.3
2020,MG,111,3124906,44970,AÇÃO DE IMPUGNAÇÃO DE MANDATO ELETIVO,1,0,0,6,2010.4
2020,MG,111,3124906,44970,AÇÃO DE INVESTIGAÇÃO JUDICIAL ELEITORAL,2,0,2,12,2048.4
2020,MG,111,3124906,44970,CUMPRIMENTO DE SENTENÇA,1,0,1,16,2067.7
2020,MG,111,3124906,44970,FILIAÇÃO PARTIDÁRIA,1,1,1,2,2132.5
2020,MG,111,3124906,44970,NOTÍCIA DE IRREGULARIDADE EM PROPAGANDA ELEITORAL,1,1,1,1,2154.1
2020,MG,111,3124906,44970,PETIÇÃO CÍVEL,4,4,3,4,2065.8
2020,MG,111,3124906,44970,PRESTAÇÃO DE CONTAS ELEITORAIS,48,47,44,103,2057.4
2020,MG,111,3124906,44970,REGISTRO DE CANDIDATURA,51,51,51,54,2099.1
2020,MG,111,3124906,44970,REPRESENTAÇÃO,11,9,11,41,2063.3
2020,MG,111,3148202,49638,AÇÃO DE INVESTIGAÇÃO JUDICIAL ELEITORAL,1,0,0,8,2020.5
2020,MG,111,3148202,49638,PRESTAÇÃO DE CONTAS ELEITORAIS,45,44,43,90,2062.3
2020,MG,111,3148202,49638,REGISTRO DE CANDIDATURA,48,48,48,49,2101.0
2020,MG,111,3149002,49794,PRESTAÇÃO DE CONTAS ELEITORAIS,49,49,45,106,2057.4
2020,MG,111,3149002,49794,REGISTRO DE CANDIDATURA,51,51,51,54,2101.7
2020,MG,111,3149002,49794,REQUERIMENTO DE REGULARIZAÇÃO DE OMISSÃO DE PRESTAÇÃO DE CONTAS ELEITORAIS,1,1,0,1,792.4
2020,MG,111,3169208,53830,AÇÃO DE INVESTIGAÇÃO JUDICIAL ELEITORAL,1,1,1,4,2089.2
2020,MG,111,3169208,53830,CUMPRIMENTO DE SENTENÇA,2,1,2,15,2064.1
2020,MG,111,3169208,53830,FILIAÇÃO PARTIDÁRIA,3,2,3,8,2160.6
2020,MG,111,3169208,53830,PETIÇÃO CÍVEL,7,7,7,7,2112.5
2020,MG,111,3169208,53830,PRESTAÇÃO DE CONTAS ELEITORAIS,90,88,86,195,2064.6
2020,MG,111,3169208,53830,REGISTRO DE CANDIDATURA,93,93,93,95,2099.3
2020,MG,111,3169208,53830,REPRESENTAÇÃO,3,3,3,10,2049.7
2020,MG,111,3169208,53830,TERMO CIRCUNSTANCIADO,1,1,0,3,1566.3
2020,MG,112,3125101,45012,AÇÃO DE INVESTIGAÇÃO JUDICIAL ELEITORAL,3,0,1,42,2028.3
2020,MG,112,3125101,45012,CUMPRIMENTO DE SENTENÇA,1,0,0,29,2046.4
2020,MG,112,3125101,45012,PETIÇÃO CÍVEL,32,32,30,73,2114.4
2020,MG,112,3125101,45012,PRESTAÇÃO DE CONTAS ELEITORAIS,153,145,125,432,2055.3
2020,MG,112,3125101,45012,REGISTRO DE CANDIDATURA,160,157,160,336,2106.1
2020,MG,112,3125101,45012,REPRESENTAÇÃO,31,19,24,117,2066.2
2020,MG,112,3125101,45012,REQUERIMENTO DE REGULARIZAÇÃO DE OMISSÃO DE PRESTAÇÃO DE CONTAS ELEITORAIS,5,5,0,13,946.5
2020,MG,112,3143807,48755,FILIAÇÃO PARTIDÁRIA,4,4,4,8,2164.2
2020,MG,112,3143807,48755,MANDADO DE SEGURANÇA CÍVEL,1,1,1,1,2048.6
2020,MG,112,3143807,48755,PRESTAÇÃO DE CONTAS ELEITORAIS,45,44,37,117,2053.5
2020,MG,112,3143807,48755,REGISTRO DE CANDIDATURA,48,47,48,55,2097.3
2020,MG,112,3143807,48755,REPRESENTAÇÃO,3,3,3,9,2060.4
2020,MG,112,3169109,53813,NOTÍCIA DE IRREGULARIDADE EM PROPAGANDA ELEITORAL,1,1,1,2,2094.1
2020,MG,112,3169109,53813,PRESTAÇÃO DE CONTAS ELEITORAIS,41,40,35,132,2056.2
2020,MG,112,3169109,53813,REGISTRO DE CANDIDATURA,42,41,42,55,2097.0
2020,MG,112,3169109,53813,REPRESENTAÇÃO,3,3,3,6,2057.4
2020,MG,113,3113800,42757,FILIAÇÃO PARTIDÁRIA,2,2,2,4,2219.3
2020,MG,113,3113800,42757,PRESTAÇÃO DE CONTAS ELEITORAIS,49,49,47,49,2062.5
2020,MG,113,3113800,42757,REGISTRO DE CANDIDATURA,52,52,52,52,2101.2
2020,MG,113,3125903,45179,AÇÃO DE INVESTIGAÇÃO JUDICIAL ELEITORAL,3,2,0,24,2021.4
2020,MG,113,3125903,45179,COMPOSIÇÃO DE MESA RECEPTORA,1,1,0,4,2043.3
2020,MG,113,3125903,45179,CUMPRIMENTO DE SENTENÇA,1,0,1,9,2050.6
2020,MG,113,3125903,45179,IMPUGNAÇÃO PERANTE AS JUNTAS ELEITORAIS,1,1,1,1,2094.2
2020,MG,113,3125903,45179,NOTÍCIA DE IRREGULARIDADE EM PROPAGANDA ELEITORAL,1,1,1,2,2050.3
2020,MG,113,3125903,45179,PETIÇÃO CÍVEL,2,2,2,3,2054.3
2020,MG,113,3125903,45179,PRESTAÇÃO DE CONTAS ELEITORAIS,82,82,78,82,2064.3
2020,MG,113,3125903,45179,REGISTRO DE CANDIDATURA,101,101,101,102,2099.9
2020,MG,113,3125903,45179,REPRESENTAÇÃO,3,1,3,12,2070.3
2020,MG,113,3125903,45179,REQUERIMENTO DE REGULARIZAÇÃO DE OMISSÃO DE PRESTAÇÃO DE CONTAS ELEITORAIS,1,1,0,1,648.2
2020,MG,113,3158003,51594,FILIAÇÃO PARTIDÁRIA,2,2,2,4,2197.9
2020,MG,113,3158003,51594,PETIÇÃO CÍVEL,4,3,4,7,2192.0
2020,MG,113,3158003,51594,PRESTAÇÃO DE CONTAS ELEITORAIS,79,78,74,97,2061.2
2020,MG,113,3158003,51594,REGISTRO DE CANDIDATURA,82,76,82,98,2100.8
2020,MG,113,3164803,52957,CUMPRIMENTO DE SENTENÇA,1,1,1,18,2064.1
2020,MG,113,3164803,52957,FILIAÇÃO PARTIDÁRIA,5,5,5,10,2219.7
2020,MG,113,3164803,52957,PETIÇÃO CÍVEL,1,1,0,2,1984.5
2020,MG,113,3164803,52957,PRESTAÇÃO DE CONTAS ELEITORAIS,40,40,38,56,2061.3
2020,MG,113,3164803,52957,REGISTRO DE CANDIDATURA,44,44,44,44,2099.4
2020,MG,114,3119955,41947,PRESTAÇÃO DE CONTAS ELEITORAIS,52,52,45,112,2052.6
2020,MG,114,3119955,41947,REGISTRO DE CANDIDATURA,55,55,55,57,2096.1
2020,MG,114,3119955,41947,REQUERIMENTO DE REGULARIZAÇÃO DE OMISSÃO DE PRESTAÇÃO DE CONTAS ELEITORAIS,1,1,0,1,1793.6
2020,MG,114,3126109,45217,CARTA PRECATÓRIA CRIMINAL,1,1,0,2,1160.3
2020,MG,114,3126109,45217,COMPOSIÇÃO DE MESA RECEPTORA,13,13,0,20,1980.4
2020,MG,114,3126109,45217,DIREITO DE RESPOSTA,1,1,1,2,2051.1
