municipality_id_tse,state,municipality_name,n_polls_2020,polled_2020,n_firms_2020,total_sample_2020,mean_sample_2020,total_cost_2020,mean_cost_2020,n_own_polls_2020,n_polls_last30_2020,last_poll_days_before_election_2020,n_polls_2024,polled_2024,n_firms_2024,total_sample_2024,mean_sample_2024,total_cost_2024,mean_cost_2024,n_own_polls_2024,n_polls_last30_2024,last_poll_days_before_election_2024,delta_n_polls_2024_2020,delta_polled_2024_2020,delta_n_firms_2024_2020,delta_total_sample_2024_2020,delta_mean_sample_2024_2020,delta_total_cost_2024_2020,delta_mean_cost_2024_2020,delta_n_own_polls_2024_2020,delta_n_polls_last30_2024_2020,delta_last_poll_days_before_election_2024_2020,polled_both,polled_either
02437,AM,ITAPIRANGA,0.0,0.0,0.0,0.0,,,,0.0,0.0,,1.0,1.0,1.0,368.0,368.0,8000.0,8000.0,1.0,0.0,184.0,1.0,1.0,1.0,368.0,,,,1.0,0.0,,0,1
02470,AM,JURUÁ,1.0,1.0,1.0,256.0,256.0,6000.0,6000.0,1.0,1.0,26.0,2.0,1.0,1.0,725.0,362.5,16000.0,8000.0,2.0,0.0,235.0,1.0,0.0,0.0,469.0,106.5,10000.0,2000.0,1.0,-1.0,209.0,1,1
02496,AM,JUTAÍ,1.0,1.0,1.0,350.0,350.0,10000.0,10000.0,1.0,0.0,73.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,-1.0,-1.0,-1.0,-350.0,,,,-1.0,0.0,,0,1
02518,AM,LÁBREA,1.0,1.0,1.0,240.0,240.0,10000.0,10000.0,1.0,0.0,37.0,6.0,1.0,3.0,2289.0,381.5,33500.0,5583.333333333333,3.0,2.0,201.0,5.0,0.0,2.0,2049.0,141.5,23500.0,-4416.666666666667,2.0,2.0,164.0,1,1
02534,AM,MANACAPURU,2.0,1.0,2.0,950.0,475.0,25000.0,12500.0,1.0,2.0,22.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,-2.0,-1.0,-2.0,-950.0,,,,-1.0,-2.0,,0,1
02550,AM,MANAUS,87.0,1.0,13.0,99030.0,1138.2758620689656,1276246.36,14669.4983908046,75.0,33.0,256.0,116.0,1.0,21.0,120996.0,1043.0689655172414,3453295.78,29769.79120689655,68.0,32.0,249.0,29.0,0.0,8.0,21966.0,-95.20689655172418,2177049.42,15100.29281609195,-7.0,-1.0,-7.0,1,1
02577,AM,MANICORÉ,0.0,0.0,0.0,0.0,,,,0.0,0.0,,2.0,1.0,1.0,900.0,450.0,10000.0,5000.0,0.0,0.0,77.0,2.0,1.0,1.0,900.0,,,,0.0,0.0,,0,1
02615,AM,MAUÉS,5.0,1.0,3.0,1798.0,359.6,41000.0,8200.0,4.0,1.0,136.0,6.0,1.0,5.0,3028.0,504.6666666666667,45000.0,7500.0,5.0,3.0,227.0,1.0,0.0,2.0,1230.0,145.06666666666666,4000.0,-700.0,1.0,2.0,91.0,1,1
02631,AM,NHAMUNDÁ,0.0,0.0,0.0,0.0,,,,0.0,0.0,,1.0,1.0,1.0,393.0,393.0,6000.0,6000.0,1.0,0.0,38.0,1.0,1.0,1.0,393.0,,,,1.0,0.0,,0,1
02658,AM,NOVA OLINDA DO NORTE,1.0,1.0,1.0,386.0,386.0,3000.0,3000.0,1.0,1.0,18.0,3.0,1.0,2.0,1054.0,351.3333333333333,31500.0,10500.0,2.0,2.0,122.0,2.0,0.0,1.0,668.0,-34.666666666666686,28500.0,7500.0,1.0,1.0,104.0,1,1
02674,AM,NOVO ARIPUANÃ,0.0,0.0,0.0,0.0,,,,0.0,0.0,,1.0,1.0,1.0,400.0,400.0,7000.0,7000.0,1.0,1.0,17.0,1.0,1.0,1.0,400.0,,,,1.0,1.0,,0,1
02690,AM,PARINTINS,4.0,1.0,4.0,1653.0,413.25,40800.0,10200.0,2.0,3.0,69.0,10.0,1.0,5.0,4428.0,442.8,161500.0,16150.0,7.0,2.0,205.0,6.0,0.0,1.0,2775.0,29.55000000000001,120700.0,5950.0,5.0,-1.0,136.0,1,1
02712,AM,PAUINI,0.0,0.0,0.0,0.0,,,,0.0,0.0,,1.0,1.0,1.0,400.0,400.0,30000.0,30000.0,0.0,1.0,4.0,1.0,1.0,1.0,400.0,,,,0.0,1.0,,0,1
02755,AM,SÃO PAULO DE OLIVENÇA,0.0,0.0,0.0,0.0,,,,0.0,0.0,,1.0,1.0,1.0,377.0,377.0,6000.0,6000.0,1.0,0.0,39.0,1.0,1.0,1.0,377.0,,,,1.0,0.0,,0,1
02810,AM,TEFÉ,3.0,1.0,1.0,1408.0,469.3333333333333,23000.0,7666.666666666667,0.0,2.0,86.0,2.0,1.0,1.0,850.0,425.0,16000.0,8000.0,2.0,0.0,203.0,-1.0,0.0,0.0,-558.0,-44.333333333333314,-7000.0,333.33333333333303,2.0,-2.0,117.0,1,1
02895,AM,ALVARÃES,0.0,0.0,0.0,0.0,,,,0.0,0.0,,3.0,1.0,1.0,1143.0,381.0,22000.0,7333.333333333333,3.0,0.0,235.0,3.0,1.0,1.0,1143.0,,,,3.0,0.0,,0,1
02950,AM,BERURI,1.0,1.0,1.0,600.0,600.0,7200.0,7200.0,1.0,1.0,15.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,-1.0,-1.0,-1.0,-600.0,,,,-1.0,-1.0,,0,1
02976,AM,BOA VISTA DO RAMOS,1.0,1.0,1.0,521.0,521.0,8000.0,8000.0,1.0,0.0,64.0,1.0,1.0,1.0,550.0,550.0,12000.0,12000.0,1.0,1.0,6.0,0.0,0.0,0.0,29.0,29.0,4000.0,4000.0,0.0,1.0,-58.0,1,1
03000,RR,CAROEBE,2.0,1.0,1.0,400.0,200.0,8000.0,4000.0,2.0,1.0,31.0,1.0,1.0,1.0,300.0,300.0,4000.0,4000.0,1.0,1.0,2.0,-1.0,0.0,0.0,-100.0,100.0,-4000.0,0.0,-1.0,0.0,-29.0,1,1
03018,RR,BOA VISTA,22.0,1.0,7.0,18236.0,828.9090909090909,327760.0,14898.181818181818,9.0,15.0,33.0,17.0,1.0,8.0,15243.0,896.6470588235294,640757.4,37691.611764705885,13.0,11.0,249.0,-5.0,0.0,1.0,-2993.0,67.73796791443851,312997.4,22793.42994652407,4.0,-4.0,216.0,1,1
03026,RR,IRACEMA,1.0,1.0,1.0,150.0,150.0,2000.0,2000.0,1.0,1.0,3.0,1.0,1.0,1.0,300.0,300.0,3000.0,3000.0,1.0,1.0,2.0,0.0,0.0,0.0,150.0,150.0,1000.0,1000.0,0.0,0.0,-1.0,1,1
03034,RR,CARACARAÍ,2.0,1.0,2.0,708.0,354.0,6000.0,3000.0,2.0,1.0,35.0,2.0,1.0,2.0,600.0,300.0,10000.0,5000.0,2.0,1.0,54.0,0.0,0.0,0.0,-108.0,-54.0,4000.0,2000.0,0.0,0.0,19.0,1,1
03042,RR,AMAJARI,1.0,1.0,1.0,200.0,200.0,3000.0,3000.0,1.0,1.0,3.0,1.0,1.0,1.0,300.0,300.0,4000.0,4000.0,1.0,1.0,3.0,0.0,0.0,0.0,100.0,100.0,1000.0,1000.0,0.0,0.0,0.0,1,1
03050,RR,ALTO ALEGRE,3.0,1.0,2.0,900.0,300.0,18000.0,6000.0,3.0,3.0,20.0,3.0,1.0,1.0,1200.0,400.0,16000.0,5333.333333333333,3.0,1.0,162.0,0.0,0.0,-1.0,300.0,100.0,-2000.0,-666.666666666667,0.0,-2.0,142.0,1,1
03069,RR,CANTÁ,2.0,1.0,2.0,450.0,225.0,4000.0,2000.0,2.0,2.0,9.0,1.0,1.0,1.0,400.0,400.0,4000.0,4000.0,1.0,1.0,2.0,-1.0,0.0,-1.0,-50.0,175.0,0.0,2000.0,-1.0,-1.0,-7.0,1,1
03077,RR,BONFIM,4.0,1.0,2.0,1180.0,295.0,15500.0,3875.0,4.0,3.0,38.0,2.0,1.0,1.0,1000.0,500.0,8000.0,4000.0,2.0,2.0,2.0,-2.0,0.0,-1.0,-180.0,205.0,-7500.0,125.0,-2.0,-1.0,-36.0,1,1
03085,RR,RORAINÓPOLIS,3.0,1.0,2.0,796.0,265.3333333333333,12500.0,4166.666666666667,3.0,2.0,31.0,1.0,1.0,1.0,600.0,600.0,6000.0,6000.0,1.0,1.0,2.0,-2.0,0.0,-1.0,-196.0,334.6666666666667,-6500.0,1833.333333333333,-2.0,-1.0,-29.0,1,1
03093,RR,MUCAJAÍ,3.0,1.0,2.0,1000.0,333.3333333333333,23000.0,7666.666666666667,3.0,3.0,25.0,1.0,1.0,1.0,400.0,400.0,4000.0,4000.0,1.0,1.0,2.0,-2.0,0.0,-1.0,-600.0,66.66666666666669,-19000.0,-3666.666666666667,-2.0,-2.0,-23.0,1,1
03107,RR,UIRAMUTÃ,1.0,1.0,1.0,200.0,200.0,4000.0,4000.0,1.0,1.0,3.0,1.0,1.0,1.0,300.0,300.0,7000.0,7000.0,1.0,1.0,3.0,0.0,0.0,0.0,100.0,100.0,3000.0,3000.0,0.0,0.0,0.0,1,1
03115,RR,NORMANDIA,0.0,0.0,0.0,0.0,,,,0.0,0.0,,1.0,1.0,1.0,300.0,300.0,4000.0,4000.0,1.0,1.0,2.0,1.0,1.0,1.0,300.0,,,,1.0,1.0,,0,1
03123,RR,PACARAIMA,1.0,1.0,1.0,400.0,400.0,6000.0,6000.0,1.0,1.0,10.0,1.0,1.0,1.0,300.0,300.0,4000.0,4000.0,1.0,1.0,3.0,0.0,0.0,0.0,-100.0,-100.0,-2000.0,-2000.0,0.0,0.0,-7.0,1,1
03131,RR,SÃO JOÃO DA BALIZA,2.0,1.0,1.0,400.0,200.0,8000.0,4000.0,2.0,1.0,31.0,1.0,1.0,1.0,300.0,300.0,3000.0,3000.0,1.0,1.0,3.0,-1.0,0.0,0.0,-100.0,100.0,-5000.0,-1000.0,-1.0,0.0,-28.0,1,1
03158,RR,SÃO LUIZ,2.0,1.0,2.0,450.0,225.0,8500.0,4250.0,2.0,2.0,27.0,1.0,1.0,1.0,300.0,300.0,3000.0,3000.0,1.0,1.0,4.0,-1.0,0.0,-1.0,-150.0,75.0,-5500.0,-1250.0,-1.0,-1.0,-23.0,1,1
04006,PA,GOIANÉSIA DO PARÁ,0.0,0.0,0.0,0.0,,,,0.0,0.0,,6.0,1.0,3.0,3195.0,532.5,39000.0,6500.0,5.0,3.0,169.0,6.0,1.0,3.0,3195.0,,,,5.0,3.0,,0,1
04014,PA,ABAETETUBA,6.0,1.0,3.0,2500.0,416.6666666666667,48000.0,8000.0,5.0,4.0,91.0,6.0,1.0,3.0,2996.0,499.3333333333333,40000.0,6666.666666666667,2.0,3.0,188.0,0.0,0.0,0.0,496.0,82.66666666666663,-8000.0,-1333.333333333333,-3.0,-1.0,97.0,1,1
04022,PA,TAILÂNDIA,6.0,1.0,1.0,3110.0,518.3333333333334,48000.0,8000.0,6.0,4.0,73.0,8.0,1.0,4.0,3898.0,487.25,58000.0,7250.0,5.0,5.0,101.0,2.0,0.0,3.0,788.0,-31.08333333333337,10000.0,-750.0,-1.0,1.0,28.0,1,1
04030,PA,ACARÁ,0.0,0.0,0.0,0.0,,,,0.0,0.0,,3.0,1.0,2.0,981.0,327.0,17000.0,5666.666666666667,3.0,3.0,29.0,3.0,1.0,2.0,981.0,,,,3.0,3.0,,0,1
04049,PA,BOM JESUS DO TOCANTINS,1.0,1.0,1.0,386.0,386.0,3000.0,3000.0,0.0,1.0,7.0,2.0,1.0,2.0,630.0,315.0,13000.0,6500.0,1.0,2.0,17.0,1.0,0.0,1.0,244.0,-71.0,10000.0,3500.0,1.0,1.0,10.0,1,1
04057,PA,AFUÁ,1.0,1.0,1.0,800.0,800.0,8000.0,8000.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,-1.0,-1.0,-1.0,-800.0,,,,0.0,0.0,,0,1
04065,PA,SÃO JOÃO DE PIRABAS,1.0,1.0,1.0,500.0,500.0,5000.0,5000.0,1.0,1.0,22.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,-1.0,-1.0,-1.0,-500.0,,,,-1.0,-1.0,,0,1
04073,PA,ALENQUER,0.0,0.0,0.0,0.0,,,,0.0,0.0,,8.0,1.0,4.0,3600.0,450.0,59000.0,7375.0,5.0,2.0,210.0,8.0,1.0,4.0,3600.0,,,,5.0,2.0,,0,1
04081,PA,TUCUMÃ,7.0,1.0,6.0,2734.0,390.57142857142856,44000.0,6285.714285714285,4.0,6.0,67.0,10.0,1.0,4.0,3683.0,368.3,80000.0,8000.0,6.0,7.0,44.0,3.0,0.0,-2.0,949.0,-22.271428571428544,36000.0,1714.2857142857147,2.0,1.0,-23.0,1,1
04090,PA,ALMEIRIM,2.0,1.0,2.0,850.0,425.0,12000.0,6000.0,2.0,1.0,48.0,1.0,1.0,1.0,400.0,400.0,6000.0,6000.0,1.0,0.0,177.0,-1.0,0.0,-1.0,-450.0,-25.0,-6000.0,0.0,-1.0,-1.0,129.0,1,1
04103,PA,MÃE DO RIO,3.0,1.0,1.0,1000.0,333.3333333333333,14000.0,4666.666666666667,2.0,1.0,142.0,3.0,1.0,3.0,1747.0,582.3333333333334,19000.0,6333.333333333333,2.0,1.0,204.0,0.0,0.0,2.0,747.0,249.00000000000006,5000.0,1666.666666666666,0.0,0.0,62.0,1,1
04111,PA,ALTAMIRA,4.0,1.0,2.0,2385.0,596.25,34000.0,8500.0,4.0,0.0,91.0,6.0,1.0,2.0,3413.0,568.8333333333334,42700.0,7116.666666666667,1.0,3.0,205.0,2.0,0.0,0.0,1028.0,-27.41666666666663,8700.0,-1383.333333333333,-3.0,3.0,114.0,1,1
04120,PA,ELDORADO DOS CARAJÁS,1.0,1.0,1.0,400.0,400.0,4000.0,4000.0,1.0,0.0,31.0,6.0,1.0,2.0,2297.0,382.8333333333333,43000.0,7166.666666666667,6.0,3.0,77.0,5.0,0.0,1.0,1897.0,-17.166666666666686,39000.0,3166.666666666667,5.0,3.0,46.0,1,1
04138,PA,ANAJÁS,0.0,0.0,0.0,0.0,,,,0.0,0.0,,1.0,1.0,1.0,400.0,400.0,8000.0,8000.0,0.0,1.0,20.0,1.0,1.0,1.0,400.0,,,,0.0,1.0,,0,1
04146,PA,SANTA LUZIA DO PARÁ,0.0,0.0,0.0,0.0,,,,0.0,0.0,,2.0,1.0,1.0,788.0,394.0,15000.0,7500.0,1.0,2.0,16.0,2.0,1.0,1.0,788.0,,,,1.0,2.0,,0,1
04154,PA,ANANINDEUA,15.0,1.0,5.0,8010.0,534.0,93000.0,6200.0,14.0,10.0,289.0,10.0,1.0,4.0,6045.0,604.5,116357.0,11635.7,6.0,4.0,217.0,-5.0,0.0,-1.0,-1965.0,70.5,23357.0,5435.700000000001,-8.0,-6.0,-72.0,1,1
04162,PA,PALESTINA DO PARÁ,2.0,1.0,1.0,600.0,300.0,8000.0,4000.0,2.0,1.0,38.0,2.0,1.0,2.0,348.0,174.0,12000.0,6000.0,2.0,2.0,11.0,0.0,0.0,1.0,-252.0,-126.0,4000.0,2000.0,0.0,1.0,-27.0,1,1
04170,PA,AUGUSTO CORRÊA,1.0,1.0,1.0,700.0,700.0,10000.0,10000.0,0.0,1.0,6.0,2.0,1.0,1.0,538.0,269.0,12000.0,6000.0,2.0,1.0,141.0,1.0,0.0,0.0,-162.0,-431.0,2000.0,-4000.0,2.0,0.0,135.0,1,1
04189,PA,IPIXUNA DO PARÁ,1.0,1.0,1.0,546.0,546.0,5000.0,5000.0,1.0,1.0,6.0,4.0,1.0,1.0,2020.0,505.0,30000.0,7500.0,3.0,2.0,191.0,3.0,0.0,0.0,1474.0,-41.0,25000.0,2500.0,2.0,1.0,185.0,1,1
04197,PA,AVEIRO,1.0,1.0,1.0,300.0,300.0,6000.0,6000.0,1.0,1.0,6.0,6.0,1.0,3.0,2870.0,478.3333333333333,47000.0,7833.333333333333,4.0,4.0,153.0,5.0,0.0,2.0,2570.0,178.33333333333331,41000.0,1833.333333333333,3.0,3.0,147.0,1,1
04200,PA,JACAREACANGA,0.0,0.0,0.0,0.0,,,,0.0,0.0,,1.0,1.0,1.0,650.0,650.0,10000.0,10000.0,1.0,0.0,131.0,1.0,1.0,1.0,650.0,,,,1.0,0.0,,0,1
04219,PA,BAGRE,5.0,1.0,2.0,1620.0,324.0,728000.0,145600.0,5.0,2.0,73.0,1.0,1.0,1.0,390.0,390.0,6000.0,6000.0,1.0,0.0,169.0,-4.0,0.0,-1.0,-1230.0,66.0,-722000.0,-139600.0,-4.0,-2.0,96.0,1,1
04227,PA,BRASIL NOVO,1.0,1.0,1.0,400.0,400.0,7000.0,7000.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,-1.0,-1.0,-1.0,-400.0,,,,-1.0,-1.0,,0,1
04235,PA,BAIÃO,1.0,1.0,1.0,350.0,350.0,4000.0,4000.0,0.0,1.0,4.0,3.0,1.0,2.0,1204.0,401.3333333333333,16000.0,5333.333333333333,0.0,2.0,72.0,2.0,0.0,1.0,854.0,51.333333333333314,12000.0,1333.333333333333,0.0,1.0,68.0,1,1
04251,PA,BARCARENA,7.0,1.0,5.0,3320.0,474.2857142857143,40000.0,5714.285714285715,7.0,4.0,79.0,3.0,1.0,3.0,1835.0,611.6666666666666,24000.0,8000.0,2.0,2.0,150.0,-4.0,0.0,-2.0,-1485.0,137.38095238095235,-16000.0,2285.7142857142853,-5.0,-2.0,71.0,1,1
04260,PA,ÁGUA AZUL DO NORTE,5.0,1.0,4.0,2230.0,446.0,30400.0,6080.0,3.0,5.0,12.0,3.0,1.0,2.0,909.0,303.0,32000.0,10666.666666666666,0.0,1.0,103.0,-2.0,0.0,-2.0,-1321.0,-143.0,1600.0,4586.666666666666,-3.0,-4.0,91.0,1,1
04278,PA,BELÉM,62.0,1.0,16.0,53520.0,863.2258064516129,704400.0,11361.290322580646,42.0,31.0,305.0,75.0,1.0,15.0,81176.0,1082.3466666666666,1944749.4,25929.992,38.0,29.0,256.0,13.0,0.0,-1.0,27656.0,219.12086021505365,1240349.4,14568.701677419353,-4.0,-2.0,-49.0,1,1
04286,PA,TRAIRÃO,2.0,1.0,2.0,700.0,350.0,9000.0,4500.0,1.0,2.0,5.0,3.0,1.0,2.0,1340.0,446.6666666666667,19000.0,6333.333333333333,1.0,2.0,45.0,1.0,0.0,0.0,640.0,96.66666666666669,10000.0,1833.333333333333,0.0,0.0,40.0,1,1
04294,PA,BENEVIDES,6.0,1.0,4.0,2910.0,485.0,39500.0,6583.333333333333,4.0,3.0,132.0,4.0,1.0,4.0,1908.0,477.0,39068.020000000004,9767.005000000001,2.0,1.0,164.0,-2.0,0.0,0.0,-1002.0,-8.0,-431.9799999999959,3183.671666666668,-2.0,-2.0,32.0,1,1
04308,PA,PAU D'ARCO,5.0,1.0,3.0,1378.0,275.6,27000.0,5400.0,5.0,3.0,237.0,11.0,1.0,6.0,4112.0,373.8181818181818,57000.0,5181.818181818182,7.0,4.0,203.0,6.0,0.0,3.0,2734.0,98.21818181818179,30000.0,-218.18181818181802,2.0,1.0,-34.0,1,1
04324,PA,ULIANÓPOLIS,1.0,1.0,1.0,400.0,400.0,7000.0,7000.0,0.0,1.0,7.0,1.0,1.0,1.0,400.0,400.0,8000.0,8000.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,-3.0,1,1
04332,PA,BRAGANÇA,4.0,1.0,2.0,2008.0,502.0,22000.0,5500.0,4.0,2.0,239.0,4.0,1.0,4.0,2045.0,511.25,67068.29000000001,16767.072500000002,1.0,3.0,146.0,0.0,0.0,2.0,37.0,9.25,45068.29000000001,11267.072500000002,-3.0,1.0,-93.0,1,1
04359,PA,BREVES,0.0,0.0,0.0,0.0,,,,0.0,0.0,,2.0,1.0,1.0,954.0,477.0,14000.0,7000.0,1.0,1.0,148.0,2.0,1.0,1.0,954.0,,,,1.0,1.0,,0,1
04367,PA,TERRA SANTA,0.0,0.0,0.0,0.0,,,,0.0,0.0,,2.0,1.0,1.0,767.0,383.5,10000.0,5000.0,2.0,0.0,119.0,2.0,1.0,1.0,767.0,,,,2.0,0.0,,0,1
04375,PA,BUJARU,2.0,1.0,2.0,806.0,403.0,8000.0,4000.0,0.0,2.0,17.0,2.0,1.0,2.0,795.0,397.5,16000.0,8000.0,1.0,2.0,7.0,0.0,0.0,0.0,-11.0,-5.5,8000.0,4000.0,1.0,0.0,-10.0,1,1
04383,PA,NOVO PROGRESSO,4.0,1.0,2.0,1800.0,450.0,31000.0,7750.0,4.0,2.0,121.0,1.0,1.0,1.0,500.0,500.0,7000.0,7000.0,0.0,0.0,53.0,-3.0,0.0,-1.0,-1300.0,50.0,-24000.0,-750.0,-4.0,-2.0,-68.0,1,1
04391,PA,CACHOEIRA DO ARARI,0.0,0.0,0.0,0.0,,,,0.0,0.0,,1.0,1.0,1.0,303.0,303.0,6000.0,6000.0,1.0,0.0,109.0,1.0,1.0,1.0,303.0,,,,1.0,0.0,,0,1
04405,PA,VITÓRIA DO XINGU,4.0,1.0,2.0,1383.0,345.75,26000.0,6500.0,4.0,0.0,267.0,2.0,1.0,1.0,1000.0,500.0,10700.0,5350.0,1.0,1.0,208.0,-2.0,0.0,-1.0,-383.0,154.25,-15300.0,-1150.0,-3.0,1.0,-59.0,1,1
04413,PA,CAMETÁ,3.0,1.0,3.0,1300.0,433.3333333333333,17000.0,5666.666666666667,2.0,3.0,8.0,3.0,1.0,3.0,2606.0,868.6666666666666,49130.28,16376.76,1.0,1.0,84.0,0.0,0.0,0.0,1306.0,435.3333333333333,32130.28,10710.093333333334,-1.0,-2.0,76.0,1,1
04421,PA,NOVO REPARTIMENTO,5.0,1.0,3.0,2562.0,512.4,28000.0,5600.0,3.0,2.0,57.0,5.0,1.0,3.0,2955.0,591.0,38000.0,7600.0,3.0,3.0,136.0,0.0,0.0,0.0,393.0,78.60000000000002,10000.0,2000.0,0.0,1.0,79.0,1,1
04430,PA,CAPANEMA,4.0,1.0,2.0,2200.0,550.0,26000.0,6500.0,3.0,2.0,68.0,14.0,1.0,7.0,7911.0,565.0714285714286,128000.0,9142.857142857143,8.0,6.0,226.0,10.0,0.0,5.0,5711.0,15.071428571428555,102000.0,2642.857142857143,5.0,4.0,158.0,1,1
04448,PA,BREU BRANCO,2.0,1.0,1.0,800.0,400.0,12000.0,6000.0,1.0,2.0,23.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,-2.0,-1.0,-1.0,-800.0,,,,-1.0,-2.0,,0,1
04456,PA,CAPITÃO POÇO,1.0,1.0,1.0,400.0,400.0,5000.0,5000.0,1.0,1.0,7.0,4.0,1.0,4.0,1800.0,450.0,31000.0,7750.0,2.0,4.0,25.0,3.0,0.0,3.0,1400.0,50.0,26000.0,2750.0,1.0,3.0,18.0,1,1
04464,PA,SÃO DOMINGOS DO ARAGUAIA,2.0,1.0,2.0,748.0,374.0,11000.0,5500.0,2.0,0.0,129.0,4.0,1.0,2.0,1315.0,328.75,27000.0,6750.0,3.0,2.0,94.0,2.0,0.0,0.0,567.0,-45.25,16000.0,1250.0,1.0,2.0,-35.0,1,1
04472,PA,CASTANHAL,13.0,1.0,8.0,7360.0,566.1538461538462,119800.0,9215.384615384615,8.0,8.0,73.0,12.0,1.0,6.0,7860.0,655.0,102800.0,8566.666666666666,7.0,5.0,216.0,-1.0,0.0,-2.0,500.0,88.84615384615381,-17000.0,-648.7179487179492,-1.0,-3.0,143.0,1,1
04480,PA,NOVA ESPERANÇA DO PIRIÁ,0.0,0.0,0.0,0.0,,,,0.0,0.0,,3.0,1.0,2.0,1300.0,433.3333333333333,19000.0,6333.333333333333,1.0,2.0,192.0,3.0,1.0,2.0,1300.0,,,,1.0,2.0,,0,1
04499,PA,CHAVES,0.0,0.0,0.0,0.0,,,,0.0,0.0,,2.0,1.0,1.0,800.0,400.0,11000.0,5500.0,1.0,1.0,164.0,2.0,1.0,1.0,800.0,,,,1.0,1.0,,0,1
04502,PA,ABEL FIGUEIREDO,3.0,1.0,2.0,920.0,306.6666666666667,17000.0,5666.666666666667,1.0,3.0,17.0,4.0,1.0,3.0,1605.0,401.25,27000.0,6750.0,1.0,2.0,38.0,1.0,0.0,1.0,685.0,94.58333333333331,10000.0,1083.333333333333,0.0,-1.0,21.0,1,1
04510,PA,COLARES,1.0,1.0,1.0,300.0,300.0,6000.0,6000.0,1.0,1.0,8.0,6.0,1.0,3.0,2145.0,357.5,35000.0,5833.333333333333,4.0,3.0,114.0,5.0,0.0,2.0,1845.0,57.5,29000.0,-166.66666666666697,3.0,2.0,106.0,1,1
04529,PA,CUMARU DO NORTE,3.0,1.0,2.0,1452.0,484.0,12500.0,4166.666666666667,3.0,3.0,18.0,2.0,1.0,2.0,592.0,296.0,14000.0,7000.0,1.0,2.0,18.0,-1.0,0.0,0.0,-860.0,-188.0,1500.0,2833.333333333333,-2.0,-1.0,0.0,1,1
04537,PA,CONCEIÇÃO DO ARAGUAIA,5.0,1.0,1.0,1960.0,392.0,22000.0,4400.0,5.0,3.0,239.0,12.0,1.0,5.0,4919.0,409.9166666666667,80500.0,6708.333333333333,9.0,6.0,252.0,7.0,0.0,4.0,2959.0,17.916666666666686,58500.0,2308.333333333333,4.0,3.0,13.0,1,1
04545,PA,TERRA ALTA,0.0,0.0,0.0,0.0,,,,0.0,0.0,,3.0,1.0,1.0,1196.0,398.6666666666667,15000.0,5000.0,3.0,1.0,259.0,3.0,1.0,1.0,1196.0,,,,3.0,1.0,,0,1
04561,PA,FLORESTA DO ARAGUAIA,6.0,1.0,4.0,1685.0,280.8333333333333,37000.0,6166.666666666667,6.0,5.0,31.0,2.0,1.0,1.0,960.0,480.0,11000.0,5500.0,0.0,2.0,22.0,-4.0,0.0,-3.0,-725.0,199.16666666666669,-26000.0,-666.666666666667,-6.0,-3.0,-9.0,1,1
04570,PA,CURUÇÁ,0.0,0.0,0.0,0.0,,,,0.0,0.0,,1.0,1.0,1.0,403.0,403.0,6000.0,6000.0,1.0,0.0,245.0,1.0,1.0,1.0,403.0,,,,1.0,0.0,,0,1
04588,PA,BANNACH,5.0,1.0,2.0,1158.0,231.6,23000.0,4600.0,5.0,3.0,105.0,2.0,1.0,2.0,565.0,282.5,13000.0,6500.0,1.0,2.0,30.0,-3.0,0.0,0.0,-593.0,50.900000000000006,-10000.0,1900.0,-4.0,-1.0,-75.0,1,1
04596,PA,FARO,2.0,1.0,1.0,550.0,275.0,12000.0,6000.0,2.0,1.0,111.0,3.0,1.0,2.0,1120.0,373.3333333333333,15000.0,5000.0,2.0,1.0,121.0,1.0,0.0,1.0,570.0,98.33333333333331,3000.0,-1000.0,0.0,0.0,10.0,1,1
04600,PA,NOVA IPIXUNA,0.0,0.0,0.0,0.0,,,,0.0,0.0,,3.0,1.0,2.0,1200.0,400.0,22000.0,7333.333333333333,0.0,3.0,22.0,3.0,1.0,2.0,1200.0,,,,0.0,3.0,,0,1
04618,PA,GURUPÁ,0.0,0.0,0.0,0.0,,,,0.0,0.0,,3.0,1.0,2.0,1179.0,393.0,17000.0,5666.666666666667,3.0,2.0,93.0,3.0,1.0,2.0,1179.0,,,,3.0,2.0,,0,1
04626,PA,PLACAS,1.0,1.0,1.0,400.0,400.0,10000.0,10000.0,1.0,1.0,25.0,1.0,1.0,1.0,400.0,400.0,5000.0,5000.0,0.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,-5000.0,-5000.0,-1.0,0.0,-2.0,1,1
04642,PA,MARITUBA,13.0,1.0,8.0,6145.0,472.6923076923077,105000.0,8076.923076923077,9.0,8.0,133.0,4.0,1.0,2.0,1560.0,390.0,20000.0,5000.0,4.0,1.0,115.0,-9.0,0.0,-6.0,-4585.0,-82.69230769230768,-85000.0,-3076.923076923077,-5.0,-7.0,-18.0,1,1
