election_year,state,municipality_id_tse,municipality_name,main_subject_code,main_subject_name,topic_family,n_lawsuits
2020,MG,46671,ITAPAGIPE,11662,Propaganda Política - Propaganda Eleitoral - Comício/Showmício,campaign_conduct,1
2020,MG,46671,ITAPAGIPE,11665,Propaganda Política - Propaganda Eleitoral - Contrariedade à Lei de Postura Municipal,unmapped,1
2020,MG,46671,ITAPAGIPE,11667,Propaganda Política - Propaganda Eleitoral - Extemporânea/Antecipada,campaign_conduct,1
2020,MG,46671,ITAPAGIPE,11679,Propaganda Política - Propaganda Eleitoral - Internet,information_environment,1
2020,MG,46671,ITAPAGIPE,12635,Propaganda Política - Propaganda Eleitoral - Divulgação de Notícia  Sabidamente Falsa,information_environment,1
2020,MG,46698,ITAPECERICA,11593,Direito de Resposta,unmapped,2
2020,MG,46698,ITAPECERICA,11667,Propaganda Política - Propaganda Eleitoral - Extemporânea/Antecipada,campaign_conduct,2
2020,MG,46698,ITAPECERICA,11719,Abuso - De Poder Político/Autoridade,abuse_misuse_office,2
2020,MG,46698,ITAPECERICA,11723,Propaganda Política - Propaganda Institucional,unmapped,1
2020,MG,46698,ITAPECERICA,12635,Propaganda Política - Propaganda Eleitoral - Divulgação de Notícia  Sabidamente Falsa,information_environment,1
2020,MG,46698,ITAPECERICA,12637,Propaganda Política - Propaganda Eleitoral - Redes Sociais,information_environment,1
2020,MG,46710,ITAPEVA,11649,Pesquisa Eleitoral - Divulgação de Pesquisa Eleitoral Fraudulenta,campaign_conduct,1
2020,MG,46710,ITAPEVA,11658,Propaganda Política - Propaganda Eleitoral - Bem Público,campaign_conduct,1
2020,MG,46710,ITAPEVA,11668,Propaganda Política - Propaganda Eleitoral - Folhetos/Volantes/Santinhos/Impressos,campaign_conduct,1
2020,MG,46710,ITAPEVA,11679,Propaganda Política - Propaganda Eleitoral - Internet,information_environment,3
2020,MG,46710,ITAPEVA,11718,Abuso - De Poder Econômico,abuse_misuse_office,2
2020,MG,46710,ITAPEVA,11719,Abuso - De Poder Político/Autoridade,abuse_misuse_office,2
2020,MG,46736,ITATIAIUÇU,11484,Calúnia na Propaganda Eleitoral,information_environment,1
2020,MG,46736,ITATIAIUÇU,11501,Corrupção Eleitoral,campaign_conduct,2
2020,MG,46736,ITATIAIUÇU,11593,Direito de Resposta,unmapped,19
2020,MG,46736,ITATIAIUÇU,11649,Pesquisa Eleitoral - Divulgação de Pesquisa Eleitoral Fraudulenta,campaign_conduct,3
2020,MG,46736,ITATIAIUÇU,11656,Propaganda Política - Propaganda Eleitoral - Bem Particular,unmapped,1
2020,MG,46736,ITATIAIUÇU,11658,Propaganda Política - Propaganda Eleitoral - Bem Público,campaign_conduct,1
2020,MG,46736,ITATIAIUÇU,11663,Propaganda Política - Propaganda Eleitoral - Conduta Vedada a Emissora de Rádio/Televisão na Programação Normal,unmapped,1
2020,MG,46736,ITATIAIUÇU,11672,Propaganda Política - Propaganda Eleitoral - Horário Eleitoral Gratuito/Programa em Bloco,unmapped,2
2020,MG,46736,ITATIAIUÇU,11679,Propaganda Política - Propaganda Eleitoral - Internet,information_environment,2
2020,MG,46736,ITATIAIUÇU,11718,Abuso - De Poder Econômico,abuse_misuse_office,2
2020,MG,46736,ITATIAIUÇU,11737,Cautelar Inominada - Incidental,unmapped,1
2020,MG,46736,ITATIAIUÇU,12635,Propaganda Política - Propaganda Eleitoral - Divulgação de Notícia  Sabidamente Falsa,information_environment,3
2020,MG,46736,ITATIAIUÇU,12637,Propaganda Política - Propaganda Eleitoral - Redes Sociais,information_environment,2
2020,MG,46752,ITAÚNA,11484,Calúnia na Propaganda Eleitoral,information_environment,1
2020,MG,46752,ITAÚNA,11501,Corrupção Eleitoral,campaign_conduct,2
2020,MG,46752,ITAÚNA,11593,Direito de Resposta,unmapped,19
2020,MG,46752,ITAÚNA,11649,Pesquisa Eleitoral - Divulgação de Pesquisa Eleitoral Fraudulenta,campaign_conduct,3
2020,MG,46752,ITAÚNA,11656,Propaganda Política - Propaganda Eleitoral - Bem Particular,unmapped,1
2020,MG,46752,ITAÚNA,11658,Propaganda Política - Propaganda Eleitoral - Bem Público,campaign_conduct,1
2020,MG,46752,ITAÚNA,11663,Propaganda Política - Propaganda Eleitoral - Conduta Vedada a Emissora de Rádio/Televisão na Programação Normal,unmapped,1
2020,MG,46752,ITAÚNA,11672,Propaganda Política - Propaganda Eleitoral - Horário Eleitoral Gratuito/Programa em Bloco,unmapped,2
2020,MG,46752,ITAÚNA,11679,Propaganda Política - Propaganda Eleitoral - Internet,information_environment,2
2020,MG,46752,ITAÚNA,11718,Abuso - De Poder Econômico,abuse_misuse_office,2
2020,MG,46752,ITAÚNA,11737,Cautelar Inominada - Incidental,unmapped,1
2020,MG,46752,ITAÚNA,12635,Propaganda Política - Propaganda Eleitoral - Divulgação de Notícia  Sabidamente Falsa,information_environment,3
2020,MG,46752,ITAÚNA,12637,Propaganda Política - Propaganda Eleitoral - Redes Sociais,information_environment,2
2020,MG,46779,ITAVERAVA,11593,Direito de Resposta,unmapped,1
2020,MG,46779,ITAVERAVA,11654,Propaganda Política - Propaganda Eleitoral - Alto-falante/Amplificador de Som,campaign_conduct,1
2020,MG,46779,ITAVERAVA,11655,Propaganda Política - Propaganda Eleitoral - Banner/Cartaz/Faixa,campaign_conduct,2
2020,MG,46779,ITAVERAVA,11657,Propaganda Política - Propaganda Eleitoral - Bem Particular de Uso Comum,unmapped,2
2020,MG,46779,ITAVERAVA,11662,Propaganda Política - Propaganda Eleitoral - Comício/Showmício,campaign_conduct,2
2020,MG,46779,ITAVERAVA,11718,Abuso - De Poder Econômico,abuse_misuse_office,1
2020,MG,46779,ITAVERAVA,11719,Abuso - De Poder Político/Autoridade,abuse_misuse_office,1
2020,MG,46795,ITINGA,11642,Eleições - 1° Turno,unmapped,1
2020,MG,46795,ITINGA,11653,Propaganda Política - Propaganda Eleitoral - Adesivo,campaign_conduct,1
2020,MG,46795,ITINGA,11662,Propaganda Política - Propaganda Eleitoral - Comício/Showmício,campaign_conduct,1
2020,MG,46795,ITINGA,11665,Propaganda Política - Propaganda Eleitoral - Contrariedade à Lei de Postura Municipal,unmapped,2
2020,MG,46795,ITINGA,11668,Propaganda Política - Propaganda Eleitoral - Folhetos/Volantes/Santinhos/Impressos,campaign_conduct,1
2020,MG,46795,ITINGA,11679,Propaganda Política - Propaganda Eleitoral - Internet,information_environment,1
2020,MG,46795,ITINGA,11683,"Propaganda Política - Propaganda Eleitoral - Truncagem, Montagem, Utilização de Gravação Externa, Computação Gráfica, Desenho Animado ou Efeito Especial",unmapped,1
2020,MG,46795,ITINGA,11719,Abuso - De Poder Político/Autoridade,abuse_misuse_office,2
2020,MG,46795,ITINGA,11721,Captação Ilícita de Sufrágio,unmapped,1
2020,MG,46795,ITINGA,11738,Cautelar Inominada - Preparatória,unmapped,1
2020,MG,46795,ITINGA,11773,Propaganda Política - Propaganda Partidária,unmapped,1
2020,MG,46795,ITINGA,12637,Propaganda Política - Propaganda Eleitoral - Redes Sociais,information_environment,2
2020,MG,46817,ITUETA,11649,Pesquisa Eleitoral - Divulgação de Pesquisa Eleitoral Fraudulenta,campaign_conduct,1
2020,MG,46817,ITUETA,11655,Propaganda Política - Propaganda Eleitoral - Banner/Cartaz/Faixa,campaign_conduct,2
2020,MG,46817,ITUETA,11656,Propaganda Política - Propaganda Eleitoral - Bem Particular,unmapped,4
2020,MG,46817,ITUETA,11658,Propaganda Política - Propaganda Eleitoral - Bem Público,campaign_conduct,3
2020,MG,46817,ITUETA,11667,Propaganda Política - Propaganda Eleitoral - Extemporânea/Antecipada,campaign_conduct,1
2020,MG,46817,ITUETA,11679,Propaganda Política - Propaganda Eleitoral - Internet,information_environment,12
2020,MG,46817,ITUETA,11680,Propaganda Política - Propaganda Eleitoral - Omissão de Informações Obrigatórias,unmapped,1
2020,MG,46817,ITUETA,11718,Abuso - De Poder Econômico,abuse_misuse_office,1
2020,MG,46817,ITUETA,12063,Conduta Vedada ao Agente Público,abuse_misuse_office,1
2020,MG,46817,ITUETA,12635,Propaganda Política - Propaganda Eleitoral - Divulgação de Notícia  Sabidamente Falsa,information_environment,1
2020,MG,46817,ITUETA,12637,Propaganda Política - Propaganda Eleitoral - Redes Sociais,information_environment,2
2020,MG,46833,ITUIUTABA,11649,Pesquisa Eleitoral - Divulgação de Pesquisa Eleitoral Fraudulenta,campaign_conduct,8
2020,MG,46833,ITUIUTABA,11650,Pesquisa Eleitoral - Divulgação de Pesquisa Eleitoral Sem Prévio Registro,campaign_conduct,3
2020,MG,46833,ITUIUTABA,11653,Propaganda Política - Propaganda Eleitoral - Adesivo,campaign_conduct,4
2020,MG,46833,ITUIUTABA,11654,Propaganda Política - Propaganda Eleitoral - Alto-falante/Amplificador de Som,campaign_conduct,4
2020,MG,46833,ITUIUTABA,11655,Propaganda Política - Propaganda Eleitoral - Banner/Cartaz/Faixa,campaign_conduct,2
2020,MG,46833,ITUIUTABA,11656,Propaganda Política - Propaganda Eleitoral - Bem Particular,unmapped,2
2020,MG,46833,ITUIUTABA,11658,Propaganda Política - Propaganda Eleitoral - Bem Público,campaign_conduct,1
2020,MG,46833,ITUIUTABA,11667,Propaganda Política - Propaganda Eleitoral - Extemporânea/Antecipada,campaign_conduct,5
2020,MG,46833,ITUIUTABA,11671,Propaganda Política - Propaganda Eleitoral - Horário Eleitoral Gratuito/Inserções de Propaganda,unmapped,1
2020,MG,46833,ITUIUTABA,11675,Propaganda Política - Propaganda Eleitoral - Televisão,unmapped,1
2020,MG,46833,ITUIUTABA,11678,Propaganda Política - Propaganda Eleitoral - Inobservância do Limite Legal,unmapped,3
2020,MG,46833,ITUIUTABA,11680,Propaganda Política - Propaganda Eleitoral - Omissão de Informações Obrigatórias,unmapped,6
2020,MG,46833,ITUIUTABA,11681,Propaganda Política - Propaganda Eleitoral - Outdoors,unmapped,4
2020,MG,46833,ITUIUTABA,11721,Captação Ilícita de Sufrágio,unmapped,1
2020,MG,46833,ITUIUTABA,11738,Cautelar Inominada - Preparatória,unmapped,1
2020,MG,46833,ITUIUTABA,12593,Impugnação de Ato Judicial,unmapped,1
2020,MG,46833,ITUIUTABA,12635,Propaganda Política - Propaganda Eleitoral - Divulgação de Notícia  Sabidamente Falsa,information_environment,7
2020,MG,46833,ITUIUTABA,12637,Propaganda Política - Propaganda Eleitoral - Redes Sociais,information_environment,7
2020,MG,46833,ITUIUTABA,12638,Propaganda Política - Propaganda Eleitoral - Impulsionamento,information_environment,1
2020,MG,46833,ITUIUTABA,12639,Propaganda Política - Propaganda Eleitoral - Aplicativo de Mensagem Instantânea,information_environment,1
2020,MG,46850,ITUMIRIM,11719,Abuso - De Poder Político/Autoridade,abuse_misuse_office,1
2020,MG,46876,ITURAMA,11485,Divulgação de Falsa Imputação,unmapped,1
2020,MG,46876,ITURAMA,11593,Direito de Resposta,unmapped,2
2020,MG,46876,ITURAMA,11642,Eleições - 1° Turno,unmapped,19
2020,MG,46876,ITURAMA,11649,Pesquisa Eleitoral - Divulgação de Pesquisa Eleitoral Fraudulenta,campaign_conduct,4
2020,MG,46876,ITURAMA,11650,Pesquisa Eleitoral - Divulgação de Pesquisa Eleitoral Sem Prévio Registro,campaign_conduct,3
2020,MG,46876,ITURAMA,11653,Propaganda Política - Propaganda Eleitoral - Adesivo,campaign_conduct,3
2020,MG,46876,ITURAMA,11654,Propaganda Política - Propaganda Eleitoral - Alto-falante/Amplificador de Som,campaign_conduct,2
2020,MG,46876,ITURAMA,11657,Propaganda Política - Propaganda Eleitoral - Bem Particular de Uso Comum,unmapped,3
2020,MG,46876,ITURAMA,11664,"Propaganda Política - Propaganda Eleitoral - Confecção, Utilização ou Distribuição de Brinde",unmapped,3
2020,MG,46876,ITURAMA,11665,Propaganda Política - Propaganda Eleitoral - Contrariedade à Lei de Postura Municipal,unmapped,21
2020,MG,46876,ITURAMA,11667,Propaganda Política - Propaganda Eleitoral - Extemporânea/Antecipada,campaign_conduct,4
2020,MG,46876,ITURAMA,11668,Propaganda Política - Propaganda Eleitoral - Folhetos/Volantes/Santinhos/Impressos,campaign_conduct,1
2020,MG,46876,ITURAMA,11679,Propaganda Política - Propaganda Eleitoral - Internet,information_environment,1
2020,MG,46876,ITURAMA,11681,Propaganda Política - Propaganda Eleitoral - Outdoors,unmapped,2
2020,MG,46876,ITURAMA,11683,"Propaganda Política - Propaganda Eleitoral - Truncagem, Montagem, Utilização de Gravação Externa, Computação Gráfica, Desenho Animado ou Efeito Especial",unmapped,2
2020,MG,46876,ITURAMA,12635,Propaganda Política - Propaganda Eleitoral - Divulgação de Notícia  Sabidamente Falsa,information_environment,7
2020,MG,46876,ITURAMA,12637,Propaganda Política - Propaganda Eleitoral - Redes Sociais,information_environment,2
2020,MG,46876,ITURAMA,12639,Propaganda Política - Propaganda Eleitoral - Aplicativo de Mensagem Instantânea,information_environment,18
2020,MG,46892,ITUTINGA,11719,Abuso - De Poder Político/Autoridade,abuse_misuse_office,1
2020,MG,46914,JABOTICATUBAS,11668,Propaganda Política - Propaganda Eleitoral - Folhetos/Volantes/Santinhos/Impressos,campaign_conduct,1
2020,MG,46914,JABOTICATUBAS,12637,Propaganda Política - Propaganda Eleitoral - Redes Sociais,information_environment,1
2020,MG,46930,JACINTO,11662,Propaganda Política - Propaganda Eleitoral - Comício/Showmício,campaign_conduct,5
2020,MG,46930,JACINTO,11667,Propaganda Política - Propaganda Eleitoral - Extemporânea/Antecipada,campaign_conduct,3
2020,MG,46930,JACINTO,11679,Propaganda Política - Propaganda Eleitoral - Internet,information_environment,1
2020,MG,46930,JACINTO,11681,Propaganda Política - Propaganda Eleitoral - Outdoors,unmapped,1
2020,MG,46930,JACINTO,11721,Captação Ilícita de Sufrágio,unmapped,1
2020,MG,46930,JACINTO,12063,Conduta Vedada ao Agente Público,abuse_misuse_office,1
2020,MG,46930,JACINTO,12637,Propaganda Política - Propaganda Eleitoral - Redes Sociais,information_environment,1
2020,MG,46957,JACUÍ,11649,Pesquisa Eleitoral - Divulgação de Pesquisa Eleitoral Fraudulenta,campaign_conduct,1
2020,MG,46957,JACUÍ,11653,Propaganda Política - Propaganda Eleitoral - Adesivo,campaign_conduct,1
2020,MG,46957,JACUÍ,11654,Propaganda Política - Propaganda Eleitoral - Alto-falante/Amplificador de Som,campaign_conduct,1
2020,MG,46957,JACUÍ,11656,Propaganda Política - Propaganda Eleitoral - Bem Particular,unmapped,1
2020,MG,46957,JACUÍ,11662,Propaganda Política - Propaganda Eleitoral - Comício/Showmício,campaign_conduct,1
2020,MG,46957,JACUÍ,11675,Propaganda Política - Propaganda Eleitoral - Televisão,unmapped,1
2020,MG,46957,JACUÍ,11679,Propaganda Política - Propaganda Eleitoral - Internet,information_environment,1
2020,MG,46957,JACUÍ,11683,"Propaganda Política - Propaganda Eleitoral - Truncagem, Montagem, Utilização de Gravação Externa, Computação Gráfica, Desenho Animado ou Efeito Especial",unmapped,2
2020,MG,46957,JACUÍ,11719,Abuso - De Poder Político/Autoridade,abuse_misuse_office,2
2020,MG,46957,JACUÍ,12635,Propaganda Política - Propaganda Eleitoral - Divulgação de Notícia  Sabidamente Falsa,information_environment,1
2020,MG,46973,JACUTINGA,11650,Pesquisa Eleitoral - Divulgação de Pesquisa Eleitoral Sem Prévio Registro,campaign_conduct,2
2020,MG,46973,JACUTINGA,11662,Propaganda Política - Propaganda Eleitoral - Comício/Showmício,campaign_conduct,1
2020,MG,46973,JACUTINGA,11668,Propaganda Política - Propaganda Eleitoral - Folhetos/Volantes/Santinhos/Impressos,campaign_conduct,1
2020,MG,46973,JACUTINGA,11677,Propaganda Política - Propaganda Eleitoral - Imprensa Escrita - Jornal/Revista/Tabloide,unmapped,1
2020,MG,46973,JACUTINGA,12637,Propaganda Política - Propaganda Eleitoral - Redes Sociais,information_environment,1
2020,MG,46973,JACUTINGA,12639,Propaganda Política - Propaganda Eleitoral - Aplicativo de Mensagem Instantânea,information_environment,1
2020,MG,46990,JAGUARAÇU,11484,Calúnia na Propaganda Eleitoral,information_environment,3
2020,MG,46990,JAGUARAÇU,11486,Difamação na Propaganda Eleitoral,unmapped,1
2020,MG,46990,JAGUARAÇU,11488,Injúria Eleitoral Violenta,unmapped,1
2020,MG,46990,JAGUARAÇU,11649,Pesquisa Eleitoral - Divulgação de Pesquisa Eleitoral Fraudulenta,campaign_conduct,1
2020,MG,46990,JAGUARAÇU,11654,Propaganda Política - Propaganda Eleitoral - Alto-falante/Amplificador de Som,campaign_conduct,2
2020,MG,46990,JAGUARAÇU,11655,Propaganda Política - Propaganda Eleitoral - Banner/Cartaz/Faixa,campaign_conduct,4
2020,MG,46990,JAGUARAÇU,11667,Propaganda Política - Propaganda Eleitoral - Extemporânea/Antecipada,campaign_conduct,1
2020,MG,46990,JAGUARAÇU,11679,Propaganda Política - Propaganda Eleitoral - Internet,information_environment,1
2020,MG,46990,JAGUARAÇU,11718,Abuso - De Poder Econômico,abuse_misuse_office,1
2020,MG,46990,JAGUARAÇU,11735,Cautelar Inominada - De Busca e Apreensão,unmapped,1
2020,MG,46990,JAGUARAÇU,11773,Propaganda Política - Propaganda Partidária,unmapped,1
2020,MG,46990,JAGUARAÇU,12635,Propaganda Política - Propaganda Eleitoral - Divulgação de Notícia  Sabidamente Falsa,information_environment,2
2020,MG,46990,JAGUARAÇU,12637,Propaganda Política - Propaganda Eleitoral - Redes Sociais,information_environment,2
2020,MG,47015,JANAÚBA,11483,Divulgação de Fatos Inverídicos na Propaganda Eleitoral,unmapped,1
2020,MG,47015,JANAÚBA,11484,Calúnia na Propaganda Eleitoral,information_environment,2
2020,MG,47015,JANAÚBA,11485,Divulgação de Falsa Imputação,unmapped,1
2020,MG,47015,JANAÚBA,11487,Injúria na Propaganda Eleitoral,unmapped,1
2020,MG,47015,JANAÚBA,11593,Direito de Resposta,unmapped,1
2020,MG,47015,JANAÚBA,11649,Pesquisa Eleitoral - Divulgação de Pesquisa Eleitoral Fraudulenta,campaign_conduct,2
2020,MG,47015,JANAÚBA,11650,Pesquisa Eleitoral - Divulgação de Pesquisa Eleitoral Sem Prévio Registro,campaign_conduct,2
2020,MG,47015,JANAÚBA,11667,Propaganda Política - Propaganda Eleitoral - Extemporânea/Antecipada,campaign_conduct,1
2020,MG,47015,JANAÚBA,11677,Propaganda Política - Propaganda Eleitoral - Imprensa Escrita - Jornal/Revista/Tabloide,unmapped,1
2020,MG,47015,JANAÚBA,11681,Propaganda Política - Propaganda Eleitoral - Outdoors,unmapped,1
2020,MG,47015,JANAÚBA,11683,"Propaganda Política - Propaganda Eleitoral - Truncagem, Montagem, Utilização de Gravação Externa, Computação Gráfica, Desenho Animado ou Efeito Especial",unmapped,1
2020,MG,47015,JANAÚBA,11718,Abuso - De Poder Econômico,abuse_misuse_office,1
2020,MG,47015,JANAÚBA,11771,Propaganda Política - Propaganda Intrapartidária,unmapped,1
2020,MG,47031,JANUÁRIA,11473,Falsidade Ideológica,unmapped,2
2020,MG,47031,JANUÁRIA,11593,Direito de Resposta,unmapped,3
2020,MG,47031,JANUÁRIA,11596,Inelegibilidade - Abuso do Poder Econômico ou Político,eligibility_ballot_access,1
2020,MG,47031,JANUÁRIA,11649,Pesquisa Eleitoral - Divulgação de Pesquisa Eleitoral Fraudulenta,campaign_conduct,3
2020,MG,47031,JANUÁRIA,11653,Propaganda Política - Propaganda Eleitoral - Adesivo,campaign_conduct,1
2020,MG,47031,JANUÁRIA,11654,Propaganda Política - Propaganda Eleitoral - Alto-falante/Amplificador de Som,campaign_conduct,3
2020,MG,47031,JANUÁRIA,11655,Propaganda Política - Propaganda Eleitoral - Banner/Cartaz/Faixa,campaign_conduct,3
2020,MG,47031,JANUÁRIA,11656,Propaganda Política - Propaganda Eleitoral - Bem Particular,unmapped,1
2020,MG,47031,JANUÁRIA,11657,Propaganda Política - Propaganda Eleitoral - Bem Particular de Uso Comum,unmapped,1
2020,MG,47031,JANUÁRIA,11662,Propaganda Política - Propaganda Eleitoral - Comício/Showmício,campaign_conduct,1
2020,MG,47031,JANUÁRIA,11664,"Propaganda Política - Propaganda Eleitoral - Confecção, Utilização ou Distribuição de Brinde",unmapped,1
2020,MG,47031,JANUÁRIA,11667,Propaganda Política - Propaganda Eleitoral - Extemporânea/Antecipada,campaign_conduct,1
2020,MG,47031,JANUÁRIA,11678,Propaganda Política - Propaganda Eleitoral - Inobservância do Limite Legal,unmapped,1
2020,MG,47031,JANUÁRIA,11679,Propaganda Política - Propaganda Eleitoral - Internet,information_environment,1
2020,MG,47031,JANUÁRIA,11718,Abuso - De Poder Econômico,abuse_misuse_office,2
2020,MG,47031,JANUÁRIA,11719,Abuso - De Poder Político/Autoridade,abuse_misuse_office,2
2020,MG,47031,JANUÁRIA,12592,Direito Líquido e Certo,unmapped,1
2020,MG,47031,JANUÁRIA,12635,Propaganda Política - Propaganda Eleitoral - Divulgação de Notícia  Sabidamente Falsa,information_environment,1
2020,MG,47031,JANUÁRIA,12637,Propaganda Política - Propaganda Eleitoral - Redes Sociais,information_environment,1
2020,MG,47074,JECEABA,11655,Propaganda Política - Propaganda Eleitoral - Banner/Cartaz/Faixa,campaign_conduct,1
2020,MG,47090,JEQUERI,11656,Propaganda Política - Propaganda Eleitoral - Bem Particular,unmapped,1
2020,MG,47090,JEQUERI,11658,Propaganda Política - Propaganda Eleitoral - Bem Público,campaign_conduct,1
2020,MG,47090,JEQUERI,11719,Abuso - De Poder Político/Autoridade,abuse_misuse_office,2
2020,MG,47112,JEQUITAÍ,11484,Calúnia na Propaganda Eleitoral,information_environment,4
2020,MG,47112,JEQUITAÍ,11486,Difamação na Propaganda Eleitoral,unmapped,1
2020,MG,47112,JEQUITAÍ,11487,Injúria na Propaganda Eleitoral,unmapped,1
2020,MG,47112,JEQUITAÍ,11654,Propaganda Política - Propaganda Eleitoral - Alto-falante/Amplificador de Som,campaign_conduct,1
2020,MG,47112,JEQUITAÍ,11673,Propaganda Política - Propaganda Eleitoral - Rádio,unmapped,1
2020,MG,47112,JEQUITAÍ,12637,Propaganda Política - Propaganda Eleitoral - Redes Sociais,information_environment,1
2020,MG,47139,JEQUITIBÁ,11654,Propaganda Política - Propaganda Eleitoral - Alto-falante/Amplificador de Som,campaign_conduct,1
2020,MG,47139,JEQUITIBÁ,11655,Propaganda Política - Propaganda Eleitoral - Banner/Cartaz/Faixa,campaign_conduct,2
2020,MG,47139,JEQUITIBÁ,11658,Propaganda Política - Propaganda Eleitoral - Bem Público,campaign_conduct,1
2020,MG,47139,JEQUITIBÁ,11662,Propaganda Política - Propaganda Eleitoral - Comício/Showmício,campaign_conduct,2
2020,MG,47139,JEQUITIBÁ,11667,Propaganda Política - Propaganda Eleitoral - Extemporânea/Antecipada,campaign_conduct,2
2020,MG,47139,JEQUITIBÁ,11679,Propaganda Política - Propaganda Eleitoral - Internet,information_environment,1
2020,MG,47155,JEQUITINHONHA,11485,Divulgação de Falsa Imputação,unmapped,1
2020,MG,47155,JEQUITINHONHA,11596,Inelegibilidade - Abuso do Poder Econômico ou Político,eligibility_ballot_access,1
2020,MG,47155,JEQUITINHONHA,11649,Pesquisa Eleitoral - Divulgação de Pesquisa Eleitoral Fraudulenta,campaign_conduct,1
2020,MG,47155,JEQUITINHONHA,11653,Propaganda Política - Propaganda Eleitoral - Adesivo,campaign_conduct,1
2020,MG,47155,JEQUITINHONHA,11654,Propaganda Política - Propaganda Eleitoral - Alto-falante/Amplificador de Som,campaign_conduct,1
2020,MG,47155,JEQUITINHONHA,11662,Propaganda Política - Propaganda Eleitoral - Comício/Showmício,campaign_conduct,2
2020,MG,47155,JEQUITINHONHA,11667,Propaganda Política - Propaganda Eleitoral - Extemporânea/Antecipada,campaign_conduct,1
2020,MG,47155,JEQUITINHONHA,11680,Propaganda Política - Propaganda Eleitoral - Omissão de Informações Obrigatórias,unmapped,1
2020,MG,47155,JEQUITINHONHA,11718,Abuso - De Poder Econômico,abuse_misuse_office,1
2020,MG,47155,JEQUITINHONHA,11738,Cautelar Inominada - Preparatória,unmapped,1
2020,MG,47171,JESUÂNIA,11649,Pesquisa Eleitoral - Divulgação de Pesquisa Eleitoral Fraudulenta,campaign_conduct,1
2020,MG,47171,JESUÂNIA,11655,Propaganda Política - Propaganda Eleitoral - Banner/Cartaz/Faixa,campaign_conduct,1
2020,MG,47171,JESUÂNIA,11679,Propaganda Política - Propaganda Eleitoral - Internet,information_environment,1
2020,MG,47198,JOAÍMA,11485,Divulgação de Falsa Imputação,unmapped,1
2020,MG,47198,JOAÍMA,11596,Inelegibilidade - Abuso do Poder Econômico ou Político,eligibility_ballot_access,1
2020,MG,47198,JOAÍMA,11649,Pesquisa Eleitoral - Divulgação de Pesquisa Eleitoral Fraudulenta,campaign_conduct,1
2020,MG,47198,JOAÍMA,11653,Propaganda Política - Propaganda Eleitoral - Adesivo,campaign_conduct,1
2020,MG,47198,JOAÍMA,11654,Propaganda Política - Propaganda Eleitoral - Alto-falante/Amplificador de Som,campaign_conduct,1
2020,MG,47198,JOAÍMA,11662,Propaganda Política - Propaganda Eleitoral - Comício/Showmício,campaign_conduct,2
2020,MG,47198,JOAÍMA,11667,Propaganda Política - Propaganda Eleitoral - Extemporânea/Antecipada,campaign_conduct,1
2020,MG,47198,JOAÍMA,11680,Propaganda Política - Propaganda Eleitoral - Omissão de Informações Obrigatórias,unmapped,1
2020,MG,47198,JOAÍMA,11718,Abuso - De Poder Econômico,abuse_misuse_office,1
2020,MG,47198,JOAÍMA,11738,Cautelar Inominada - Preparatória,unmapped,1
2020,MG,47210,JOANÉSIA,11605,Inelegibilidade - Representação ou Ação de Investigação Judicial Eleitoral Jugada Procedente pela Justiça Eleitoral,unmapped,1
2020,MG,47210,JOANÉSIA,11649,Pesquisa Eleitoral - Divulgação de Pesquisa Eleitoral Fraudulenta,campaign_conduct,4
2020,MG,47210,JOANÉSIA,11653,Propaganda Política - Propaganda Eleitoral - Adesivo,campaign_conduct,1
2020,MG,47210,JOANÉSIA,11655,Propaganda Política - Propaganda Eleitoral - Banner/Cartaz/Faixa,campaign_conduct,1
2020,MG,47210,JOANÉSIA,11658,Propaganda Política - Propaganda Eleitoral - Bem Público,campaign_conduct,1
2020,MG,47210,JOANÉSIA,11679,Propaganda Política - Propaganda Eleitoral - Internet,information_environment,1
2020,MG,47236,JOÃO MONLEVADE,11600,Inelegibilidade - Desincompatibilização,unmapped,1
2020,MG,47236,JOÃO MONLEVADE,11649,Pesquisa Eleitoral - Divulgação de Pesquisa Eleitoral Fraudulenta,campaign_conduct,2
2020,MG,47236,JOÃO MONLEVADE,11650,Pesquisa Eleitoral - Divulgação de Pesquisa Eleitoral Sem Prévio Registro,campaign_conduct,4
2020,MG,47236,JOÃO MONLEVADE,11653,Propaganda Política - Propaganda Eleitoral - Adesivo,campaign_conduct,16
2020,MG,47236,JOÃO MONLEVADE,11654,Propaganda Política - Propaganda Eleitoral - Alto-falante/Amplificador de Som,campaign_conduct,2
2020,MG,47236,JOÃO MONLEVADE,11655,Propaganda Política - Propaganda Eleitoral - Banner/Cartaz/Faixa,campaign_conduct,16
2020,MG,47236,JOÃO MONLEVADE,11656,Propaganda Política - Propaganda Eleitoral - Bem Particular,unmapped,3
2020,MG,47236,JOÃO MONLEVADE,11657,Propaganda Política - Propaganda Eleitoral - Bem Particular de Uso Comum,unmapped,1
2020,MG,47236,JOÃO MONLEVADE,11658,Propaganda Política - Propaganda Eleitoral - Bem Público,campaign_conduct,2
2020,MG,47236,JOÃO MONLEVADE,11663,Propaganda Política - Propaganda Eleitoral - Conduta Vedada a Emissora de Rádio/Televisão na Programação Normal,unmapped,2
2020,MG,47236,JOÃO MONLEVADE,11667,Propaganda Política - Propaganda Eleitoral - Extemporânea/Antecipada,campaign_conduct,14
