municipality_id_tse,prefeito_blank_share_cast_2020,prefeito_blank_share_cast_2024,vereador_blank_share_cast_2020,vereador_blank_share_cast_2024,prefeito_invalid_share_cast_2020,prefeito_invalid_share_cast_2024,vereador_invalid_share_cast_2020,vereador_invalid_share_cast_2024,prefeito_null_share_cast_2020,prefeito_null_share_cast_2024,vereador_null_share_cast_2020,vereador_null_share_cast_2024,delta_prefeito_null_share_cast_2024_2020,delta_prefeito_blank_share_cast_2024_2020,delta_prefeito_invalid_share_cast_2024_2020,delta_vereador_null_share_cast_2024_2020,delta_vereador_blank_share_cast_2024_2020,delta_vereador_invalid_share_cast_2024_2020,rolloff_null_share_cast_2020,rolloff_null_share_cast_2024,delta_rolloff_null_share_cast_2024_2020,rolloff_blank_share_cast_2020,rolloff_blank_share_cast_2024,delta_rolloff_blank_share_cast_2024_2020,rolloff_invalid_share_cast_2020,rolloff_invalid_share_cast_2024,delta_rolloff_invalid_share_cast_2024_2020
00604,0.016687016687016686,0.011249259917110717,0.011803011803011803,0.011051904479968424,0.04212454212454213,0.02486678507992895,0.04456654456654457,0.02486678507992895,0.02543752543752544,0.013617525162818236,0.03276353276353276,0.013814880599960529,-0.011820000274707202,-0.005437756769905969,-0.017257757044613176,-0.018948652163572235,-0.0007511073230433794,-0.019699759486615617,0.007326007326007324,0.0001973554371422926,-0.007128651888865032,-0.004884004884004882,-0.0001973554371422926,0.00468664944686259,0.0024420024420024403,0.0,-0.0024420024420024403
00612,0.012151292144446347,0.010869565217391304,0.006503508471675509,0.011705685618729096,0.03696731131268184,0.028929765886287626,0.023618004449768953,0.022909698996655518,0.024816019168235497,0.018060200668896322,0.017114495978093443,0.011204013377926422,-0.006755818499339174,-0.0012817269270550425,-0.008037545426394215,-0.005910482600167022,0.005202177147053587,-0.000708305453113435,-0.007701523190142053,-0.006856187290969901,0.0008453358991721525,-0.005647783672770837,0.0008361204013377921,0.006483904074108629,-0.013349306862912889,-0.0060200668896321086,0.00732923997328078
00620,0.007046764894298526,0.01615408511960236,0.006726457399103139,0.007145076110593352,0.03843689942344651,0.0391425908667288,0.026905829596412557,0.02205653929791861,0.03139013452914798,0.022988505747126436,0.020179372197309416,0.014911463187325256,-0.008401628782021546,0.009107320225303835,0.0007056914432822872,-0.0052679090099841605,0.00041861871149021304,-0.0048492902984939475,-0.011210762331838566,-0.00807704255980118,0.0031337197720373855,-0.000320307495195387,-0.009009009009009009,-0.008688701513813622,-0.011531069827033953,-0.017086051568810188,-0.005554981741776235
00639,0.011111111111111112,0.00888555829140349,0.016898148148148148,0.011347821432394819,0.033449074074074076,0.026228455197516327,0.040625,0.024622631409913286,0.022337962962962962,0.017342896906112838,0.023726851851851853,0.013274809977518467,-0.004995066056850125,-0.0022255528197076217,-0.007220618876557748,-0.010452041874333386,-0.005550326715753329,-0.016002368590086715,0.001388888888888891,-0.00406808692859437,-0.005456975817483261,0.005787037037037037,0.002462263140991329,-0.0033247738960457077,0.007175925925925926,-0.001605823787603041,-0.008781749713528967
00647,0.009833585476550681,0.010798429319371727,0.009455370650529501,0.0068717277486911,0.029500756429652043,0.022578534031413612,0.024583963691376703,0.017015706806282723,0.019667170953101363,0.011780104712041885,0.015128593040847202,0.010143979057591623,-0.007887066241059478,0.0009648438428210455,-0.0069222223982384305,-0.004984613983255578,-0.0025836429018384014,-0.00756825688509398,-0.004538577912254161,-0.0016361256544502618,0.0029024522578038996,-0.00037821482602118026,-0.003926701570680627,-0.003548486744659447,-0.00491679273827534,-0.005562827225130889,-0.0006460344868555491
00655,0.009300265721877768,0.07645525629887055,0.016386182462356066,0.019113814074717638,0.04295837023914969,0.13814074717636837,0.049601417183348095,0.035403996524761075,0.03365810451727192,0.06168549087749783,0.033215234720992026,0.01629018245004344,0.028027386360225906,0.06715499057699278,0.09518237693721868,-0.016925052270948586,0.0027276316123615724,-0.01419742065858702,-0.0004428697962798947,-0.04539530842745439,-0.04495243863117449,0.007085916740478298,-0.05734144222415291,-0.06442735896463121,0.006643046944198407,-0.1027367506516073,-0.10937979759580571
00663,0.014017381553125876,0.02223364606091762,0.010653209980375666,0.010667009381827528,0.04779927109615924,0.0514072741292893,0.03784693019343986,0.024932527952705306,0.033781889543033364,0.029173628068371673,0.0271937202130642,0.014265518570877779,-0.004608261474661691,0.008216264507791745,0.0036080030331300597,-0.01292820164218642,1.379940145186144e-05,-0.012914402240734556,-0.0065881693299691645,-0.014908109497493894,-0.00831994016752473,-0.0033641715727502092,-0.011566636679090093,-0.008202465106339884,-0.009952340902719375,-0.02647474617658399,-0.016522405273864615
00671,0.01311236568930978,0.013349514563106795,0.015115643780732107,0.014216366158113732,0.04097614277909306,0.028432732316227463,0.036241121835731194,0.030686546463245493,0.02786377708978328,0.015083217753120666,0.021125478054999088,0.01647018030513176,-0.012780559336662615,0.00023714887379701517,-0.012543410462865598,-0.004655297749867327,-0.0008992776226183757,-0.005554575372485701,-0.0067382990347841926,0.001386962552011095,0.008125261586795288,0.002003278091422327,0.0008668515950069362,-0.0011364264964153908,-0.004735020943361867,0.0022538141470180295,0.006988835090379897
00680,0.010573823339780786,0.012216404886561954,0.009929078014184398,0.008144269924374637,0.04294003868471954,0.02990110529377545,0.02695035460992908,0.020127981384525886,0.03236621534493875,0.017684700407213497,0.01702127659574468,0.011983711460151251,-0.014681514937725251,0.0016425815467811678,-0.013038933390944089,-0.00503756513559343,-0.001784808089809761,-0.006822373225403192,-0.015344938749194067,-0.005700988947062245,0.009643949802131822,-0.0006447453255963888,-0.0040721349621873175,-0.0034273896365909287,-0.01598968407479046,-0.009773123909249563,0.006216560165540896
00698,0.010172306414780985,0.009878419452887538,0.009964708324683413,0.00816869300911854,0.04567157982146564,0.03267477203647416,0.03383848868590409,0.020326747720364743,0.035499273406684656,0.022796352583586626,0.023873780361220676,0.0121580547112462,-0.01270292082309803,-0.000293886961893447,-0.01299680778499148,-0.011715725649974475,-0.0017960153155648726,-0.013511740965539348,-0.01162549304546398,-0.010638297872340425,0.0009871951731235552,-0.00020759809009757157,-0.0017097264437689972,-0.0015021283536714256,-0.011833091135561552,-0.012348024316109419,-0.000514933180547867
