office_group,election_year,state,municipality_id_tse,municipality_name,total_valid_votes,n_candidates_with_votes,vote_hhi_candidate,female_vote_share,nonwhite_vote_share,higher_education_vote_share,new_candidate_vote_share,incumbent_candidate_vote_share,effective_n_candidates_vote,winner_vote_share,runnerup_vote_share,margin_top1_top2,top2_vote_share,others_vote_share,winner_majority,winner_is_female,winner_is_new_vs_2020,vote_hhi_party,effective_n_parties_vote
executive,2024,BA,34894,CRAVOLÂNDIA,3675,3,0.6408109954185757,0.0,0.795374149659864,0.021768707482993196,1.0,0.0,1.560522536519217,0.7736054421768708,0.20462585034013606,0.5689795918367347,0.9782312925170068,0.0217687074829932,1,0,1,0.6408109954185757,1.560522536519217
executive,2024,BA,34916,CRISÓPOLIS,13127,2,0.6109270661823399,0.0,0.2644930296335796,0.0,0.2644930296335796,0.7355069703664203,1.636856599346567,0.7355069703664203,0.2644930296335796,0.4710139407328407,1.0,0.0,1,0,0,0.6109270661823399,1.636856599346567
executive,2024,BA,34932,CRISTÓPOLIS,10577,3,0.49742944515200815,0.003970880211780278,1.0,0.5282216129337242,0.9960291197882197,0.0,2.0103353545836287,0.5242507327219439,0.4717783870662759,0.052472345655667996,0.9960291197882198,0.003970880211780159,1,0,1,0.49742944515200815,2.0103353545836287
executive,2024,BA,34959,CRUZ DAS ALMAS,39426,5,0.46797064430659707,0.0,0.0900928321412266,1.0,0.1197179526200984,0.6319687515852483,2.136886174733723,0.6319687515852483,0.24488915943793435,0.387079592147314,0.8768579110231827,0.12314208897681733,1,0,0,0.46797064430659707,2.136886174733723
executive,2024,BA,34975,CURAÇÁ,23529,2,0.5041554461424674,0.0,0.5455820476858345,0.4544179523141655,0.4544179523141655,0.0,1.9835152186720872,0.5455820476858345,0.4544179523141655,0.09116409537166903,1.0,0.0,1,0,0,0.5041554461424674,1.9835152186720872
executive,2024,BA,34991,DÁRIO MEIRA,6658,3,0.6243526467255134,0.7521778311805347,0.9941423851006308,0.7521778311805347,1.0,0.0,1.6016589426578245,0.7521778311805347,0.24196455392009614,0.5102132772604386,0.9941423851006308,0.005857614899369201,1,1,1,0.6243526467255134,1.6016589426578245
executive,2024,BA,35017,DOM BASÍLIO,9348,2,0.5200085588958046,0.0,0.6000213949507917,0.3999786050492084,1.0,0.0,1.9230452708767292,0.6000213949507917,0.3999786050492084,0.20004278990158325,1.0,0.0,1,0,1,0.5200085588958046,1.9230452708767292
executive,2024,BA,35033,DOM MACEDO COSTA,4299,2,0.5018998830229375,0.0,1.0,0.0,0.46917887880902537,0.0,1.9924292350438715,0.5308211211909747,0.46917887880902537,0.06164224238194932,1.0,0.0,1,0,0,0.5018998830229375,1.9924292350438715
executive,2024,BA,35050,ELÍSIO MEDRADO,6453,2,0.5450511535339908,0.0,0.6500852316751898,0.0,0.34991476832481017,0.6500852316751898,1.8346901818594856,0.6500852316751898,0.34991476832481017,0.30017046335037967,1.0,0.0,1,0,0,0.5450511535339908,1.8346901818594856
executive,2024,BA,35076,ENCRUZILHADA,11856,3,0.6015499221654,0.0,0.26459176788124156,0.7354082321187584,0.26459176788124156,0.0,1.6623724202312231,0.7354082321187584,0.24569838056680163,0.4897098515519568,0.98110661268556,0.018893387314440013,1,0,0,0.6015499221654,1.6623724202312231
executive,2024,BA,35092,ENTRE RIOS,22475,4,0.4226285669035302,0.0,0.370055617352614,0.11132369299221358,0.08645161290322581,0.5434927697441602,2.366143886880845,0.5434927697441602,0.34518353726362627,0.1983092324805339,0.8886763070077864,0.11132369299221356,1,0,0,0.42262856690353023,2.3661438868808444
executive,2024,BA,35114,ESPLANADA,21543,3,0.5022164417544516,0.0,0.5454672051246344,0.4545327948753656,0.45629670890776586,0.5437032910922341,1.9911733604471067,0.5437032910922341,0.4545327948753656,0.08917049621686857,0.9982360859675997,0.0017639140324002822,1,0,0,0.5022164417544516,1.9911733604471067
executive,2024,BA,35130,EUCLIDES DA CUNHA,36545,2,0.5340801787206162,0.0,1.0,0.36946230674510877,1.0,0.0,1.8723780433033297,0.6305376932548913,0.36946230674510877,0.2610753865097825,1.0,0.0,1,0,1,0.5340801787206162,1.8723780433033297
executive,2024,BA,35149,FEIRA DA MATA,4627,2,0.5441546454318622,0.0,0.6485843959368921,0.35141560406310784,0.35141560406310784,0.6485843959368921,1.8377128788570045,0.6485843959368921,0.35141560406310784,0.29716879187378425,1.0,0.0,1,0,0,0.5441546454318622,1.8377128788570045
executive,2024,BA,35157,FEIRA DE SANTANA,329834,3,0.47248403056582955,0.0,0.0,1.0,0.5031925150227083,0.0,2.1164736484372533,0.5031925150227083,0.4673472110213016,0.03584530400140673,0.97053972604401,0.029460273955990046,1,0,1,0.47248403056582955,2.1164736484372533
executive,2024,BA,35173,FIRMINO ALVES,5059,2,0.5037994245487747,0.0,1.0,0.0,1.0,0.0,1.9849169158850166,0.5435856888713184,0.4564143111286816,0.08717137774263684,1.0,0.0,1,0,1,0.5037994245487747,1.9849169158850166
executive,2024,BA,35190,FLORESTA AZUL,6239,2,0.583984954086591,0.29507933963776245,1.0,1.0,1.0,0.0,1.712372883928314,0.7049206603622375,0.29507933963776245,0.4098413207244751,1.0,0.0,1,0,1,0.583984954086591,1.712372883928314
executive,2024,BA,35211,FORMOSA DO RIO PRETO,17626,2,0.5000973941085789,0.0,1.0,1.0,0.0,0.5069783274707818,1.9996104994358048,0.5069783274707818,0.4930216725292182,0.013956654941563562,1.0,0.0,1,0,0,0.5000973941085789,1.9996104994358048
executive,2024,BA,35238,GANDU,18720,2,0.5462911827014392,0.6521367521367522,1.0,1.0,1.0,0.0,1.830525609172285,0.6521367521367522,0.34786324786324785,0.3042735042735043,1.0,0.0,1,1,1,0.5462911827014392,1.830525609172285
executive,2024,BA,35254,GENTIO DO OURO,8602,2,0.5063579132281409,0.0,0.5563822366891421,0.0,0.5563822366891421,0.0,1.9748876711035959,0.5563822366891421,0.44361776331085795,0.11276447337828416,1.0,0.0,1,0,1,0.5063579132281409,1.9748876711035959
executive,2024,BA,35270,GLÓRIA,10734,2,0.5063325800879156,0.5562697969070244,1.0,0.5562697969070244,1.0,0.0,1.9749864798871286,0.5562697969070244,0.4437302030929756,0.11253959381404877,1.0,0.0,1,1,1,0.5063325800879156,1.9749864798871286
executive,2024,BA,35297,GONGOGI,4340,2,0.5212161014249612,0.0,0.3970046082949309,0.3970046082949309,0.3970046082949309,0.6029953917050691,1.918589999936847,0.6029953917050691,0.3970046082949309,0.2059907834101382,1.0,0.0,1,0,0,0.5212161014249612,1.918589999936847
executive,2024,BA,35319,GOVERNADOR MANGABEIRA,14909,2,0.5083355534857678,0.5645583204775639,0.5645583204775639,1.0,1.0,0.0,1.9672045229627988,0.5645583204775639,0.4354416795224361,0.12911664095512781,1.0,0.0,1,1,1,0.5083355534857678,1.9672045229627988
executive,2024,BA,35335,GUANAMBI,51530,3,0.6803068585280331,0.0,0.8193091403066175,0.1806908596933825,1.0,0.0,1.4699249132423577,0.8046380749078207,0.1806908596933825,0.6239472152144382,0.9853289346012032,0.014671065398796812,1,0,1,0.680306858528033,1.469924913242358
executive,2024,BA,35351,GUARATINGA,12246,2,0.512036180612219,0.0,1.0,0.5775763514617018,0.4224236485382982,0.0,1.9529869916698939,0.5775763514617018,0.4224236485382982,0.1551527029234036,1.0,0.0,1,0,0,0.512036180612219,1.9529869916698939
executive,2024,BA,35378,IAÇU,15622,2,0.5011279881778782,0.0,0.4762514402765331,0.5237485597234669,0.0,0.5237485597234669,1.9954982032355464,0.5237485597234669,0.4762514402765331,0.0474971194469338,1.0,0.0,1,0,0,0.5011279881778782,1.9954982032355464
executive,2024,BA,35394,IBIASSUCÊ,7467,2,0.5023969489682105,0.0,0.5346189902236508,0.5346189902236508,1.0,0.0,1.9904579477517401,0.5346189902236508,0.4653810097763493,0.0692379804473015,1.0,0.0,1,0,1,0.5023969489682105,1.9904579477517401
executive,2024,BA,35416,IBICARAÍ,14409,5,0.44673806090292745,0.6144770629467694,0.8738982580331737,0.9151918939551669,0.09917412728156014,0.6144770629467694,2.2384481814216675,0.6144770629467694,0.2450551738496773,0.3694218890970921,0.8595322367964466,0.14046776320355336,1,1,0,0.44673806090292745,2.2384481814216675
executive,2024,BA,35432,IBICOARA,13511,2,0.5116797925287466,0.42358078602620086,0.42358078602620086,0.5764192139737991,0.42358078602620086,0.5764192139737991,1.954347258972161,0.5764192139737991,0.42358078602620086,0.15283842794759828,1.0,0.0,1,0,0,0.5116797925287466,1.954347258972161
executive,2024,BA,35459,IBICUÍ,9805,2,0.5000976148615492,0.0,0.4930137684854666,0.0,0.5069862315145334,0.0,1.9996096167682134,0.5069862315145334,0.4930137684854666,0.013972463029066795,1.0,0.0,1,0,1,0.5000976148615492,1.9996096167682134
executive,2024,BA,35475,IBIPEBA,11681,2,0.534334965525239,0.0,1.0,1.0,0.6310247410324459,0.0,1.8714852377609672,0.6310247410324459,0.3689752589675541,0.26204948206489176,1.0,0.0,1,0,1,0.534334965525239,1.8714852377609672
executive,2024,BA,35491,SANTA RITA DE CÁSSIA,19560,4,0.4987243121683164,0.0,0.5784253578732106,0.5897750511247444,0.016615541922290387,0.5784253578732106,2.0051158036637005,0.5784253578732106,0.404959100204499,0.1734662576687116,0.9833844580777096,0.016615541922290422,1,0,0,0.4987243121683165,2.0051158036637
executive,2024,BA,35513,IBIPITANGA,10613,2,0.5333025692753072,0.0,0.0,0.3709601432205785,0.3709601432205785,0.6290398567794214,1.8751081611305145,0.6290398567794214,0.3709601432205785,0.2580797135588429,1.0,0.0,1,0,0,0.5333025692753072,1.8751081611305145
executive,2024,BA,35530,IBIQUERA,3600,2,0.5395117283950617,0.0,1.0,0.6405555555555555,1.0,0.0,1.8535278240841915,0.6405555555555555,0.35944444444444446,0.2811111111111111,1.0,0.0,1,0,1,0.5395117283950617,1.8535278240841915
executive,2024,BA,35556,IBIRAPITANGA,11550,2,0.5006300481625157,0.0,1.0,0.0,0.0,0.48225108225108226,1.9974829790388007,0.5177489177489177,0.48225108225108226,0.03549783549783547,1.0,0.0,1,0,0,0.5006300481625157,1.9974829790388007
executive,2024,BA,35572,IBIRAPUÃ,6101,3,0.5175943518224514,0.7197180790034421,0.3401081789870513,0.7197180790034421,1.0,0.0,1.932014900237989,0.6598918210129487,0.28028192099655796,0.3796099000163908,0.9401737420095067,0.05982625799049335,1,1,1,0.5175943518224515,1.9320149002379885
executive,2024,BA,35599,IBIRATAIA,12212,3,0.47803764941433735,0.0,0.9770717327219128,0.9770717327219128,1.0,0.0,2.0918854429669698,0.49795283327874224,0.47911889944317065,0.01883393383557158,0.9770717327219129,0.022928267278087056,0,0,1,0.47803764941433735,2.0918854429669698
executive,2024,BA,35610,IBITIARA,9749,2,0.5680660798999813,0.0,1.0,0.0,0.3155195404656888,0.6844804595343112,1.7603585839451439,0.6844804595343112,0.3155195404656888,0.36896091906862244,1.0,0.0,1,0,0,0.5680660798999813,1.7603585839451439
executive,2024,BA,35637,IBITITÁ,13846,3,0.35119215144889737,0.33598151090567674,0.0,0.4264769608551206,0.23754152823920266,0.33598151090567674,2.8474440441631335,0.4264769608551206,0.33598151090567674,0.09049544994944386,0.7624584717607974,0.2375415282392026,0,0,0,0.35119215144889737,2.8474440441631335
executive,2024,BA,35653,IBOTIRAMA,16373,2,0.7125441950267606,0.0,0.17400598546387344,1.0,0.17400598546387344,0.8259940145361265,1.4034217203361592,0.8259940145361265,0.17400598546387344,0.6519880290722531,1.0,0.0,1,0,0,0.7125441950267606,1.4034217203361592
executive,2024,BA,35670,ICHU,5451,2,0.5592851858324801,0.0,0.0,0.3278297560080719,0.0,0.672170243991928,1.787996580870506,0.672170243991928,0.3278297560080719,0.34434048798385614,1.0,0.0,1,0,0,0.5592851858324801,1.787996580870506
executive,2024,BA,35696,IGAPORÃ,10346,2,0.5310931318240791,0.0,0.0,1.0,0.0,0.624685868934854,1.882908928920668,0.624685868934854,0.37531413106514594,0.24937173786970807,1.0,0.0,1,0,0,0.5310931318240791,1.882908928920668
executive,2024,BA,35700,IGRAPIÚNA,7349,3,0.4970276238427112,0.49653014015512315,1.0,0.49653014015512315,0.49653014015512315,0.5004762552728262,2.0119606074781444,0.5004762552728262,0.49653014015512315,0.003946115117703097,0.9970063954279493,0.0029936045720506677,1,0,0,0.49702762384271115,2.011960607478145
executive,2024,BA,35718,IGUAÍ,13954,3,0.49674141755598245,0.0,0.4233194782857962,1.0,1.0,0.0,2.0131198338968797,0.5633510104629497,0.4233194782857962,0.14003153217715347,0.9866704887487459,0.013329511251254145,1,0,1,0.49674141755598245,2.0131198338968797
executive,2024,BA,35734,ILHÉUS,96141,3,0.37736311982031673,0.4049052953474584,0.1627401420829823,1.0,0.5676454374304407,0.0,2.6499674914606253,0.4323545625695593,0.4049052953474584,0.027449267222100893,0.8372598579170176,0.16274014208298238,0,0,0,0.37736311982031673,2.6499674914606253
executive,2024,BA,35750,INHAMBUPE,22138,3,0.446925208451677,0.05912909928629506,0.05912909928629506,0.9408709007137049,1.0,0.0,2.2375108431775184,0.49055921944168396,0.450311681272021,0.04024753816966298,0.9408709007137049,0.05912909928629506,0,0,1,0.446925208451677,2.2375108431775184
executive,2024,BA,35777,IPECAETÁ,12261,3,0.6017591742752035,0.0,0.8096403229752875,0.9399722697985482,0.25038740722616426,0.7496125927738357,1.661794356861219,0.7496125927738357,0.19035967702471251,0.5592529157491233,0.9399722697985482,0.0600277302014518,1,0,0,0.6017591742752035,1.661794356861219
executive,2024,BA,35793,IPIAÚ,25034,2,0.5109577235246077,0.5740193337061597,0.5740193337061597,0.5740193337061597,0.5740193337061597,0.0,1.9571090795965629,0.5740193337061597,0.4259806662938404,0.14803866741231925,1.0,0.0,1,1,1,0.5109577235246077,1.9571090795965629
executive,2024,BA,35815,IPIRÁ,35595,2,0.54751631669047,0.34586318303132463,0.6541368169686754,1.0,1.0,0.0,1.8264295866918152,0.6541368169686754,0.34586318303132463,0.3082736339373508,1.0,0.0,1,0,1,0.54751631669047,1.8264295866918152
executive,2024,BA,35831,IPUPIARA,8037,2,0.5183340878225441,0.0,0.40425531914893614,0.0,1.0,0.0,1.9292576419213976,0.5957446808510638,0.40425531914893614,0.19148936170212766,1.0,0.0,1,0,1,0.5183340878225441,1.9292576419213976
executive,2024,BA,35858,IRAJUBA,4191,2,0.6867040933347248,0.0,0.19446432832259605,0.0,0.19446432832259605,0.8055356716774039,1.456231307933333,0.8055356716774039,0.19446432832259605,0.6110713433548078,1.0,0.0,1,0,0,0.6867040933347248,1.456231307933333
executive,2024,BA,35874,IRAMAIA,7157,3,0.4939498345741549,0.0,1.0,0.4282520609193796,1.0,0.0,2.0244970845311085,0.5570769875646221,0.4282520609193796,0.12882492664524248,0.9853290484840017,0.014670951515998287,1,0,1,0.49394983457415487,2.024497084531109
executive,2024,BA,35890,IRAQUARA,15296,3,0.5922735819986302,0.2648404811715481,0.27752353556485354,0.9873169456066946,0.01268305439330544,0.7224764644351465,1.6884089218119351,0.7224764644351465,0.2648404811715481,0.45763598326359833,0.9873169456066946,0.012683054393305415,1,0,0,0.5922735819986302,1.6884089218119351
executive,2024,BA,35912,IRARÁ,20490,4,0.4980792592227374,0.0,0.5436798438262567,0.5383601756954612,0.5436798438262567,0.4563201561737433,2.0077125908846716,0.5383601756954612,0.4563201561737433,0.08204001952171797,0.9946803318692046,0.00531966813079543,1,0,1,0.49807925922273744,2.007712590884671
executive,2024,BA,35939,IRECÊ,40035,2,0.503236471509435,0.0,1.0,0.4597726988884726,1.0,0.0,1.9871373730138147,0.5402273011115274,0.4597726988884726,0.08045460222305478,1.0,0.0,1,0,1,0.503236471509435,1.9871373730138147
executive,2024,BA,35947,ITABELA,16781,3,0.4840471867310611,0.0,1.0,0.6365532447410762,0.8982778141946248,0.0,2.0659142897892817,0.6365532447410762,0.26172456945354866,0.37482867528752756,0.8982778141946248,0.10172218580537518,1,0,1,0.4840471867310611,2.0659142897892817
executive,2024,BA,35955,ITABERABA,38540,2,0.5017931564911162,0.0,0.4700570835495589,0.4700570835495589,0.4700570835495589,0.0,1.9928530053950708,0.5299429164504411,0.4700570835495589,0.05988583290088223,1.0,0.0,1,0,0,0.5017931564911162,1.9928530053950708
executive,2024,BA,35971,ITABUNA,110824,5,0.4286709921673003,0.004628961235833394,0.918411174474843,0.14324514545585793,0.33355590846747996,0.5894842272431964,2.3327913907683384,0.5894842272431964,0.26727062730094564,0.32221359994225074,0.856754854544142,0.14324514545585798,1,0,0,0.4286709921673003,2.3327913907683384
executive,2024,BA,35998,ITACARÉ,15208,4,0.5522234847048855,0.0,0.9050499736980536,0.27807732772225147,0.27807732772225147,0.0,1.8108610511818624,0.7219226722777485,0.14288532351394004,0.5790373487638085,0.8648079957916885,0.13519200420831146,1,0,0,0.5522234847048855,1.8108610511818624
executive,2024,BA,36013,ITAETÉ,8467,3,0.48373097988482067,0.0,0.3638833116806425,0.8983110901145624,0.10168890988543758,0.6361166883193575,2.0672647433871325,0.6361166883193575,0.2621944017952049,0.3739222865241526,0.8983110901145624,0.10168890988543755,1,0,0,0.48373097988482067,2.0672647433871325
executive,2024,BA,36030,ITAGI,7971,2,0.566960277423928,0.0,1.0,0.682975787228704,1.0,0.0,1.7637919971107239,0.682975787228704,0.31702421277129594,0.36595157445740806,1.0,0.0,1,0,1,0.566960277423928,1.7637919971107239
executive,2024,BA,36056,ITAGIBÁ,10335,2,0.5596268872781183,0.32733430091920657,0.32733430091920657,0.32733430091920657,0.0,0.6726656990807934,1.78690485166598,0.6726656990807934,0.32733430091920657,0.34533139816158687,1.0,0.0,1,0,0,0.5596268872781183,1.78690485166598
executive,2024,BA,36072,ITAGIMIRIM,5350,2,0.5260858415582148,0.0,1.0,1.0,0.3857943925233645,0.6142056074766356,1.9008304748101523,0.6142056074766356,0.3857943925233645,0.22841121495327105,1.0,0.0,1,0,0,0.5260858415582148,1.9008304748101523
executive,2024,BA,36080,ITAGUAÇU DA BAHIA,8685,2,0.8078662481286265,0.0,1.0,0.0,0.10765687967760507,0.8923431203223949,1.2378286657184154,0.8923431203223949,0.10765687967760507,0.7846862406447899,1.0,0.0,1,0,0,0.8078662481286265,1.2378286657184154
executive,2024,BA,36099,ITAJU DO COLÔNIA,5532,2,0.5000188870224067,0.0,0.5030730296456978,1.0,0.5030730296456978,0.0,1.9999244547640223,0.5030730296456978,0.4969269703543022,0.006146059291395556,1.0,0.0,1,0,1,0.5000188870224067,1.9999244547640223
executive,2024,BA,36110,ITAJUÍPE,12659,2,0.5273926789557393,0.3829686389130263,0.3829686389130263,1.0,0.6170313610869737,0.0,1.8961203670480296,0.6170313610869737,0.3829686389130263,0.23406272217394736,1.0,0.0,1,0,1,0.5273926789557393,1.8961203670480296
executive,2024,BA,36137,ITAMARAJU,35796,5,0.4364531125652983,0.0,1.0,0.5700636942675159,0.624511118560733,0.0,2.2911968576014883,0.5408984244049615,0.37548888143926695,0.16540954296569454,0.9163873058442285,0.08361269415577155,1,0,1,0.43645311256529834,2.291196857601488
executive,2024,BA,36153,ITAMARI,4833,2,0.6052126114650171,0.0,0.7293606455617628,1.0,0.2706393544382371,0.7293606455617628,1.652311900076462,0.7293606455617628,0.2706393544382371,0.4587212911235257,1.0,0.0,1,0,0,0.6052126114650171,1.652311900076462
executive,2024,BA,36170,ITAMBÉ,14758,2,0.6148801789161475,0.26033337850657273,0.7396666214934273,1.0,0.0,0.7396666214934273,1.626333120320621,0.7396666214934273,0.26033337850657273,0.4793332429868546,1.0,0.0,1,0,0,0.6148801789161475,1.626333120320621
executive,2024,BA,36196,ITANAGRA,5601,2,0.514475202909828,0.4149259060881985,1.0,0.5850740939118014,0.0,0.5850740939118014,1.943728277561455,0.5850740939118014,0.4149259060881985,0.17014818782360291,1.0,0.0,1,0,0,0.514475202909828,1.943728277561455
executive,2024,BA,36218,ITANHÉM,11186,6,0.4099255285423093,0.0,0.02100840336134454,0.9953513320221705,0.6825496155909172,0.3174503844090828,2.439467489512032,0.5458608975505096,0.3174503844090828,0.2284105131414268,0.8633112819595924,0.1366887180404076,1,0,1,0.4099255285423093,2.439467489512032
executive,2024,BA,36234,ITAPARICA,15518,3,0.5602724347684925,0.0,1.0,0.3210465266142544,0.3210465266142544,0.6789534733857456,1.7848459748215262,0.6789534733857456,0.31505348627400437,0.36389998711174126,0.9940069596597501,0.005993040340249944,1,0,0,0.5602724347684925,1.7848459748215262
executive,2024,BA,36250,ITAPÉ,6777,3,0.485855222669512,0.0,1.0,0.42806551571491813,0.5719344842850819,0.0,2.0582263055762584,0.5496532388962668,0.42806551571491813,0.1215877231813487,0.977718754611185,0.02228124538881504,1,0,1,0.485855222669512,2.0582263055762584
executive,2024,BA,36277,ITAPEBI,6516,2,0.5061728395061729,0.4444444444444444,0.4444444444444444,0.5555555555555556,1.0,0.0,1.975609756097561,0.5555555555555556,0.4444444444444444,0.11111111111111116,1.0,0.0,1,0,1,0.5061728395061729,1.975609756097561
executive,2024,BA,36293,ITAPETINGA,37971,3,0.4887991768044109,0.44734139211503515,0.015590845645360934,0.984409154354639,1.0,0.0,2.0458299593252836,0.537067762239604,0.44734139211503515,0.0897263701245688,0.9844091543546392,0.01559084564536084,1,0,1,0.4887991768044109,2.0458299593252836
executive,2024,BA,36315,ITAPICURU,18785,3,0.4219976933838487,0.0,0.8135746606334842,0.4254458344423742,0.4254458344423742,0.5745541655576257,2.3696811989216275,0.5745541655576257,0.2390204950758584,0.3355336704817673,0.8135746606334842,0.18642533936651584,1,0,0,0.4219976933838487,2.3696811989216275
executive,2024,BA,36331,ITAPITANGA,5060,2,0.5193725882297802,1.0,1.0,1.0,1.0,0.0,1.9254000358555337,0.5984189723320158,0.4015810276679842,0.1968379446640316,1.0,0.0,1,1,1,0.5193725882297802,1.9254000358555337
executive,2024,BA,36358,ITAQUARA,5580,3,0.4992739687311315,0.0,0.48440860215053766,0.0012544802867383513,0.9987455197132616,0.0,2.002908348178911,0.5155913978494624,0.4831541218637993,0.032437275985663094,0.9987455197132618,0.0012544802867382465,1,0,1,0.49927396873113145,2.0029083481789116
executive,2024,BA,36374,ITARANTIM,11076,2,0.5961084263542568,0.2807872878295414,0.0,1.0,0.2807872878295414,0.7192127121704587,1.6775471638874595,0.7192127121704587,0.2807872878295414,0.4384254243409173,1.0,0.0,1,0,0,0.5961084263542568,1.6775471638874595
executive,2024,BA,36382,ITATIM,10728,3,0.5267947035252,0.6799962714392245,0.0,0.6799962714392245,0.07876584638329605,0.6799962714392245,1.8982726920149522,0.6799962714392245,0.2412378821774795,0.438758389261745,0.9212341536167039,0.07876584638329609,1,1,0,0.5267947035252,1.8982726920149522
executive,2024,BA,36390,ITIRUÇU,7287,3,0.3623023222305668,0.0,0.6153423905585289,0.5804857966241251,1.0,0.0,2.7601258359133745,0.41951420337587486,0.3846576094414711,0.03485659393440377,0.804171812817346,0.19582818718265405,0,0,1,0.36230232223056674,2.760125835913375
executive,2024,BA,36412,ITIÚBA,22091,3,0.4810983865383503,0.4801955547508035,0.5412611470734688,0.45873885292653116,0.02145670182427233,0.5198044452491966,2.0785769147872335,0.5198044452491966,0.45873885292653116,0.061065592322665396,0.9785432981757277,0.021456701824272284,1,0,0,0.4810983865383503,2.0785769147872335
executive,2024,BA,36439,ITORORÓ,13119,2,0.5024857188497878,0.4647457885509566,1.0,1.0,1.0,0.0,1.990106310462006,0.5352542114490434,0.4647457885509566,0.07050842289808679,1.0,0.0,1,0,1,0.5024857188497878,1.990106310462006
executive,2024,BA,36455,ITUAÇU,12533,3,0.5843864052408383,0.0,0.016037660576079152,0.7156307348599696,0.2843692651400303,0.7156307348599696,1.711196549118692,0.7156307348599696,0.26833160456395116,0.4472991302960185,0.9839623394239208,0.01603766057607925,1,0,0,0.5843864052408383,1.711196549118692
executive,2024,BA,36471,ITUBERÁ,14144,5,0.45708756515082105,0.0,0.3934530542986425,0.9246323529411765,0.049561651583710405,0.5800339366515838,2.187764612826514,0.5800339366515838,0.34459841628959276,0.235435520361991,0.9246323529411765,0.07536764705882348,1,0,0,0.45708756515082105,2.187764612826514
executive,2024,BA,36498,JACARACI,9434,2,0.5001700892072836,0.0,0.5092219631121475,1.0,1.0,0.0,1.9993198745348681,0.5092219631121475,0.49077803688785243,0.018443926224295082,1.0,0.0,1,0,1,0.5001700892072836,1.9993198745348681
executive,2024,BA,36510,JACOBINA,46850,4,0.3652126924754746,0.7982070437566702,0.20179295624332977,0.807897545357524,0.4782497331910352,0.192102454642476,2.7381304664463535,0.4685592315901814,0.3296478121664888,0.13891141942369262,0.7982070437566702,0.20179295624332982,0,1,1,0.36521269247547467,2.738130466446353
executive,2024,BA,36536,JAGUAQUARA,26049,2,0.5559144323606405,0.6672041153211256,0.33279588467887444,1.0,0.0,0.6672041153211256,1.798837989784849,0.6672041153211256,0.33279588467887444,0.3344082306422511,1.0,0.0,1,1,0,0.5559144323606405,1.798837989784849
executive,2024,BA,36552,JAGUARARI,18510,4,0.520370958971759,0.0,0.6681253376553214,0.6450027012425715,0.032955159373311727,0.6450027012425715,1.921706011373073,0.6450027012425715,0.3220421393841167,0.32296056185845484,0.9670448406266883,0.032955159373311727,1,0,0,0.520370958971759,1.921706011373073
executive,2024,BA,36579,JAGUARIPE,12625,3,0.5007439992157632,0.0,0.5574653465346535,0.9946930693069307,0.005306930693069307,0.44253465346534654,1.9970284248361303,0.5521584158415842,0.44253465346534654,0.10962376237623767,0.9946930693069307,0.005306930693069312,1,0,0,0.5007439992157632,1.9970284248361303
executive,2024,BA,36595,JANDAÍRA,7599,2,0.5048835651888384,0.45058560336886433,0.5494143966311357,0.45058560336886433,0.45058560336886433,0.0,1.980654687434669,0.5494143966311357,0.45058560336886433,0.09882879326227134,1.0,0.0,1,0,0,0.5048835651888384,1.980654687434669
executive,2024,BA,36617,JEQUIÉ,92664,2,0.852222251747238,0.0,0.0,1.0,0.08034403867737201,0.919655961322628,1.1734028276658888,0.919655961322628,0.08034403867737201,0.8393119226452559,1.0,0.0,1,0,0,0.852222251747238,1.1734028276658888
executive,2024,BA,36633,JEREMOABO,24492,3,0.3967084286792217,0.0,1.0,0.0,1.0,0.0,2.520743013525936,0.4707659643965376,0.39698677119059284,0.07377919320594478,0.8677527355871304,0.1322472644128696,0,0,1,0.3967084286792217,2.520743013525936
executive,2024,BA,36650,JIQUIRIÇÁ,8845,2,0.8181034402870107,0.0,0.10118711136235162,1.0,1.0,0.0,1.2223393164673353,0.8988128886376484,0.10118711136235162,0.7976257772752968,1.0,0.0,1,0,1,0.8181034402870107,1.2223393164673353
executive,2024,BA,36676,JITAÚNA,9753,2,0.6220695682485873,0.0,1.0,0.7470521890700297,1.0,0.0,1.6075372450953695,0.7470521890700297,0.25294781092997026,0.4941043781400594,1.0,0.0,1,0,1,0.6220695682485873,1.6075372450953695
executive,2024,BA,36692,JUAZEIRO,125206,4,0.44826078599210833,0.45465872242544286,0.9460888455824801,1.0,0.5453412775745571,0.45465872242544286,2.230844256846516,0.48849895372426244,0.45465872242544286,0.03384023129881958,0.9431576761497054,0.05684232385029464,0,0,1,0.44826078599210833,2.230844256846516
executive,2024,BA,36706,JUCURUÇU,7235,3,0.4918318910655175,0.4869384934346925,0.9915687629578438,0.4869384934346925,0.4953697304768487,0.5046302695231514,2.0332150439321324,0.5046302695231514,0.4869384934346925,0.0176917760884589,0.9915687629578438,0.008431237042156203,1,0,0,0.4918318910655175,2.0332150439321324
executive,2024,BA,36714,JUSSARA,12059,2,0.5203531499331923,0.0,0.6008790115266606,1.0,0.39912098847333943,0.6008790115266606,1.9217717815840822,0.6008790115266606,0.39912098847333943,0.20175802305332113,1.0,0.0,1,0,0,0.5203531499331923,1.9217717815840822
